Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;4;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
6;2;10.0;10.1999998093;4;21.0;2;9.0;10.5;3;21.0;
7;2;11.0;10.0;4;21.0199999809;2;9.5;10.0;3;21.0800000429;
8;2;11.0;10.0;4;22.2503967285;2;9.5;10.0;3;22.376336813;
9;2;11.3600006104;10.6000003815;4;23.2989783287;2;9.77000045776;10.6000003815;3;23.4977318048;
10;2;11.6652793884;11.1087999344;4;24.1708984375;2;9.998960495;11.1087999344;3;24.4497163296;
11;2;11.9173870087;11.5289793015;4;25.8259812593;2;10.1880407333;11.5289793015;3;26.1980501413;
12;2;12.3975954056;12.329325676;4;27.1994987726;2;10.5481967926;12.329325676;3;27.6761848927;
13;2;14.3975954056;12.9878778458;5;28.303276062;2;12.1880407333;12.9878778458;3;28.8966499567;
14;2;16.3975944519;13.5105419159;5;29.1687028408;2;14.1880407333;13.5105419159;4;29.8914759159;
15;2;17.3975944519;13.9130096436;5;29.8361686468;3;16.188041687;13.9130096436;3;30.701602459;
16;2;18.3975944519;14.2154760361;5;30.346829772;3;17.188041687;14.2154760361;4;31.368616581;
17;2;19.3975944519;14.4385232925;5;30.5363675356;3;18.188041687;14.4385232925;4;31.728479147;
18;2;20.3975944519;14.5;6;30.604945302;3;19.188041687;14.5;5;31.9814505577;
19;2;21.3975944519;14.5;6;30.6754835844;3;20.188041687;14.5;5;32.2503342628;
20;2;22.3975944519;14.5;6;30.7479401827;3;20.5249996185;14.5;5;32.5347275734;
21;2;22.7000007629;14.5;6;30.8222635984;3;20.5249996185;14.5;4;32.8339519501;
22;3;22.7000007629;14.5;5;30.8983929157;3;21.387638092;14.5;5;33.1470341682;
23;3;22.7000007629;14.5;5;30.9762575626;3;21.4580821991;14.5;5;33.0726995468;
24;3;22.7000007629;14.5;6;31.0557770729;3;21.4413566589;14.3000001907;6;33.049372673;
25;3;22.7000007629;14.5;6;31.1368615627;4;21.4361095428;14.1199998856;5;33.0711975098;
26;3;22.7000007629;14.5;6;31.2194113731;4;21.4410190582;13.9580001831;5;33.1324615479;
27;3;22.7000007629;14.5;6;31.3033182621;4;21.4548034668;13.8122005463;5;33.227602005;
28;3;22.7000007629;14.5;6;31.3884646893;4;21.4762096405;13.6809806824;5;33.3512248993;
29;3;22.7000007629;14.5;6;31.474725008;4;18.1564407349;15.6809806824;6;33.4981408119;
30;4;22.7000007629;14.5;5;32.5619659424;4;17.1564407349;17.6809806824;6;33.66340065;
31;4;23.7000007629;14.5;5;32.7400473356;4;16.1564407349;19.6809806824;6;33.8423480988;
32;4;22.7000007629;15.5;5;32.9259417057;4;15.1564407349;21.6809806824;6;34.030670166;
33;4;24.7000007629;15.0935592651;5;33.1198788881;5;14.1564407349;23.6809806824;5;34.2244358063;
34;4;23.7000007629;15.5;5;33.3220715523;5;14.0;25.6809806824;5;34.4201345444;
35;4;23.7000007629;16.5;5;33.532708168;5;14.0;27.6809806824;5;35.6147022247;
36;4;23.1574802399;17.5;5;33.7519465685;5;15.0;29.4191398621;5;35.8355333805;
37;4;22.1962509155;18.5;5;33.9799050093;5;16.0;30.6823959351;5;36.0510694981;
38;4;21.2376670837;19.5;5;35.2166545391;5;16.2386322021;31.9312038422;5;36.2595937252;
39;4;22.7000007629;18.9696617126;5;35.5322080851;5;16.2456474304;33.1649398804;5;37.459805727;
40;4;22.3286952972;18.5;5;35.8606630564;5;18.2527923584;31.3832626343;6;37.6907833815;
41;4;22.7000007629;18.0720748901;5;36.2020270824;5;18.2600631714;32.5860977173;6;37.9131270647;
42;4;24.7976665497;22.0720748901;6;36.5562111139;5;19.5107269287;30.7735862732;6;38.1265442371;
43;4;25.8778057098;26.0720748901;6;36.9230167866;5;20.5277786255;29.9460830688;7;38.3309851885;
44;4;26.9620399475;30.0720748901;6;37.3021265268;5;21.5452156067;29.104095459;7;38.5265971422;
45;4;28.0503120422;33.0720748901;7;37.6930941343;5;22.563035965;28.2482566833;8;38.7136819363;
46;4;29.1425266266;34.5;7;38.0953397751;5;23.5812339783;27.3792991638;8;38.8926552534;
47;4;30.2385482788;34.5;7;38.5081439018;7;24.2965888977;26.4980144501;6;39.0370657444;
48;4;31.3381919861;34.5;8;38.9306490421;7;23.6896114349;30.4606132507;6;39.0940576792;
49;4;31.441236496;34.5;9;39.3618605137;7;24.3211631775;33.4462585449;6;39.1554530859;
50;4;31.5474090576;34.5;9;39.8006558418;7;24.3349761963;36.4333343506;7;39.2209185362;
51;4;31.6563949585;34.5;9;40.2457942963;7;24.3497085571;39.4217033386;7;39.2901440859;
52;4;31.7678451538;34.5;9;40.6959319115;7;24.3652820587;42.411239624;7;39.3628376722;
53;4;31.1636962891;35.5;9;41.1496407986;7;24.3816394806;42.4847831726;9;39.4387290478;
54;4;30.4579296112;35.5;10;41.6054291725;7;24.3987121582;42.4763069153;9;39.5175619125;
55;4;29.7000007629;37.5;11;42.0617659092;7;24.4164505005;42.4686737061;9;40.5990945101;
56;5;29.7000007629;38.7170600891;10;42.5171039104;7;25.4347953796;43.461807251;10;40.733097434;
57;5;29.7000007629;37.4366531372;10;42.969907999;7;26.4536972046;44.4556274414;12;43.1998602152;
58;5;30.6305046082;37.5578384399;10;43.4186763763;7;27.7720222473;47.069442749;13;44.4818803072;
59;5;29.7000007629;38.676612854;10;43.8619651794;7;29.032585144;49.5515899658;14;45.5485372543;
60;5;31.7000007629;35.676612854;10;44.2984092236;7;29.5007343292;51.9197502136;15;46.4411740303;
61;5;31.7000007629;35.676612854;10;44.7267389297;7;29.6885185242;53.194606781;15;47.1999150515;
62;5;29.7000007629;37.5379333496;11;46.1178231239;7;29.8457221985;54.3962745667;18;47.5750967264;
63;5;30.7000007629;39.6175460815;11;48.0724043846;7;29.9161605835;54.4000015259;20;47.9549014568;
64;5;32.0480003357;42.3162994385;11;49.7184824944;8;29.9871826172;54.4000015259;19;48.3464689255;
65;5;34.3049621582;39.7445716858;12;51.1137759686;8;28.8808631897;54.4000015259;19;48.7494052649;
66;5;34.4895248413;41.0521697998;12;52.2485531569;8;30.1357212067;54.4000015259;23;49.1632368565;
67;5;35.2533226013;43.0596847534;12;52.9977339506;8;30.2130527496;54.4000015259;23;49.5874102116;
68;5;33.2533226013;45.1588134766;13;53.7262451649;8;30.2922763824;54.4000015259;23;50.021292448;
69;6;32.5999984741;46.3067131042;12;54.4312531948;8;30.3732624054;54.4000015259;25;50.4641735554;
70;7;34.5999984741;45.4546127319;12;56.1104466915;8;30.4558639526;54.4000015259;25;50.9152685404;
71;7;34.5999984741;47.6018943787;12;56.8220399618;8;30.5399208069;54.4000015259;25;52.9233775139;
