Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;6;20.0;
8;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;11.2179203033;10.3632001877;5;20.9903717041;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;11.2971115112;10.4951858521;5;22.0419120789;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;11.6125736237;11.2209558487;5;23.9143505096;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;14.2971115112;11.4571752548;5;24.661406517;2;11.7228336334;11.7571754456;5;24.6214065552;
14;2;16.2971115112;11.8107032776;5;25.2644476891;2;13.7228336334;11.8107032776;5;25.2732638121;
15;2;17.6214675903;12.0916318893;5;25.7461636066;2;15.7228336334;12.0916318893;5;25.8097290993;
16;2;18.6341781616;12.3113050461;5;26.1288670301;2;16.9899349213;12.3113050461;5;26.2534979582;
17;2;19.6472434998;12.4808797836;5;26.211841464;2;18.0134754181;12.4808797836;4;26.4042263031;
18;2;20.6606636047;12.5;5;26.2577478886;2;19.0387840271;12.5;5;26.5249304771;
19;2;21.6744365692;12.5;5;26.3048160076;2;19.9681091309;12.5;5;26.6541694403;
20;2;21.8914451599;12.5;6;26.3530313969;2;19.9971885681;12.5;6;26.7922235727;
