Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
20;2;22.0805931091;12.5;5;27.9515185356;2;20.2153701782;12.5;5;27.8174073696;
21;2;22.3854560852;12.5;4;28.1595556736;2;19.625;13.5;5;28.0197701454;
22;2;21.5;13.4478664398;4;28.3756833076;2;20.3044490814;12.5;5;28.2305569649;
23;2;21.5;13.5127048492;4;28.5992991924;2;20.3518753052;12.5;6;28.4492475986;
24;3;21.5;13.5797901154;3;28.8296794891;4;19.625;13.5;4;28.6751992702;
25;3;21.5;12.5;3;29.0659828186;4;19.625;13.970079422;4;28.907648325;
26;3;21.5;13.5;4;29.3072590828;4;20.5042209625;12.5;4;29.1457161903;
27;3;22.5;12.5;5;29.5524601936;4;19.625;13.5;4;29.3884181976;
28;3;21.5;13.5;5;29.8004574776;4;20.6123943329;12.5;4;29.634677887;
29;3;22.5;12.5;5;30.0500593185;4;18.6678028107;13.5;4;29.8833432198;
30;3;21.0150184631;13.5;5;30.3000340462;4;17.7237529755;14.5;5;30.1332073212;
31;3;20.0900096893;14.5;5;30.5491337776;4;16.7799720764;15.5;5;30.3830299377;
32;3;19.1647396088;15.5;5;31.7961182594;4;15.8361816406;16.5;5;30.6315627098;
33;3;19.2388343811;17.0;5;32.1697801352;4;15.2671012878;17.5;6;30.877573967;
34;3;19.3119335175;18.0650005341;5;32.554399848;4;15.3224544525;18.5;6;31.11987257;
35;3;18.7663192749;18.5;5;32.9503355026;4;15.3769712448;19.5;6;31.3573312759;
36;3;18.3851013184;19.5;5;33.3580663204;4;15.430398941;20.5;6;31.5889077187;
37;3;18.5074195862;20.5;5;33.7781764269;4;15.482503891;21.5;6;31.8136615753;
38;3;18.6334533691;21.5;5;34.2113239765;4;15.5330734253;22.5;7;33.0307679176;
39;3;18.1513214111;23.5;5;34.6581978798;4;16.5819225311;23.5;7;33.2695276737;
40;3;18.8974609375;23.5;5;35.1194608212;4;16.0;25.5;7;33.4999639988;
41;3;19.0358371735;24.5;5;35.5956785679;4;16.2386322021;27.5;8;33.7216336727;
42;3;18.1234798431;23.5;6;36.0872411728;4;16.2456474304;29.5;8;33.9342229366;
43;3;18.2186641693;23.5;6;36.5942742825;4;16.2527923584;31.5;9;34.1375402212;
44;3;19.3214569092;24.5;6;37.1165494919;4;16.2600631714;33.5;8;34.3315082788;
45;3;17.2702732086;24.5;7;37.6533999443;4;16.0;35.1999588013;10;34.5161542892;
46;4;19.2702732086;25.5;6;38.2036452293;5;17.0;33.3058204651;9;34.6915972233;
47;4;20.0;26.5;6;38.7655434608;5;16.0;34.4048652649;10;34.858035326;
48;4;21.534538269;27.5;7;39.3367609978;5;16.0;35.4972457886;11;35.0157322884;
49;4;22.670879364;28.5;7;39.9143853188;5;17.0;33.5831565857;11;35.1650058031;
50;4;23.8117408752;28.5;7;40.4949774742;5;18.0;34.5831565857;11;35.3062143326;
51;4;23.0;30.5;9;41.007601738;5;20.0;32.5831565857;11;35.4332377911;
52;4;23.5;32.5;9;41.4976010323;5;22.0;32.5;11;35.4700255394;
53;4;23.5;34.5;9;41.9851250648;5;23.0249996185;32.5;11;36.5072168112;
54;4;24.5;33.0;10;43.465420723;5;24.6499996185;33.5;11;36.5847884417;
55;4;26.5;33.0;9;44.0239466429;5;25.6499996185;33.5;12;36.6639002562;
56;4;28.1801834106;34.0;10;44.5736641884;5;25.6499996185;33.5;12;36.7445286512;
57;5;28.6721000671;35.0;9;45.1113280058;5;25.6499996185;33.5;12;36.8266459703;
58;6;27.4012889862;35.6399993896;7;60.6343154907;5;26.2859954834;33.5;14;36.9102208614;
59;6;27.4012889862;36.6399993896;7;61.8906846046;5;26.0321350098;33.3482894897;11;36.9952175617;
60;6;29.16173172;37.6399993896;7;63.0485614538;5;25.6499996185;32.5;10;37.0815964937;
61;6;31.1800003052;36.4009170532;7;64.1065231562;5;25.6499996185;32.5;11;37.1693136692;
62;6;29.1800003052;37.6236953735;9;65.0671014786;6;24.6499996185;33.5;10;38.2583208084;
63;6;27.1800003052;39.6404647827;10;66.9358208179;6;25.625;34.5;10;38.3785655499;
64;6;28.1800003052;41.7048683167;10;67.7502236366;6;25.625;35.5;11;38.500582099;
65;6;29.1800003052;44.6680908203;10;68.4895582199;6;25.625;36.5;11;38.6243028641;
66;6;29.1800003052;47.637298584;13;69.1628491879;7;25.625;37.5;10;38.7496545315;
67;7;30.1375522614;50.6117248535;12;69.6852216721;7;25.625;37.5;11;38.8765587807;
68;7;31.1300010681;50.5999984741;12;70.0793839693;7;25.625;37.5;11;39.0049320459;
69;7;30.9443645477;53.1779174805;13;70.4155119658;7;25.625;37.5;12;39.1346852779;
70;7;31.0012378693;55.1943511963;13;72.8516430855;7;25.625;37.5;12;39.265725255;
71;7;31.3495998383;55.1600074768;14;74.9318232536;7;25.625;37.5;13;39.3979533911;
72;7;31.5373764038;52.4954452515;14;76.702329874;7;25.625;37.5;12;39.5312668085;
73;7;29.6549091339;54.1203231812;14;79.2120947838;7;25.625;37.5;12;39.6655584574;
74;7;31.2270107269;57.0866508484;11;80.3845227957;7;25.625;37.5;13;39.980717659;
75;7;33.2999992371;53.1133842468;12;81.099598527;7;26.625;37.5;11;41.3624212742;
76;7;35.6156959534;54.1388778687;13;81.7793266773;7;25.8500003815;39.0;10;42.515617013;
77;8;30.2999992371;59.1649017334;12;82.2229306698;7;26.0255012512;40.3899993896;11;43.4750249386;
78;8;30.2999992371;64.191444397;12;82.6242463589;7;26.1592674255;41.6872596741;11;44.2768365145;
79;8;30.2999992371;67.6626205444;12;83.0269463062;7;27.2593841553;39.9097442627;11;44.8064421415;
80;8;31.2999992371;67.8243713379;12;83.4291548729;7;26.2999992371;39.0;13;45.1442070007;
81;8;30.2999992371;70.5855255127;13;83.8290355206;7;27.2999992371;39.0;13;45.3790607452;
82;10;30.2999992371;72.7452468872;12;84.2248318195;6;28.2999992371;39.0;13;45.6161471605;
83;10;31.2999992371;71.9027633667;13;84.614905715;6;26.5499992371;40.0;14;45.8550864458;
84;10;31.2999992371;71.0573348999;14;85.9977718592;6;25.5499992371;41.0;15;46.0954823494;
85;11;31.2999992371;74.2083053589;13;86.4621216059;7;24.5499992371;42.0;14;46.336925745;
86;11;31.2999992371;74.5766296387;14;90.2194671631;7;23.5499992371;43.0;14;46.5789971352;
87;12;31.2999992371;77.6227722168;13;93.3908448219;7;22.5499992371;44.0;16;46.8212704659;
88;12;32.2999992371;80.0577545166;13;98.0492892265;7;21.5499992371;43.0;16;47.0633151531;
89;12;34.9259796143;86.1548156738;13;100.538128853;7;22.2999992371;43.0;17;47.304700613;
90;12;35.9259796143;88.4575958252;13;102.542167306;7;23.2999992371;43.0;17;47.5449998379;
91;12;35.9259796143;88.6440734863;13;105.067291141;7;24.2999992371;43.0;18;47.7837920189;
92;12;35.9259796143;92.8215026855;13;106.495641112;7;25.2999992371;44.0;18;48.0206661224;
93;12;37.9259796143;98.898109436;14;108.839365005;7;26.2999992371;45.0;19;48.2552242279;
94;12;42.9259796143;95.0563278198;15;110.098041058;7;26.2999992371;46.0;18;48.4870846272;
95;12;41.2000007629;101.204772949;17;111.318159938;7;26.2999992371;47.0;18;48.7158839703;
96;12;41.2000007629;106.672744751;18;112.543359399;7;26.2999992371;48.0;19;48.9412806034;
97;12;45.2000007629;100.399597168;19;113.82836473;7;26.2999992371;49.0;19;49.1629559994;
98;12;41.2000007629;102.277816772;20;115.175720692;7;26.2999992371;50.0;19;49.380616188;
99;12;41.2000007629;109.526863098;19;116.586108446;7;26.2999992371;51.0;17;49.5939929485;
100;12;45.2000007629;102.21937561;20;118.057816267;7;26.2999992371;51.0;16;49.8028461933;
