Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;2;9.0;10.5;5;21.0;
7;1;11.0;10.0;5;20.0;2;9.5;10.0;4;21.0199999809;
8;1;11.0;10.0;5;20.3999996185;2;9.5;10.0;4;22.2503967285;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.77000045776;10.6000003815;4;23.2989783287;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;9.998960495;11.1087999344;4;24.1708984375;
11;2;11.2971115112;10.6951856613;4;23.0419120789;2;10.1880407333;11.5289793015;3;25.8259812593;
12;2;11.9125738144;11.0209560394;4;24.0443505049;2;10.5481967926;12.329325676;3;27.1994987726;
13;2;13.9125738144;11.4571752548;5;24.8968375921;2;12.1880407333;12.9878778458;3;28.303276062;
14;2;15.9125738144;11.8107032776;5;25.6209878922;2;14.1880407333;13.5105419159;3;29.1687028408;
15;2;17.0438919067;12.0916318893;5;26.2409451008;2;16.188041687;13.9130096436;3;29.8361686468;
16;2;18.0980739594;12.3113050461;5;26.7804714441;2;17.188041687;14.2154760361;3;30.346829772;
17;2;19.1581878662;12.4808797836;5;27.0402543545;2;18.188041687;14.4385232925;4;30.5363675356;
18;2;20.2246494293;12.5;5;27.2842636108;2;19.188041687;14.5;4;30.604945302;
19;2;21.2978534698;12.5;5;27.5518820286;2;20.188041687;14.5;4;30.6754835844;
20;2;22.2655639648;12.5;6;27.8440244198;2;20.5249996185;14.5;4;30.7479401827;
