Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;4;20.0;
4;2;9.0;10.1999998093;4;21.0;1;8.0;11.0;2;20.0;
5;2;9.19999980927;10.0;4;21.0900000334;1;8.0;10.0;2;20.0;
6;2;10.3269996643;10.0;4;21.1871190071;1;9.0;10.0;2;20.0;
7;2;11.3561353683;10.0;4;21.2917383909;2;9.5;10.3000001907;1;21.0;
8;2;11.3875217438;10.0;4;21.817143321;2;9.72500038147;10.0;1;21.3999996185;
9;2;11.5451431274;10.1999998093;4;22.2793469429;2;9.81500053406;10.1999998093;1;21.7264003754;
10;2;11.683804512;10.3632001877;4;22.6900259256;2;9.88844013214;10.3632001877;1;21.9903717041;
11;2;11.8070077896;10.4951858521;4;23.9506295919;2;9.94783401489;10.4951858521;1;23.0719120502;
12;2;12.1851892471;11.0209560394;4;25.0538563728;2;10.1911802292;11.0209560394;1;23.9749414921;
13;2;14.1851892471;11.4571752548;5;26.0146684647;2;11.9614667892;11.4571752548;1;24.7131726742;
14;2;16.1851882935;11.8107032776;5;26.8543052673;2;13.9614667892;11.8107032776;1;25.3067810535;
15;2;17.4138870239;12.0916318893;5;27.5962526798;2;15.9614667892;12.0916318893;2;25.7784451246;
16;2;18.5046653748;12.3113050461;5;28.2632865906;3;16.9828968048;12.3113050461;2;26.1504684687;
17;2;19.6030311584;12.4808797836;5;28.6547400951;3;17.9902935028;12.4808797836;2;26.2221269608;
18;2;20.7089958191;12.5;5;29.0328326225;3;18.9978122711;12.5;2;26.2560760975;
19;2;21.8224239349;12.5;5;29.4347915649;3;19.907617569;12.5;2;26.2905418873;
20;2;22.8304367065;12.5;6;29.8589887619;3;19.9153709412;12.5;2;26.3255085945;
21;2;22.9576969147;12.5;6;30.3031497002;3;19.9232387543;12.5;2;26.3609591722;
22;2;23.0909442902;12.5;6;30.7643566132;3;19.9312152863;12.5;2;26.3968753815;
23;2;23.2293071747;12.5;6;31.2390885353;3;19.9392967224;12.5;2;26.4332377911;
24;2;23.3717269897;12.5;6;31.7232985497;3;19.947479248;12.5;2;26.4700255394;
25;3;23.5169906616;12.5;6;32.2125329971;3;19.9557552338;12.5;2;26.5072168112;
26;4;23.6637611389;12.5;5;32.7020812035;3;19.9641227722;12.5;2;26.5447884798;
27;4;21.6637611389;13.5;5;33.1871519089;3;19.9725780487;12.5;1;26.5827163458;
28;4;21.5;14.5;5;33.6630582809;3;19.9811115265;12.5;1;26.6209751368;
29;4;20.5;13.5;5;34.1254005432;3;17.9897193909;13.5;2;26.6595385075;
30;4;20.5;14.5;5;34.570227623;3;16.9983959198;14.5;2;26.6983793974;
31;4;19.5;13.5;5;34.9941673279;3;16.0071353912;15.5;2;26.7374696732;
32;4;20.5;14.5;5;35.3945169449;3;15.0159301758;16.5;2;26.7767804861;
33;4;21.5;15.5;5;35.7692890167;3;14.3997755051;17.5;2;26.8162822723;
34;4;21.5;16.5;5;36.1172132492;4;15.4086637497;19.2000007629;1;27.8559447527;
35;4;20.5;15.5;5;36.4376983643;4;16.4175872803;19.5;2;27.9257372618;
36;4;20.5;15.5;6;36.7307662964;4;16.658290863;20.5;2;27.9962195158;
37;4;20.5;15.5;6;36.9969644547;4;16.6741485596;21.5;2;28.0673532486;
38;4;20.0990905762;16.5;6;37.2372674942;4;16.6901550293;22.5;3;28.1390984058;
39;4;19.1711807251;17.5;6;37.4529781342;6;16.7062969208;23.5;1;28.2114137411;
40;4;18.1711807251;16.5;6;37.6456279755;6;16.2600631714;24.5;1;28.2842568159;
41;4;17.1711807251;16.5;6;37.8168964386;6;16.7389583588;25.5;2;28.3575835228;
42;4;17.6711807251;17.5;6;38.9685335159;6;16.7554569244;26.5;2;28.4313492775;
43;4;18.8905601501;18.5;7;39.0399999619;6;16.7720527649;27.5;2;28.505507946;
44;5;20.8999996185;19.5;4;39.0811839104;6;16.7887382507;28.5;2;28.5800125599;
45;5;21.8999996185;21.5;4;39.1235535145;6;16.8055019379;29.5;2;28.6548153162;
46;5;23.2370662689;23.5;4;39.1671074629;6;17.8223323822;27.5;2;28.7298679352;
47;5;23.8999996185;25.5;4;39.211841464;6;16.839220047;28.5;2;28.8051214218;
48;5;25.263551712;27.5;3;39.2577478886;6;16.8561534882;29.5;3;28.8805263042;
49;5;26.2773246765;27.5;3;40.3048160076;6;17.0;29.5;3;28.9560323954;
50;5;28.2914447784;28.5;3;40.3830313683;6;18.0;30.5;5;30.0315896273;
51;5;29.8059082031;29.5;4;40.4629670382;6;20.5595302582;32.5;5;30.1271477938;
52;5;29.7181758881;31.2011871338;4;40.5445944071;6;22.3561115265;34.5;6;30.2228523493;
53;5;29.7275295258;32.2264137268;5;40.627879858;6;23.81042099;36.5;7;30.3186467886;
54;5;30.1883640289;32.5;6;40.7127846479;6;24.2370262146;37.5;7;30.4144744873;
55;5;29.8670845032;33.0779190063;6;40.799265027;6;24.8432579041;36.5;8;30.5102789402;
56;5;29.8831672668;33.0943527222;8;40.8872720003;7;24.4738826752;36.5;8;30.6060037613;
57;5;30.2661819458;32.5;9;40.9767513275;7;23.625;36.5297164917;9;30.7015926838;
58;5;29.7768230438;33.3603363037;9;41.0676436424;7;24.9078578949;33.5;10;30.796990037;
59;5;30.3202934265;32.5;9;41.159884572;7;23.625;35.3155822754;11;30.8921405077;
60;5;29.7976512909;33.4171867371;10;41.2534046173;7;24.0515403748;35.2974815369;11;30.9869894981;
61;5;30.3760204315;32.5;10;41.3481296301;7;23.625;36.3359527588;12;31.0814832449;
62;5;30.4044399261;32.5;10;41.4439809322;7;23.625;36.7570381165;13;31.1755685806;
63;5;29.3999996185;34.2166213989;11;41.540874958;7;24.7329311371;33.3893661499;14;31.2691935301;
64;6;28.8191299438;33.1762123108;7;53.6387244463;8;25.7490730286;34.3913192749;13;32.3623073101;
65;6;30.2424545288;33.5;7;54.3374387026;8;26.5850219727;34.5;13;32.4828389883;
66;6;31.269109726;34.5;8;56.440623641;8;26.6336402893;36.5;13;32.5754131079;
67;6;31.6872787476;36.0;9;58.2383885384;8;25.926399231;39.5;17;32.6685236692;
68;6;31.3864440918;38.3899993896;9;59.765558362;10;26.4297714233;39.5999984741;11;71.5121216774;
69;6;31.1846389771;40.6305274963;9;61.0605995655;10;25.625;44.3553314209;12;74.0186576843;
70;6;30.4910373688;40.9097442627;9;62.012857914;10;26.625;48.393611908;13;76.02175951;
71;6;30.353515625;42.8377304077;11;62.7117141485;10;27.625;52.0654067993;12;77.5793371201;
72;6;32.6333808899;42.0;11;63.3438460827;10;28.625;55.1317367554;12;78.7756303549;
73;6;29.5977039337;45.8913383484;12;63.8049185276;10;30.0;58.1982688904;12;79.6959019899;
74;6;28.6100006104;48.0569076538;12;64.1886608601;10;32.0;58.361579895;12;80.1989974976;
