Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;5;20.0;
8;2;12.0;10.1999998093;4;21.3999996185;1;9.5;10.0;4;20.3999996185;
9;2;13.1199998856;10.1999998093;4;21.7264003754;2;9.59000015259;10.5;3;21.7264003754;
10;2;14.2179203033;10.3632001877;4;21.9903717041;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;14.597111702;10.4951858521;4;23.0619120598;2;9.94783401489;10.4951858521;3;23.0819120407;
12;2;14.9185733795;11.0209560394;4;23.9545464516;2;10.1934309006;11.0209560394;3;23.99553442;
13;2;16.9185733795;11.4571752548;5;24.6819883585;2;11.9660997391;11.4571752548;3;24.7449600697;
14;2;18.9185733795;11.8107032776;5;25.2644146681;2;13.9660997391;11.8107032776;3;25.3503712416;
15;2;19.936920166;12.0916318893;5;25.7245066166;2;15.9660997391;12.0916318893;3;25.8344515562;
16;2;20.9431419373;12.3113050461;5;26.0845712423;2;16.9954986572;12.3113050461;3;26.2195074558;
17;2;21.9494171143;12.4808797836;5;26.1438889503;2;18.0058269501;12.4808797836;3;26.3048160076;
18;2;22.6125736237;12.8431663513;5;26.1651208401;2;19.0164165497;12.5;4;26.3530313969;
19;2;23.6125736237;12.8495359421;5;26.1864993572;2;19.9294319153;12.5;4;26.4023760557;
20;2;24.8559494019;12.5;6;26.2080165148;2;19.9405345917;12.5;6;26.4528282881;
