Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
21;2;22.3854560852;12.5;4;28.1595556736;1;17.625;12.5;8;25.0;
22;2;22.4478664398;12.5;4;28.3756833076;1;17.625;12.5;8;25.0;
23;2;22.5127048492;12.5;5;28.5992991924;1;17.625;12.5;9;25.0;
24;2;21.5;13.5;5;28.8296794891;1;17.625;12.5;9;25.0;
25;2;19.5;14.6489038467;5;29.0659828186;1;17.625;12.5;9;25.0;
26;2;18.5;15.7197952271;5;29.3072590828;1;17.625;12.5;9;25.0;
27;2;17.5;17.653629303;5;29.5524601936;1;17.625;12.5;10;25.0;
28;2;16.5;18.7762298584;5;29.8004574776;1;17.625;12.5;10;25.0;
29;2;16.5;17.7762298584;5;30.0500593185;1;17.625;12.5;10;25.0;
30;2;16.0150184631;18.5;5;30.3000340462;1;15.625;13.5;10;25.0;
31;2;15.5900096893;19.5;5;30.5491337776;1;14.625;14.5;9;25.0;
32;2;15.6647396088;20.5;6;30.7961182594;1;13.625;15.5;8;25.0;
33;2;15.7388353348;21.5;6;31.0397801399;1;12.625;16.5;8;25.0;
34;2;15.8119335175;22.5;7;31.278968811;3;13.0;18.3999996185;6;26.0;
35;2;15.883690834;23.5;7;31.5126113892;3;14.0;18.5;6;26.0499999523;
36;2;15.9537830353;24.5;7;31.7397313118;3;14.0;19.5;7;27.3519749641;
37;2;15.0;23.5;7;31.95946455;3;14.0;20.5;7;28.3903249502;
38;2;15.0;23.5;7;32.171069622;3;14.0;21.5;7;29.1995202303;
39;2;16.0;24.5;8;32.373934269;3;14.0;22.5;7;29.8207774162;
40;2;15.0;23.5;8;32.5675787926;3;14.0;23.5;6;30.2946047783;
41;2;15.0;23.5;8;32.7516541481;3;14.0;24.5;6;31.3921557665;
42;2;16.0;24.5;8;32.9259381294;3;15.0;25.5;6;31.5063041449;
43;2;15.0;23.5;8;33.0903272629;3;16.0;26.5;7;31.6244491339;
44;2;15.0;23.5;9;33.2448263168;4;16.2479438782;27.5;5;55.7465932369;
45;2;16.0;24.5;9;33.3895378113;4;17.0;29.3091659546;8;57.0727258921;
46;2;15.0;23.5;9;33.5246477127;4;18.0;30.348361969;8;58.1604189873;
47;2;15.0;23.5;10;33.6504163742;4;19.0;31.3889808655;9;59.0379357338;
48;2;16.0;24.5;11;33.7671613693;4;20.2992591858;31.5;9;59.7404373884;
49;2;15.0;23.5;11;33.875246048;4;21.3132362366;32.5;10;60.303497076;
50;2;16.0;23.5;12;33.9750709534;5;22.3276672363;33.5;9;60.5617235899;
51;2;17.0;23.5;13;34.0;5;23.3425559998;34.5;10;60.7106622458;
52;2;18.0;23.5;13;34.0;5;25.3578948975;35.5;10;60.863055706;
53;2;19.0;23.5;14;34.0;5;27.3736763;37.5;13;61.0187568665;
54;2;20.0;23.5;16;34.0;5;29.3898906708;39.5;14;61.1776008606;
55;2;21.0;24.5;16;34.0;5;30.8065280914;41.5;14;61.339404583;
56;2;21.5;25.5;16;34.0;5;31.8235740662;43.5;15;61.5039676428;
57;2;21.5;26.5;17;34.0;5;32.8410110474;42.5;16;61.6710727215;
58;2;21.5;27.0;18;34.0;5;33.3838310242;41.5;16;61.8404867649;
59;2;21.5;27.0;18;34.0;6;33.4020042419;40.5;16;62.0119616985;
60;2;21.5;27.0;18;34.0;6;32.9249992371;39.5;17;62.1852357388;
61;2;21.5;27.0;19;34.0;6;33.4393310547;38.5;17;62.360035181;
62;2;21.5;27.0;19;34.0;6;33.4584350586;37.5;17;62.5360751152;
63;2;21.5;27.0;19;34.0;6;33.4777908325;36.5;18;62.7130622864;
64;2;21.5;27.0;21;34.0;6;32.9249992371;36.5;19;62.8906958103;
65;2;21.5;27.0;21;34.0;6;33.5171585083;34.5;19;63.0686702728;
66;3;21.5;27.0;21;34.0;6;33.5371017456;34.5;20;63.246676445;
67;3;21.5;27.0;21;34.0;6;33.5571784973;34.5;21;63.4244046211;
68;3;21.5;27.0;21;34.0;6;33.5773468018;34.5;20;63.6015460491;
69;4;20.75;26.6399993896;14;34.0;6;33.5975723267;34.5;20;63.7777953148;
70;5;21.5;27.0;13;34.0;6;33.6178245544;34.5;20;63.9528524876;
71;5;21.5;27.0;12;34.0;6;33.6380615234;34.5;19;64.126424551;
72;5;21.5;27.0;13;34.0;6;33.6582450867;34.5;19;66.3694922924;
73;5;21.5;27.0;13;34.0;7;34.198677063;35.0800018311;19;68.0914502144;
74;5;21.5;27.0;14;34.0;7;34.6058120728;35.5082702637;19;69.4008054733;
75;5;21.5;27.0;14;34.0;7;34.9076538086;35.8158721924;19;70.0928034782;
76;5;21.5;27.0;14;35.0;7;35.043296814;36.0;20;70.3300516605;
77;5;22.5;28.0;14;35.0499999523;7;34.2000007629;37.0;20;70.5644643307;
78;5;23.5;29.0;15;37.472474575;7;34.2000007629;38.0;19;70.7955303192;
79;6;24.1000003815;31.1800003052;14;39.4986766577;7;34.2000007629;38.8777694702;19;72.0227675438;
80;6;25.5860004425;30.9900016785;14;41.140868783;7;36.1517181396;37.8777694702;19;72.2757246494;
81;6;24.9620666504;33.6167793274;15;42.4451105595;7;34.2000007629;40.8777694702;19;72.5245778561;
82;6;26.2422599792;32.0837669373;15;43.472084403;7;33.4386329651;43.8777694702;19;73.7689430714;
83;7;27.4448928833;31.4214897156;14;44.2825342417;7;33.4456481934;47.2029190063;20;75.1584745646;
84;8;28.5881748199;30.9802913666;13;44.6365120411;7;34.2000007629;51.2805709839;20;75.6636424065;
85;8;28.9251651764;31.0;13;45.9334700108;7;34.5962333679;55.3564682007;20;76.1954112053;
86;8;27.9251651764;32.0;13;46.2737290859;7;33.2000007629;59.430480957;21;76.7565410137;
87;8;25.9251651764;34.0;13;46.6013139486;7;33.0;63.502494812;21;77.349855423;
88;8;24.6000003815;36.0;12;46.1727585793;7;33.5944290161;66.5724182129;21;77.978153944;
89;8;24.6000003815;38.0;12;46.9109184742;7;33.6777610779;69.6401748657;20;78.6441003084;
90;8;24.9703655243;40.0;11;48.2376307249;7;33.0;72.9385375977;22;79.3500849009;
91;8;22.9917182922;43.0;11;49.6441105604;7;33.0;75.1648101807;22;80.0980610847;
92;8;23.6000003815;45.0;12;52.0497668982;7;33.9888458252;74.3996734619;23;80.8893616199;
93;8;23.6000003815;48.7426185608;11;56.6948599815;7;33.0;76.6433486938;23;81.7245032787;
94;8;22.6000003815;52.3132781982;11;55.9137603045;7;33.0;78.8959884644;24;82.5568259954;
95;8;22.0;55.3232460022;9;55.2727658153;8;33.0;81.1576461792;23;83.4193013906;
96;7;22.0;56.9365844727;10;54.0310722589;9;34.8686523438;78.2279281616;23;85.1333896518;
97;6;20.0;53.0033340454;10;41.8044061661;10;33.2430000305;81.296081543;21;98.1096336842;
98;6;20.0;54.0735015869;10;41.7731513977;10;34.2187004089;85.3621063232;21;98.7974831462;
99;6;20.0;55.1470680237;10;41.8151397705;10;36.0;86.2909393311;22;99.4904336929;
100;6;20.0;56.223991394;10;41.9246871471;10;35.0;89.5606307983;22;100.214310884;
