Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;3;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;3;20.0;2;8.0;11.3000001907;5;21.0;
5;1;9.0;10.0;3;20.0;2;8.14999961853;10.0;5;21.0599999428;
6;1;10.0;10.0;3;20.0;2;9.23849964142;10.0;5;21.1229639053;
7;1;11.0;10.0;3;20.0;2;9.75266647339;10.0;5;21.1889609098;
8;1;11.0;10.0;3;20.3999996185;2;9.76751613617;10.0;5;21.6699410677;
9;1;11.1199998856;10.1999998093;3;20.7264003754;2;9.87573719025;10.1999998093;5;22.0818096399;
10;1;11.2179203033;10.3632001877;3;20.9903717041;2;9.96840667725;10.3632001877;5;22.4358423948;
11;2;11.2971115112;10.6951856613;2;23.0419120789;2;10.0480642319;10.4951858521;5;23.611035943;
12;2;11.9125738144;11.0209560394;3;23.9543504715;2;10.3124837875;11.0209560394;5;24.615765214;
13;2;14.597111702;11.4571752548;3;24.7025904655;2;12.1056518555;11.4571752548;5;25.4640146494;
14;2;16.5971107483;11.8107032776;3;25.3068172932;2;14.1056518555;11.8107032776;5;26.1761806011;
15;2;17.6341781616;12.0916318893;3;25.789717555;2;16.1056518555;12.0916318893;5;26.7751014233;
16;2;18.6472434998;12.3113050461;3;26.1736010313;2;17.2071437836;12.3113050461;5;27.2831678391;
17;2;19.6606636047;12.4808797836;3;26.2577478886;2;18.2451515198;12.4808797836;5;27.4996597767;
18;2;20.6744365692;12.5;3;26.3048160076;2;19.2852573395;12.5;5;27.687142849;
19;2;21.2971115112;12.8914451599;3;26.3530313969;2;20.2296066284;12.5;5;27.883649826;
20;2;21.9059104919;12.5;2;25.9023760557;2;20.2738208771;12.5;6;28.0888605118;
21;2;21.7707138062;12.5;4;25.9393520355;2;19.625;13.5;7;28.3023359776;
22;2;21.5;12.7818059921;4;25.9774957895;2;19.625;13.8209342957;7;28.5235154629;
23;2;21.5;12.7932491302;3;26.0168155432;2;19.625;13.909406662;7;28.7517154217;
24;2;21.8050441742;12.5;4;26.0573171377;2;20.4691352844;12.5;7;28.986133337;
25;2;21.8171958923;12.5;5;26.0990037918;2;20.5218811035;12.5;9;29.22585392;
26;2;21.82970047;12.5;6;26.1418758631;2;19.625;13.5;9;29.4698610306;
27;2;19.8425636292;13.5;7;26.1859308481;2;19.625;14.2879447937;9;29.7170505524;
28;2;18.8557796478;14.5;7;26.2311630249;3;19.625;14.3868198395;9;29.9662499428;
29;2;17.869348526;15.5;7;26.2775635719;3;18.625;13.5;9;30.2162384987;
30;2;16.8832683563;16.5;7;26.3251200914;3;17.7986526489;14.5;9;30.4657707214;
31;2;15.8975362778;17.5;7;26.3738166094;3;16.8547973633;15.5;9;30.7136011124;
32;2;14.9121446609;18.5;7;26.4236336946;3;15.9105606079;16.5;9;30.9585089684;
33;2;14.4270896912;19.5;7;26.4745481014;3;15.3406639099;17.5;9;31.1993217468;
34;2;14.4423646927;20.5;6;26.5265325308;3;15.3948478699;18.5;9;31.4349379539;
35;2;14.4579601288;21.5;6;26.5795561075;3;15.4478607178;19.5;9;31.6643476486;
36;2;14.4738674164;22.5;6;26.6335839033;3;15.4994783401;20.5;9;31.8866472244;
37;2;14.4900751114;23.5;6;26.6885771751;3;15.549495697;21.5;9;32.1010527611;
38;2;14.5065727234;24.5;7;26.7444931269;3;15.5977363586;22.5;9;32.3069086075;
39;2;15.5233478546;22.5;7;26.8012852669;3;14.0;24.5;10;32.5036902428;
40;2;14.5403862;23.5;8;26.8589032888;3;14.0;26.5;10;32.6910057068;
41;2;14.5576705933;24.5;8;26.917293191;3;14.0;28.5;11;32.8685903549;
42;2;15.5751876831;22.5;8;26.9763977528;3;14.0;30.5;11;33.0363025665;
43;3;15.5929193497;24.0;7;28.0361561775;3;14.0;32.5;11;33.1941108704;
44;3;16.6108474731;25.0;7;28.1365046501;3;14.0;34.2358779907;12;34.3420877457;
45;3;17.0;24.0200004578;8;28.2385604382;3;15.0;35.3394622803;12;34.500392437;
46;3;16.6472129822;24.0405921936;8;28.3422560692;3;17.0;33.4362754822;14;34.6494574547;
47;3;17.0026779175;24.5;9;28.4475187063;3;16.2340431213;34.5264816284;14;34.7895752192;
48;3;17.0;24.0835533142;9;28.5542706251;3;16.2386322021;35.610294342;15;34.9210900068;
