Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
21;2;22.8688659668;12.5;6;29.9934945107;2;19.625;13.5158443451;6;27.7290761471;
22;2;22.9980487823;12.5;6;30.4432339668;3;20.2390422821;12.5;6;27.9275052547;
23;2;23.1329708099;12.5;6;30.9089989662;3;20.2836894989;12.5;6;28.1345529556;
24;3;23.2726993561;12.5;5;31.3870959282;3;19.625;13.5;5;28.3497540951;
25;3;21.5;13.5;5;31.8733391762;3;19.625;13.8399019241;6;28.5725209713;
26;3;22.5;12.5;6;32.36317873;3;20.428817749;12.5;6;28.8021440506;
27;3;21.5;13.5;6;32.8518595695;3;20.4804821014;12.5;6;29.0377955437;
28;3;20.8555583954;14.5;6;33.3346033096;3;19.625;13.5;6;29.2785372734;
29;3;20.0003814697;15.5;5;33.8067913055;3;18.5876712799;13.5;6;29.523332119;
30;3;19.142036438;16.5;5;34.2641468048;3;17.6427497864;14.5;6;29.7710599899;
31;3;18.2792434692;17.5;5;34.7028827667;3;16.6984882355;15.5;6;31.0205359459;
32;3;17.4108657837;18.5;5;36.1198272705;3;16.7546195984;16.5;6;31.4005316496;
33;3;15.91086483;21.0;5;36.5524940491;3;17.1858692169;17.5;6;31.7952307463;
34;3;16.0;23.0200004578;5;36.9603018761;3;17.5289268494;18.5;6;32.2048220634;
35;3;16.0;25.0405921936;4;37.3421957493;3;17.6210861206;19.5;6;32.6295487881;
36;3;16.0;26.5;4;37.6977804899;3;17.7166481018;20.5;5;33.0697003603;
37;3;17.0;26.0835533142;4;38.0272444487;3;17.8156814575;21.5;4;33.5255930424;
38;3;17.3635520935;24.5;4;38.3312695026;3;17.918258667;22.5;4;33.9975399971;
39;3;18.0;25.1288738251;4;38.6109311581;3;18.0244464874;23.5;4;34.4858052731;
40;3;19.0;25.1524085999;5;38.8675978184;3;18.134305954;24.5;3;34.9905469418;
41;3;17.4059104919;26.5;5;39.102838397;3;16.6399059296;26.5;3;35.5117497444;
42;3;17.0;26.2011871338;5;39.318338275;3;16.7112922668;28.5;5;36.0491478443;
43;3;17.0;25.2264137268;5;39.5043625832;3;16.7883872986;30.5;5;36.6021437645;
44;3;17.0;24.2521820068;6;39.5569496155;3;16.871137619;32.5;6;37.1697306633;
45;3;18.0;24.2784748077;6;39.6105561256;3;16.9593696594;34.5;8;37.7504248619;
46;3;19.483165741;25.2784748077;5;39.6651450396;3;18.0527744293;33.1499977112;10;38.3422179222;
47;3;20.0;26.2784748077;6;39.72067523;3;17.1509037018;34.2589645386;11;38.9425492287;
48;3;21.0;27.2784748077;6;39.7771017551;3;17.2531604767;35.3610649109;11;39.5483212471;
49;3;22.5331306458;29.2784748077;6;39.8343759775;3;18.0;33.5;12;40.1559453011;
50;3;23.0;31.2784748077;6;39.8924454451;3;20.9431095123;33.5;12;40.7614326477;
51;3;24.0677337646;31.5;6;39.9512542486;3;20.5767097473;34.5;12;41.360519886;
52;3;24.0853767395;32.5;7;40.0107431412;3;22.6869602203;33.5;13;41.9488224983;
53;3;23.5;34.5;6;40.0708494186;3;21.0;34.5;14;42.465420723;
54;3;25.1212539673;31.5;7;40.1315076351;3;22.625;33.5;15;42.9339466095;
55;3;23.5;33.5;7;40.1926498413;4;24.625;31.5;15;43.3865451813;
56;3;23.5;34.5963249207;8;40.2542052269;5;25.6499996185;30.5;15;43.8195896149;
57;3;24.5;32.6271018982;8;40.3161010742;5;25.8594074249;29.5;14;44.2300891876;
58;3;24.1948299408;32.5;10;40.3782629967;5;25.9517688751;28.5;14;44.6157541275;
59;3;23.5;34.5;10;40.4406147003;5;23.9517688751;28.5;14;44.9750175476;
60;3;24.5;32.7203063965;10;40.5030794144;5;23.6499996185;29.5;14;45.307009697;
61;3;24.2509231567;32.5;11;40.5655794144;5;23.6499996185;30.5;14;46.6115064621;
62;3;23.5;34.5;11;40.628036499;5;25.6499996185;29.5;14;46.8888463974;
63;3;24.5;32.8140182495;12;40.690372467;5;27.6499996185;29.5;14;47.1398382187;
64;3;23.5;33.8451843262;14;40.7525100708;5;28.3814640045;30.5;14;48.3656587601;
65;4;23.5;34.8762550354;13;40.8143725395;5;29.4322719574;32.5;14;48.5877556801;
66;4;24.5;31.5;13;40.8758842945;5;30.4777450562;34.5;13;48.7879528999;
67;4;24.3627662659;32.5;14;40.936971426;5;28.7117881775;37.4000015259;14;48.9679714441;
68;4;23.5;34.5;14;40.9975619316;5;27.8886299133;39.4000015259;15;49.0811508894;
69;4;24.5;32.9987792969;13;41.0575861931;5;28.8932590485;38.4000015259;13;49.1018965244;
70;4;23.5;34.028793335;13;41.1169772148;5;29.8979263306;38.4000015259;14;49.1228116751;
71;4;23.5;35.0584869385;12;42.1756706238;5;30.5749988556;39.1859664917;14;49.1438889503;
72;4;25.5;34.0878372192;12;43.727118969;5;28.8323764801;38.4000015259;15;49.1651208401;
73;4;27.7999992371;34.6485595703;13;45.0198707581;7;28.6499996185;40.2155838013;13;51.7864999771;
74;4;26.0340003967;37.0996017456;13;46.0897758007;7;27.875;42.7575492859;13;53.1951636076;
75;4;26.2123565674;39.4580802917;13;46.9747475386;7;28.2640018463;45.1901435852;13;54.3705509901;
76;4;28.3458442688;36.9097442627;14;47.5622938871;7;28.1592674255;46.6698493958;14;55.351377368;
77;4;29.535905838;36.0;13;47.9390068054;7;29.2593841553;45.9209060669;14;56.0260264874;
78;4;29.3999996185;36.0;14;48.2881443501;7;31.2999992371;45.9315719604;15;56.4820168018;
79;4;31.3999996185;34.0;14;48.5016043186;7;32.8177032471;45.0698394775;15;56.8996796608;
80;4;27.6445713043;36.0;14;48.6692427397;7;33.5499992371;46.0220832825;17;57.0799766779;
81;4;25.680059433;38.0;15;48.8363140821;8;30.226398468;47.1304702759;16;57.2185566425;
82;5;23.715045929;40.0;16;49.0025429726;8;28.9814033508;48.0;16;57.3609373569;
83;5;22.7494544983;42.0;16;49.1676664352;8;27.9864215851;51.0;17;57.5070778131;
84;5;21.3999996185;42.0;17;49.3314361572;8;26.9914550781;53.224861145;17;57.6569182873;
85;5;21.3999996185;43.0;17;49.4936195612;8;27.6749992371;53.2571868896;17;57.810379982;
86;5;21.3999996185;40.0;17;49.6540014744;8;28.6749992371;54.2899131775;17;57.9673634768;
87;5;21.3999996185;41.0;16;49.8123838902;8;29.6749992371;54.0;18;58.127748251;
88;5;23.3999996185;40.0;17;49.9685870409;8;30.6749992371;56.0;18;58.2913924456;
89;6;24.9402618408;40.0;16;50.1224502325;8;31.6749992371;58.0;18;58.4581319094;
90;7;24.3999996185;41.0;15;50.2738298178;8;31.6749992371;60.0;16;58.6277809143;
91;7;26.3999996185;41.0;10;50.4226007462;8;29.6749992371;62.0946426392;18;58.8001316786;
92;7;26.3999996185;43.0;11;50.568655014;8;30.6749992371;63.1103668213;18;58.9749557972;
93;7;26.3999996185;45.0;11;50.7119009495;8;28.6749992371;64.1260681152;18;59.1520042419;
94;7;26.3999996185;47.0;11;50.8522629738;8;27.6749992371;66.1417312622;18;59.331009388;
95;7;26.3999996185;49.0;11;50.9896788597;8;26.6749992371;68.1573638916;18;59.5116862059;
96;7;26.3999996185;48.0;12;51.124101162;8;25.6749992371;70.1729431152;19;59.6937339306;
97;7;26.3999996185;48.0;11;52.2554945946;8;25.375;72.1884765625;19;59.8768388033;
98;7;27.3999996185;49.0;11;52.443833828;8;26.375;71.203956604;19;60.0606759787;
99;7;28.3999996185;52.0;12;52.6260433197;8;25.375;71.219367981;19;60.2449125051;
100;7;28.3999996185;55.0;11;52.7545403242;8;26.375;70.2347106934;17;60.4292099476;
101;7;28.3999996185;58.0;10;52.8860883713;8;27.375;70.0639953613;16;60.6132278442;
102;7;29.3999996185;58.0;10;53.0206609964;8;25.375;69.0999908447;14;60.7966259718;
103;6;26.3999996185;55.0;10;51.7525100708;9;26.375;65.5391921997;11;62.3093563318;
104;6;26.3999996185;57.0;11;51.8143725395;9;26.375;65.0590057373;13;62.5659357309;
105;6;27.3999996185;56.0;12;51.8758842945;9;27.375;66.0788574219;14;62.8241255283;
106;6;26.3999996185;58.0;12;51.936971426;9;27.375;69.0987319946;15;63.0836330652;
107;6;26.3999996185;60.0;12;51.9975619316;9;27.375;69.1186523438;15;63.3441672325;
108;6;27.3999996185;59.0;16;52.0575861931;9;27.375;72.1386032104;16;63.6054375172;
109;6;26.3999996185;61.0;16;52.1169772148;9;27.375;74.1585922241;15;63.867154479;
110;6;26.3999996185;63.0;16;52.1756706238;9;26.375;76.8901824951;16;64.1290326118;
111;6;27.3999996185;62.0;16;52.2336053848;9;26.375;78.9218215942;15;64.3749980927;
112;6;26.3999996185;63.0;17;52.2907235622;9;27.0;79.9533996582;15;64.616509676;
113;6;26.3999996185;65.1999969482;17;52.346971035;9;28.0;80.5349273682;17;64.8575479984;
114;6;26.3999996185;66.1999969482;17;52.4022974968;10;29.0;80.5663452148;17;65.0978426933;
115;6;26.3999996185;67.1999969482;17;52.4566559792;10;30.0;80.5976409912;15;65.3371257782;
116;6;26.3999996185;68.1999969482;18;52.5100040436;10;30.2999992371;80.6288223267;17;65.5751307011;
117;6;27.3999996185;66.1999969482;19;52.5623030663;10;30.2999992371;80.8598556519;19;65.8115932941;
118;6;26.3999996185;67.1999969482;16;52.6135182381;10;30.2999992371;81.8907241821;18;66.0462503433;
119;6;26.3999996185;68.1999969482;15;52.6636190414;10;30.2999992371;82.9214172363;19;66.2788407803;
120;6;27.3999996185;66.1999969482;16;52.7125790119;12;30.2999992371;83.9519042969;17;66.5091049671;
121;6;26.3999996185;67.1999969482;15;52.7603754997;12;30.2999992371;84.982170105;14;66.7367858887;
122;6;26.3999996185;68.1999969482;16;52.8069901466;12;30.2999992371;86.0122070312;16;66.961630106;
123;7;27.3999996185;66.1999969482;12;52.8524079323;12;30.2999992371;87.0419692993;16;67.1833872795;
124;7;26.3999996185;67.1999969482;11;52.8966178894;12;31.2999992371;85.0714492798;17;67.9898295403;
125;7;26.3999996185;68.1999969482;13;52.9396123886;12;30.2999992371;86.3089141846;18;68.8083267212;
126;7;27.3999996185;66.1999969482;13;52.9813876152;12;30.2999992371;87.5556945801;18;69.6344242096;
127;8;26.3999996185;67.1999969482;12;53.6011981964;12;31.2999992371;85.8114700317;18;70.4635145664;
128;8;26.3999996185;68.4940032959;13;54.2251181602;12;30.2999992371;87.0757827759;18;72.2909617424;
129;8;27.3999996185;66.7897033691;14;54.8488082886;12;31.2999992371;89.3480300903;18;74.1522274017;
130;8;26.3999996185;68.0846328735;14;55.4679026604;12;34.2999992371;89.6274795532;18;76.0641725063;
131;8;26.3999996185;69.3762969971;14;57.0781416893;12;35.2999992371;93.9132461548;20;78.0257556438;
132;8;28.3999996185;68.6622924805;11;57.7355003357;12;37.2999992371;99.2042922974;19;79.0363998413;
133;8;28.3999996185;70.9403686523;8;59.3792614937;12;39.5675163269;101.382766724;18;80.0360412598;
134;8;29.3999996185;74.2085113525;8;60.1062550545;13;38.2999992371;105.676383972;18;81.022187233;
135;8;31.3999996185;74.4649658203;9;60.8227086067;14;38.2999992371;109.971435547;18;81.9928123951;
136;8;30.3999996185;77.7083282471;10;61.5270503759;14;39.2999992371;107.992973328;20;82.9463467598;
137;8;30.3999996185;79.9375305176;11;62.218244791;14;38.6339797974;109.271362305;21;83.881641984;
138;9;32.4000015259;76.9375305176;11;62.8957664967;14;38.6523971558;110.546417236;22;84.7979352474;
139;9;30.3999996185;79.9375305176;12;63.5595507622;14;39.2999992371;107.770256042;24;85.6947991848;
140;9;30.3999996185;82.9375305176;13;64.2099270821;14;38.2999992371;108.711235046;25;86.5720920563;
141;9;32.4000015259;79.9375305176;12;64.8475433588;14;39.2999992371;109.005981445;25;87.4299089909;
142;9;30.3999996185;82.9375305176;11;65.4732772112;14;39.7333068848;105.387023926;21;88.2685313225;
143;9;30.3999996185;85.9375305176;9;66.088155508;14;38.2999992371;107.598899841;23;89.070438385;
144;9;31.3999996185;85.9375305176;10;67.6932685375;14;38.7779541016;110.780570984;24;89.754011631;
145;9;32.4000015259;86.8085784912;10;68.3496918678;14;39.2999992371;112.971290588;23;90.4330803156;
146;9;32.4000015259;89.9643859863;10;68.9609148502;14;38.825176239;116.129959106;27;91.1070255041;
147;9;33.4000015259;90.1286468506;11;69.4932643175;14;38.8496818542;117.287513733;27;91.7752941847;
148;9;33.4000015259;88.1286468506;13;70.0354630947;14;39.2999992371;119.444740295;27;92.4373860359;
149;9;32.4000015259;90.1286468506;12;70.5867758989;14;40.9002799988;121.579475403;27;93.0928423405;
150;9;33.4000015259;88.1286468506;11;71.1462732553;14;36.2999992371;128.133346558;28;93.692825079;
151;9;33.4000015259;86.1286468506;11;71.7128283978;14;35.92628479;130.395172119;29;94.2761869431;
