Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;5;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;2;11.0;10.1999998093;4;21.0;1;9.5;10.0;5;20.0;
8;2;11.3000001907;10.0;4;21.3999996185;2;9.5;10.3000001907;3;21.3999996185;
9;2;11.4200000763;10.1999998093;4;21.7264003754;2;9.81500053406;10.1999998093;3;21.7264003754;
10;2;11.5179204941;10.3632001877;4;21.9903717041;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;11.597111702;10.4951858521;4;23.0919120312;2;9.94783401489;10.4951858521;3;23.0819120407;
12;2;11.927573204;11.0209560394;4;24.0163254738;2;10.1934309006;11.0209560394;3;23.99553442;
13;2;13.9275741577;11.4571752548;5;24.7773565054;2;11.9660997391;11.4571752548;3;24.7449600697;
14;2;15.9275741577;11.8107032776;5;25.395208478;2;13.9660997391;11.8107032776;2;25.3503712416;
15;2;16.9761562347;12.0916318893;5;25.8925833702;2;15.9660997391;12.0916318893;2;25.8344515562;
16;2;17.9935646057;12.3113050461;5;26.2918028831;2;16.9954986572;12.3113050461;2;26.2195074558;
17;2;19.0115871429;12.4808797836;5;26.3921557665;2;18.0058269501;12.4808797836;2;26.3048160076;
18;2;20.0302200317;12.5;5;26.4563041925;2;19.0164165497;12.5;2;26.3530313969;
19;2;21.0494651794;12.5;5;26.5224741697;2;19.9294319153;12.5;2;26.4023760557;
20;2;21.956741333;12.5;6;26.5906432867;2;19.9405345917;12.5;3;26.4528282881;
