Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
21;2;21.5;12.920712471;6;26.4528282881;1;17.625;12.5;7;25.0;
22;2;21.5;12.9358482361;6;26.5043625832;1;17.625;12.5;7;25.0;
23;2;21.5;12.9513092041;6;26.5569496155;1;17.625;12.5;7;25.0;
24;2;21.9670848846;12.5;6;26.6105561256;1;17.625;12.5;7;25.0;
25;2;19.5;13.9831666946;6;26.6651450396;1;17.625;12.5;7;25.0;
26;2;18.5;14.99954319;7;26.72067523;1;17.625;12.5;9;25.0;
27;2;17.5;16.0162029266;7;26.7771017551;1;17.625;12.5;9;25.0;
28;2;17.0331306458;16.5;7;26.8343759775;1;17.625;12.5;9;25.0;
29;2;16.0503120422;17.5;7;26.8924454451;1;17.625;12.5;9;25.0;
30;2;15.0677337646;18.5;7;26.9512542486;1;17.625;12.5;9;25.0;
31;2;15.5;17.4756278992;7;27.0107431412;1;15.625;13.5;10;25.0;
32;2;16.5;16.5053710938;7;27.0708494186;1;14.625;14.5;11;25.0;
33;2;15.121254921;16.5;7;27.1315076351;1;13.625;15.5;11;25.0;
34;2;15.5;15.5;7;27.1926498413;1;12.625;16.5;11;25.0;
35;2;14.6577949524;15.5;7;27.2542052269;1;12.0;17.5;11;25.0;
36;2;15.0;14.5;7;27.3161010742;1;12.0;18.5;12;25.0;
37;2;14.6948299408;14.5;7;27.3782629967;1;12.0;19.5;13;25.0;
38;2;14.7134790421;15.5;8;27.4406147003;1;12.0;20.5;13;25.0;
39;2;14.7321844101;16.5;8;27.5030794144;1;12.0;21.5;13;25.0;
40;2;14.7509241104;17.5;8;27.5655794144;1;12.0;22.5;13;25.0;
41;2;14.7696743011;18.5;8;27.628036499;1;12.0;23.5;13;25.0;
42;2;15.0;17.5;9;27.690372467;1;12.0;24.5;14;25.0;
43;2;14.8071117401;17.5;9;27.7525100708;1;12.0;25.5;14;25.0;
44;2;15.0;16.5;9;27.8143725395;1;12.0;26.5;14;25.0;
45;2;16.0;15.9071865082;10;27.8758842945;1;12.0;27.5;14;25.0;
46;3;15.8627653122;16.0;9;28.936971426;1;12.0;28.5;15;25.0;
47;3;16.8810920715;16.5;9;29.027561903;1;12.0;29.5;15;25.0;
48;4;17.2082691193;17.5;8;29.1181771755;1;13.0;27.5;15;25.0;
49;4;17.235452652;18.5;8;29.2087433338;1;12.0;28.5;15;25.0;
50;4;17.3275299072;19.5;8;29.2991878986;1;12.0;29.5;16;25.0;
51;4;18.3370552063;21.5;8;29.3894404173;1;13.0;27.5;16;25.0;
52;4;19.9700813293;23.5;8;29.4794324636;1;12.0;28.5;18;25.0;
53;4;20.0;25.5;15;29.5690979958;1;12.0;29.5;19;25.0;
54;6;21.3299751282;27.5;8;57.6583735943;1;13.0;27.5;19;25.0;
55;6;24.9186210632;30.0777950287;9;59.0471971035;1;12.0;28.5;20;25.0;
56;6;27.6832962036;32.0936508179;9;60.2848124504;1;12.0;29.5;20;25.0;
57;6;27.75;35.1097335815;10;61.3743120432;1;13.0;27.5;19;25.0;
58;6;28.75;36.7317886353;10;62.3245081902;1;12.0;28.5;19;25.0;
59;6;29.75;37.7175750732;10;64.1477963924;1;12.0;29.5;20;25.0;
60;7;33.1261520386;37.3683776855;9;79.8782856464;1;12.0;30.5;20;25.0;
61;7;34.75;42.0086975098;10;81.2605794668;2;13.0;32.5;20;26.0;
62;7;36.75;43.997089386;10;82.2875959873;2;15.0;31.5;21;26.0299999714;
63;7;37.75;46.7473602295;10;83.171762228;2;16.0;31.5;21;26.0605909824;
64;7;39.1773338318;48.0944595337;9;83.9549349546;2;17.0;31.5;22;26.091766119;
65;6;38.187664032;44.1457519531;8;66.6925102472;3;18.0;31.5;21;43.6397869587;
66;6;36.6500015259;45.9545516968;7;66.8236559629;5;21.0;32.5;18;45.1071614027;
67;6;35.6500015259;46.9812545776;8;66.9025905132;5;23.625;33.5;19;45.5377987623;
68;6;34.6500015259;47.1999969482;8;66.9632798433;5;23.625;34.5;20;45.909735918;
69;6;33.6500015259;48.1999969482;9;67.0242987871;5;23.625;35.5;20;46.2306051254;
70;6;32.6500015259;49.1999969482;9;67.0856087208;5;23.625;36.5;20;46.4140591621;
71;7;31.8999996185;50.1999969482;7;69.205729723;5;23.625;36.5;20;46.481343627;
72;7;32.1969985962;51.2120018005;7;70.9463074207;5;23.625;36.5;21;46.5496680737;
73;7;32.4356117249;52.2281951904;7;72.3628804684;5;23.625;36.5;22;46.6190023422;
74;7;32.6244697571;53.2473068237;8;73.5124214888;5;23.625;36.5;23;46.6893138885;
75;7;32.7721557617;55.231098175;8;74.0777598619;5;23.625;37.5;24;46.7605674267;
76;7;32.7999992371;55.2999992371;8;74.2720576525;5;23.625;38.5;24;46.8327254057;
77;7;32.7999992371;56.2999992371;10;75.46428442;5;23.625;39.5;24;46.9057476521;
78;8;33.7999992371;58.2999992371;9;75.7341775894;5;23.625;40.5;24;46.9795917273;
79;8;34.7999992371;60.2999992371;9;76.0070302486;5;23.625;41.5;24;47.0542129278;
80;8;33.7999992371;60.2999992371;10;76.2828612328;5;23.625;42.5;24;47.1295640469;
81;8;33.7999992371;61.2999992371;10;76.5616979599;5;23.625;43.5;24;47.2055962086;
82;8;31.7999992371;64.3000030518;10;76.8435715437;5;23.625;44.5;23;47.282258153;
83;8;31.7999992371;63.2999992371;11;77.1285125017;5;23.625;45.5;27;47.3594968319;
84;8;29.7999992371;65.3000030518;11;78.4165438414;5;23.625;45.7999992371;27;47.4372574091;
85;8;29.7999992371;68.3000030518;12;78.8276759386;5;23.625;45.7999992371;26;47.5154832602;
86;9;30.7999992371;69.3000030518;11;79.3272510767;5;23.625;45.7999992371;27;47.5941166878;
87;9;28.7999992371;72.605178833;11;79.8557673693;5;23.625;45.7999992371;27;49.2790390253;
88;9;27.7999992371;75.6334075928;10;80.4150248766;5;23.8500003815;46.6990013123;27;50.6510580778;
89;9;27.7999992371;75.6614379883;11;81.0066376925;5;24.0255012512;47.4218864441;28;51.7552530766;
90;9;26.0;77.6892089844;11;81.6319555044;5;24.1592674255;47.9933929443;28;52.6387963295;
91;9;27.0;76.7167205811;12;82.2919734716;5;24.2593841553;48.4394302368;28;53.1830027103;
92;9;27.0;74.3000030518;12;83.9355485439;5;24.2999992371;48.7000007629;29;53.3044462204;
93;9;27.0;77.3000030518;13;84.6386919022;5;24.2999992371;48.7000007629;31;53.426804781;
94;9;29.0;77.3000030518;14;85.3800371885;5;24.2999992371;48.7000007629;31;53.549936533;
95;10;29.0;77.3000030518;13;86.1581704617;5;24.2999992371;48.7000007629;31;53.6736958027;
96;10;28.0;80.3000030518;14;86.9709103107;5;24.2999992371;48.7000007629;32;53.7979333401;
97;10;29.0;80.3000030518;15;87.8152763844;6;24.2999992371;48.7000007629;32;53.9224975109;
98;10;29.0;79.3000030518;15;88.6874867678;6;24.2999992371;48.7000007629;31;54.0472350121;
99;10;28.0;81.3000030518;16;89.5829906464;6;24.2999992371;48.7000007629;30;54.1719908714;
100;10;29.0;80.3000030518;16;90.4965429306;6;24.2999992371;48.7000007629;30;54.296610117;
