Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;11.0;5;20.0;
5;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.0;2;9.5;10.5;4;21.0;
8;1;11.0;10.0;4;20.3999996185;2;9.5;10.0;4;21.4399995804;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.59000015259;10.1999998093;3;22.6235842705;
10;2;11.2179203033;10.5631999969;3;21.9903717041;2;9.84704017639;10.7712001801;3;23.6262276173;
11;2;11.597111702;10.4951858521;3;23.0719120502;2;10.0631017685;11.2513370514;3;25.3905876875;
12;2;11.9215736389;11.0209560394;3;23.9749414921;2;10.4426994324;12.0948867798;3;26.8777146339;
13;2;13.9215736389;11.4571752548;4;24.7131726742;2;12.0631017685;12.797627449;3;28.0912694931;
14;2;15.9215736389;11.8107032776;4;25.3067810535;2;14.0631017685;13.3613300323;1;29.0578188896;
15;2;16.94962883;12.0916318893;4;25.7784451246;2;16.0631027222;13.7992258072;1;29.8160610199;
16;2;17.9593238831;12.3113050461;4;26.1504684687;2;17.0631027222;14.1306209564;1;30.4076659679;
17;2;18.9691867828;12.4808797836;3;26.2221269608;2;18.0631027222;14.3763179779;2;30.7600411177;
18;2;19.9792118073;12.5;3;26.2560760975;2;19.0631027222;14.5;2;30.8698669672;
19;2;20.989397049;12.5;5;26.2905418873;3;20.0631027222;14.5;1;30.9844923019;
20;2;21.8871631622;12.5;3;26.3255085945;3;20.5249996185;14.5;1;31.1038696766;
