Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;11.0;5;20.0;2;7.15000009537;13.0;3;21.0900000334;
3;1;8.0;10.0;5;20.0;2;8.16349983215;12.0;3;21.1871190071;
4;1;9.0;10.0;5;20.0;2;8.17806816101;11.0;3;21.2917383909;
5;1;9.0;10.0;5;20.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;10.0;10.0;5;20.0;2;9.31595134735;10.0;3;21.5249304771;
7;1;11.0;10.0;5;20.0;2;9.84310913086;10.0;3;21.6541694403;
8;1;11.0;10.0;4;20.3999996185;2;9.87218856812;10.0;3;22.2087649107;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.99697208405;10.1999998093;3;22.7014135122;
10;2;11.2179203033;10.5631999969;3;21.9903717041;2;10.1078176498;10.3632001877;3;23.1436295509;
11;2;11.597111702;10.4951858521;3;23.1719120741;2;10.2073163986;10.4951858521;3;24.4502608776;
12;2;11.9515733719;11.0209560394;4;24.1897815466;2;10.5013093948;11.0209560394;3;25.6018667221;
13;2;14.6361112595;11.4571752548;4;25.0591306686;2;12.3275251389;11.4571752548;3;26.6129477024;
14;2;16.6361122131;11.8107032776;4;25.8015987873;2;14.3275251389;11.8107032776;2;27.5041275024;
15;2;17.7826118469;12.0916318893;4;26.441321969;2;15.7228336334;13.087890625;3;28.2981133461;
16;2;18.8427257538;12.3113050461;4;27.0020139217;3;17.5498218536;12.3113050461;3;29.0167398453;
17;2;19.9091873169;12.4808797836;4;27.2842636108;3;18.6352043152;12.4808797836;3;29.4582490921;
18;2;20.9823913574;12.5;4;27.5518820286;3;19.7259407043;12.5;3;29.883644104;
19;2;22.0626754761;12.5;5;27.8440244198;3;20.7238197327;12.5;3;30.3288545609;
20;2;22.3532066345;12.5;5;28.1613030434;3;20.8239917755;12.5;4;30.7909274101;
21;2;21.5;12.5;5;28.5039470196;3;20.9279594421;12.5;4;31.2663087845;
22;2;21.5;12.5;5;28.871723175;3;21.0349197388;12.5;4;31.7509255409;
23;2;21.5;12.5;5;29.263862133;3;19.625;13.5;5;32.2403049469;
24;2;21.5;12.5;6;29.6789975166;3;20.625;12.5;5;32.7297272682;
25;2;19.5;13.5;5;30.1151270866;3;19.625;13.5;5;33.2144021988;
26;2;18.5;14.5;5;30.5695996284;3;19.625;14.5;5;33.6896543503;
27;3;17.5;15.5;4;31.0391392708;3;20.625;12.5;5;34.1511049271;
28;3;16.5;16.5;4;31.5199065208;3;21.625;12.5;5;34.5948324203;
29;3;15.5;17.5;4;32.007601738;3;17.625;14.5;5;35.0175008774;
30;3;14.5;18.5;4;32.4976010323;3;16.625;16.5;5;35.4164476395;
31;3;14.0;19.5;4;32.9851250648;3;15.625;18.5;6;35.7897262573;
32;3;14.0;20.5;4;33.465420723;3;14.625;20.5;7;36.1361055374;
33;3;14.0;21.5;5;33.9339466095;3;14.0;22.5;7;36.455031395;
34;3;14.0;22.5;5;34.3865451813;3;14.0;24.5;8;36.7465581894;
35;3;14.0;23.5;5;34.8195896149;3;14.0;26.5;8;37.0112600327;
36;3;14.0;24.5;5;35.2300891876;3;14.0;28.5;9;37.2501325607;
37;3;15.0;22.5;6;35.6157541275;3;14.0;30.0750923157;10;37.4644937515;
38;3;14.0;23.5;6;35.9750175476;3;14.0;31.22514534;10;37.6558866501;
39;3;14.0;24.5;7;36.307009697;3;14.0;32.3591194153;10;37.8259963989;
40;3;15.0;22.5;8;36.6115064621;3;14.0;33.4781990051;11;37.9765739441;
41;3;15.0;23.5;8;36.8888463974;3;14.0;34.5836029053;11;38.0;
42;3;16.0;24.5;9;37.1398382187;3;14.0;35.5999984741;14;38.0;
43;3;15.0;23.5;9;37.3656587601;3;14.0;36.5999984741;14;38.0;
44;3;14.0;23.5;10;37.5677556992;3;14.0;37.5999984741;14;38.0;
45;3;15.0;24.5;9;37.747756958;3;14.0;38.5999984741;15;38.0;
46;3;17.0;22.5;10;37.9073896408;3;15.0;36.5999984741;15;38.0;
47;3;17.0;23.5;10;38.0;3;14.0;37.5999984741;15;38.0;
48;3;17.8999996185;24.5;11;38.0;3;14.0;38.5999984741;15;38.0;
49;3;18.8999996185;22.5;12;38.0;3;15.0;36.5999984741;15;38.0;
50;3;17.8999996185;22.5;11;38.0;3;14.0;37.5999984741;16;38.0;
51;3;17.8999996185;22.5;11;38.0;3;14.0;38.5999984741;16;38.0;
52;3;18.0;22.5;11;38.0;3;16.0;34.5999984741;16;38.0;
53;3;19.0;22.5;11;38.0;3;18.0;32.5999984741;18;38.0;
54;3;20.0;22.5;11;38.0;3;19.9249992371;30.5999984741;19;38.0;
55;3;21.0;23.5;11;38.0;3;20.9249992371;29.5;19;38.0;
56;3;21.5;24.5;11;38.0;3;21.9249992371;28.5;19;38.0;
57;3;21.5;25.5;12;38.0;4;23.5499992371;28.5;18;39.0;
58;3;21.5;26.5;12;38.0;4;24.5499992371;28.5;19;39.0499999523;
59;3;21.5;27.5;12;38.0;4;24.5499992371;28.5;20;39.1019749641;
60;3;21.5;28.5;11;38.0;4;24.5499992371;28.5;21;39.1559499502;
61;3;22.5;26.5;12;38.0;4;24.5499992371;28.5;21;39.2119446993;
62;3;21.5;24.5;12;38.0;4;24.5499992371;27.5;22;39.269973278;
63;3;22.5;24.5;10;39.0;5;25.5499992371;28.5;21;40.3300433159;
64;3;23.5;24.5;10;39.0499999523;5;26.5499992371;29.5;21;40.5221557617;
65;4;22.75;26.5;9;54.1019749641;5;26.8042507172;30.5;22;40.7317352295;
66;5;22.75;28.5;8;54.9059499502;5;26.836971283;31.5;22;40.9601982832;
67;5;23.75;31.5;8;55.6313191652;6;26.8734893799;32.5;22;41.2089782953;
68;5;24.75;33.5;9;56.2772631645;6;26.5499992371;34.5;22;41.4794923067;
69;5;25.2600002289;34.7992706299;9;56.8463129997;6;26.9236755371;33.7730979919;23;41.7730996609;
70;4;19.75;30.7483730316;10;44.3434821367;7;27.0090579987;33.2959747314;20;55.0910520554;
71;4;20.0;31.7048683167;10;44.7753940821;7;28.4704875946;33.0908966064;20;55.4344329834;
72;4;21.0;32.6680908203;11;45.1494921446;7;29.124174118;35.0641326904;20;55.8040884733;
73;4;21.588104248;33.637298584;11;46.4734061956;7;28.5499992371;37.4208526611;20;56.2005524635;
74;4;22.6648292542;35.6117248535;10;46.7007803917;7;29.2612934113;37.4074172974;20;57.6239659786;
75;4;23.7000007629;37.5999984741;12;46.8140292168;7;30.0270042419;38.9718704224;19;58.1239984035;
76;5;23.7000007629;39.5999984741;11;46.930341959;7;30.5499992371;41.9718704224;20;58.6517486572;
77;5;24.7000007629;38.5999984741;11;47.1038620472;7;31.0643310547;42.8297271729;20;59.2057598829;
78;5;23.7000007629;40.5999984741;12;48.8787356615;7;32.0834350586;41.8212356567;21;61.6921844482;
79;5;23.8710002899;42.1605911255;13;50.3491176367;7;30.8627510071;45.3212356567;20;63.916934967;
80;5;24.013666153;43.148639679;13;51.5601830482;7;31.1168842316;48.2806243896;21;65.9136970043;
81;5;24.1311988831;44.1466522217;12;52.5591343641;8;30.5760288239;46.6800575256;21;67.7176231146;
82;5;24.2270107269;45.1535110474;13;54.2272437811;8;32.8820343018;43.0404777527;21;69.2127594948;
83;5;28.1311988831;44.1695899963;13;54.6809644699;8;33.7343978882;43.8031234741;21;70.4815560579;
84;5;26.1311988831;47.2116165161;13;55.1813714504;8;29.6239738464;44.7703323364;23;71.7025932074;
85;5;25.8499984741;50.2552528381;14;55.7340644598;9;29.3373279572;47.761341095;22;72.65198946;
86;5;25.9906139374;50.300491333;15;56.3450767994;9;27.6749992371;51.1760902405;21;73.50192523;
87;4;22.1563186646;48.1422843933;16;53.4300978184;10;26.8834857941;48.7025260925;18;77.7361419201;
88;4;21.3505764008;50.1517944336;15;53.9825005531;10;26.4082450867;50.6785850525;20;78.7379384041;
89;4;21.5769081116;49.1563987732;15;54.6087448597;10;27.2938613892;53.2852668762;20;79.7154536247;
90;4;19.8387050629;51.1553649902;16;55.3147110939;10;27.433467865;57.2232208252;21;80.6638243198;
91;4;20.0077705383;53.1480293274;17;56.1048095226;10;29.5644073486;61.1650238037;22;81.5794820786;
92;4;21.3487815857;52.1338691711;17;56.9811856747;10;30.8152656555;65.1109313965;22;82.4600954056;
93;4;20.7316894531;54.1125640869;17;57.9428632259;10;31.9818725586;65.0610656738;21;83.3044371605;
94;4;22.1561012268;51.7687797546;18;58.9849293232;10;33.1392250061;66.0154190063;21;84.1122000217;
95;4;22.6196632385;50.6760673523;19;60.097918272;10;33.3373336792;68.9738769531;22;84.8837881088;
96;4;22.1177520752;52.5764465332;19;61.2675740719;10;33.476398468;71.9362792969;22;85.6201148033;
97;4;23.6433639526;52.4713287354;18;62.4751589298;10;33.6067314148;74.9023590088;23;86.3224153519;
98;4;24.187253952;51.9128761292;19;63.6984066963;10;33.7287406921;77.8718643188;25;86.9920921326;
99;4;23.7384243011;53.8630943298;19;64.9130887985;10;32.3356056213;77.8444976807;27;87.6019845009;
100;4;25.28490448;52.8146591187;18;66.0950021744;10;32.3843841553;80.8228149414;27;88.0647554398;
