Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;1;11.0;10.0;4;20.0;2;9.5;10.5;5;21.0;
8;1;11.0;10.0;4;20.3999996185;2;9.5;10.0;5;21.4399995804;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.59000015259;10.1999998093;5;22.6235842705;
10;1;11.2179203033;10.3632001877;4;20.9903717041;2;9.84704017639;10.7712001801;5;23.6262276173;
11;1;11.2971115112;10.4951858521;4;22.0419120789;2;10.0631017685;11.2513370514;5;25.3905876875;
12;1;11.6125736237;11.0209560394;5;22.9143505096;2;10.4426994324;12.0948867798;5;26.8777146339;
13;1;13.2971115112;11.4571752548;5;23.6214065552;2;12.0631017685;12.797627449;5;28.0912694931;
14;1;14.2971115112;11.8107032776;5;24.1832637787;2;14.0631017685;13.3613300323;5;29.0578188896;
15;1;15.2971115112;12.0916318893;5;24.6226100922;2;16.0631027222;13.7992258072;5;29.8160610199;
16;1;16.2971115112;12.3113050461;5;24.9617595673;2;17.0631027222;14.1306209564;5;30.4076659679;
17;1;17.2971115112;12.4808797836;5;25.0;2;18.0631027222;14.3763179779;4;30.7600411177;
18;1;18.2971115112;12.5;5;25.0;2;19.0631027222;14.5;4;30.8698669672;
19;2;20.2971115112;12.6999998093;3;26.0;2;20.0631027222;14.5;4;30.9844923019;
20;2;21.5;12.5;3;26.0199999809;2;20.5249996185;14.5;4;31.1038696766;
