Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;11.0;5;20.0;2;7.15000009537;13.0;3;21.0599999428;
3;1;8.0;10.0;6;20.0;2;8.15900039673;12.0;3;21.1229639053;
4;1;9.0;10.0;6;20.0;2;8.16844463348;11.0;3;21.1889609098;
5;1;9.0;10.0;6;20.0;2;8.17834377289;10.0;3;21.2580518723;
6;1;10.0;10.0;6;20.0;2;9.2830619812;10.0;3;21.3302885294;
7;1;11.0;10.0;6;20.0;2;9.7993144989;10.0;3;21.4057120085;
8;1;11.0;10.0;6;20.3999996185;2;9.81628513336;10.0;3;21.8984082937;
9;1;11.1199998856;10.1999998093;6;20.7264003754;2;9.92714214325;10.1999998093;3;22.3222295046;
10;1;11.2179203033;10.3632001877;6;20.9903717041;2;10.0225009918;10.3632001877;3;22.688400507;
11;1;11.2971115112;10.4951858521;6;22.0419120789;2;10.1048898697;10.4951858521;3;23.8809107542;
12;2;11.6125736237;11.2209558487;5;23.9143505096;2;10.3732051849;11.0209560394;3;24.9034298658;
13;2;13.6125736237;11.4571752548;5;24.661406517;2;12.1703767776;11.4571752548;5;25.7698295116;
14;2;15.6125736237;11.8107032776;5;25.2644476891;2;14.1703767776;11.8107032776;5;26.500371933;
15;2;16.579334259;12.0916318893;5;25.7461636066;2;16.170375824;12.0916318893;6;27.1177392006;
16;2;16.7238502502;12.3113050461;5;26.1288670301;2;16.7228336334;13.059844017;6;27.6441450119;
17;2;16.8386592865;12.4808797836;4;26.211841464;2;17.7228336334;13.2855949402;6;27.878672123;
18;2;16.5;12.5;4;26.2577478886;2;19.3705348969;12.5;7;28.0836718082;
19;2;18.488527298;12.5;3;26.3048160076;2;20.3188266754;12.5;7;28.2969486713;
20;2;19.488527298;12.5;3;26.3530313969;2;19.625;13.4890842438;7;28.5179448128;
21;2;20.488527298;12.5;4;26.4023760557;2;19.625;13.9071779251;7;28.7459800243;
22;2;21.488527298;12.5;5;26.4528282881;2;19.625;13.9983921051;9;28.9802544117;
23;2;21.5;12.5;5;26.5043625832;2;19.625;14.0921020508;9;29.2198557854;
24;2;21.5;12.5;5;26.5569496155;2;20.5744667053;12.5;9;29.4637694359;
25;2;21.5;12.5;5;26.6105561256;2;20.6293487549;12.5;10;29.7108941078;
26;2;21.5;12.5;6;26.6651450396;2;20.6849517822;12.5;10;29.9600582123;
27;2;21.5;12.5;6;26.72067523;2;19.625;13.5;9;30.2100424767;
28;2;21.5;12.5;6;26.7771017551;2;19.625;14.5;9;30.4596014023;
29;3;21.5;12.5;5;26.8343759775;2;18.625;13.5;8;30.7074890137;
30;3;19.5;13.5;6;26.8924454451;2;17.9091854095;14.5;7;30.952483654;
31;3;18.5;14.5;6;26.9512542486;2;16.9643096924;15.5;7;31.1934113503;
32;3;17.5;15.5;6;27.0107431412;2;16.0185165405;16.5;7;31.429169178;
33;3;16.5;16.5;7;27.0708494186;2;15.446562767;17.5;7;31.6587438583;
34;3;15.5;17.5;7;27.1315076351;2;15.4982175827;18.5;7;31.8812294006;
35;3;14.5;18.5;7;27.1926498413;2;15.5482769012;19.5;7;32.0958390236;
36;3;14.0;19.5;7;27.2542052269;2;15.5965633392;20.5;7;32.3019137383;
37;3;14.0;20.5;7;27.3161010742;2;14.0;22.5;7;32.4989256859;
38;3;14.0;21.5;7;27.3782629967;2;14.0;24.5;7;32.6864795685;
39;3;14.0;22.5;7;27.4406147003;2;14.0;26.5;9;32.8643078804;
40;3;14.0;23.5;7;27.5030794144;2;14.0;28.5;9;33.0322656631;
41;3;14.0;24.5;8;27.5655794144;2;14.0;30.5;11;33.1903190613;
42;3;15.0;22.5;8;27.628036499;2;14.0;32.2332229614;13;33.3385381699;
43;3;14.0;23.5;8;27.690372467;2;14.0;33.3369750977;14;33.4770793915;
44;3;14.0;24.5;9;27.7525100708;2;14.0;34.4339561462;14;33.6061782837;
45;3;15.0;22.5;9;27.8143725395;2;14.0;35.5243225098;10;33.7261333466;
46;3;14.0;23.5;10;27.8758842945;2;15.0;33.608291626;10;33.8372926712;
47;3;14.0;24.5;10;27.936971426;2;14.0;34.6861038208;11;33.9400444031;
48;3;15.0;22.5;10;27.9975619316;2;14.0;35.7580299377;12;34.0;
49;3;14.0;23.5;10;28.0575861931;2;15.0;33.7999992371;14;34.0;
50;3;15.0;22.5;10;28.1169772148;2;14.0;34.7999992371;14;34.0;
51;3;16.0;22.5;10;28.1756706238;2;14.0;35.7999992371;15;34.0;
52;3;17.0;22.5;6;29.2336053848;2;16.0;32.5;16;34.0;
53;3;19.0;23.5;6;29.4607235193;2;18.0;31.5;17;34.0;
54;3;21.0;24.5;4;29.7138819695;2;19.0249996185;30.5;17;34.0;
55;3;22.0;25.5;5;29.9965679646;2;20.0249996185;29.5;19;34.0;
56;3;23.0;26.5;4;30.3124781847;2;21.0249996185;28.5;15;34.0;
57;2;21.5;22.5;2;27.1554293633;3;21.6499996185;26.6000003815;11;37.4566559792;
58;2;21.5;22.5;4;27.4969480038;3;22.6499996185;26.6000003815;12;37.5100040436;
59;2;21.5;22.5;5;27.8840510845;3;23.6499996185;26.6000003815;13;37.5623030663;
60;2;21.5;22.5;5;28.3200027943;3;23.6499996185;26.6000003815;13;37.6135182381;
61;2;21.5;22.5;6;28.8073790073;3;23.6499996185;26.6000003815;13;37.6636190414;
62;2;21.5;22.5;7;29.3477458954;3;23.6499996185;26.6000003815;13;37.7125790119;
63;2;21.5;22.5;7;29.9413113594;3;23.6499996185;25.6000003815;12;37.7603754997;
64;2;21.5;22.5;7;30.586581707;3;23.6499996185;24.6000003815;13;37.8069901466;
65;2;21.5;22.5;7;31.2800674438;4;23.6499996185;24.1000003815;12;37.8524079323;
66;2;21.5;22.5;8;32.0160870552;4;23.6499996185;24.1000003815;12;37.8966178894;
67;2;21.5;22.5;8;32.7867279053;4;23.6499996185;24.1000003815;13;37.9396123886;
68;2;21.5;22.5;10;33.5820074081;4;23.6499996185;24.1000003815;13;37.9813876152;
69;2;21.5;22.5;10;34.3902606964;4;23.6499996185;24.1000003815;13;38.0;
70;2;21.5;22.5;10;35.1987380981;4;23.6499996185;24.1000003815;13;38.0;
71;2;21.5;22.5;11;35.9943685532;4;23.6499996185;24.1000003815;14;38.0;
72;2;21.5;22.5;11;36.7645931244;4;23.6499996185;24.1000003815;13;39.0;
73;2;21.5;22.5;11;37.4981632233;5;24.6499996185;25.1000003815;9;54.1599999666;
74;2;21.5;22.5;11;38.1857919693;5;26.6499996185;27.1000003815;10;56.6137443781;
75;2;21.5;22.5;11;38.8205833435;5;27.9920005798;29.5729999542;10;58.7309446335;
76;2;21.5;22.5;9;39.3982028961;5;26.2134857178;32.9667510986;10;60.547988534;
77;2;21.5;22.5;9;39.9167966843;5;26.2972049713;35.3878860474;11;62.1117188931;
78;2;21.5;22.5;9;40.824215889;5;26.4239311218;36.5349960327;11;63.4709789753;
79;2;21.5;22.5;9;42.6432437897;5;27.5170249939;34.6261253357;12;66.1686704159;
80;2;21.7999992371;23.0;9;44.148349762;5;28.7800159454;33.9814910889;12;68.4864077568;
81;2;22.0340003967;23.3899993896;9;45.3736248016;5;26.9743728638;35.2200012207;13;70.497168541;
82;2;22.2123565674;23.6872596741;9;46.3587265015;6;27.1140556335;36.3653755188;12;72.2180337906;
83;2;22.3458442688;23.9097423553;9;46.9954471588;7;28.2000007629;34.4180221558;11;73.5188269615;
84;2;22.3999996185;24.0;9;47.3762207031;7;29.2000007629;34.1065101624;13;74.7929167747;
85;2;22.3999996185;24.0;9;47.6908473969;7;27.2000007629;36.0777854919;13;75.9243588448;
86;2;22.3999996185;24.0;10;47.9486312866;7;27.2000007629;38.067111969;13;76.2601599693;
87;2;22.3999996185;24.0;10;48.0;8;27.1100006104;39.9071121216;9;100.694376945;
88;2;22.3999996185;24.0;10;48.0;8;28.0289993286;42.7631149292;9;103.369481564;
89;2;20.3999996185;25.0;10;48.0;8;28.9561004639;45.6335144043;9;107.735517979;
90;2;19.3999996185;26.0;11;48.0;8;31.1154918671;48.7219429016;9;109.865046144;
91;2;18.3999996185;27.0;11;48.0;9;30.8904914856;53.5807800293;10;124.469730794;
92;2;17.3999996185;28.0;12;48.0;9;28.8904914856;60.2774276733;10;126.888903856;
93;2;16.3999996185;29.0;12;48.0;9;28.8904914856;66.2217559814;10;129.06796211;
94;2;15.3999996185;30.0;12;48.0;9;28.8904914856;69.1716461182;12;130.887445807;
95;2;14.3999996185;31.0;14;48.0;9;28.8904914856;72.3667449951;13;132.436700583;
96;2;14.0;32.0;13;48.0;9;29.0;74.5314331055;15;133.944012284;
97;2;14.0;33.0;13;48.0;9;30.0;76.4148483276;15;135.412835658;
98;3;14.0;34.0;12;48.0;9;31.0;79.3113479614;15;136.850221455;
99;3;14.0;35.0;12;48.0;9;32.0;82.219909668;15;138.264743656;
100;3;14.0;36.0;12;48.0;9;33.0;82.1394424438;16;139.612694025;
