Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;12.1999998093;3;21.0;1;6.0;14.0;4;20.0;
2;2;7.19999980927;11.0;3;21.0900000334;2;7.0;13.3000001907;3;21.0;
3;2;8.21800041199;10.0;3;21.1871190071;2;8.14999961853;12.0;3;21.0900000334;
4;2;9.23742389679;10.0;3;21.2917383909;2;8.16349983215;11.0;3;21.1871190071;
5;2;9.25834751129;10.0;3;21.4042263031;2;8.17806816101;10.0;3;21.2917383909;
6;2;10.4212675095;10.0;2;21.5249304771;2;9.29064083099;10.0;3;21.4042263031;
7;2;11.4574794769;10.0;2;21.6541694403;2;9.81595134735;10.0;3;21.5249304771;
8;2;11.4962511063;10.0;2;22.2087649107;2;9.84310913086;10.0;3;22.0694183111;
9;2;11.6626291275;10.1999998093;2;22.7014135122;2;9.96561908722;10.1999998093;3;22.5515855551;
10;2;11.810423851;10.3632001877;2;23.1436295509;2;10.0741062164;10.3632001877;3;22.983014226;
11;2;11.9430885315;10.4951858521;2;24.4502608776;2;10.1711778641;10.4951858521;3;24.2738182545;
12;2;12.3350782394;11.0209560394;2;25.6018667221;2;10.4616098404;11.0209560394;3;25.4089095592;
13;2;15.019616127;11.4571752548;2;26.6129477024;2;12.2841091156;11.4571752548;3;26.4029755592;
14;2;17.0196151733;11.8107032776;2;27.5041275024;2;14.2841091156;11.8107032776;3;27.276881218;
15;2;18.2933712006;12.0916318893;2;28.2981133461;2;16.2841091156;12.0916318893;4;28.0536293983;
16;2;19.3997631073;12.3113050461;3;29.0167398453;3;17.4948120117;12.3113050461;4;28.755402565;
17;3;20.5136051178;12.4808797836;2;29.4582490921;3;17.7228336334;13.4808797836;5;29.1808357239;
18;3;21.6345863342;12.5;2;29.883644104;3;19.663520813;12.5;5;29.5913586617;
19;3;21.2971115112;13.5;2;30.3288545609;3;20.6580562592;12.5;5;30.0233430862;
20;3;21.5;14.0986566544;2;30.7909274101;3;20.7552528381;12.5;5;30.4742712975;
21;3;22.5;12.5;2;31.2663087845;3;20.856710434;12.5;5;30.9409928322;
22;3;23.3798923492;12.5;2;31.7509255409;3;20.9617233276;12.5;5;31.4197778702;
23;3;23.5252780914;12.5;2;32.2403049469;3;21.0694503784;12.5;6;31.906411171;
24;3;23.6720924377;12.5;2;32.7297272682;3;21.1789417267;12.5;6;32.3963236809;
25;3;21.6720924377;13.5;2;33.2144021988;3;21.2891731262;12.5;6;32.8847527504;
26;3;21.5;14.5;2;33.6896543503;3;21.3990688324;12.5;6;33.3669252396;
27;3;20.5;13.5;2;34.1511049271;3;21.5075588226;12.5;6;33.8382406235;
28;3;20.5;14.5;2;34.5948324203;4;21.6136035919;12.5;5;34.2944498062;
29;3;19.5;13.5;2;35.0175008774;4;17.625;14.5;5;34.7318048477;
30;3;20.5;14.5;2;35.4164476395;4;16.625;16.5;6;35.1471776962;
31;3;21.5;15.5;2;35.7897262573;4;15.625;18.5;6;35.5381307602;
32;3;21.5;16.5;2;36.1361055374;4;14.625;20.5;6;35.9029474258;
33;3;20.5;15.5;2;36.455031395;4;14.0;22.5;6;36.2406177521;
34;4;21.5;16.0;1;37.7465581894;4;14.0;24.5;6;36.5507898331;
35;4;21.5;15.0;1;38.101260066;4;14.0;26.5;6;36.8336925507;
36;4;21.8269996643;14.5;2;38.4372515678;4;14.0;28.5;6;38.0900468826;
37;4;21.5;16.0935592651;2;38.7562321424;4;15.0;29.9630317688;7;38.4109610319;
38;4;21.2393493652;17.1458683014;2;39.0601129532;4;16.0;31.124671936;7;38.7149538994;
39;4;20.7180347443;17.5;3;39.3509268761;4;16.2671012878;32.2694854736;7;39.0040034056;
40;4;20.3052787781;18.5;3;39.6307433844;4;16.2906417847;33.3985862732;8;39.2801914215;
41;4;19.3440513611;17.5;3;39.7922235727;5;16.3159503937;34.5131759644;7;39.5249304771;
42;4;18.8477993011;18.396112442;3;39.9393253326;5;17.3431091309;33.5131759644;7;39.6541694403;
43;4;19.0;21.396112442;3;40.0956480503;5;18.3721885681;33.5131759644;9;39.7922235727;
44;4;20.6286945343;24.396112442;3;40.261295557;6;19.328250885;33.5131759644;9;39.9393253326;
45;4;21.0;26.396112442;3;40.4362905025;6;19.3613471985;33.5131759644;9;40.0956480503;
46;4;22.0;28.3961105347;3;40.6205644608;6;18.3965206146;32.5131759644;9;40.261295557;
47;4;23.0;30.3961105347;3;40.8139474392;6;18.4337921143;31.5131759644;9;40.4362905025;
48;4;23.5;31.9069747925;4;41.016159296;6;19.4731655121;31.5131759644;9;40.6205644608;
49;4;24.4048480988;31.5;4;41.2268030643;6;20.5146274567;31.5131759644;9;41.8139474392;
50;4;24.4680404663;32.5;4;41.445360899;6;21.9249992371;33.5131759644;9;42.0561592579;
51;4;24.5336074829;33.5;4;41.6711919308;6;24.603635788;35.5;9;42.3079869747;
52;4;24.5;32.5;4;41.9035346508;6;24.9249992371;36.5;10;42.5689144135;
53;4;24.5;32.5;4;42.141512394;6;25.9249992371;37.5;10;42.8382993937;
54;4;23.5;34.5;5;43.3841423988;6;27.6386184692;37.5;11;43.1153761148;
55;4;26.5;32.5;5;43.650349617;6;27.4282951355;37.3482894897;11;43.3992602825;
56;4;25.5;35.5;5;43.9191789627;6;27.7648334503;35.5;11;43.6889584064;
57;4;26.5;36.5;6;44.1894184351;6;26.8435840607;35.5;12;43.9833810329;
58;4;26.5;36.5;8;44.4598215818;7;27.8544311523;33.5;11;44.2813590765;
59;5;25.5;39.5;7;44.7291333675;7;26.5499992371;33.4816627502;11;44.5816649199;
60;6;26.5;42.864566803;6;45.9961141348;8;27.8768863678;33.5;11;45.8830332756;
61;6;28.5;41.9980545044;6;46.3895648718;8;28.8884811401;35.5;11;46.2341864109;
62;6;27.5;42.0085945129;7;46.7937804461;8;28.9003143311;37.5;13;46.5858335495;
63;6;27.5;43.0825614929;7;47.2091395855;8;28.9123764038;36.5;13;46.936770916;
64;7;28.5;42.0932502747;6;47.6361478567;8;28.5499992371;39.5;13;47.2858484983;
65;7;27.5;42.5;6;49.0754187107;8;28.9371528625;39.5;13;47.631991148;
66;7;28.5;45.1148300171;7;49.5976413488;8;28.949848175;37.5;13;47.9742156267;
67;7;30.5;44.1257171631;7;50.1784939766;8;28.5499992371;38.5;13;48.3116440773;
68;7;29.5;46.1366577148;7;52.2747770548;8;28.9757995605;37.5;14;48.643512249;
69;8;30.7999992371;45.6476516724;6;54.1424574852;8;28.5499992371;38.5;14;48.9691761732;
70;8;30.0340003967;48.0486907959;7;55.8186614513;8;28.5499992371;38.9075202942;18;49.2881125212;
71;8;30.2123565674;49.3570327759;8;58.3421697617;8;29.0159416199;37.5;18;49.5999166965;
72;8;32.3458442688;48.590637207;8;59.7007588148;8;28.5499992371;38.5;18;51.4150028229;
73;8;34.4000015259;48.6920509338;8;60.8893938065;8;26.7750015259;40.5646972656;18;52.9620537758;
74;8;35.4000015259;48.7032318115;9;62.0903989077;8;27.9505004883;40.0292510986;19;54.2764382362;
75;9;34.4000015259;49.7144393921;8;64.19361341;8;26.7107124329;39.6872596741;21;55.3957701921;
