Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;8.0;10.0;6;20.0;
6;2;10.9000005722;11.5;5;24.1124999523;1;9.0;10.0;6;20.0;
7;2;11.9337501526;11.5;5;24.2364046574;1;9.5;10.0;6;20.0;
8;2;12.2709207535;11.5;5;24.844940424;1;9.5;10.0;6;20.3999996185;
9;2;12.4534826279;11.7299995422;5;25.3705487251;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;12.6111650467;11.9106416702;5;25.7305408716;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.719162941;12.0;5;27.1818068027;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;14.7409267426;12.6000003815;5;28.4221744537;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;16.7409267426;13.0788002014;5;29.482388258;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;18.7409267426;13.4505519867;5;30.3998434544;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;20.0266189575;13.7328653336;5;31.2119448185;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;21.1438293457;13.943564415;5;31.7545545101;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;22.2727508545;14.0;6;32.2237029076;1;15.7228336334;12.4808797836;6;25.0;
18;2;23.4134960175;14.0;6;32.7316579819;1;16.7228336334;12.5;7;25.0;
19;2;23.8194961548;14.0;6;33.2766666412;1;17.625;12.5;7;25.0;
20;2;23.9829998016;14.0;6;33.8556928635;1;17.625;12.5;7;25.0;
21;3;24.1567077637;14.0;5;34.4643516541;1;17.625;12.5;7;25.0;
22;3;24.3393058777;14.0;6;35.0969305038;1;17.625;12.5;8;25.0;
23;3;24.5290794373;14.0;6;35.7465176582;1;17.625;12.5;8;25.0;
24;3;24.7239551544;14.0;7;36.4052410126;1;17.625;12.5;7;25.0;
25;3;22.7239551544;15.0;7;37.0646123886;1;17.625;12.5;6;25.0;
26;3;21.7239551544;15.0;7;37.7159395218;3;18.625;12.8999996185;5;26.0;
27;3;21.3999996185;15.0;8;38.3507852554;3;19.625;12.5;5;26.1699999571;
28;3;20.3999996185;15.0;8;38.961400032;3;19.888250351;12.5;5;26.3669109344;
29;3;20.3999996185;15.0;8;39.5411043167;3;19.625;13.0467643738;5;26.5942704678;
30;3;19.3999996185;15.0;8;40.0845632553;3;19.625;13.1377086639;5;26.8558222055;
31;3;19.3999996185;16.0;8;40.5879383087;3;18.0425605774;13.5;5;27.1554293633;
32;3;19.3999996185;17.0;8;41.0489168167;3;17.1099720001;14.5;5;27.4969480038;
33;3;19.3146743774;18.0;8;42.4666233063;3;16.1868133545;15.5;5;27.8840510845;
34;3;19.4399871826;19.5;9;42.8914496899;3;15.2739114761;16.5;5;28.3200027943;
35;3;20.1524353027;20.0;9;43.2768025398;3;14.7470006943;17.5;5;28.8073790073;
36;4;20.2524490356;21.5509872437;7;52.1249297857;3;14.8566608429;18.5;5;29.3477458954;
37;4;19.2524490356;23.5779743195;8;52.7786198854;3;14.9782428741;19.5;5;29.9413113594;
38;5;19.2524490356;25.60597229;7;53.3845267296;3;15.1117954254;20.5;6;30.586581707;
39;5;19.2524490356;27.6349868774;7;53.9445462227;3;15.256980896;21.5;6;31.2800674438;
40;5;20.0;29.6650218964;8;54.3984242678;3;15.4130153656;22.5;6;32.0160870552;
41;5;21.0;31.6960773468;8;54.730258584;3;15.578619957;23.5;6;32.7867279053;
42;5;23.0;34.6960792542;9;55.0446261168;3;14.0;25.5;6;33.5820074081;
43;5;25.0792102814;37.6960754395;9;55.3416427374;3;14.0;27.5;6;35.3902606964;
44;5;26.2026424408;40.6960754395;10;55.6216950417;3;15.0;29.5;7;36.2887381315;
45;5;27.318145752;43.6960754395;11;55.8853874207;3;16.0;31.5;9;37.1814875603;
46;6;28.0009975433;46.0;9;56.1334943771;3;16.2671012878;33.5;8;38.0563315153;
47;6;28.1015548706;47.0;10;56.366910696;4;16.2906417847;35.5;8;38.9023895264;
48;6;28.6304626465;45.9412765503;10;56.5866099596;4;17.0;34.5;8;39.7107224464;
49;6;27.6944465637;46.9800338745;11;56.7892494202;4;16.3431091309;36.5;9;40.4747527838;
50;7;28.3617744446;47.0;10;56.870018959;4;17.0;36.5;9;41.1904264688;
51;7;28.75;46.0;10;56.9522752762;4;18.0;36.7545547485;10;41.8561220169;
52;7;28.4106826782;46.0;11;58.0359115601;4;20.0;34.7545547485;10;42.4723598957;
53;8;28.75;49.0;10;58.3208124638;4;20.0;35.7545547485;11;43.041383028;
54;8;30.75;47.0;10;58.6444536448;4;21.0;36.7545547485;11;44.5666825771;
55;8;29.75;50.0;10;59.012732625;4;22.625;38.5;11;45.1425312757;
56;8;31.0288200378;51.0;11;60.4320626259;4;25.2146263123;36.5;13;45.6906912327;
57;8;31.75;52.0;11;60.9092226028;5;23.625;37.5;12;46.2162190676;
58;8;33.2977676392;53.0;12;61.4511044025;5;23.625;38.5;13;46.6310293674;
59;8;32.5929069519;56.0;13;63.0643370152;5;23.625;39.5;14;46.9702913761;
60;8;34.75;56.0;14;63.7847652435;5;23.625;40.5;15;47.325361371;
61;8;34.6467666626;59.0;14;64.5873732567;5;23.625;41.5;15;47.6957582235;
62;8;34.75;61.0;16;65.4743027687;5;23.625;42.5;16;48.0808377266;
63;8;34.75;61.5845794678;17;66.4445922375;5;23.625;43.5;16;48.4797904491;
64;8;35.75;62.6294364929;18;70.0443156958;5;24.625;41.5;16;49.8916451931;
65;8;34.9991874695;62.3228149414;19;73.3563002348;5;24.625;43.5;17;50.3552734852;
66;9;35.0689163208;61.45860672;19;76.4234082699;5;25.625;45.5;17;50.8305850029;
67;11;33.4425964355;62.5981788635;17;79.1938365698;5;26.625;44.5;18;51.3161716461;
68;11;33.1465606689;63.6137733459;18;81.5893723965;5;25.625;46.5;19;51.810503602;
69;11;34.4000015259;62.7651863098;19;83.7236497402;6;25.8875999451;48.5;15;63.8119469881;
70;11;35.8001785278;63.7011680603;19;85.7686634064;7;27.8976650238;47.5;15;64.7787847519;
71;11;35.4000015259;65.7263946533;19;87.5448379517;7;29.625;47.5;15;65.7126202583;
72;11;36.4000015259;67.7521591187;20;90.1441712379;7;30.9185829163;47.5;15;66.6108083725;
73;11;38.4000015259;70.4863586426;21;92.7711089849;7;31.7544326782;47.5;18;67.4717000723;
74;11;40.4000015259;69.637298584;21;95.2152735591;7;31.7655353546;47.5;18;68.2944983244;
75;11;41.4000015259;74.6645889282;23;96.4872714877;7;31.7768878937;47.5;18;69.0790963173;
76;12;42.1620292664;78.6923522949;22;97.6564800143;7;31.788482666;47.5;17;69.8259177208;
77;12;40.9308509827;82.7205657959;21;98.7425047755;7;31.4500007629;47.5;18;70.5845546722;
78;12;41.5818099976;85.749206543;18;99.7674469352;7;31.8123760223;47.5;18;74.3111299276;
79;12;42.4353866577;90.1758575439;20;100.753328264;7;32.827999115;50.0;19;76.7102315426;
80;14;44.3158493042;91.9025726318;18;101.535970509;7;34.537727356;51.3899993896;19;78.7831293344;
81;14;43.4000015259;96.0307846069;19;102.304049432;7;34.6249313354;54.6872596741;19;80.5745397806;
82;14;44.4000015259;102.130104065;17;103.130547047;8;35.2736854553;55.9097442627;16;81.9801982641;
83;14;46.0;103.638656616;17;104.012567043;9;32.6167182922;59.0;13;83.0954338312;
84;14;45.0;107.034431458;19;104.938795507;9;31.6167182922;60.0;15;83.953990221;
85;16;43.0;109.141334534;18;105.914255798;10;32.4134674072;62.0;14;84.5488400459;
86;16;43.0;111.402229309;19;106.930758297;10;30.9103012085;62.0;14;85.1244921684;
87;16;41.0;114.47013855;20;107.977360904;10;31.4839324951;64.0;15;85.6801770926;
88;16;41.5999984741;117.754180908;21;109.040670872;10;30.6167182922;66.0;16;86.2153965235;
89;16;42.5999984741;123.857131958;22;110.105474353;11;30.2999992371;68.0;15;86.7299027443;
90;16;43.5999984741;128.250610352;22;111.155653059;11;30.2999992371;70.0;15;87.2236733437;
91;16;44.5999984741;132.33303833;23;112.175285816;11;31.2999992371;70.0;16;87.6009645462;
92;16;51.0021286011;136.411682129;23;113.131076634;11;32.2999992371;71.0;18;87.962695241;
93;16;52.2145080566;139.477294922;23;113.959656596;11;33.2999992371;72.0;18;88.3131790161;
94;16;54.8192672729;143.98085022;24;114.728762031;11;34.2999992371;73.0;19;88.6523728371;
95;16;56.8241348267;147.019180298;24;115.432055056;11;34.7999992371;75.0;19;89.9803355932;
96;16;58.8290863037;150.057678223;21;116.066521704;11;35.7999992371;78.0;18;90.3372098207;
97;17;60.8341064453;153.0962677;19;116.632128477;11;36.7999992371;81.0;15;90.6843842268;
98;17;61.5353355408;156.199203491;20;117.13127178;12;36.7999992371;84.0;12;91.0221138;
99;17;62.7196960449;156.109893799;21;117.568133891;12;36.7999992371;86.4000015259;13;91.2945007086;
100;17;62.8791046143;155.145675659;23;117.948047459;12;36.7999992371;88.4000015259;14;91.5192953348;
