Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;2;8.0;13.3000001907;5;24.0;1;7.0;13.0;6;20.0;
3;2;10.0;12.1000003815;5;24.1124999523;1;8.0;12.0;6;20.0;
4;2;12.0;11.5;5;24.2364046574;1;8.0;11.0;6;20.0;
5;2;12.847281456;11.5;5;24.3725773096;1;8.0;10.0;6;20.0;
6;2;14.0117740631;11.5;5;24.5218783617;1;9.0;10.0;6;20.0;
7;2;15.0565643311;11.5;5;25.1603652239;1;9.5;10.0;6;20.0;
8;2;15.5481100082;11.7299995422;5;25.7180355787;1;9.5;10.0;6;20.3999996185;
9;2;15.7154111862;11.9106416702;5;27.2239179611;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;16.167175293;12.5274600983;5;28.5177702904;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;16.5553321838;13.0216779709;5;29.6286454201;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.2588005066;13.4066829681;5;30.5931797028;2;9.95943069458;11.3209562302;5;23.9143505096;
13;2;21.2588005066;13.6998376846;5;31.4486236572;2;11.9478340149;11.4571752548;5;24.7514065504;
14;2;22.599615097;13.9190797806;5;32.0668101311;2;13.9478340149;11.8107032776;5;25.4586948156;
15;2;23.7365188599;14.0;4;32.562277317;2;15.9478340149;12.0916318893;5;26.0603342056;
16;2;24.8851585388;14.0;5;33.0955038071;2;17.0463218689;12.3113050461;5;26.5800945759;
17;2;26.0451278687;14.0;5;33.6638817787;2;18.0869598389;12.4808797836;5;26.8187118769;
18;2;25.3999996185;15.0;5;34.263466835;2;19.1320438385;12.5;5;27.0402543545;
19;2;26.3999996185;14.0;5;34.8889698982;2;20.0840568542;12.5;5;27.2842636108;
20;3;27.3999996185;14.0;4;35.5338482857;2;20.1389598846;12.5;6;27.5518820286;
21;3;27.6601543427;14.0;5;36.1905097961;2;20.1991729736;12.5;7;27.8440244198;
22;4;27.8571529388;14.0;4;36.8506231308;2;20.2649059296;12.5;7;28.1613030434;
23;4;28.0551872253;14.0;4;37.5055141449;2;20.3362922668;12.5;8;28.5039470196;
24;4;28.2516536713;14.0;5;38.1466121674;2;20.4133872986;12.5;8;28.871723175;
25;4;28.443983078;14.0;5;38.7658996582;2;20.496137619;12.5;8;29.263862133;
26;4;28.6297683716;14.0;5;39.3563127518;2;20.5843696594;12.5;8;29.6789975166;
27;4;28.806892395;14.0;5;39.9120550156;2;20.6777744293;12.5;8;30.1151270866;
28;4;28.9736156464;14.0;5;40.4287929535;2;20.7759037018;12.5;8;30.5695996284;
29;4;29.1286373138;14.0;6;41.9037227631;2;18.8781604767;13.5;8;31.0391392708;
30;4;28.1286373138;15.5;6;42.365516901;2;17.9838066101;14.5;8;31.5199065208;
31;4;28.1286373138;15.0;6;42.7847692966;2;17.0919799805;15.5;8;32.007601738;
32;4;27.1286373138;15.530295372;6;43.1625926495;3;16.2017097473;16.5;7;32.4976010323;
33;4;26.4561672211;15.0;6;43.5009710789;3;14.0;18.5;9;32.9851250648;
34;4;26.4656925201;16.0;6;43.8025130033;3;14.0;20.5;9;33.465420723;
35;4;28.4753875732;19.0;6;44.0702205896;3;14.0;22.5;9;33.9339466095;
36;4;29.8644523621;22.0;6;44.3072900772;3;14.0;24.5;11;34.3865451813;
37;4;31.2921867371;25.0;6;44.5060760975;3;14.0;26.5;11;34.8195896149;
38;4;32.3518218994;27.0;6;44.5405418873;3;14.0;28.5;11;35.2300891876;
39;4;32.3621635437;29.0;7;44.5755085945;3;14.0;30.5;11;35.6157541275;
40;4;32.3726539612;29.0;8;44.6109591722;3;14.0;31.9310283661;13;35.9750175476;
41;4;32.3832855225;29.0;8;44.6468753815;3;14.0;33.182510376;13;36.307009697;
42;4;32.3940620422;29.0;8;44.6832377911;3;14.0;34.4149055481;13;37.6115064621;
43;4;31.9749984741;29.7166194916;9;44.7200255394;3;15.0;35.6280555725;14;37.9388463497;
44;4;31.9749984741;29.7350120544;9;44.7572168112;3;16.0;36.8221931458;14;38.2418131828;
45;4;32.4271659851;29.0;9;44.7947884798;3;16.2479438782;37.9978866577;14;38.5216087103;
46;4;32.4384346008;29.0;10;44.8327163458;3;17.2600898743;36.155960083;15;38.7797003984;
47;4;32.4498138428;29.0;11;44.8709751368;3;16.272687912;37.2974281311;15;39.0177302361;
48;5;29.9749984741;30.8104877472;10;44.9095385075;4;16.2857437134;38.4234313965;9;54.2374329567;
49;5;28.9749984741;31.0;10;44.9483793974;4;19.0;35.4234313965;10;55.1421557665;
50;5;28.4845123291;32.0;11;44.9874696732;5;20.0;37.3979377747;9;55.8756786585;
51;5;26.9749984741;33.0;11;45.0267804861;5;21.9249992371;36.4745101929;11;56.5297640562;
52;5;26.5080337524;34.0;11;45.0662822723;5;22.9249992371;37.4745101929;12;57.1069129705;
53;5;24.9749984741;35.0;11;45.1059447527;5;23.9249992371;38.4745101929;12;57.6121068001;
54;5;23.9749984741;36.0;12;45.173576355;5;25.2986755371;39.4745101929;12;58.0519351959;
55;5;23.5750007629;37.0;12;47.2142457962;5;25.9249992371;40.4745101929;13;58.4338064194;
56;5;23.7465629578;38.0;12;48.8453681469;5;26.95652771;39.5;13;58.7653138638;
57;5;22.7465629578;37.0;13;51.1271283627;5;26.5499992371;40.5;13;58.9600640535;
58;5;25.7465629578;36.0;13;52.1861867905;6;26.5499992371;40.8720436096;13;59.0392494202;
59;5;28.7465629578;36.0;13;52.8565647602;7;26.5499992371;40.9274749756;12;59.120018959;
60;5;27.7465629578;37.0;14;53.265480876;7;27.0270042419;39.5;12;59.2022752762;
61;5;27.7465629578;38.0;14;53.6345171928;7;27.0455131531;40.0999984741;12;59.2859115601;
62;5;27.7465629578;39.0;16;53.8299106359;7;27.0643310547;40.0999984741;15;59.3708124161;
63;5;28.0;40.0;16;53.9803322554;8;27.0834312439;40.0999984741;10;74.4568536282;
64;5;29.0;41.0;18;54.1342892647;8;27.5499992371;42.0999984741;10;75.2939035892;
65;5;30.0;42.0;18;54.2916857004;8;28.5499992371;43.88073349;10;77.0511977673;
66;5;30.6000003815;43.0;20;54.4524097443;8;30.5499992371;45.942276001;11;77.7577576637;
67;5;30.6000003815;44.0;19;54.6163328886;8;31.1621055603;47.0999984741;12;78.3865470886;
68;6;30.6000003815;45.0;15;83.5333091021;9;32.7886314392;49.0999984741;12;79.9424166679;
69;6;31.6000003815;47.0;14;87.2250487804;9;33.4479942322;51.0999984741;13;80.5218299627;
70;6;32.5999984741;49.0;15;90.2143545151;9;35.8027915955;53.0999984741;15;81.0491935015;
71;6;32.5999984741;51.0;15;92.4636657238;9;37.3981666565;55.0999984741;15;81.5323688984;
72;6;32.5999984741;53.0;16;94.067045927;9;36.195350647;55.0999984741;15;81.8852257729;
73;6;33.5999984741;52.0;15;95.1769247055;9;36.5249786377;56.0999984741;15;82.1292090416;
74;6;32.5999984741;54.0;15;95.838891983;9;35.2859611511;56.0999984741;16;85.9395110607;
75;6;32.5999984741;56.0;15;96.0216736794;9;36.8019485474;57.827999115;16;88.3921250105;
