Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;4;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;4;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;4;23.0;1;9.0;10.0;6;20.0;
7;2;11.6000003815;11.6999998093;3;24.0;1;9.5;10.0;6;20.0;
8;2;12.1999998093;11.5;3;24.6049990654;1;9.5;10.0;6;20.3999996185;
9;2;12.3815002441;11.7299995422;3;25.1306480169;2;9.59000015259;10.5;5;21.7264003754;
10;2;12.5391950607;11.9106416702;3;25.4951717854;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;12.6485519409;12.0;4;26.9344722033;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;14.666727066;12.6000003815;4;28.1655204296;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;16.666727066;13.0788002014;4;29.220092535;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;18.666727066;13.4505519867;4;30.1367652416;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;19.9476947784;13.7328653336;5;30.9542500973;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;21.0665206909;13.943564415;5;31.5097951889;2;16.7228336334;12.6748571396;4;26.2195074558;
17;2;22.1993236542;14.0;6;32.0008225441;2;18.0058269501;12.4808797836;4;26.3048160076;
18;2;23.3466320038;14.0;6;32.5409007072;2;19.0164165497;12.5;5;26.3530313969;
19;2;23.7622699738;14.0;6;33.1293606758;2;19.9294319153;12.5;5;26.4023760557;
20;2;23.9388084412;14.0;6;33.7638955116;2;19.625;12.920712471;5;26.4528282881;
21;2;24.1291675568;14.0;6;34.4403524399;2;19.9518871307;12.5;5;26.5043625832;
22;3;22.3999996185;15.0;5;40.8459553719;2;19.9634819031;12.5;5;26.5569496155;
23;3;24.3999996185;14.0;5;41.973590374;2;19.9753131866;12.5;5;26.6105561256;
24;3;26.3999996185;14.0;5;43.1222057343;2;19.9873752594;12.5;5;26.6651450396;
25;3;22.3999996185;17.0;5;44.2778682709;2;19.625;12.5;5;26.72067523;
26;3;22.3999996185;18.0;6;45.4259381294;2;19.625;12.5;5;26.7771017551;
27;3;22.3999996185;20.0;7;46.5518398285;2;19.625;12.5;5;26.8343759775;
28;3;22.3999996185;22.0;7;47.6418590546;2;19.625;12.5;5;26.8924454451;
29;3;22.0002174377;24.0;7;48.6838674545;2;17.625;13.5;5;26.9512542486;
30;3;21.1622104645;26.0;8;49.6678848267;2;16.625;14.5;5;27.0107431412;
31;3;21.3179473877;25.0;9;50.586435318;2;15.625;15.5;5;27.0708494186;
32;3;20.0665740967;27.0;11;51.4346590042;2;14.625;16.5;6;27.1315076351;
33;4;20.2074050903;29.0;10;52.2102136612;2;14.0;17.5;6;27.1926498413;
34;4;20.3399467468;31.0;12;52.9130039215;2;14.0;18.5;6;27.2542052269;
35;4;21.4638824463;30.0;13;53.5447998047;2;14.0;19.5;6;27.3161010742;
36;4;20.5790634155;32.0;13;54.1088132858;2;14.0;20.5;6;27.3782629967;
37;4;20.6854934692;34.0;15;54.6092700958;2;14.0;21.5;6;27.4406147003;
38;4;22.7833175659;30.0;16;55.051030159;2;14.0;22.5;7;27.5030794144;
39;4;20.8727836609;32.0;18;55.4392604828;2;14.0;23.5;7;27.5655794144;
40;4;20.9542369843;31.0;18;55.6735210419;2;14.0;24.5;7;27.628036499;
41;4;22.0280838013;31.0;18;55.8217353821;2;14.0;25.5;7;27.690372467;
42;4;23.0947799683;31.0;20;55.9551353455;2;14.0;26.5;7;27.7525100708;
43;4;24.1548118591;31.0;20;56.0;3;15.0;28.2000007629;7;28.8143725395;
44;4;25.1749992371;31.0;20;56.0;3;16.0;28.5;9;28.9058842659;
45;4;26.1749992371;31.0;21;56.0;3;16.0;29.5;9;28.9975624084;
46;4;27.1749992371;30.0;21;56.0;3;17.0;28.5;10;29.0893280506;
47;4;28.1749992371;29.0;23;56.0;3;16.674451828;28.5;10;29.1811034679;
48;4;29.1749992371;29.0;24;56.0;3;16.6879577637;29.5;11;29.2728122473;
49;4;29.5750007629;29.0;24;56.0;3;17.0;28.5;11;29.3643795252;
50;5;29.5750007629;29.0;24;56.0;4;16.7145271301;28.5;10;29.4557323456;
51;5;29.5750007629;29.0;25;56.0;4;17.7275619507;28.5;9;29.5467996597;
52;5;29.5750007629;29.0;24;56.0;4;18.0;29.5;9;29.6375129223;
53;5;29.5750007629;29.0;25;56.0;4;19.0;30.5;9;29.7278060913;
54;5;29.5750007629;29.0;25;56.0;4;20.0;31.5;10;29.8176151514;
55;5;29.5750007629;29.0;24;56.0;4;21.0;32.5;9;29.906879425;
56;5;29.5750007629;29.0;24;56.0;4;21.625;31.5;11;29.9955408573;
57;4;29.5750007629;29.0;24;56.0;5;21.625;30.5;10;30.0835437775;
58;4;29.5750007629;29.0;24;56.0;5;21.625;29.5;10;30.1708358526;
59;4;28.5750007629;30.0;26;56.0;5;21.625;28.5;10;30.2573674917;
60;4;28.5750007629;29.0;25;56.0;5;21.625;27.5;11;30.3430918455;
61;4;29.5750007629;29.0;27;56.0;5;22.4710845947;27.5;11;30.4279652834;
62;4;29.5750007629;29.0;28;56.0;5;21.625;28.5;13;30.5119464397;
63;3;29.5750007629;29.0;27;56.0;6;21.625;29.5;14;30.5949972868;
64;3;29.5750007629;29.0;28;57.9849996567;6;22.501739502;27.5;14;30.6770820618;
65;3;30.0726242065;29.7000007629;29;59.551399231;6;21.625;28.5;14;30.7581681013;
66;3;30.4598731995;30.2291984558;29;60.7636766434;6;22.5208129883;27.5;16;30.8162822723;
67;3;29.5222797394;31.2291984558;29;61.6016235352;6;22.5249996185;27.5;17;30.8559447527;
68;3;29.537519455;32.2291984558;29;62.0;7;22.5249996185;27.5;16;30.8957372904;
69;3;28.537519455;32.0;29;62.0;7;22.5249996185;27.5;17;30.9356285334;
70;3;29.537519455;33.0;31;62.0;7;22.5249996185;27.5;16;30.9755871296;
71;3;28.537519455;32.0;31;62.0;7;22.5249996185;27.5;16;31.015581131;
72;3;28.537519455;33.0;32;62.0;7;22.5249996185;27.5;16;31.0555787086;
73;4;28.537519455;34.0;31;62.0;7;22.5249996185;27.5;16;31.0955479145;
74;4;28.537519455;35.0;31;62.0;7;22.5249996185;27.5;16;31.135456562;
75;4;28.537519455;36.0;32;62.0;7;22.5249996185;27.5;17;31.17527318;
76;4;27.9375190735;37.0;33;62.0;7;22.5249996185;27.5;17;31.2149660587;
77;4;26.9375190735;36.0;33;62.0;7;21.625;27.5;18;31.2545039654;
78;4;26.9375190735;36.0;33;62.0;7;21.625;27.5;18;31.293856144;
79;4;26.9375190735;36.0;32;62.0;7;21.625;27.5;19;32.4759311676;
80;4;23.9375190735;38.0;33;62.0;7;21.8500003815;28.0;19;33.4368803501;
81;4;22.537519455;40.0;32;62.0;7;22.0255012512;28.3899993896;14;34.2108743191;
82;4;21.537519455;42.0;32;62.0;7;22.1592674255;28.6872596741;14;34.8335154057;
83;4;21.3999996185;44.0;32;62.0;7;22.2593841553;28.9097423553;15;35.1895859241;
