Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;2;9.66343975067;10.6632003784;4;21.9903717041;
11;1;12.2000007629;12.0;6;25.2000007629;2;9.94783401489;10.4951858521;4;23.1719120741;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;10.2136802673;11.0209560394;4;24.1897815466;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;12.0098056793;11.4571752548;4;25.0591306686;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;14.0098056793;11.8107032776;4;25.8015987873;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;16.0098056793;12.0916318893;4;26.441321969;
16;1;18.1463851929;13.943564415;7;28.0;2;17.1320438385;12.3113050461;4;27.0020139217;
17;1;19.1463851929;14.0;7;28.0;2;18.1818904877;12.4808797836;4;27.2842636108;
18;1;20.1463851929;14.0;7;28.0;2;19.2367935181;12.5;4;27.5518820286;
19;1;20.3999996185;14.0;7;28.0;2;20.1991729736;12.5;4;27.8440244198;
20;1;20.3999996185;14.0;7;28.0;2;20.2649059296;12.5;4;28.1613030434;
21;1;20.3999996185;14.0;7;28.0;2;20.3362922668;12.5;4;28.5039470196;
22;1;20.3999996185;14.0;8;28.0;2;20.4133872986;12.5;4;28.871723175;
23;1;20.3999996185;14.0;8;28.0;2;20.496137619;12.5;4;29.263862133;
24;1;20.3999996185;14.0;8;28.0;2;20.5843696594;12.5;4;29.6789975166;
25;1;20.3999996185;14.0;8;28.0;2;20.6777744293;12.5;4;30.1151270866;
26;1;20.3999996185;14.0;8;28.0;2;20.7759037018;12.5;11;30.5695996284;
27;1;20.3999996185;14.0;8;28.0;3;20.8781604767;12.5;5;46.0391392708;
28;1;20.3999996185;14.0;8;28.0;3;21.9838066101;13.5;5;47.2699065208;
29;1;20.3999996185;14.0;8;28.0;3;21.0919799805;15.5;5;48.4269762039;
30;1;18.3999996185;15.0;8;28.0;3;20.625;16.5;5;49.5048909187;
31;1;17.3999996185;16.0;8;28.0;4;19.625;17.5;4;50.5013947487;
32;1;16.3999996185;17.0;8;28.0;4;19.4216537476;19.5;4;51.4167470932;
33;1;15.3999996185;18.0;8;28.0;4;18.5297203064;21.5;5;52.253036499;
34;1;14.3999996185;19.0;9;28.0;5;18.010137558;23.5;5;53.0135631561;
35;1;13.3999996185;20.0;9;28.0;5;18.1119728088;24.9508075714;5;53.7023525238;
36;1;12.3999996185;21.0;9;28.0;5;18.2094078064;26.0531044006;5;54.2300891876;
37;1;12.0;22.0;9;28.0;5;18.3017692566;27.1000003815;5;54.6157541275;
38;1;12.0;23.0;9;28.0;5;17.3017692566;26.1000003815;5;54.9750175476;
39;1;12.0;24.0;10;28.0;5;18.0;26.1000003815;5;55.307009697;
40;1;12.0;25.0;10;28.0;5;19.0;26.1000003815;5;56.6115064621;
41;1;12.0;26.0;10;28.0;5;21.0;26.7999992371;6;57.9188463688;
42;1;12.0;27.0;11;28.0;5;22.0;25.1000003815;6;58.240429163;
43;1;13.0;25.0;11;28.0;5;23.0;24.8424129486;7;58.5386087894;
44;1;12.0;26.0;11;28.0;6;23.2456474304;23.1000003815;6;58.8148264885;
45;1;12.0;27.0;11;28.0;6;24.0;23.1000003815;6;59.0706994534;
46;1;13.0;25.0;11;28.0;6;27.1283073425;28.1000003815;7;59.3079400063;
47;1;12.0;26.0;12;28.0;6;28.4442863464;33.0999984741;7;59.4798748493;
48;1;12.0;27.0;12;28.0;6;29.4829711914;37.0999984741;8;59.5608921051;
49;1;13.0;25.0;12;28.0;7;30.5012016296;41.0999984741;7;59.6435732841;
50;1;12.0;26.0;13;28.0;7;31.2153720856;45.0999984741;9;59.7278846502;
51;1;12.0;27.0;13;28.0;7;32.163772583;45.0999984741;9;59.8137874603;
52;1;13.0;25.0;13;28.0;7;32.1831016541;45.0999984741;10;59.9012379646;
53;1;14.0;24.0;13;28.0;7;32.2027778625;45.0999984741;10;60.9901874065;
54;1;15.0;23.0;13;28.0;7;33.2227935791;46.0999984741;11;61.1205816269;
55;1;16.0;22.0;13;28.0;7;34.2431335449;47.0999984741;11;62.2535457611;
56;1;17.0;21.0;14;28.0;7;35.5070457458;49.0999984741;12;62.4390171766;
57;2;19.0;21.0;13;29.0;8;36.5375289917;51.0999984741;12;62.628900528;
58;2;21.0;21.0;13;29.0399999619;8;36.2124481201;53.0999984741;13;62.8231425285;
59;3;23.3120002747;23.0;13;30.0811839104;8;36.860206604;54.0999984741;15;63.0216765404;
60;3;24.3999996185;25.0;13;30.1235535145;8;36.904876709;55.0999984741;15;63.2244229317;
61;3;24.7370662689;27.0;13;30.1671074629;8;36.9504966736;55.0999984741;16;63.4312875271;
62;3;24.3999996185;28.5835533142;15;30.211841464;8;36.3068466187;57.0310287476;17;63.642161727;
63;3;24.763551712;29.0;15;30.2577478886;8;36.0159416199;58.2999191284;17;64.8569223881;
64;3;24.7773246765;29.5;15;30.3048160076;8;37.7651367188;57.1194114685;17;65.0754313469;
65;4;24.3999996185;30.1524085999;15;30.3530313969;9;38.2310371399;59.0999984741;16;82.4357093573;
66;4;24.8059082031;29.5;16;30.4023760557;9;37.0090026855;65.7766494751;18;85.5054453611;
67;4;24.3999996185;30.2011871338;16;30.4528282881;9;39.4918746948;66.1904067993;19;88.1863002777;
68;4;24.3999996185;30.2264137268;16;30.5043625832;9;38.5557327271;69.6042022705;19;90.517075181;
69;4;24.8513088226;29.5;16;30.5569496155;10;41.4470787048;69.0530548096;18;92.377956152;
70;4;24.8670845032;29.5;16;30.6105561256;10;44.3266792297;68.2482910156;19;93.6904792786;
71;4;24.8831672668;29.5;16;31.6651450396;10;45.5628585815;69.4000015259;20;94.8877468109;
72;4;25.3999996185;31.332572937;17;31.7506752014;10;41.2999992371;75.9074478149;19;95.8709757328;
73;5;26.3999996185;32.3603363037;16;31.8376927376;10;40.2999992371;79.5673751831;20;96.7406567335;
74;5;27.9331302643;32.5;18;31.9261420965;12;40.2999992371;81.9220504761;12;112.552849889;
75;5;28.3999996185;34.4171867371;19;32.0159627199;12;41.2999992371;82.5379104614;12;115.268731356;
76;5;29.9677333832;34.5;20;32.1070892811;12;43.2999992371;88.792427063;13;116.799394369;
77;5;29.985376358;35.0779190063;20;32.1994520426;12;45.4500007629;94.0280914307;13;118.233180285;
78;5;29.3999996185;36.0943527222;21;32.2929763794;12;46.4500007629;102.059967041;15;119.565201163;
79;6;30.0212554932;35.1110610962;20;33.8942530155;12;47.4500007629;108.266067505;16;120.796424031;
80;6;30.4765357971;35.852897644;21;35.1602104902;12;48.4500007629;114.473396301;19;121.932218909;
81;6;30.1375198364;37.4250183105;21;36.1480168104;13;49.4500007629;120.681541443;19;122.98078382;
82;6;30.7044239044;37.5162315369;22;36.9196274281;14;50.4500007629;123.890068054;19;123.951708436;
83;6;30.882194519;37.8817672729;22;37.3603229523;14;49.4500007629;128.773834229;20;124.854844451;
84;6;30.6000003815;38.6801605225;23;37.5909523964;14;49.4500007629;135.940704346;24;125.600805402;
85;7;30.6000003815;38.7954788208;22;38.8266333342;15;50.4500007629;136.513717651;23;126.205259919;
86;7;29.6000003815;39.4263534546;20;39.0794998407;15;49.4500007629;140.719543457;22;126.805594921;
87;7;29.6000003815;41.4755172729;20;39.3366787434;16;49.4500007629;144.393356323;21;127.400397301;
88;7;28.6000003815;44.5256462097;20;39.5977298021;16;56.5900421143;147.790420532;25;127.988319159;
89;7;27.6000003815;47.2800712585;18;39.8621826172;16;61.6488304138;148.164428711;28;128.568092704;
90;7;26.6000003815;47.6286582947;19;40.1295397282;16;63.2068099976;152.532058716;28;129.138542175;
91;8;27.6000003815;48.6286582947;18;40.3992809057;16;65.4138565063;150.89251709;32;129.69859457;
92;8;28.6000003815;50.6286582947;17;40.6708693504;16;63.4698638916;155.245040894;34;130.247286916;
93;8;29.6000003815;52.6286582947;18;40.9437566996;16;63.5247268677;159.589035034;35;130.783771396;
94;8;30.6000003815;54.6286582947;18;41.2173876762;16;65.57837677;157.923919678;36;131.307317853;
95;8;31.6000003815;57.6286582947;19;41.4912068844;16;63.6307296753;162.224868774;39;131.817314148;
96;9;32.5999984741;58.5198364258;18;41.7646640539;16;63.6817321777;165.569976807;39;132.313264608;
97;9;32.5999984741;58.5831489563;18;42.0372195244;16;65.7313232422;162.90512085;41;132.794785023;
98;9;32.5999984741;58.6469650269;18;42.3083491325;16;66.3249816895;167.851150513;41;133.261599064;
99;9;32.5999984741;58.7112197876;19;42.5775501728;18;66.4464416504;168.945358276;45;133.713527918;
100;9;32.5999984741;58.7758483887;13;42.8443437815;18;66.5155944824;169.306991577;45;134.150486469;
