Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.5000009537;12.0;5;26.2200007439;2;9.72283363342;10.7951860428;4;23.0419120789;
12;2;14.4523849487;12.6000003815;5;27.1977963448;2;10.184431076;11.0209560394;4;23.9543504715;
13;2;16.4523849487;13.0788002014;5;27.9616857767;2;11.9568338394;11.4571752548;4;24.7025904655;
14;2;18.4523849487;13.4505519867;5;28.5468815565;2;13.9568338394;11.8107032776;4;25.3068172932;
15;2;19.4707298279;13.7328653336;5;28.9890253544;2;15.7228336334;12.4286975861;4;25.789717555;
16;2;20.4769535065;13.943564415;5;29.1228116751;2;16.9854335785;12.3113050461;4;26.1736010313;
17;2;21.4832286835;14.0;6;29.1438889503;2;17.7228336334;12.8444318771;4;26.2577478886;
18;2;22.4895515442;14.0;6;29.1651208401;2;19.0058269501;12.5;5;26.3048160076;
19;2;22.3999996185;14.3495359421;6;29.1864993572;2;19.9185829163;12.5;5;26.3530313969;
20;2;22.7559490204;14.0;6;29.2080165148;2;19.9294319153;12.5;6;26.4023760557;
21;2;22.3999996185;14.3624048233;7;29.2296639681;2;19.625;13.0609502792;6;26.4528282881;
22;3;22.3999996185;14.3688993454;5;29.2514331341;2;19.9518871307;12.5;5;26.5043625832;
23;3;22.3999996185;14.3754301071;5;29.2733153105;2;19.9634819031;12.5;6;26.5569496155;
24;3;22.3999996185;14.3819942474;6;29.2953014374;2;19.625;13.1227798462;6;26.6105561256;
25;4;22.3999996185;14.3885908127;5;29.3173824549;2;19.9873752594;12.5;6;26.6651450396;
26;4;20.7952136993;15.0;5;29.3395489454;2;19.9996566772;12.5;6;26.72067523;
27;4;19.801864624;16.0;5;29.3617914915;2;20.0121517181;12.5;6;26.7771017551;
28;4;18.8085365295;17.0;5;29.3841004372;2;20.024848938;12.5;6;26.8343759775;
29;4;17.8152294159;18.0;5;29.4064661264;2;19.625;13.2337503433;6;26.8924454451;
30;4;16.8219394684;19.0;5;29.428878665;2;18.0508003235;13.5;7;26.9512542486;
31;4;15.8286628723;20.0;5;29.4513280392;3;17.064031601;14.5;6;27.0107431412;
32;4;14.8353977203;21.0;5;29.4738043547;3;16.0774173737;15.5;6;27.0708494186;
33;4;14.4421415329;22.0;6;29.4962974787;3;15.0909414291;16.5;6;27.1315076351;
34;4;14.4488887787;23.0;7;29.5187973976;3;14.4795894623;17.5;6;27.1926498413;
35;4;14.4556388855;24.0;8;29.5412938595;3;14.4933462143;18.5;6;27.2542052269;
36;4;14.4623880386;25.0;8;29.5637768507;3;14.5071964264;19.5;5;27.3161010742;
37;4;14.4691333771;26.0;8;29.5862361193;3;14.5211229324;20.5;6;27.3782629967;
38;4;14.4758710861;27.0;8;29.6086617708;3;14.5351085663;21.5;6;27.4406147003;
39;4;15.0;25.8043308258;8;29.6310436726;3;14.5491380692;22.5;5;27.5030794144;
40;4;14.4893131256;26.0;9;29.6533719301;3;14.5631923676;23.5;5;27.5655794144;
41;5;14.496011734;27.0;8;29.6756366491;2;14.577255249;24.5;6;27.628036499;
42;5;15.0;25.8378181458;8;29.6978281736;2;14.5913085938;25.5;6;27.690372467;
43;5;14.5093479156;26.0;9;29.7199368477;2;14.6053333282;26.5;6;27.7525100708;
44;5;14.5159816742;27.0;9;29.7419531345;2;14.6193141937;27.5;7;27.8143725395;
45;5;15.0;25.8709774017;9;29.7638677359;2;14.633234024;28.5;7;27.8758842945;
46;5;14.5291604996;26.0;9;29.7856714725;2;14.6470737457;29.5;8;27.936971426;
47;5;15.5357017517;25.0;10;29.8073554039;2;15.6608181;27.5;9;27.9975619316;
48;5;16.5422058105;25.0;10;30.8289107084;3;14.674451828;28.5;8;28.0575861931;
49;5;18.0;26.0;10;30.8803288937;3;14.0;29.5;8;28.1169772148;
50;6;20.5550994873;27.0;9;40.932192564;3;15.0;27.5;9;28.1756706238;
51;6;22.5614814758;29.0;9;41.3844864368;3;14.0;28.5;9;28.2336053848;
52;6;24.0;30.9463615417;10;41.8115954399;3;15.0;27.5;9;28.2907235622;
53;6;25.5741043091;32.0;11;42.2122408152;3;16.0;27.5;10;28.346971035;
54;7;26.0;33.9672317505;10;42.5858230591;3;17.0;27.5;11;28.4022974968;
55;7;26.9865226746;34.0;9;42.932353735;3;18.0;27.5;10;28.4566559792;
56;7;26.3999996185;35.9877548218;9;43.252366066;3;19.0;27.5;10;29.5100040436;
57;7;26.3999996185;36.9978713989;9;43.5310299397;3;20.625;27.5;10;29.5823030472;
58;7;26.3999996185;38.0;10;44.7813696861;3;21.625;27.5;9;29.65371418;
59;8;27.3999996185;40.0;9;45.0291563272;3;21.625;27.5;8;29.7242008448;
60;9;28.3999996185;42.0;8;46.2562470436;3;21.625;27.5;8;29.7937299013;
61;9;29.3999996185;45.0;9;46.5043672323;3;21.625;27.5;9;29.8622720242;
62;9;30.3999996185;48.0;10;46.6323603392;3;21.625;27.5;11;29.9298018217;
63;9;30.3999996185;51.0;11;46.7326668501;3;21.625;28.5;11;29.9962968826;
64;10;30.3999996185;53.0;11;46.8347076178;3;21.625;29.5;11;30.0617387295;
65;10;30.3999996185;54.0999984741;13;46.9384467602;3;21.625;30.2276325226;13;30.1261117458;
66;10;30.3999996185;54.0999984741;14;47.0438438654;3;21.625;30.2577285767;13;30.18940413;
67;10;30.3999996185;54.0999984741;14;47.1508538723;3;22.5208129883;28.2577285767;13;30.2296639681;
68;10;30.3999996185;54.0999984741;14;47.259427309;3;22.5249996185;27.5;13;30.2514331341;
69;10;30.3999996185;54.0999984741;15;47.369509697;3;21.625;27.5;14;30.2733153105;
70;11;30.3999996185;54.0999984741;14;48.4810419083;3;21.625;27.5;15;30.2953014374;
71;11;31.3999996185;55.0999984741;15;50.3855644464;3;22.5249996185;27.5;15;30.3173824549;
72;11;33.4274978638;56.6186599731;15;51.9258970022;3;22.5249996185;27.5;15;30.3395489454;
73;11;33.1375198364;59.3203582764;13;53.1614787579;3;22.5249996185;27.5;17;30.3617914915;
74;11;33.9920806885;59.8609924316;13;54.1566808224;3;22.5249996185;27.5;17;30.3841004372;
75;11;34.0888519287;63.2732467651;14;54.7697752714;3;22.5249996185;27.5;17;30.4064661264;
76;11;33.5999984741;65.1848907471;14;57.0468144417;3;22.5249996185;27.5;18;30.428878665;
77;11;35.5999984741;63.8734397888;15;57.4349031448;3;22.5249996185;27.5;18;30.4513280392;
78;12;37.5999984741;65.8852844238;14;57.8333194256;3;21.625;27.5;19;30.4738043547;
79;12;37.5999984741;67.8969955444;16;58.2418615818;3;21.625;27.5;17;30.4962974787;
80;12;37.5999984741;72.33543396;16;58.6602737904;3;21.625;27.5;16;31.6387972832;
81;12;37.5999984741;71.9200286865;18;59.0755589008;3;21.8500003815;28.0;16;32.5599505901;
82;13;38.3680038452;75.0904693604;17;59.4903843403;3;22.0255012512;28.3899993896;16;33.2939943075;
83;13;37.5999984741;76.165725708;17;59.914270401;3;22.1592674255;28.6872596741;17;33.8765984774;
84;14;37.5999984741;75.9250030518;17;61.346744895;3;22.2593841553;28.9097423553;17;34.1926132441;
85;14;38.5999984741;78.9250030518;18;61.762280345;3;22.2999992371;29.0;17;34.325745821;
86;14;39.5999984741;84.9250030518;19;62.1877961755;3;22.2999992371;29.0;17;34.4563008547;
87;15;39.5999984741;90.9250030518;18;62.6224120855;3;22.2999992371;29.0;17;34.58408916;
88;16;39.5999984741;92.9250030518;16;64.7408621907;2;20.2999992371;24.0;18;33.0111150742;
89;17;40.5999984741;96.9250030518;15;65.2131423354;2;20.2999992371;24.0;18;33.1107802391;
90;17;41.5999984741;99.9250030518;16;66.6916749477;2;18.2999992371;25.0;18;33.2073340416;
91;17;43.4649391174;102.925003052;16;67.1504964232;2;17.2999992371;26.0;19;33.3006839752;
92;17;44.4931983948;106.925003052;17;67.6161339283;2;16.2999992371;27.0;20;33.3907594681;
93;17;45.5220451355;110.925003052;17;68.0873578787;2;15.2999992371;28.0;20;33.4775099754;
94;17;46.5514564514;113.925003052;18;68.5629648566;2;14.2999992371;29.0;21;33.5609045029;
95;18;47.5813827515;117.925003052;17;69.041778028;3;14.0;30.0;20;33.6409311295;
96;18;47.881072998;120.828674316;22;69.5226507187;3;14.0;31.0;20;33.7175951004;
97;18;47.9074668884;122.028594971;22;70.0044702888;3;14.0;32.0;20;33.7909178734;
98;18;49.5260467529;124.070465088;23;70.4861612916;3;14.0;33.0;19;33.8609347343;
99;18;50.3915214539;125.112335205;25;70.9666889906;3;14.0;34.0;20;33.9276947975;
100;18;51.203994751;126.154144287;25;71.4450624585;3;14.0;35.0;18;33.9912576675;
