Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;2;9.5;10.3000001907;4;21.0;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;9.72500038147;10.0;4;21.3999996185;
9;2;12.3380002975;11.7299995422;5;24.8212833405;2;9.81500053406;10.1999998093;4;21.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0;2;9.88844013214;10.3632001877;4;21.9903717041;
11;2;12.5000009537;12.0;5;26.2400007248;2;9.94783401489;10.4951858521;4;23.0819120407;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;10.1934309006;11.0209560394;4;23.99553442;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;11.9660997391;11.4571752548;4;24.7449600697;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;13.9660997391;11.8107032776;4;25.3503712416;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;16.9954986572;12.3113050461;4;26.2195074558;
17;2;21.5237102509;14.0;6;29.3048160076;2;18.0058269501;12.4808797836;4;26.3048160076;
18;2;22.5378303528;14.0;6;29.3530313969;2;19.0164165497;12.5;4;26.3530313969;
19;2;22.8059082031;14.0;6;29.4023760557;2;19.9294319153;12.5;4;26.4023760557;
20;2;22.8207130432;14.0;7;29.4528282881;2;19.9405345917;12.5;4;26.4528282881;
21;2;22.8358478546;14.0;7;29.5043625832;2;19.9518871307;12.5;4;26.5043625832;
22;2;22.8513088226;14.0;7;29.5569496155;2;19.9634819031;12.5;5;26.5569496155;
23;2;22.8670845032;14.0;8;29.6105561256;2;19.9753131866;12.5;5;26.6105561256;
24;2;22.8831672668;14.0;8;29.6651450396;2;19.9873752594;12.5;5;26.6651450396;
25;2;22.3999996185;14.49954319;8;29.72067523;2;19.9996566772;12.5;5;26.72067523;
26;2;22.3999996185;14.8603372574;8;29.7771017551;2;20.0121517181;12.5;4;26.7771017551;
27;2;20.9331302643;15.0;8;29.8343759775;3;20.024848938;12.5;3;26.8343759775;
28;2;21.3999996185;14.9171876907;8;29.8924454451;3;19.625;13.2337503433;3;26.8924454451;
29;2;19.9677333832;15.0;8;29.9512542486;3;18.0508003235;13.5;3;26.9512542486;
30;2;18.985376358;16.0;8;30.0107431412;3;17.064031601;14.5;3;27.0107431412;
31;2;19.3999996185;15.0;8;30.0708494186;3;16.0774173737;15.5;3;27.0708494186;
32;2;18.0212554932;15.0;9;30.1315076351;3;15.0909414291;16.5;3;27.1315076351;
33;2;18.3999996185;15.0;9;30.1926498413;3;14.4795894623;17.5;3;27.1926498413;
34;2;17.0577945709;15.0;9;30.2542052269;3;14.4933462143;18.5;3;27.2542052269;
35;2;17.3999996185;15.0;9;30.3161010742;3;14.5071964264;19.5;4;27.3161010742;
36;2;16.0948295593;15.0;9;30.3782629967;3;14.5211229324;20.5;4;27.3782629967;
37;2;15.1134786606;16.0;9;30.4406147003;3;14.5351085663;21.5;5;27.4406147003;
38;2;14.7321844101;17.0;9;30.5030794144;3;14.5491380692;22.5;5;27.5030794144;
39;2;14.7509241104;18.0;10;30.5655794144;3;14.5631923676;23.5;6;27.5655794144;
40;2;14.7696743011;19.0;10;30.628036499;3;14.577255249;24.5;6;27.628036499;
41;2;15.0;18.0;10;30.690372467;3;14.5913085938;25.5;6;27.690372467;
42;2;14.8071117401;18.0;11;30.7525100708;3;14.6053333282;26.5;7;27.7525100708;
43;2;15.0;17.0;12;30.8143725395;3;14.6193141937;27.5;8;27.8143725395;
44;2;16.0;16.4071865082;12;30.8758842945;4;14.633234024;28.5;7;27.8758842945;
45;2;14.8627653122;16.0;12;30.936971426;4;14.6470737457;29.5;8;27.936971426;
46;2;15.0;18.0;13;30.9975619316;4;15.6608181;27.5;9;27.9975619316;
47;2;16.0;20.0;13;31.0575861931;5;15.674451828;29.2000007629;8;29.0575861931;
48;2;17.0;22.0;13;31.1169772148;5;16.6879577637;29.5;9;29.1369771957;
49;2;18.0;23.0;15;31.1756706238;5;17.9308204651;27.5;9;29.2158665657;
50;2;19.0;24.0;15;31.2336053848;5;16.9485702515;28.5;9;29.2941871881;
51;2;20.0;25.0;15;31.2907235622;5;17.9661922455;28.5;10;30.3718744516;
52;2;21.0;25.645362854;16;31.346971035;5;19.2432594299;30.5;10;30.4888675213;
53;2;22.0;25.6734848022;17;31.4022974968;5;22.000995636;32.5;10;30.6062930822;
54;2;22.3999996185;25.7011489868;17;31.4566559792;5;22.7655162811;34.5;10;30.724098444;
55;2;23.3999996185;24.0;18;31.5100040436;5;23.2573738098;36.5;11;30.8422323465;
56;2;23.4530010223;24.0;19;31.5623030663;5;23.8875999451;38.3155822754;11;30.9606438875;
57;2;22.3999996185;25.0;19;31.6135182381;5;23.625;39.1788406372;13;31.0792826414;
58;2;23.3999996185;24.0;19;31.6636190414;5;24.7210350037;35.3456115723;14;31.1980990171;
59;2;23.4990844727;24.0;19;31.7125790119;6;23.9185829163;35.3607635498;13;31.3170435429;
60;2;23.5137729645;24.0;19;31.7603754997;6;23.9294319153;35.3760032654;14;31.4360668659;
61;2;23.5281124115;24.0;19;31.8069901466;6;24.4710845947;34.3729858398;15;31.5551198721;
62;2;23.5420970917;24.0;19;31.8524079323;6;24.2433280945;33.5;15;31.6741529703;
63;2;23.555721283;24.0;19;31.8966178894;6;23.9634819031;35.4221687317;17;31.7931164503;
64;2;23.5689849854;24.0;21;31.9396123886;8;23.926399231;36.2276306152;14;39.1619600058;
65;2;23.5818824768;24.0;21;31.9813876152;8;25.8737869263;34.2276306152;14;40.4981333017;
66;2;22.3999996185;25.0;21;32.0;8;28.2068939209;35.5;15;40.9724247456;
67;2;23.3999996185;24.0;21;32.0;8;30.2286052704;37.5;14;41.4457913637;
68;2;23.6000003815;24.0;22;32.0;8;31.553899765;39.5;14;41.9400216341;
69;2;23.6000003815;24.0;22;32.0;8;32.0410079956;41.5;15;42.4586299658;
70;2;23.6000003815;24.0;23;32.0;8;32.1709327698;42.5;14;43.0053772926;
71;2;23.6000003815;24.0;23;32.0;8;32.306388855;42.5;15;43.5841276646;
72;2;23.6000003815;24.0;24;32.0;8;32.4482498169;42.5;15;45.19865942;
73;2;23.6000003815;24.0;24;32.0;8;33.5973815918;43.5;16;45.8824263811;
74;3;24.5999984741;25.0;23;34.5499997139;8;34.7545814514;44.5;15;46.6088520288;
75;4;26.0649986267;26.7000007629;22;35.7327991724;8;35.1591415405;45.5;15;47.3798059225;
76;4;25.1375198364;29.2291984558;22;36.6327859759;8;34.8340682983;47.5;16;49.3880910873;
77;4;26.369758606;29.6162643433;23;37.3114366531;9;33.7531509399;51.6528320312;15;51.2633312941;
78;4;27.1934299469;30.8922767639;23;37.6536337733;9;34.3351364136;52.1194992065;17;53.0368394852;
79;4;25.6000003815;32.4570121765;23;37.7799119353;9;35.1095542908;49.6872596741;17;54.7370830774;
80;4;25.6000003815;33.4488105774;23;37.9051595926;9;36.9887046814;48.9097442627;18;56.2369815111;
81;4;26.6000003815;31.4414291382;23;38.0288669467;9;36.6988792419;50.0;18;57.6036010981;
82;4;23.8608722687;33.0;24;38.1505717635;9;35.4271697998;50.0;18;58.996519804;
83;5;22.8572845459;35.0;23;39.2698602676;9;36.0963478088;50.0;19;61.3920139074;
84;5;22.6000003815;38.134929657;23;39.3113678098;10;36.5592727661;51.0;18;62.8253779411;
85;5;22.6000003815;40.1931838989;23;39.3572779298;10;36.0857315063;54.0;18;64.2159758806;
86;5;21.6000003815;42.2498893738;24;39.4065710902;10;35.742931366;54.0;19;65.5433726311;
87;5;22.6000003815;45.1931838989;24;39.4583492875;11;35.5339355469;54.0;18;66.7917641401;
88;5;23.6000003815;47.1931838989;23;39.511826396;11;35.2304115295;57.0;19;67.9508167505;
89;5;24.6000003815;48.1931838989;23;39.5663188696;11;35.4759254456;58.0;19;69.0157310963;
90;5;25.6000003815;49.1931838989;23;39.6212370992;11;35.619342804;58.983997345;19;69.9866571426;
91;5;26.6000003815;51.1931838989;22;39.6760768294;13;36.2011642456;61.0390472412;16;85.867672801;
92;5;27.6000003815;53.1931838989;19;39.7304118276;13;36.5661964417;63.0;16;87.7155865431;
93;5;27.6000003815;55.1931838989;22;39.7838856578;13;36.6711273193;67.0;16;89.3937689066;
94;5;27.6000003815;57.1931838989;22;39.83620435;13;35.6887168884;70.2177581787;17;91.8848973513;
95;5;27.6000003815;59.1647949219;22;39.8871309161;13;35.7835044861;76.3844680786;20;93.2959655523;
96;5;27.6000003815;59.7126541138;23;39.9364768565;13;38.6518936157;78.4507217407;20;94.4052591324;
97;5;27.6000003815;59.7479171753;25;39.9437333345;13;36.6569061279;84.1026535034;20;95.3661249876;
98;5;27.6000003815;59.7610778809;26;39.924360007;13;37.1293067932;89.1026535034;23;96.2383394241;
99;5;27.6000003815;59.7599716187;26;39.9069239795;14;36.152381897;92.1999969482;23;97.0415916443;
100;5;27.6000003815;59.758972168;26;39.8912315667;15;35.1760978699;95.1999969482;23;97.7870703936;
