Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;12.2000007629;12.0;6;25.2000007629;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;16.1463851929;13.4505519867;6;27.4657306671;1;12.7228336334;11.8107032776;5;24.1832637787;
15;1;17.1463851929;13.7328653336;6;27.88712883;1;13.7228336334;12.0916318893;5;24.6226100922;
16;1;18.1463851929;13.943564415;7;28.0;1;14.7228336334;12.3113050461;5;24.9617595673;
17;1;19.1463851929;14.0;7;28.0;1;15.7228336334;12.4808797836;5;25.0;
18;1;20.1463851929;14.0;7;28.0;1;16.7228336334;12.5;6;25.0;
19;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;6;25.0;
20;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
21;1;20.3999996185;14.0;7;28.0;1;17.625;12.5;7;25.0;
22;1;20.3999996185;14.0;8;28.0;1;17.625;12.5;7;25.0;
23;1;20.3999996185;14.0;8;28.0;1;17.625;12.5;8;25.0;
24;1;20.3999996185;14.0;8;28.0;1;17.625;12.5;8;25.0;
25;1;20.3999996185;14.0;8;28.0;1;17.625;12.5;8;25.0;
26;2;21.3999996185;14.3000001907;7;29.0;1;17.625;12.5;8;25.0;
27;2;22.3999996185;14.0;7;29.1525000334;1;17.625;12.5;9;25.0;
28;2;22.7457504272;14.0;7;29.3264987469;1;17.625;12.5;9;25.0;
29;2;22.7979488373;14.0;7;29.524458766;1;17.625;12.5;9;25.0;
30;2;22.8573379517;14.0;7;29.7489435673;1;17.625;12.5;9;25.0;
31;2;22.3999996185;14.8744716644;7;30.0025589466;1;15.625;13.5;9;25.0;
32;2;22.3999996185;15.0012798309;7;30.2878723145;1;14.625;14.5;9;25.0;
33;2;23.0863609314;14.0;7;30.6073079109;1;13.625;15.5;9;25.0;
34;3;23.1821918488;14.0;6;30.9630148411;1;12.625;16.5;9;25.0;
35;3;23.2889041901;14.0;7;31.3567101955;1;12.0;17.5;9;25.0;
36;3;23.4070129395;14.0;7;31.7895004749;1;12.0;18.5;10;25.0;
37;3;23.5368499756;14.0;7;32.2616910934;1;12.0;19.5;10;25.0;
38;3;22.3999996185;15.0;7;32.7725958824;1;12.0;20.5;10;25.0;
39;3;23.3999996185;14.0;7;33.3203659058;1;12.0;21.5;9;25.0;
40;3;23.9961090088;14.0;8;33.9018626213;1;12.0;22.5;9;25.0;
41;4;24.1705589294;14.0;7;34.5125956535;1;12.0;23.5;9;25.0;
42;4;24.3537788391;16.0;8;35.1467533112;1;12.0;24.5;10;25.0;
43;4;24.5440254211;18.0;8;35.7973399162;1;12.0;25.5;10;25.0;
44;4;22.5440254211;20.0;8;36.4564228058;1;12.0;26.5;10;25.0;
45;4;23.5440254211;22.0;8;37.115480423;1;12.0;27.5;11;25.0;
46;4;22.3999996185;24.0;8;37.7658262253;1;12.0;28.5;12;25.0;
47;4;22.3999996185;25.0;8;39.3990592957;1;12.0;29.5;12;25.0;
48;4;24.3999996185;25.0;8;40.0800025463;1;13.0;27.5;12;25.0;
49;4;26.3999996185;26.0;7;41.7340495586;1;12.0;28.5;12;25.0;
50;4;28.3999996185;28.0;8;42.4061386585;1;12.0;29.5;12;25.0;
51;5;30.0375118256;30.0;8;43.044675827;1;13.0;27.5;13;25.0;
52;5;30.5181503296;32.0;8;43.6476256847;1;12.0;28.5;13;25.0;
53;5;30.6716346741;33.9861907959;9;44.2143568993;1;12.0;29.5;14;25.0;
54;5;30.4491558075;35.0536575317;9;44.7454619408;1;13.0;27.5;13;25.0;
55;5;30.5606212616;35.7597122192;11;45.2425230742;1;12.0;28.5;14;25.0;
56;6;30.659696579;35.8644638062;10;45.7078604698;1;12.0;29.5;14;25.0;
57;6;30.7470626831;35.2778434753;11;46.1442849636;1;13.0;27.5;15;25.0;
58;6;30.8235626221;36.0880889893;13;46.5548745394;1;12.0;28.5;16;25.0;
59;6;31.3468704224;35.4457130432;14;46.9427901506;1;12.0;29.5;18;25.0;
60;6;31.4249248505;35.5351257324;14;47.2366497517;1;12.0;30.5;18;25.0;
61;6;31.4732322693;35.6281089783;14;47.4465022087;1;12.0;31.5;18;25.0;
62;6;31.4948539734;35.7245597839;16;47.6630010605;1;12.0;32.5;19;25.0;
63;6;31.517036438;35.8243484497;17;47.8858525753;1;12.0;33.5;20;25.0;
64;6;30.9749984741;36.8685874939;17;48.1147063971;1;12.0;34.5;20;25.0;
65;6;30.9749984741;37.0132827759;17;50.406693697;1;13.0;32.5;21;25.0;
66;6;32.2018585205;36.8470191956;19;52.3014857769;1;12.0;33.5;22;25.0;
67;6;32.7203063965;37.4928588867;19;53.85891366;1;12.0;34.5;22;25.0;
68;6;33.1364440918;37.9991340637;19;55.1451482773;1;13.0;32.5;22;25.0;
69;6;32.6763648987;39.3965759277;19;56.0506150723;1;12.0;33.5;24;25.0;
70;6;33.6890830994;38.627571106;20;56.7016880512;1;12.0;34.5;24;25.0;
71;6;30.8367919922;40.7522850037;20;57.3189675808;1;13.0;32.5;25;25.0;
72;6;29.8367919922;42.5060653687;20;57.7675766945;1;12.0;33.5;26;25.0;
73;6;28.8367919922;43.7421646118;21;58.1749489307;1;12.0;34.5;26;25.0;
74;7;27.8367919922;44.9819717407;20;58.5882427692;2;14.0;33.5;25;26.0;
75;7;27.6000003815;46.2246437073;20;59.005918026;3;16.0;33.5;24;26.0499999523;
76;7;27.6000003815;49.2246437073;19;59.4263424873;4;17.0;33.5;23;50.1019749641;
77;7;27.6000003815;52.2246437073;19;59.8478155136;4;19.2479438782;34.5;22;51.3559507132;
78;8;27.6000003815;55.2246437073;14;92.2685937881;4;21.0;35.5;22;52.3695451021;
79;8;28.6000003815;59.2246437073;16;95.5669198036;4;22.625;36.348361969;24;53.1710772514;
80;8;29.6000003815;63.2246437073;16;98.1157031059;5;23.625;36.3889808655;24;53.795773983;
81;8;30.6000003815;66.963142395;16;99.9990973473;5;24.625;36.4310302734;23;54.2792845964;
82;8;31.6000003815;70.0872879028;18;101.365970135;5;25.625;35.4745101929;23;54.4563041925;
83;8;30.6000003815;70.210105896;18;102.301649094;5;26.625;34.5194129944;24;54.5224741697;
84;8;31.6000003815;71.3309936523;18;102.682861328;5;27.625;33.5657310486;25;54.5906432867;
85;9;32.5999984741;72.4494018555;21;124.802368641;5;26.625;34.6134490967;25;54.6607804298;
86;10;31.6000003815;76.5648117065;18;131.518451691;5;26.625;35.6625442505;23;55.7328453064;
87;10;32.5999984741;81.6767578125;18;133.141631603;5;29.0249996185;34.7129898071;23;55.8567883968;
88;10;34.5999984741;86.784828186;20;134.528439999;5;28.4315261841;35.5;23;55.984525919;
89;10;35.5999984741;91.8886871338;20;135.701650143;5;27.2729434967;38.5;23;56.1160140038;
90;10;36.5999984741;96.988067627;18;136.690589905;5;28.0249996185;37.8720436096;23;56.2511941195;
91;10;38.5999984741;98.0827484131;18;137.525725365;5;29.0249996185;37.9274749756;22;56.3899922371;
92;11;38.5999984741;100.915908813;18;138.08624506;5;27.0249996185;37.5;22;56.5323185921;
93;12;39.5999984741;103.06867981;18;138.463352203;5;26.3999996185;38.5;24;58.5579687357;
94;12;41.5999984741;102.212493896;19;138.820259094;5;27.6520004272;38.5;24;60.1541913748;
95;13;44.5820236206;105.347503662;18;139.157176495;5;27.3723163605;38.5783042908;23;61.4025207758;
96;13;47.6157188416;107.473907471;20;139.402023792;5;27.9747428894;37.6587409973;24;62.1403114796;
97;13;51.6402053833;107.541267395;22;139.629878044;5;29.0;37.5245819092;24;62.5370949507;
98;13;53.4629898071;110.602096558;23;139.843828678;5;30.428686142;35.8422775269;24;62.760913372;
99;13;54.4843826294;113.658493042;23;141.044285297;6;29.0712051392;35.0;23;62.9921379089;
100;13;58.5044326782;111.710647583;24;141.279197693;6;27.0;36.0;23;63.2305653095;
