Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;2;7.0;14.3000001907;3;21.0;
2;1;7.0;13.1000003815;6;23.0;2;9.0;13.0;3;21.1200000048;
3;1;8.0;12.1000003815;6;23.0;2;11.0;12.0;3;21.2530560493;
4;1;9.0;11.5;6;23.0;2;11.1879587173;11.0;3;21.4002518654;
5;1;9.60000038147;11.5;6;23.0;2;12.3150568008;10.0;3;21.5626775026;
6;1;10.6000003815;11.5;6;23.0;2;12.8516025543;10.0;3;21.7414059639;
7;1;11.6000003815;11.5;6;23.0;2;12.8918161392;10.0;3;22.3548774719;
8;1;11.8999996185;11.5;6;23.4599990845;2;13.0298480988;10.1999998093;3;22.9167456627;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;13.1562671661;10.3632001877;3;24.356058836;
10;1;12.1463851929;11.9106416702;6;24.0;2;13.4801139832;10.9097137451;3;25.6604835987;
11;1;12.2000007629;12.0;6;25.2000007629;2;13.7736091614;11.3658018112;3;26.844856739;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;15.7736091614;11.7372808456;3;27.9307572842;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;17.7736091614;12.0336990356;3;28.9420342445;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;19.1067504883;12.2662630081;3;29.9013161659;
15;2;18.1463851929;13.9328651428;5;28.88712883;2;20.2415866852;12.446267128;3;30.6594839096;
16;2;20.1463851929;13.943564415;5;29.0;2;21.3879947662;12.5;3;31.3578934669;
17;2;22.1463851929;14.0;5;29.0;2;21.114610672;13.5;5;32.0980863571;
18;2;24.1463851929;14.0;5;29.0;2;23.114610672;12.5;5;32.8719134331;
19;2;25.3999996185;14.0;7;29.0;2;24.3961791992;12.5;6;33.6691875458;
20;2;25.7000007629;14.0;7;29.0;2;24.5755672455;12.5;6;34.4780931473;
21;2;25.7000007629;14.0;7;29.0;2;24.7575721741;12.5;6;35.2858076096;
22;2;25.7000007629;14.0;7;29.0;2;24.9393062592;12.5;6;36.0792741776;
23;2;25.7000007629;14.0;9;29.0;2;25.1178359985;12.5;6;36.8460407257;
24;2;25.7000007629;14.0;9;29.0;3;25.2903594971;12.5;5;37.5750408173;
25;2;25.7000007629;14.0;10;29.0;3;21.2903594971;14.5;5;38.2572317123;
26;2;25.7000007629;14.0;10;29.0;3;19.625;16.5;6;38.8859910965;
27;2;25.7000007629;14.0;10;29.0;3;18.625;18.5;6;39.4572620392;
28;2;25.7000007629;14.0;10;29.0;3;18.625;17.5;6;39.9694452286;
29;2;25.7000007629;14.0;10;29.0;3;19.0;17.5;7;40.4231023788;
30;2;25.7000007629;14.0;10;29.0;4;18.0;16.5;6;40.8205394745;
31;3;25.7000007629;14.0;7;41.75;4;18.0;16.5;6;41.1653423309;
