Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;2;7.0;13.3000001907;3;24.0;1;7.0;13.0;6;20.0;
3;2;8.19999980927;12.1000003815;3;24.1124999523;2;8.0;12.3000001907;5;21.0;
4;2;9.22249984741;11.5;3;24.2364046574;2;8.14999961853;11.0;5;21.0599999428;
5;2;9.84728145599;11.5;3;24.3725773096;2;8.15900039673;10.0;5;21.1229639053;
6;2;11.0117731094;11.5;3;24.5218783617;2;9.25266647339;10.0;5;21.1889609098;
7;2;12.0565643311;11.5;3;24.6851472855;2;9.76751613617;10.0;5;21.2580518723;
8;2;12.405544281;11.5;3;25.340031147;2;9.7830619812;10.0;5;21.7428686619;
9;2;12.6020097733;11.7299995422;3;25.9150743484;2;9.89214611053;10.1999998093;5;22.1586660147;
10;2;12.7745227814;11.9106416702;3;27.4451127052;2;9.98569965363;10.3632001877;5;22.5167047977;
11;2;13.2335338593;12.5274600983;4;28.7648246288;2;10.0662584305;10.4951858521;5;23.6975815296;
12;2;14.9628257751;13.0216779709;4;29.9030094147;2;10.3319559097;11.0209560394;5;24.7081744671;
13;2;16.9628257751;13.4066829681;5;30.8959269524;2;12.1264438629;11.4571752548;5;25.5624349117;
14;2;18.9628257751;13.6998376846;6;31.7803142071;2;14.1264438629;11.8107032776;5;26.2807190418;
15;2;20.3290309906;13.9190797806;6;32.4273490906;2;16.1264438629;12.0916318893;5;26.8858177662;
16;2;21.4745903015;14.0;6;32.9507789612;2;17.2320556641;12.3113050461;5;27.4000668526;
17;2;22.6316184998;14.0;6;33.510178566;2;18.2714538574;12.4808797836;5;27.6226844788;
18;2;23.7994384766;14.0;6;34.1019620895;2;19.3129386902;12.5;6;27.8161680698;
19;2;24.230588913;14.0;7;34.7211914062;2;20.258638382;12.5;6;28.018476963;
20;3;24.4163570404;14.0;7;35.3616409302;2;20.3041572571;12.5;6;28.2292125225;
