Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.1463851929;12.1106414795;5;25.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.5000009537;12.0;5;26.5200008154;2;9.72283363342;10.9951858521;4;23.0419120789;
12;2;14.5423851013;12.6000003815;5;27.8957765102;2;9.95943069458;11.5209560394;4;23.9143505096;
13;2;16.5423851013;13.0788002014;5;29.1826655865;2;11.7228336334;11.9571752548;4;24.6214065552;
14;2;18.5423851013;13.4505519867;5;30.4481523037;2;13.7228336334;12.3107032776;4;25.1832637787;
15;2;20.0411109924;13.7328653336;5;31.7648012638;2;15.7228336334;12.5916318893;4;25.6226100922;
16;2;21.3096866608;13.943564415;5;33.0069408417;2;16.7228336334;12.8113050461;4;25.9617595673;
17;2;22.6484680176;14.0;6;34.408536911;2;17.7228336334;12.9808797836;4;26.0;
18;2;24.0689468384;14.0;6;36.112660408;2;18.7228336334;13.0;5;26.0;
19;2;24.8337974548;14.0;6;38.1316862106;2;19.625;13.0;5;26.0;
20;2;25.4395065308;14.0;7;40.4486322403;2;19.625;13.0;5;26.0;
21;2;26.1345901489;14.0;7;43.0069961548;2;19.625;13.1000003815;6;26.0;
22;2;26.9020996094;14.0;7;45.7072048187;2;19.625;13.1000003815;6;26.0;
23;2;27.7121620178;14.0;8;48.4151306152;2;19.625;13.1000003815;6;26.0;
24;2;28.5245380402;14.0;8;50.9843482971;2;19.625;13.1000003815;6;26.0;
25;2;26.5245380402;15.0;8;53.2863807678;2;19.625;13.1000003815;6;26.0;
26;2;25.5245380402;15.0;8;55.2368755341;2;19.625;13.1000003815;5;26.0;
27;2;25.5245380402;16.0;8;56.8065700531;2;19.625;13.1000003815;5;26.0;
28;2;25.5245380402;17.0;8;58.0145530701;3;19.625;13.1000003815;4;26.0;
29;2;25.5245380402;18.0;8;58.9106216431;3;19.625;12.5;4;26.0;
30;2;25.5245380402;19.0;8;59.5564613342;3;17.8500003815;13.5;4;26.0;
31;2;24.8669376373;20.0;9;60.0;3;16.8500003815;14.5;4;26.0;
32;2;24.0;21.0;9;60.0;3;15.8500003815;15.5;4;26.0;
33;2;23.6000003815;22.0;9;60.0;3;14.8500003815;16.5;4;26.0;
34;2;23.6000003815;23.0;9;60.0;3;14.2250003815;17.5;4;26.0;
35;2;23.6000003815;24.0;9;60.0;3;14.2250003815;18.5;4;26.0;
36;2;23.6000003815;25.0;10;60.0;3;14.2250003815;19.5;4;26.0;
37;2;23.6000003815;26.0;10;60.0;3;14.2250003815;20.5;4;26.0;
38;2;23.6000003815;27.0;10;60.0;3;14.2250003815;21.5;5;26.0;
39;2;24.6000003815;26.0;11;60.0;3;14.2250003815;22.5;5;26.0;
40;2;25.6000003815;26.0;11;60.0;3;14.2250003815;23.5;5;26.0;
41;2;26.6000003815;26.0;13;60.0;3;14.2250003815;24.5;5;26.0;
42;2;27.6000003815;26.0;13;60.0;4;15.2250003815;26.3999996185;5;27.0;
43;2;28.6000003815;26.0;13;60.0;4;16.0;26.5;5;28.0399999619;
44;2;29.6000003815;25.0;14;60.0;4;17.4589996338;27.5;5;28.1711839437;
45;2;30.6000003815;24.0;15;60.0;4;18.4682655334;28.5;5;28.3106725216;
46;2;31.6000003815;24.0;15;60.0;4;18.7449016571;29.5;5;28.4588458538;
47;2;32.0;24.0;16;60.0;4;19.7782402039;27.5;5;28.6160677671;
48;2;32.0;24.0;16;60.0;4;18.8136138916;28.5;5;28.7826783657;
49;3;32.0;24.0;16;60.0;4;18.851102829;29.5;5;28.9589854479;
50;3;30.0;25.0;16;60.0;4;19.3721885681;30.5;7;29.1452549696;
51;3;29.0;26.0;17;60.0;5;20.0;32.5;7;29.3417013884;
52;3;28.0;27.0;17;60.0;5;21.0;34.5;8;29.5484763384;
53;3;27.0;28.0;17;60.0;5;22.4715213776;36.5;8;29.7656581402;
54;3;26.0;29.0;17;60.0;5;23.0;38.5;9;29.993240118;
55;3;25.0;30.0;17;60.0;5;23.625;40.4000015259;9;30.2311205864;
56;3;24.0;31.0;17;61.0;6;25.2146263123;39.8495025635;8;31.4790924788;
57;3;24.6000003815;33.0;18;61.0199999809;6;25.625;40.8986282349;9;31.7768344879;
58;4;25.6000003815;35.0;15;81.0401959419;6;26.5376338959;39.9486083984;11;32.0850887299;
59;4;26.6000003815;38.0;15;82.2605825663;6;25.625;40.9993896484;12;32.403290391;
60;4;27.6000003815;41.0;15;83.2987507582;6;25.625;42.0509376526;11;32.7307448387;
61;4;28.6000003815;44.0;16;87.8263819218;6;26.7136192322;40.1032028198;12;33.0666303635;
62;4;30.0799999237;46.0;17;91.2996839285;6;26.5032958984;41.0044174194;12;33.4100034237;
63;4;30.0799999237;46.0;18;93.8842549324;6;26.8398342133;40.2096710205;13;33.7598078251;
64;4;31.0799999237;46.0;18;95.7151162624;7;25.9185829163;41.2637634277;13;34.1148886681;
65;5;31.0799999237;45.5825614929;17;96.5500285625;8;26.625;40.3183555603;12;34.4740089178;
66;5;31.0799999237;44.5932502747;17;97.019341588;8;26.7227706909;37.5;13;34.8358701468;
67;5;32.0800018311;44.6040077209;17;97.2296639681;8;26.7789878845;39.4000015259;13;35.1991343498;
68;5;30.0799999237;46.6148300171;18;97.2514331341;8;25.625;41.4000015259;12;35.5624494553;
69;6;30.0799999237;48.6257171631;17;111.77331531;8;25.625;42.540435791;10;35.9244732857;
70;7;31.0799999237;51.6366577148;16;112.44780159;8;26.625;40.5965538025;11;36.2839003801;
71;7;32.0800018311;54.6476516724;16;114.052875161;8;25.625;41.6527709961;11;37.6394832134;
72;7;34.0800018311;58.6586914062;16;114.628728747;8;26.625;43.709022522;12;38.0200543404;
73;8;37.0;62.6697731018;15;115.139140487;7;27.625;40.709022522;10;38.3951357603;
74;8;39.0;66.6808929443;15;115.588470221;7;27.625;41.4000015259;12;38.7637645006;
75;8;41.0;69.6920471191;16;115.982202053;7;27.625;42.4000015259;12;40.329185009;
76;8;42.5999984741;72.7032318115;16;117.32638526;7;27.8500003815;43.9270019531;13;41.6717002392;
77;8;44.9056968689;73.3203582764;17;117.724689603;8;28.0255012512;46.3445320129;12;42.8242832422;
78;8;44.9754333496;76.3545379639;17;117.982056499;8;29.1592674255;45.6872596741;12;43.8214933872;
79;8;45.0;79.3893051147;23;119.167651772;8;30.0781612396;47.8156509399;15;44.54722929;
80;8;47.0;80.424659729;24;119.423836231;8;30.1718215942;48.0557479858;15;45.0844068527;
81;9;47.0;84.4605865479;23;119.694022417;8;28.2999992371;49.1953811646;15;45.6126953363;
82;9;47.0;88.2855224609;24;119.978690028;8;28.2999992371;50.3357009888;16;46.1314121485;
83;10;51.597869873;91.3948669434;22;120.278259516;8;27.2999992371;49.4764251709;16;46.6400256157;
84;10;55.4278259277;92.5101013184;22;120.593075991;9;27.2999992371;48.4557800293;15;47.1381385326;
85;10;58.4593048096;93.2965393066;23;120.923392296;9;25.2999992371;46.4557800293;17;47.6254689693;
86;10;58.4923400879;89.7588348389;25;121.26935041;9;24.2999992371;46.4557800293;15;48.1018313169;
87;10;58.3269309998;91.6346740723;26;122.630963802;9;23.2999992371;47.0;15;48.5671217442;
88;10;61.3630943298;91.8154754639;26;123.06809926;9;22.0;45.0;15;49.0212990046;
89;10;60.4008102417;93.0040512085;25;123.523424625;9;22.0;44.0;15;49.4643698931;
90;11;62.5523414612;93.2002258301;23;133.971731067;8;20.0;39.0;15;39.8189563751;
91;11;63.5996513367;94.4037857056;23;134.486829638;8;20.0;39.0;16;40.1469995975;
92;11;61.6486816406;99.6143875122;25;134.993500829;8;20.0;39.0;16;40.4727345705;
93;11;64.6993484497;99.4967498779;28;135.515533328;8;20.0;39.0;17;40.7956151962;
94;11;65.7515487671;99.7577667236;28;136.051706195;8;20.0;39.0;17;41.1151202917;
95;11;62.8051681519;104.025856018;28;136.600599885;8;20.0;39.0;17;41.4307584763;
96;11;64.8600540161;102.300292969;28;137.160614252;8;20.0;39.0;17;41.7420703173;
97;11;64.9160614014;105.556015015;30;137.729989409;8;20.0;39.0;18;42.0486316681;
98;11;62.9729957581;108.897994995;26;138.306833148;8;20.0;39.0;18;42.3500527143;
99;11;64.0306777954;110.244110107;23;138.889157295;8;20.0;39.0;18;42.645981431;
100;11;65.0889129639;112.593040466;22;139.474912286;8;20.0;40.0;16;42.9361029863;
101;11;63.1474876404;115.94342041;21;140.062026978;8;20.0;41.0;20;43.2201414108;
102;10;61.206199646;112.293914795;22;130.64844799;9;20.0;42.0;12;53.4978578091;
103;10;62.2648429871;114.6431427;23;131.909051895;9;21.0;44.0;12;53.769051075;
104;10;61.3909034729;115.40737915;23;133.216097355;9;23.0;44.0;10;54.033554554;
105;10;61.52161026;117.19871521;23;134.560373306;9;24.0;45.0;10;54.2912371159;
106;10;62.6560287476;120.010780334;23;135.931551456;9;22.0;48.0;11;54.5094385147;
107;10;62.7931556702;117.836494446;23;138.318637371;9;23.0;49.0;11;54.6948542595;
108;10;62.9318618774;120.668403625;24;139.852973819;9;24.0;52.0;12;54.8762357235;
109;10;65.0710449219;124.499023438;24;141.399918079;9;25.0;55.0;12;55.053481102;
110;10;66.2753448486;120.868667603;27;142.951380014;9;26.0;58.0;12;55.2265090942;
111;10;64.4951324463;124.247497559;27;144.500434637;9;27.0;58.0;13;55.3952567577;
112;10;65.6500396729;128.633972168;28;146.04147017;9;25.0;57.0;14;55.559678793;
113;10;65.804145813;127.98588562;29;147.570199251;9;24.0;58.0;14;55.7197453976;
114;10;65.9089813232;127.510055542;29;149.083536386;9;25.0;57.4000015259;13;55.8478245735;
115;10;66.1083526611;131.050262451;30;150.57937789;9;23.0;56.4000015259;13;55.9405412674;
116;10;66.2579345703;129.605102539;30;152.056332827;9;22.0;55.4000015259;14;56.0318984985;
117;10;65.405632019;132.172912598;30;153.513423443;9;23.0;57.4000015259;14;56.1218304634;
118;10;66.5513381958;135.751861572;32;154.949800253;9;24.0;61.2000007629;15;56.2102766037;
119;10;67.6689453125;131.339874268;32;156.364484072;9;22.0;61.2000007629;16;56.2971818447;
120;10;65.83644104;129.708297729;33;157.756150246;9;22.0;62.2000007629;16;56.3824958801;
121;10;66.9659423828;131.519104004;34;159.012248755;9;22.0;61.2000007629;15;56.4661738873;
122;10;69.0821990967;133.543151855;34;160.210740328;9;22.0;62.2000007629;16;56.5481767654;
123;10;71.1930236816;134.762451172;35;161.400191307;9;22.0;63.2000007629;17;56.628469944;
124;10;73.3032684326;135.313720703;34;162.574011087;10;22.0;65.1999969482;15;56.7070243359;
125;10;74.9024810791;135.858825684;34;163.72541666;10;22.0;67.1999969482;13;56.7838158607;
126;10;76.0817947388;136.394439697;34;164.847597361;10;22.0;67.1999969482;14;56.8588252068;
127;10;77.2554779053;136.917098999;37;165.933930159;10;23.0;67.1999969482;15;56.9320375919;
128;10;78.4229278564;137.42350769;39;166.978211403;10;24.0;68.1999969482;15;56.9714579582;
129;10;79.5835189819;137.910552979;39;167.974897385;10;25.0;69.1999969482;16;57.0;
130;10;79.7367401123;138.375427246;40;168.919319153;10;26.0;70.1999969482;17;57.0;
131;10;81.0821762085;142.327941895;41;169.759448528;10;27.0;71.1999969482;17;57.0;
132;10;83.1759490967;143.031600952;41;170.532078743;10;28.0;72.1999969482;19;57.0;
133;10;85.2532043457;142.572463989;42;171.234857798;10;28.2999992371;73.1999969482;19;57.0;
134;10;87.3234863281;142.06439209;43;171.775390625;10;28.2999992371;75.1999969482;19;57.0;
