Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;4;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;4;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;12.1463851929;12.1106414795;5;25.0;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;12.5000009537;12.0;5;26.2400007248;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;14.4583854675;12.6000003815;5;27.2387843132;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;16.4583854675;13.0788002014;5;28.0246574879;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;18.4583854675;13.4505519867;5;28.63283813;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;19.4965171814;13.7328653336;5;29.098970294;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;20.5099372864;13.943564415;5;29.2577478886;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;21.5237102509;14.0;6;29.3048160076;1;15.7228336334;12.4808797836;3;25.0;
18;2;22.5378303528;14.0;6;29.3530313969;1;16.7228336334;12.5;4;25.0;
19;2;22.8059082031;14.0;6;29.4023760557;1;17.625;12.5;4;25.0;
20;2;22.8207130432;14.0;7;29.4528282881;1;17.625;12.5;6;25.0;
21;2;22.8358478546;14.0;7;29.5043625832;1;17.625;12.5;7;25.0;
22;2;22.8513088226;14.0;7;29.5569496155;1;17.625;12.5;7;25.0;
23;2;22.8670845032;14.0;8;29.6105561256;1;17.625;12.5;7;25.0;
24;2;22.8831672668;14.0;8;29.6651450396;1;17.625;12.5;7;25.0;
25;2;22.3999996185;14.49954319;8;29.72067523;1;17.625;12.5;8;25.0;
26;2;22.3999996185;14.8603372574;8;29.7771017551;1;17.625;12.5;8;25.0;
27;2;20.9331302643;15.0;8;29.8343759775;1;17.625;12.5;8;25.0;
28;2;21.3999996185;14.9171876907;8;29.8924454451;1;17.625;12.5;8;25.0;
29;2;19.9677333832;15.0;8;29.9512542486;1;17.625;12.5;8;25.0;
30;2;18.985376358;16.0;8;30.0107431412;1;17.625;12.5;8;25.0;
31;2;19.3999996185;15.0;8;30.0708494186;1;15.625;13.5;8;25.0;
32;2;18.0212554932;15.0;8;30.1315076351;1;14.625;14.5;8;25.0;
33;2;18.3999996185;15.0;8;30.1926498413;1;13.625;15.5;7;25.0;
34;2;17.0577945709;15.0;8;30.2542052269;1;12.625;16.5;8;25.0;
35;2;17.3999996185;15.0;8;30.3161010742;1;12.0;17.5;8;25.0;
36;2;16.0948295593;15.0;9;30.3782629967;1;12.0;18.5;8;25.0;
37;2;15.1134786606;16.0;9;30.4406147003;1;12.0;19.5;8;25.0;
38;2;14.7321844101;17.0;9;30.5030794144;1;12.0;20.5;8;25.0;
39;2;14.7509241104;18.0;9;30.5655794144;1;12.0;21.5;8;25.0;
40;2;14.7696743011;19.0;9;30.628036499;1;12.0;22.5;9;25.0;
41;2;15.0;18.0;7;30.690372467;1;12.0;23.5;9;25.0;
42;2;14.8071117401;18.0;9;30.7525100708;1;12.0;24.5;10;25.0;
43;2;15.0;17.0;9;30.8143725395;1;12.0;25.5;10;25.0;
44;2;16.0;16.4071865082;9;30.8758842945;1;12.0;26.5;8;25.0;
45;2;14.8627653122;16.0;10;30.936971426;1;12.0;27.5;11;25.0;
46;2;15.0;18.0;9;30.9975619316;1;12.0;28.5;11;25.0;
47;2;16.0;20.0;9;31.0575861931;1;12.0;29.5;12;25.0;
48;2;17.0;22.0;11;31.1169772148;1;13.0;27.5;13;25.0;
49;2;18.0;23.0;11;31.1756706238;1;12.0;28.5;13;25.0;
50;2;19.0;24.0;12;31.2336053848;1;12.0;29.5;13;25.0;
51;2;20.0;25.0;13;31.2907235622;1;13.0;27.5;14;25.0;
52;2;21.0;25.645362854;13;31.346971035;1;12.0;28.5;14;25.0;
53;2;22.0;25.6734848022;14;31.4022974968;1;12.0;29.5;16;25.0;
54;2;22.3999996185;25.7011489868;14;31.4566559792;1;13.0;27.5;16;25.0;
55;2;23.3999996185;24.0;14;31.5100040436;1;12.0;28.5;15;25.0;
56;2;23.4530010223;24.0;15;31.5623030663;1;12.0;29.5;16;25.0;
57;2;22.3999996185;25.0;15;31.6135182381;1;13.0;27.5;18;25.0;
58;3;23.3999996185;24.0;8;46.6636190414;1;12.0;28.5;18;25.0;
59;3;24.4990844727;25.0;8;47.4625790119;1;12.0;29.5;20;25.0;
60;4;25.5137729645;26.0;7;48.1797499657;1;12.0;30.5;20;25.0;
61;4;26.5281124115;27.0;10;48.8142800331;1;12.0;31.5;20;25.0;
62;4;27.5420970917;28.0;10;49.3686776161;1;12.0;32.5;22;25.0;
63;4;28.555721283;29.0;10;49.8479442596;1;12.0;33.5;23;25.0;
64;4;29.5689849854;29.0;11;50.2587022781;1;12.0;34.5;23;25.0;
65;4;29.7036781311;29.0;11;50.6084055901;1;13.0;32.5;24;25.0;
66;4;28.5910797119;30.0;11;50.8827629089;1;12.0;33.5;24;25.0;
67;4;29.6486206055;29.0;12;52.0;1;12.0;34.5;24;25.0;
68;4;30.875;30.0;15;52.1050000191;1;13.0;32.5;24;25.0;
69;4;31.875;31.0;16;52.2198647261;1;12.0;33.5;24;25.0;
70;5;31.875;32.0;15;52.3452684879;1;12.0;34.5;24;25.0;
71;5;32.2785797119;33.0;15;52.4818768501;1;13.0;32.5;23;25.0;
72;5;32.3195648193;34.0;15;54.7725607157;2;12.0;33.5;23;25.0;
73;5;32.46824646;35.5262832642;16;56.6434351206;2;12.0;34.5;24;25.0;
74;6;31.647769928;37.1492424011;16;58.1630547047;2;13.0;32.5;25;25.0;
75;7;32.9681587219;36.6389846802;14;59.4053924084;2;12.0;33.5;25;25.0;
76;7;33.5840148926;37.0270309448;15;60.2526431084;2;12.0;34.5;25;25.0;
77;7;32.3250007629;37.0;15;60.6588647366;2;13.0;32.5;25;25.0;
78;7;30.3250007629;39.0;16;61.0827357769;2;12.0;33.5;19;25.0;
79;8;29.3250007629;40.5111503601;15;74.2739231586;2;12.0;34.5;19;26.0;
80;8;29.3250007629;43.5796470642;14;76.5286550522;2;14.0;33.5;18;26.0499999523;
81;8;30.3250007629;45.6464767456;14;78.7859057188;2;16.0;33.5;19;26.1019749641;
82;8;32.3250007629;50.7115020752;15;80.0937383175;2;17.0;33.5;19;26.1559499502;
83;9;33.3250007629;55.774597168;14;81.3555138111;2;18.0;33.5;18;26.2119446993;
84;9;33.3250007629;60.2216873169;15;82.5689330101;2;19.0;33.5;18;26.269973278;
85;9;33.3250007629;63.4769515991;15;83.7338799238;3;19.625;32.5;15;26.3300433159;
86;9;33.7249984741;66.6044921875;17;84.851819396;4;19.625;31.5;12;41.3921557665;
87;10;34.7249984741;71.5477294922;16;85.9252058268;4;20.625;31.5;14;42.2063041925;
88;10;35.7249984741;75.5477294922;16;86.9569659233;4;21.625;31.5;15;42.9418486357;
89;10;36.6474571228;79.5477294922;18;87.9501026869;5;21.625;31.5;14;43.5979331732;
90;10;36.757938385;83.5477294922;18;88.8513458967;5;22.625;31.5;14;44.1770501137;
91;10;36.8250007629;87.5477294922;19;89.6049278975;5;23.625;31.5;15;44.6841716766;
92;11;36.8250007629;90.7859039307;18;90.3567428589;5;24.625;30.5;15;46.125878334;
93;11;37.8250007629;90.2798614502;19;91.1038593054;5;26.625;30.5;16;46.559568882;
94;12;36.8250007629;92.5160522461;19;91.8435971737;5;27.816078186;30.5;17;47.0034528971;
95;12;36.8250007629;95.7448959351;21;92.5332051516;5;25.816078186;31.5;17;47.3178257942;
96;13;37.8250007629;95.4457397461;21;93.1861712933;5;26.816078186;31.5;18;47.4999996424;
97;13;36.8250007629;97.6569824219;23;93.8293585777;5;27.816078186;32.5;18;49.2937480211;
98;13;37.8250007629;97.7049102783;24;94.4611222744;5;26.0410804749;34.0;18;50.7828484774;
99;14;37.8250007629;97.753616333;24;95.0800571442;5;24.2165794373;33.3899993896;18;53.0123215914;
100;14;36.8250007629;100.80304718;24;96.6849575043;5;25.1592674255;34.6872596741;19;54.0592051744;
