Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;2;12.8999996185;11.6999998093;5;24.4599990845;1;9.5;10.0;4;20.3999996185;
9;2;14.0380001068;11.7299995422;5;24.9437832832;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;15.1463851929;11.9106416702;5;25.2586311102;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;15.5775899887;12.0;5;26.6473178864;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;17.5805797577;12.6000003815;5;27.8191592693;2;9.95943069458;11.3209562302;3;23.9143505096;
13;2;19.5805797577;13.0788002014;5;28.8050583601;2;11.9478340149;11.4571752548;3;24.6514065266;
14;2;21.5805797577;13.4505519867;5;29.6428272724;2;13.9478340149;11.8107032776;3;25.2438547611;
15;2;22.7995147705;13.7328653336;5;30.370606184;2;15.9478340149;12.0916318893;3;25.7143762112;
16;2;23.8914279938;13.943564415;5;30.8253657818;2;16.9684810638;12.3113050461;3;26.0852768421;
17;2;24.9939956665;14.0;5;31.2046608925;2;17.9756240845;12.4808797836;2;26.1558350325;
18;2;25.1463851929;14.9613981247;5;31.6227197647;2;18.9828968048;12.5;2;26.1887089014;
19;2;25.3999996185;15.086815834;5;32.0801706314;2;19.8924598694;12.5;2;26.2221269608;
20;2;26.3999996185;14.0;6;32.5767202377;2;19.8999786377;12.5;2;26.2560760975;
21;3;26.773015976;14.0;5;33.1109733582;2;19.907617569;12.5;5;26.2905418873;
22;3;26.9332923889;14.0;4;33.6802859306;3;19.9153709412;12.5;3;55.0755085945;
23;3;27.1040859222;14.0;4;34.2806758881;3;20.9232387543;12.5;4;57.1234599352;
24;3;27.2842025757;14.0;2;34.9068169594;3;21.625;13.0443840027;5;58.693655014;
25;3;25.4720458984;15.0;2;35.5521335602;3;22.9392967224;12.5;6;59.845297575;
26;3;24.6656398773;16.0;2;36.2090082169;3;23.947479248;12.5;6;60.6632399559;
27;3;23.862701416;17.0;2;36.869093895;3;24.625;13.0880098343;6;61.2327455282;
28;3;23.0607280731;18.0;2;37.5237131119;3;25.625;13.1028871536;6;61.2947884798;
29;3;22.2571144104;19.0;2;38.164305687;3;24.9725761414;13.5;6;61.3327163458;
30;3;21.4492912292;20.0;2;38.7828741074;3;24.9811115265;14.5;6;61.3709751368;
31;3;20.6348609924;21.0;2;39.372387886;3;24.9897193909;15.5;6;61.4095385075;
32;3;20.4117164612;22.0;3;39.9270887375;3;24.9983959198;16.5;6;61.4483793974;
33;3;20.5781269073;23.0;3;40.4426860809;3;25.3821353912;17.5;7;61.4874696732;
34;3;20.7328071594;24.0;3;40.9164180756;3;26.3909301758;18.5;7;61.5267804861;
35;3;20.8749256134;25.0;3;41.346997261;3;26.8247756958;19.5;7;61.5662822723;
36;3;20.8749256134;24.5;2;42.7344608307;3;26.8336639404;20.5;7;61.6059447527;
37;3;21.8749256134;24.0;2;43.1199569702;3;26.8425865173;21.5;7;61.6457372904;
38;3;23.1869258881;25.0;3;43.4666819572;3;26.8515415192;22.5;7;61.6856285334;
39;3;24.3156490326;25.0;3;43.7772696018;3;26.8605155945;23.5;7;61.7255871296;
40;3;25.7331809998;26.0;3;44.0547388792;3;26.8695068359;24.5;8;61.765581131;
41;3;26.4662895203;27.0;4;44.302297473;3;26.8785057068;25.5;10;61.8055787086;
42;3;27.8906898499;28.0;4;44.5077478886;3;27.8875045776;25.5;10;61.8455479145;
43;3;28.9523258209;29.0;6;44.5548160076;3;28.4249992371;26.5;11;61.885456562;
44;3;29.5750007629;29.6524085999;6;44.6030313969;3;29.9054775238;27.5;12;61.92527318;
45;3;30.9809112549;29.0;7;44.6523760557;3;30.4249992371;28.5;12;61.9649660587;
46;3;31.5750007629;29.7011871338;9;44.7028282881;3;31.9233665466;29.5;13;62.0045039654;
47;3;31.9749984741;29.7264137268;11;44.7543625832;3;32.5572624207;28.5;14;62.043856144;
48;3;32.4263076782;29.0;11;44.8069496155;3;32.0499992371;28.5;15;62.0829925537;
49;3;32.4420852661;29.0;11;44.8605561256;4;32.574924469;27.5;15;62.1218836308;
50;3;32.4581642151;29.0;13;44.9151450396;4;32.5836715698;27.5;15;62.1605007648;
51;4;31.9749984741;29.832572937;12;44.97067523;4;32.0499992371;28.5;16;62.1988155842;
52;4;31.9749984741;29.0;12;45.0271017551;5;32.0499992371;29.2141704559;11;66.1508448124;
53;4;32.5081291199;29.0;13;45.0843759775;5;33.0499992371;28.5;11;66.3484013081;
54;4;31.9749984741;29.9171886444;14;45.1424454451;5;34.0499992371;30.5;11;66.5455965996;
55;4;32.5427322388;29.0;14;45.2012542486;5;34.6263809204;30.5;11;66.741894722;
56;4;32.5603752136;29.0;14;45.2607431412;5;34.0499992371;32.5;12;67.9367649555;
57;4;31.9749984741;30.0;15;46.3208494186;5;35.6428604126;33.5;12;68.1696882248;
58;4;33.5962524414;30.0;15;46.421507597;5;36.6509552002;35.5;12;68.4013473988;
59;4;33.9749984741;32.0;16;46.5238337517;5;36.2932662964;38.4455032349;12;68.6312661171;
60;4;34.6327934265;32.0;17;48.6815544367;5;36.9196166992;38.5065155029;14;68.8589946032;
61;4;35.2609138489;33.7000007629;17;50.4356445074;5;36.3125991821;40.5663833618;14;72.3070896864;
62;5;35.7670288086;35.2291984558;16;51.8462432623;5;37.2044792175;42.1113128662;15;74.8681553602;
63;5;35.3981933594;35.6162643433;16;52.9799265862;5;38.5;40.5720596313;15;76.7253000736;
64;5;36.4872665405;36.5701293945;15;53.7276266813;5;38.2947731018;41.9248466492;16;78.026722312;
65;5;35.8367919922;37.7161140442;15;54.2163273096;6;39.2670860291;41.2011680603;17;78.4779680967;
66;5;33.8367919922;39.2454147339;15;54.6673424244;6;38.2999992371;41.3434753418;17;78.746607542;
67;6;34.7730865479;39.7974739075;14;55.9466086626;6;39.3715553284;41.3936538696;17;79.0129307508;
68;6;33.8367919922;42.8405761719;15;57.2274674177;6;39.404335022;41.44190979;17;79.2767398357;
69;6;34.8367919922;44.8852882385;15;57.5546247959;6;39.4376602173;41.4881896973;18;79.5378639698;
70;6;34.5999984741;48.9315834045;14;57.888800621;6;36.2999992371;44.4797744751;19;79.7961530685;
71;6;34.5999984741;52.8339729309;16;58.2294940948;6;35.2999992371;46.5703964233;19;80.0514779091;
72;7;35.5999984741;53.8613700867;15;58.576166749;6;34.2999992371;48.0565872192;19;81.3037228584;
73;7;34.5999984741;56.9481048584;16;58.9282460213;6;34.2999992371;50.1839447021;20;81.6327854395;
74;7;35.5999984741;56.6432762146;17;59.2851314545;6;34.2999992371;52.3099975586;21;81.9641083479;
75;7;33.5999984741;56.7579307556;18;59.6461982727;6;34.0;54.4346923828;21;82.2978434563;
76;7;33.5999984741;57.8755187988;19;60.010802865;6;34.0;56.5579528809;21;82.6341329813;
77;8;35.5999984741;56.995929718;18;60.378288269;6;34.0;58.6797294617;22;82.9340894222;
78;8;35.5999984741;54.7654533386;18;61.7479896545;6;34.0;60.5131988525;23;83.2081946135;
79;8;35.5999984741;58.8330345154;18;62.2092398405;7;34.0;62.6047515869;22;83.4893065691;
80;8;36.5999984741;58.372844696;19;62.7968190908;7;34.0;63.2058601379;23;83.777284503;
81;8;35.5999984741;60.5623435974;20;63.4012615681;7;34.0;66.2373352051;23;84.0719386339;
82;8;37.5999984741;61.758480072;16;64.0219885111;7;34.0;68.8787384033;23;84.3730268478;
83;9;37.2292289734;61.9608917236;16;65.658290863;7;34.0;70.9693756104;24;84.6802501678;
84;9;38.2670135498;63.1691741943;16;66.3618242741;8;34.0;72.4394989014;23;84.9562997818;
85;10;38.5999984741;66.3828277588;14;82.0813120604;8;34.0;71.7841339111;24;85.2357797623;
86;10;41.9321632385;65.6012954712;17;83.8656716347;8;34.0;73.8626708984;24;85.5213439465;
87;10;42.7220840454;68.8239593506;17;85.568659544;8;34.0;75.8606719971;24;85.8124353886;
88;10;40.9670066833;73.0501251221;16;87.1783771515;8;35.7896270752;74.8626708984;25;86.1084311008;
89;10;42.9854545593;71.2790908813;16;89.689691782;8;36.8167266846;73.0626678467;25;86.4086434841;
90;10;41.5999984741;76.1844024658;18;91.1332982779;8;37.8435440063;73.0626678467;25;86.712323904;
91;11;43.0244216919;79.7423171997;16;92.4848546982;8;38.8700256348;73.0626678467;25;87.0186669827;
92;11;43.5999984741;81.2792663574;16;93.7522184849;8;39.8961105347;73.0626678467;26;87.3268175125;
93;11;43.06615448;86.517364502;19;94.9446079731;8;40.9217376709;73.0626678467;27;87.6358780861;
94;11;43.0880470276;91.7526855469;19;96.0714713335;8;38.9468612671;76.112663269;27;87.9449191093;
95;11;44.1106109619;92.9280853271;18;97.0429855585;8;37.9714355469;78.112663269;28;88.252989769;
96;11;44.1338310242;93.2627105713;20;97.8299199343;8;36.9954147339;80.112663269;28;88.5591282845;
97;12;43.1576957703;96.5932312012;20;99.5930812359;8;36.0187606812;82.112663269;29;88.8623766899;
98;13;46.5999984741;93.7024383545;20;100.504842877;8;36.0414466858;84.112663269;29;89.161793232;
99;13;49.5999984741;95.3391647339;18;102.308402538;8;36.0634384155;85.3436584473;30;89.4564657211;
100;13;53.230884552;96.3527603149;18;103.990452647;8;36.0847244263;86.4837188721;29;89.7455229759;
