Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;2;9.0;12.3000001907;5;24.0;1;8.0;12.0;6;20.0;
4;2;11.0;11.5;5;24.2699999809;1;8.0;11.0;6;20.0;
5;2;12.6000003815;11.5;5;24.6094709635;1;8.0;10.0;6;20.0;
6;2;14.0828418732;11.5;5;25.0342187881;1;9.0;10.0;6;20.0;
7;2;15.2102661133;11.5;5;26.042760849;1;9.5;10.0;6;20.0;
8;2;15.812828064;11.7299995422;5;27.0863394737;1;9.5;10.0;6;20.3999996185;
9;2;16.1259021759;11.9106416702;5;29.2908387184;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.7872505188;12.5274600983;5;31.4976973534;2;9.66343975067;10.6632003784;4;21.9903717041;
11;2;17.4493103027;13.0216779709;5;33.7701416016;2;9.94783401489;10.4951858521;4;23.0819120407;
12;2;20.1527786255;13.4066829681;5;36.1682195663;2;10.1934309006;11.0209560394;4;23.99553442;
13;2;22.1527786255;13.6998376846;5;38.7314500809;2;11.9660997391;11.4571752548;4;24.7449600697;
14;2;24.1527786255;13.9190797806;5;41.3014383316;2;13.9660997391;11.8107032776;4;25.3503712416;
15;2;26.1527786255;14.0;5;43.9216299057;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;28.1527786255;14.0;6;46.6407852173;2;16.9954986572;12.3113050461;4;26.2195074558;
17;2;30.1087112427;14.0;6;49.3174552917;2;18.0058269501;12.4808797836;4;26.3048160076;
18;2;31.7952365875;14.0;6;51.8078765869;2;19.0164165497;12.5;4;26.3530313969;
19;2;32.5423622131;14.0;6;53.9963264465;2;19.9294319153;12.5;4;26.4023760557;
20;2;33.1988983154;14.0;6;55.817024231;2;19.9405345917;12.5;5;26.4528282881;
21;2;33.7451057434;14.0;6;57.2587738037;2;19.9518871307;12.5;6;26.5043625832;
22;2;32.1776313782;15.0;6;58.3534107208;2;19.9634819031;12.5;6;26.5569496155;
23;2;31.506023407;16.0;8;59.1567401886;2;19.9753131866;12.5;6;26.6105561256;
24;3;30.7470207214;17.0;7;59.7310390472;2;19.9873752594;12.5;6;26.6651450396;
25;3;29.9193115234;18.0;8;60.0;2;19.9996566772;12.5;7;26.72067523;
26;3;29.0;19.0;8;60.0;2;20.0121517181;12.5;8;26.7771017551;
27;3;28.0;20.0;9;60.0;2;20.024848938;12.5;8;26.8343759775;
28;3;27.0;21.0;9;60.0;2;19.625;13.2337503433;9;26.8924454451;
29;3;26.6000003815;22.0;9;60.0;2;18.0508003235;13.5;9;26.9512542486;
30;3;26.6000003815;23.0;9;60.0;2;17.064031601;14.5;9;27.0107431412;
31;3;26.6000003815;24.0;9;60.0;2;16.0774173737;15.5;9;27.0708494186;
32;3;26.6000003815;25.0;10;60.0;3;15.0909414291;16.5;5;47.1315076351;
33;4;26.6000003815;26.0;7;71.0;3;16.625;16.5;5;48.3926506042;
34;4;28.6000003815;27.5;7;71.4399995804;3;19.118347168;15.5;5;49.4718050957;
35;4;31.6000003815;28.5;7;71.8555836678;3;20.1321964264;15.5;5;50.3740596771;
36;4;33.5999984741;30.5;7;72.2454922199;3;21.1461219788;16.5;5;51.1145968437;
37;4;35.9370651245;32.5;7;72.6091421843;3;20.1601085663;15.5;6;51.7142601013;
38;4;37.5999984741;34.5;9;72.9465597868;3;20.1741390228;15.5;6;52.1957731247;
39;5;39.9635543823;36.0;10;73.2582905293;3;21.1881923676;16.5;7;52.5655794144;
40;5;41.9773254395;35.0;11;73.54530406;3;22.202255249;17.5;7;52.628036499;
41;5;43.1082229614;34.6524085999;12;73.8088924885;3;22.2163085938;18.5;7;52.690372467;
42;5;44.6110458374;34.0;12;74.0505732298;3;22.2303333282;19.5;8;52.7525100708;
43;5;44.6916885376;34.7011871338;13;74.2720040083;3;22.2443141937;20.5;8;52.8143725395;
44;5;42.7686309814;35.7264137268;13;74.4749102592;3;22.258234024;21.5;8;52.8758842945;
45;5;42.2880554199;36.0;13;75.5569496155;3;22.2720737457;22.5;9;52.936971426;
46;5;41.8499984741;38.7784729004;14;75.6505560875;3;22.625;22.5;9;52.9975619316;
47;6;42.3331680298;40.0;13;75.7463289499;3;23.625;23.5;9;53.0575861931;
48;6;40.8499984741;42.832572937;15;75.8442287445;3;24.625;24.5;9;53.1169772148;
49;6;40.1870651245;44.8603363037;15;79.2824238539;3;26.3263206482;25.5;9;53.1756706238;
50;7;39.9943237305;46.0;10;96.9005469084;3;27.3395252228;27.5;9;53.2336053848;
51;7;42.4733009338;45.0;11;99.9076924324;3;27.9775619507;27.5;9;53.2907235622;
52;7;44.2204742432;46.6795654297;11;102.270278811;3;27.25;28.5;9;53.346971035;
53;7;45.8767089844;46.0808105469;11;104.6739434;3;28.003068924;27.5;10;53.4022974968;
54;7;46.1847229004;47.768573761;11;105.694412351;3;28.0155162811;27.5;10;53.4566559792;
55;7;47.2221603394;50.8163223267;11;106.619091749;3;27.25;28.5;10;53.5100040436;
56;7;47.0197563171;54.0;14;107.454600453;3;27.25;29.5;11;53.5623030663;
57;7;46.4999961853;58.2524108887;14;108.210373163;3;27.25;29.9936122894;11;53.6135182381;
58;7;47.3410873413;59.972694397;14;108.897203565;3;28.063041687;27.9936122894;12;53.6636190414;
59;7;47.1174926758;62.665145874;17;109.526097655;4;28.25;29.9936122894;11;54.7125790119;
60;7;45.7000007629;66.2447433472;17;110.008754492;4;29.25;31.9936122894;12;54.890375495;
61;7;45.3890190125;67.356010437;17;110.361839175;4;30.3503341675;30.9936122894;13;55.0824211836;
62;7;44.7000007629;68.7831115723;18;110.723630667;4;29.5369720459;32.9936141968;14;55.2901320457;
63;7;41.9563827515;72.1011810303;19;111.093487144;4;29.5734882355;34.9936141968;14;55.514952898;
64;7;41.9000015259;74.2116546631;19;111.470698714;4;30.126739502;33.9936141968;15;55.7583242655;
65;8;43.7470703125;78.2353515625;21;111.854492664;4;29.25;35.266708374;15;56.0216419697;
66;8;42.785446167;80.9479217529;22;112.244037151;4;30.6048698425;32.5;15;56.2842636108;
67;8;41.9244041443;86.0718231201;21;112.63844943;4;30.6639595032;32.5;17;56.5518820286;
68;8;40.5638427734;90.819229126;21;113.036802292;5;30.7241744995;32.5;15;56.8440244198;
69;9;39.2036819458;95.0183944702;21;113.438133478;6;30.1499996185;33.5;14;59.338183403;
70;9;39.3438110352;96.2190628052;21;113.841453552;6;30.6270008087;35.0;15;61.4281833172;
71;9;40.384147644;92.5769424438;21;115.245756626;6;31.004699707;35.9306678772;16;63.1832504272;
72;9;39.4245758057;98.7041854858;21;115.717527986;6;31.2361984253;35.2279281616;16;64.6745820045;
73;9;41.4650039673;101.825012207;22;116.192090988;6;32.5458335876;33.9097442627;16;65.6706757545;
74;9;43.5053253174;101.026626587;23;116.668564677;6;32.7759017944;34.0;16;66.3365545273;
75;9;44.5454483032;106.718109131;23;118.146078825;6;31.6563072205;35.0;14;68.0291728973;
76;9;47.5852584839;110.996826172;23;118.893781662;6;31.6806564331;36.0;14;68.7832341194;
77;9;49.7623748779;115.23664093;24;119.710315824;6;32.242225647;38.0;14;69.5535035133;
78;9;50.971031189;119.570594788;27;120.610688448;7;31.4062709808;40.0;11;90.3326356411;
79;9;52.0610656738;122.81375885;27;121.612310529;7;30.5999984741;42.0;12;92.9126456976;
80;9;50.1612319946;128.077667236;28;122.734616637;8;31.5999984741;43.0;10;96.1268805265;
81;10;49.2734603882;133.336456299;28;123.998155594;8;31.7926521301;43.0;10;99.0071947575;
82;10;49.399810791;134.891067505;28;125.422930121;8;31.5999984741;46.0;11;101.49061799;
83;11;47.5422973633;140.214889526;26;127.025790691;8;30.5999984741;48.0;11;102.183517694;
84;11;46.7025756836;144.077514648;27;128.816829205;8;30.5999984741;50.0;11;104.228867412;
85;12;48.8816833496;144.311477661;27;130.795003653;8;31.5999984741;53.0;12;105.896555781;
86;12;47.079498291;150.164260864;19;132.943700314;8;32.5999984741;56.0;12;107.241991997;
87;12;49.2943725586;149.472122192;19;136.227532625;8;31.5999984741;57.0;12;108.325900555;
88;12;50.5227508545;149.775146484;19;138.656995535;8;30.9187088013;59.0;13;109.012522697;
89;12;49.7592010498;156.073013306;20;143.582681537;9;29.9337310791;62.0;12;109.47099793;
90;12;53.2582702637;158.37286377;22;147.70789516;9;29.6480331421;65.0;12;109.837175131;
91;12;56.6527862549;158.71937561;24;152.796973467;9;29.2999992371;66.0;13;110.159486055;
92;12;58.1217041016;163.696121216;28;156.961950421;9;30.2999992371;68.0;14;110.449411988;
93;12;60.5781936646;168.696594238;29;161.006712317;9;31.2999992371;70.0;14;110.709894061;
94;12;63.1006698608;169.924240112;31;164.912573814;9;32.2999992371;73.0;14;110.943927169;
95;12;64.006690979;172.357330322;34;168.681249976;9;33.2999992371;75.1999969482;14;112.010743141;
96;13;65.8136444092;175.01802063;34;172.328482628;9;36.5010757446;77.0;15;111.730849743;
97;13;66.2328567505;176.284286499;36;175.877175808;9;40.6070823669;78.8399963379;15;111.494471312;
98;13;67.3340072632;179.367446899;37;179.351703882;9;39.7254447937;81.6959991455;16;111.297611117;
99;13;66.8927459717;181.044235229;37;182.633627653;9;38.8297615051;85.3664016724;17;111.136658192;
100;13;67.1484069824;183.714050293;39;185.787400007;9;37.8136634827;89.2497558594;17;111.008350968;
101;13;67.539604187;185.370620728;40;188.97883296;9;36.8008308411;92.14478302;17;110.909739852;
102;13;68.866065979;184.007980347;41;193.196535349;9;36.2909736633;95.0503082275;17;110.83815527;
103;14;69.1917953491;186.620681763;41;196.493455768;9;36.2838134766;97.9652709961;15;110.7911731;
104;14;71.488899231;187.828140259;41;199.787730932;9;36.2791175842;100.888748169;16;110.766590357;
105;14;71.9231491089;190.020248413;41;203.057556987;9;36.2766571045;103.819869995;16;110.762403369;
106;14;71.2861633301;194.197052002;43;206.277844191;9;37.2762374878;103.757888794;17;110.776780009;
107;14;71.627784729;198.358825684;43;209.321224451;9;36.2776756287;106.702102661;18;110.808043003;
108;14;74.8734054565;196.506057739;47;212.140477657;9;36.2808036804;109.651885986;18;110.854652643;
109;14;72.1237945557;199.573898315;48;215.804685354;9;37.2854652405;109.606697083;19;110.915189743;
110;14;78.2333908081;194.96472168;49;218.445839643;9;36.291519165;112.56602478;19;110.988342524;
111;14;85.3365631104;193.472747803;52;221.304251075;9;36.2988319397;115.529426575;21;111.072890759;
112;14;91.5888824463;191.88343811;52;223.982731581;9;37.3072891235;117.56602478;20;111.167700768;
113;14;98.6565170288;190.400436401;51;226.468764305;9;37.1167678833;119.56602478;19;111.271710396;
114;15;105.721466064;188.688552856;50;228.757603884;10;38.1271705627;121.56602478;15;111.383923769;
115;17;110.783798218;185.947982788;44;230.851413608;10;39.1383934021;122.697189331;17;111.503401518;
116;17;112.810600281;182.134643555;40;232.619596958;10;41.1503410339;120.66746521;18;111.62925601;
117;17;116.83896637;183.0677948;41;234.22688508;11;40.7629241943;121.640716553;17;111.760645866;
118;17;120.868904114;183.0677948;41;235.690432072;11;41.7760658264;122.616653442;18;111.896775484;
119;17;124.900428772;183.0677948;41;237.024208546;11;42.9896736145;120.594985962;20;112.036885738;
120;17;126.263450623;185.0677948;36;239.102246046;11;42.0036888123;121.575485229;23;112.18025732;
121;17;132.721160889;185.0677948;37;241.062693477;11;42.0180244446;122.557937622;25;112.326204538;
122;17;139.778869629;186.623153687;39;241.971154451;11;43.0326194763;120.542144775;25;113.24689436;
123;17;145.968643188;187.663131714;38;242.820905089;11;43.2086906433;118.527931213;28;114.194688082;
124;18;149.986938477;187.792709351;41;243.699732661;11;41.0194664001;120.515136719;28;115.16372633;
125;18;146.057769775;199.663131714;40;244.609587312;11;43.0742378235;118.503623962;28;116.147672653;
126;18;145.133071899;207.663131714;44;245.552251339;11;43.7508506775;117.493255615;29;118.139853477;
127;18;142.964263916;213.663131714;49;246.52921772;11;43.9317817688;120.483932495;30;120.193407059;
128;18;138.04888916;222.663131714;51;247.541557908;11;47.1105918884;121.475540161;30;126.084167838;
