Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;5;24.0;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.2000007629;12.1999998093;4;26.2000007629;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;14.4463853836;12.6000003815;4;27.2176003456;2;10.184431076;11.0209560394;5;24.004350543;
13;2;16.4463844299;13.0788002014;4;28.0240678787;2;11.9680833817;11.4571752548;5;24.8085255623;
14;2;18.4463844299;13.4505519867;4;28.654691577;2;13.9680833817;11.8107032776;4;25.4750021696;
15;2;19.5030727386;13.7328653336;4;29.1451807022;2;15.7228336334;12.4791536331;4;26.0268363953;
16;2;20.1463851929;13.943564415;4;29.3302885294;2;16.7228336334;12.7325725555;4;26.4866900444;
17;2;21.1463851929;14.0;4;29.4057120085;2;18.0659427643;12.4808797836;4;26.6541694403;
18;2;22.1463851929;14.0;4;29.484351635;2;18.7228336334;12.9962511063;5;26.7922235727;
19;2;22.3999996185;14.0;6;29.5662232637;2;19.625;13.0376672745;5;26.9393253326;
20;2;22.3999996185;14.0;7;29.6513283253;2;20.0613479614;12.5;6;27.0956480503;
21;2;22.3999996185;14.0;7;29.7396525145;2;19.625;12.5;6;27.261295557;
22;2;22.3999996185;14.0;8;29.8311642408;2;19.625;12.5;6;27.4362905025;
23;2;22.9493484497;14.0;8;29.9258141518;2;19.625;12.5;6;27.6205644608;
24;2;22.9777431488;14.0;8;30.0235335827;2;19.625;12.5;8;27.8139474392;
25;2;22.3999996185;14.6070604324;8;30.1242339611;2;19.625;12.5;7;28.016159296;
26;2;20.3999996185;15.6372699738;7;30.2278065681;3;19.625;12.5;7;28.2268030643;
27;3;20.0683422089;16.0;6;30.3341217041;3;19.625;12.5;7;28.445360899;
28;3;18.3999996185;17.0;6;30.4430289268;3;19.625;12.5;7;28.6711919308;
29;3;18.1329078674;18.0;6;30.5543570518;3;19.625;12.5;7;28.9035346508;
30;3;17.1663074493;19.0;6;30.667914629;3;17.625;13.5;7;29.141512394;
31;3;16.2003746033;20.0;6;30.7834908962;3;16.625;14.5;7;29.3841423988;
32;3;15.2350463867;21.0;6;30.9008569717;4;15.625;15.5;5;38.1303496361;
33;3;14.8702573776;22.0;6;31.0197672844;4;15.625;16.5;5;38.7189831734;
34;3;14.9059305191;23.0;6;31.1399610043;4;16.0;17.5;5;39.2923803329;
35;3;14.9419879913;24.0;6;31.2611646652;4;17.0;18.5;5;39.847951889;
36;3;14.9783496857;25.0;7;31.3830943108;4;18.0;19.5;5;40.3835053444;
37;3;15.0149288177;26.0;8;31.5054576397;4;19.0;20.5;5;40.8972568512;
38;3;15.0516376495;27.0;8;31.6279573441;4;20.0;21.5;6;41.3878278732;
39;3;15.0;26.0;8;32.7502937317;4;20.6224689484;22.5;6;41.8542280197;
40;3;15.0;27.8751468658;9;32.9021673203;4;20.7254486084;23.5;6;42.2958307266;
41;3;16.0;28.93608284;10;33.0538733006;4;20.8199119568;24.5;6;42.7123384476;
42;3;17.0;26.9966411591;11;33.2051150799;4;20.9061431885;25.5;6;43.1037487984;
43;3;16.0;28.0566749573;11;33.3556044102;4;20.9845180511;26.5;6;44.470313549;
44;3;16.0;29.1160430908;11;33.5050624609;4;22.0554618835;27.5;7;44.9025048018;
45;3;17.0;27.1746139526;11;33.6532245874;4;21.0554618835;30.2630004883;8;45.3137388229;
46;3;18.0;28.1746139526;12;33.7998399734;5;20.0554618835;32.3309860229;8;45.5993670225;
47;3;19.0;29.1746139526;13;33.9446742535;5;21.0554618835;36.3309822083;8;45.8830270767;
48;3;20.0;30.1746139526;14;34.0875122547;5;22.0554618835;40.3309822083;8;46.1649985313;
49;3;22.0;30.0;15;34.2281575203;5;23.0554618835;44.3309822083;8;46.4456371069;
50;3;23.4707946777;30.0;14;34.3664337397;5;23.1749992371;47.3309822083;9;46.725353837;
51;3;24.5016422272;29.0;14;34.5021853447;5;23.1749992371;50.3309822083;9;47.0045919418;
52;3;24.0;30.0;15;34.6352775097;5;24.1749992371;48.8575286865;9;48.2838032246;
53;3;24.3999996185;31.0;16;34.7655959129;5;24.646522522;49.5;10;48.5634262562;
54;3;25.3999996185;29.0;17;34.8930462599;5;25.6837921143;51.5;10;48.8438594341;
55;3;24.3999996185;30.0;17;35.0175544024;5;26.1749992371;51.5;10;49.1205644608;
56;3;25.3999996185;29.0;18;35.1390641928;5;25.7646255493;52.5;12;49.3139474392;
57;3;26.066904068;29.0;20;35.2575374842;6;26.1749992371;52.5;11;49.516159296;
58;3;24.3999996185;30.0;20;35.372951746;6;25.8536376953;53.4000015259;11;49.7268030643;
59;3;25.3999996185;29.0;19;35.4853004217;6;26.1749992371;52.4000015259;12;49.945360899;
60;3;24.3999996185;29.0;19;35.5945906639;7;27.1749992371;52.4000015259;10;50.1711919308;
61;3;24.3999996185;29.0;19;35.7008413076;7;26.0010185242;51.4000015259;10;50.4035346508;
62;3;25.3999996185;29.0;20;35.8040823936;7;26.0532951355;52.4000015259;13;50.641512394;
63;3;24.3999996185;30.0;20;35.8559447527;7;26.106842041;53.4000015259;11;50.8841423988;
64;3;24.3999996185;29.0;18;35.8957372904;7;26.1749992371;52.4000015259;12;52.1303496361;
65;3;24.3999996185;29.0;19;35.9356285334;7;27.1749992371;53.4000015259;12;52.4189829826;
66;3;24.3999996185;29.0;19;35.9755871296;7;28.272769928;55.4000015259;13;53.7100205421;
67;3;24.3999996185;29.0;19;36.015581131;7;30.5722541809;58.4000015259;14;54.0322241783;
68;3;25.3999996185;29.0;20;36.0555787086;7;31.4277992249;62.4000015259;14;54.3549352884;
69;3;26.2000007629;29.0;20;36.0955479145;7;30.4375991821;63.4000015259;13;54.6769100428;
70;3;24.3999996185;29.0;17;36.135456562;7;30.4476623535;63.4000015259;13;54.9969410896;
71;4;24.3999996185;29.0;15;36.2073049545;7;30.4579925537;63.4000015259;14;55.3138796091;
72;4;24.3999996185;29.0;16;37.8299844265;7;30.7286453247;65.4000015259;15;57.1103432178;
73;4;24.8199996948;29.7000007629;16;39.1063244343;7;30.5629272461;65.4270019531;16;58.6553995609;
74;4;25.1375198364;30.2291984558;16;40.0933322906;7;31.6500988007;66.4545288086;16;59.9836210012;
75;4;25.369758606;30.6162643433;15;40.8528969288;7;32.7306747437;67.4825897217;17;61.0414142609;
76;4;25.5353660583;30.8922767639;15;41.2703237534;7;32.7648086548;64.5111694336;18;61.7840874195;
77;4;25.6000003815;31.0;15;41.4665789604;7;33.7844314575;62.5402526855;18;62.3289424181;
78;4;25.6000003815;31.0;15;42.656981945;8;27.3999996185;67.469329834;18;62.8523434401;
79;4;26.6000003815;32.0;15;42.9014525414;8;26.3999996185;71.3188171387;19;63.2623355389;
80;4;27.6000003815;33.0;16;43.1429123878;8;25.3999996185;74.556640625;19;63.6638985872;
81;4;25.6000003815;35.0;16;43.3814235926;8;24.3999996185;77.7873535156;20;64.0566768646;
82;4;24.6000003815;37.0;17;43.6170716286;9;25.3999996185;81.8471069336;19;64.4404710531;
83;5;23.6000003815;39.0;16;43.8499587774;9;26.3999996185;84.9784851074;20;64.8152147532;
84;5;22.6000003815;40.665145874;16;44.0801995993;9;27.3999996185;88.1007003784;21;65.1809542179;
85;5;21.6000003815;41.7028579712;17;44.2371299267;9;28.3999996185;91.2139663696;21;65.5378255844;
86;5;20.6000003815;42.7421760559;18;44.3920987844;9;30.3999996185;94.2139663696;20;65.886033535;
87;5;19.9524002075;43.0;18;44.5495126247;9;30.3999996185;96.2139663696;22;66.2258294821;
88;5;18.9715499878;44.0;18;44.7092603445;9;30.3999996185;98.2139663696;25;66.5574940443;
89;5;18.3914222717;45.0;18;44.8712188005;9;29.3999996185;103.21396637;25;66.8349386454;
90;5;18.4120121002;46.0;17;45.0352518559;9;29.3999996185;108.21396637;24;67.0554113388;
91;5;18.4333076477;47.0;18;45.201210022;9;29.3999996185;112.191940308;25;67.2774187326;
92;5;18.4552955627;48.0;18;45.3689296246;9;30.3999996185;111.698860168;26;67.5005707741;
93;5;18.0;49.0;20;45.5382330418;9;29.3999996185;113.795166016;27;67.7244685888;
94;6;18.0;50.0;18;45.7089281082;9;29.3999996185;115.891784668;29;67.9487080574;
95;6;18.0;51.0;18;45.8808083534;9;30.3999996185;114.988555908;29;68.1728819609;
96;7;18.0;52.0;18;46.0536532402;9;29.3999996185;115.085281372;30;68.39658463;
97;7;18.0;53.0;18;46.2272284031;9;29.3999996185;116.181800842;30;68.6194149256;
98;7;18.0;54.0;19;46.4012868404;9;30.3999996185;114.277938843;30;68.8409790993;
99;7;18.0;55.0;19;46.5755691528;9;29.3999996185;115.373519897;30;69.0608942509;
100;7;18.0;56.0;19;46.7498064041;9;29.3999996185;116.46836853;30;69.2787921429;
