Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;2;9.0;10.3000001907;4;21.0;
7;1;11.6000003815;11.5;6;23.0;2;9.72500038147;10.0;4;21.0900000334;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.74524974823;10.0;4;21.5980186462;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.85955429077;10.1999998093;4;22.0418490171;
10;1;12.1463851929;11.9106416702;6;24.0;2;9.95941543579;10.3632001877;4;22.4332156181;
11;1;12.2000007629;12.0;6;25.2000007629;2;10.0474739075;10.4951858521;4;23.6659361124;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;10.3248357773;11.0209560394;4;24.7393633127;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;12.1334619522;11.4571752548;4;25.6686143875;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;14.1334609985;11.8107032776;4;26.4751701355;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;16.1334609985;12.0916318893;4;27.1828548908;
16;1;18.1463851929;13.943564415;7;28.0;2;17.2988891602;12.3113050461;4;27.8148901463;
17;1;19.1463851929;14.0;7;28.0;2;18.3647880554;12.4808797836;4;28.1711652279;
18;1;20.1463851929;14.0;7;28.0;2;19.4363460541;12.5;5;28.5145654678;
19;1;20.3999996185;14.0;7;28.0;2;20.4157772064;12.5;5;28.8830828667;
20;1;20.3999996185;14.0;7;28.0;2;20.4986934662;12.5;5;29.2759313583;
21;1;20.3999996185;14.0;7;28.0;2;20.5870838165;12.5;5;29.6917257309;
22;2;20.3999996185;14.0;7;28.0;2;20.6806373596;12.5;6;30.1284441948;
23;2;20.3999996185;14.0;7;28.0;2;20.7789001465;12.5;5;30.5834169388;
24;2;20.3999996185;14.0;6;28.0;2;20.881269455;12.5;5;31.0533499718;
25;2;20.3999996185;14.0;6;28.0;2;20.9870033264;12.5;4;31.5343885422;
26;2;20.3999996185;14.0;6;28.0;2;21.0952377319;12.5;5;32.0222206116;
27;2;20.3999996185;14.0;6;28.0;2;21.2049999237;12.5;5;32.5122156143;
28;2;20.3999996185;14.0;6;28.0;2;21.3152484894;12.5;5;32.9995918274;
29;2;20.3999996185;14.0;6;28.0;2;17.625;14.5;5;33.4795999527;
30;2;20.3999996185;14.0;7;28.0;2;16.625;16.5;5;33.9477081299;
31;2;20.3999996185;14.0;7;28.0;2;15.625;18.5;5;34.399772644;
32;2;20.3999996185;14.0;7;28.0;2;14.625;20.5;5;34.8321838379;
33;2;20.3999996185;14.0;7;28.0;2;14.0;22.5;6;35.2419710159;
34;2;20.3999996185;14.0;7;28.0;2;14.0;24.5;6;35.6268672943;
35;2;20.3999996185;14.0;7;28.0;2;14.0;26.5;6;35.9853258133;
36;2;20.3999996185;14.0;7;28.0;2;14.0;28.1897277832;6;36.3164978027;
37;2;20.3999996185;14.0;7;28.0;2;14.0;29.4215488434;7;36.6201763153;
38;2;20.3999996185;14.0;7;28.0;2;14.0;30.6341228485;7;36.8967161179;
39;2;20.3999996185;14.0;7;28.0;2;14.0;31.8277015686;7;37.1469373703;
40;2;20.3999996185;14.0;7;28.0;2;14.0;33.0028572083;7;37.3720273972;
41;2;20.3999996185;14.0;7;28.0;2;14.0;34.1604194641;7;37.5734405518;
42;2;18.3999996185;15.0;8;28.0;2;14.0;35.3014068604;7;37.7528085709;
43;2;17.3999996185;16.0;8;28.0;2;14.0;36.4269638062;9;37.911860466;
44;2;16.3999996185;17.0;8;28.0;2;14.0;37.5383033752;9;38.0;
45;2;17.3999996185;18.0;8;28.0;2;14.0;38.5999984741;11;38.0;
46;2;18.3999996185;19.0;8;28.0;2;15.0;36.5999984741;12;38.0;
47;2;19.3999996185;19.0;8;28.0;2;14.0;37.5999984741;13;38.0;
48;2;20.3999996185;19.0;8;28.0;3;14.0;38.5999984741;13;38.0;
49;2;20.3999996185;19.0;9;28.0;3;15.0;36.5999984741;14;38.0;
50;2;20.3999996185;19.0;10;28.0;3;14.0;37.5999984741;14;38.0;
51;2;20.3999996185;19.0;10;28.0;3;16.0;33.5999984741;14;38.0;
52;2;20.3999996185;19.0;12;28.0;3;18.0;31.5999984741;15;38.0;
53;2;20.3999996185;19.0;10;28.0;3;19.9249992371;29.5999984741;14;38.0;
54;2;20.3999996185;19.0;10;28.0;3;20.9249992371;28.5;15;39.0;
55;2;20.3999996185;19.0;11;28.0;3;22.9249992371;28.5;15;39.0900000334;
56;2;20.3999996185;19.0;12;28.0;3;24.5499992371;28.5;16;39.1871190071;
57;2;20.3999996185;19.0;9;28.0;3;24.5499992371;28.5;16;39.2917383909;
58;2;20.3999996185;19.0;10;28.0;3;24.5499992371;28.5;17;39.4042263031;
59;2;20.3999996185;19.0;10;28.0;3;24.5499992371;28.5;17;39.5249304771;
60;2;20.3999996185;19.0;10;28.0;3;24.5499992371;28.5;17;39.6541694403;
61;2;20.3999996185;19.0;8;28.0;3;24.9221878052;27.5;18;39.7922235727;
62;2;20.3999996185;19.0;10;28.0;4;24.5499992371;28.5;17;39.9393253326;
63;2;20.3999996185;19.0;10;28.0;4;24.9863471985;27.5;18;40.0956480503;
64;1;18.3999996185;20.0;10;28.0;5;25.0215206146;27.5;17;40.261295557;
65;1;17.3999996185;21.0;11;28.0;6;25.0587902069;27.5;16;40.4362905025;
66;1;16.3999996185;22.0;12;28.0;6;24.5499992371;28.5;16;40.6205644608;
67;1;15.3999996185;23.0;12;28.0;6;25.1396255493;27.5;16;40.8139474392;
68;1;14.3999996185;24.0;11;28.0;6;24.5499992371;28.5;16;41.016159296;
69;1;13.3999996185;25.0;12;28.0;6;25.228635788;27.5;16;42.2268030643;
70;2;12.3999996185;26.0;12;28.0;6;25.5499992371;29.5;16;42.4753608704;
71;2;12.0;27.0;12;28.0;6;26.5499992371;31.5;16;43.7317829132;
72;2;12.0;28.0;13;28.0;6;28.6146507263;31.5;17;44.0153007507;
73;2;12.0;29.0;13;28.0;7;29.6739425659;33.5;16;45.3052256107;
74;2;12.0;30.0;14;28.0;7;30.4818401337;36.5;16;45.6505591869;
75;2;12.0;31.0;14;28.0;7;30.8100624084;39.5;16;46.002184391;
76;2;12.0;32.0;14;29.3999996185;7;31.7979431152;41.3320960999;17;46.3589564562;
77;2;12.0;33.0;15;30.458398819;7;31.9227485657;41.5;17;46.7196691036;
78;2;12.0;34.0;15;32.2325305939;7;31.7039871216;43.3792533875;18;48.5369240046;
79;2;14.0;33.0;16;32.844555378;8;31.1559486389;44.8889808655;17;50.0983308554;
80;2;16.0;33.0;17;33.1229639053;8;32.4209213257;44.3210296631;17;51.4381870031;
81;2;17.0;33.0;18;33.1889609098;8;30.6083831787;46.6421775818;18;52.5928448439;
82;3;18.0;33.0;17;33.2580518723;8;32.4300613403;43.9097442627;18;53.4482841492;
83;3;19.0;33.0;17;33.3302885294;8;32.0719985962;45.0;19;55.0896396637;
84;3;20.0;32.0;17;33.4057120085;9;30.9738578796;49.0;18;55.7888196707;
85;3;21.0;31.0;19;33.484351635;9;29.9976501465;50.0;18;56.3536294699;
86;3;22.0;30.0;20;33.5662232637;9;28.9472064972;53.0;19;56.8732559681;
87;3;23.0;29.0;21;33.6513283253;9;27.0305023193;54.0;19;57.3924506903;
88;3;23.6000003815;28.0;21;34.7396525145;9;28.0233612061;55.0;20;57.9106011391;
89;3;24.6000003815;28.0;21;34.8961642981;9;29.1760654449;59.0;20;58.4272643328;
90;3;23.6000003815;30.0;20;35.0593469143;9;28.1725158691;60.0;21;58.9421559572;
91;3;22.6000003815;32.0;21;35.2292323112;10;28.375;62.0;20;59.4551283121;
92;3;21.6000003815;34.0;22;35.4058229923;10;28.2632808685;63.0;21;59.9661440849;
93;4;20.6000003815;36.0;22;35.5890901089;10;29.3119735718;63.0;21;60.4752463102;
94;4;19.6000003815;37.0;23;35.7789705992;10;30.3628864288;64.0;21;60.9825240374;
95;4;18.6000003815;38.0;23;35.9753656387;10;28.375;66.0;22;61.4880838394;
96;4;17.6000003815;39.0;23;36.1781384945;10;29.375;69.0;22;61.9920134544;
97;4;16.6000003815;40.0;23;36.3871129751;10;30.375;72.0;22;62.4943546057;
98;4;16.0;41.0;24;36.6020727158;10;31.375;75.0;24;62.995077014;
99;4;16.0;42.0;24;36.8227599859;10;32.375;77.9667816162;25;63.4541774988;
100;4;16.0;43.0;24;37.0488758087;10;33.375;80.0295257568;26;63.8547890186;
