Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;5;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;5;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;5;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;4;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;4;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;4;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;4;24.0;2;9.66343975067;10.6632003784;5;21.9903717041;
11;1;12.2000007629;12.0;4;25.2000007629;2;9.94783401489;10.4951858521;5;23.2119120359;
12;1;14.1463851929;12.6000003815;4;26.1576004028;2;10.2226810455;11.0209560394;5;24.2812614441;
13;1;15.1463851929;13.0788002014;4;26.9011039734;2;12.0303888321;11.4571752548;5;25.2156770229;
14;1;16.1463851929;13.4505519867;4;27.4657306671;2;14.0303888321;11.8107032776;5;26.0390859842;
15;1;17.1463851929;13.7328653336;4;27.88712883;2;16.0303878784;12.0916318893;5;26.7780394554;
16;1;18.1463851929;13.943564415;5;28.0;2;17.2078056335;12.3113050461;5;27.458707571;
17;1;19.1463851929;14.0;5;28.0;2;18.2846469879;12.4808797836;5;27.8840510845;
18;1;20.1463851929;14.0;5;28.0;2;19.3717460632;12.5;5;28.3200027943;
19;1;20.3999996185;14.0;5;28.0;2;20.3720016479;12.5;5;28.8073790073;
20;1;20.3999996185;14.0;6;28.0;2;20.4816608429;12.5;6;29.3477458954;
21;1;20.3999996185;14.0;6;28.0;2;20.6032428741;12.5;7;29.9413113594;
22;1;20.3999996185;14.0;6;28.0;2;20.7367954254;12.5;7;30.586581707;
23;1;20.3999996185;14.0;7;28.0;2;20.881980896;12.5;7;31.2800674438;
24;1;20.3999996185;14.0;7;28.0;2;21.0380153656;12.5;7;32.0160870552;
25;1;20.3999996185;14.0;8;28.0;3;21.2036190033;12.5;7;32.7867279053;
26;1;20.3999996185;14.0;8;28.0;3;21.3770141602;12.5;8;33.5820074081;
27;1;20.3999996185;14.0;8;28.0;3;21.5559520721;12.5;8;34.3902606964;
28;1;20.3999996185;14.0;8;28.0;3;21.7378082275;12.5;9;35.1987380981;
29;1;20.3999996185;14.0;8;28.0;3;17.7378082275;14.5;9;35.9943685532;
30;1;20.3999996185;14.0;8;28.0;3;16.625;16.5;9;36.7645931244;
31;1;20.3999996185;14.0;8;28.0;3;15.625;18.5;8;37.4981632233;
32;1;20.3999996185;14.0;8;28.0;3;14.625;20.5;8;38.1857919693;
33;1;20.3999996185;14.0;9;28.0;3;14.0;22.5;8;38.8205833435;
34;1;20.3999996185;14.0;9;28.0;3;14.0;24.5;8;39.3982028961;
35;1;20.3999996185;14.0;9;28.0;4;15.0;23.5;5;64.9167966843;
36;1;20.3999996185;14.0;9;28.0;4;16.0;22.5;6;68.1267118454;
37;1;20.3999996185;14.0;9;28.0;4;18.0;22.2000007629;7;69.9744625092;
38;1;20.3999996185;14.0;9;28.0;4;20.0;21.2280006409;7;71.4486632347;
39;1;20.3999996185;14.0;9;28.0;4;21.0;20.2568283081;8;72.6004021168;
40;1;20.3999996185;14.0;9;28.0;4;23.0;20.2864875793;8;73.4890278578;
41;1;20.3999996185;14.0;9;28.0;4;23.2625999451;18.5;9;74.1201628447;
42;1;20.3999996185;14.0;10;28.0;4;25.0;19.3482894897;9;74.2577478886;
43;1;20.3999996185;14.0;11;28.0;4;25.2829933167;17.5;10;74.3048160076;
44;1;20.3999996185;14.0;11;28.0;4;27.2685832977;17.5;11;74.3530313969;
45;1;20.3999996185;15.0;11;28.0;5;28.2794322968;18.5;8;89.4023760557;
46;1;20.3999996185;16.0;11;28.0;5;31.2905349731;21.5;9;90.2028282881;
47;1;20.3999996185;17.0;11;28.0;5;34.3018875122;25.5;9;90.9237370491;
48;1;20.3999996185;18.0;11;28.0;5;35.9384803772;29.5;10;91.564239502;
49;1;20.3999996185;19.0;11;28.0;5;36.7753143311;33.5;10;92.1268258095;
50;2;21.3999996185;20.0;10;29.0;5;36.7873764038;37.5;11;92.6164714098;
51;2;22.3999996185;21.0;10;29.0;6;36.7996559143;38.5;8;103.03976512;
52;3;22.6999988556;22.0;10;29.0;6;37.8121528625;40.5;9;103.804119349;
53;3;22.6999988556;23.0;10;29.0;6;38.824848175;42.5;9;104.491538644;
54;3;22.6999988556;24.0;10;29.0;6;39.4249992371;45.5;9;105.014384151;
55;3;22.6999988556;24.0;9;29.0;7;40.8507995605;46.5;9;105.39328897;
56;3;22.6999988556;24.0;10;29.0;8;41.4249992371;49.5;8;105.745461464;
57;4;22.6999988556;24.0;9;29.0;8;41.9454154968;49.5;9;106.071392059;
58;4;22.6999988556;24.0;8;29.0;8;42.4911079407;50.5;9;106.371995687;
59;4;22.6999988556;24.0;8;29.0;8;42.5767364502;51.5;9;106.648510933;
60;4;22.6999988556;24.0;8;29.0;8;42.6551094055;52.0;8;106.902402401;
61;4;22.6999988556;24.0;8;29.0;8;42.7266578674;52.0;7;107.135276794;
62;4;22.6999988556;24.0;8;30.0;9;42.7918777466;52.0;7;108.348810673;
63;4;23.3999996185;25.5;8;30.0399999619;9;43.8512763977;53.0;7;109.480614662;
64;4;24.3999996185;26.5;8;30.0811839104;9;45.8741378784;55.0;7;109.624263287;
65;4;24.3999996185;27.5;8;30.1235535145;9;52.0077819824;58.0;8;109.770316839;
66;4;24.3999996185;28.5;8;30.1671074629;9;56.0022087097;59.0;8;109.918697476;
67;5;25.3999996185;30.5;8;31.211841464;9;56.367603302;61.0;8;110.069321394;
68;5;26.6999988556;31.6059207916;8;31.4102479219;9;56.4085578918;62.0;9;111.222099423;
69;5;26.7457504272;33.1288757324;8;31.6313147545;11;55.4500312805;64.0;7;111.426936388;
70;5;26.3999996185;34.1524085999;8;32.8774901628;11;54.537689209;66.0;7;115.834744573;
71;5;27.3999996185;36.1765136719;9;34.747802496;11;54.1983413696;69.2850036621;8;119.392340422;
72;7;29.8199996948;38.933467865;7;37.3725411892;11;55.224571228;72.4127731323;10;122.240021825;
73;7;31.1375198364;41.543182373;7;38.8441950083;11;56.7109222412;75.9059295654;10;124.522669196;
74;7;31.7044239044;43.4577941895;7;40.1665799618;12;52.2584114075;80.89112854;10;125.835051537;
75;7;31.882194519;45.8037948608;7;41.2302186489;13;50.3612442017;83.456413269;8;126.536732912;
76;7;31.6000003815;47.5848731995;8;42.1604250669;13;48.4314117432;88.4416122437;9;127.145023942;
77;7;31.6000003815;47.6853065491;8;43.1755656004;13;47.7145004272;93.4548110962;11;127.586063147;
78;7;31.6000003815;47.7908973694;7;45.276815176;14;47.7586021423;97.6524581909;8;128.039465666;
79;7;32.9984664917;48.237537384;7;46.4930998087;14;47.8039474487;101.854652405;7;128.504760265;
80;7;31.6000003815;51.017490387;8;47.7912324667;14;47.8504753113;105.182769775;8;128.981387138;
81;7;30.6000003815;53.1383361816;7;49.1643937826;14;47.8981399536;108.393249512;10;129.468694925;
82;7;29.6000003815;55.2640075684;8;50.6026080847;14;48.9468688965;111.500724792;12;129.965939045;
83;7;31.054649353;54.5303421021;9;52.0929050446;14;47.9965896606;115.884254456;13;130.472279072;
84;7;32.069355011;55.5303421021;10;53.6198157072;14;48.0472259521;118.827033997;15;130.986781836;
85;7;33.0843048096;57.5303421021;12;55.1661792994;14;49.0986785889;119.992576599;17;131.508420467;
86;8;33.5999984741;60.3628311157;11;56.7142015696;14;48.1508407593;124.15927887;17;132.03608036;
87;8;33.5999984741;62.3885116577;11;58.2466106415;14;48.2036094666;128.326782227;18;132.568564892;
88;8;33.5999984741;64.1025695801;12;59.7477558851;14;49.2568511963;129.494659424;19;133.104603529;
89;8;31.6000003815;65.9151000977;10;61.2044913769;14;48.3104629517;133.662536621;21;133.642860889;
90;8;30.6000003815;67.0839920044;10;62.6067079306;14;49.3642845154;135.83001709;23;134.181949377;
91;8;29.6000003815;68.2538833618;11;63.947507143;14;49.0947036743;143.386672974;24;134.720443487;
92;8;28.6000003815;69.4241027832;13;65.2230184078;14;49.3341140747;146.893371582;26;135.256895304;
93;8;27.6000003815;70.5939941406;12;66.4319814444;15;49.4281921387;151.191864014;26;135.78985095;
94;8;26.6000003815;71.7629089355;12;67.5751677752;15;49.3289413452;153.563369751;29;136.317868471;
95;8;25.6000003815;72.9302215576;13;68.654792428;15;49.611579895;156.731063843;31;136.839534998;
96;8;24.6000003815;74.0953140259;13;69.6739622355;15;49.6839523315;158.894714355;32;137.353485107;
97;8;24.6781616211;75.1273880005;14;70.6362230778;15;49.7353477478;160.933105469;33;137.858417034;
98;8;24.0;74.2390441895;15;71.010396719;15;49.6321563721;163.088134766;35;138.35310936;
99;8;24.0;73.382774353;16;71.2219412327;15;49.835308075;165.231842041;36;140.171710968;
100;8;25.0;72.3724136353;13;71.4486416578;15;50.0171699524;167.367111206;37;142.054745197;
