Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;8.0;10.0;6;20.0;
6;2;10.9000005722;11.5;5;24.1124999523;1;9.0;10.0;6;20.0;
7;2;11.9337501526;11.5;5;24.2364046574;1;9.5;10.0;6;20.0;
8;2;12.2709207535;11.5;5;24.844940424;1;9.5;10.0;6;20.3999996185;
9;2;12.4534826279;11.7299995422;5;25.3705487251;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;12.6111650467;11.9106416702;5;25.7305408716;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.719162941;12.0;5;27.1818068027;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;14.7409267426;12.6000003815;5;28.4221744537;2;9.95943069458;11.3209562302;5;23.9143505096;
13;2;16.7409267426;13.0788002014;5;29.482388258;2;11.9478340149;11.4571752548;5;24.7114065886;
14;2;18.7409267426;13.4505519867;5;30.3998434544;2;13.9478340149;11.8107032776;5;25.3703827858;
15;2;20.0266189575;13.7328653336;5;31.2119448185;2;15.7228336334;12.4477672577;5;25.9143484831;
16;2;21.1438293457;13.943564415;5;31.7545545101;2;16.7228336334;12.6988267899;5;26.3659858704;
17;2;22.2727508545;14.0;6;32.2237029076;2;17.7228336334;12.9021472931;5;26.5249304771;
18;2;23.4134960175;14.0;6;32.7316579819;2;19.0659427643;12.5;6;26.6541694403;
19;2;23.8194961548;14.0;6;33.2766666412;2;19.625;12.9962511063;6;26.7922235727;
20;2;23.9829998016;14.0;6;33.8556928635;2;19.625;13.0376672745;6;26.9393253326;
21;2;22.3999996185;15.0;7;34.4643516541;2;20.0613479614;12.5;6;27.0956480503;
22;2;22.3999996185;15.9393053055;7;35.0969305038;2;20.0965213776;12.5;6;27.261295557;
23;3;22.3999996185;16.1290798187;6;35.7465176582;3;19.625;13.4045181274;6;27.4362905025;
24;3;23.3999996185;14.1290788651;6;36.4052410126;4;19.625;13.4745159149;5;27.6205644608;
25;3;22.3999996185;15.1290788651;6;37.0646123886;4;20.2146263123;12.5;5;27.8139474392;
26;3;21.3999996185;15.0;6;37.7159395218;4;19.625;13.5;5;28.016159296;
27;3;21.3999996185;15.0;6;38.3507852554;4;20.3036365509;12.5;5;28.2268030643;
28;4;20.3999996185;15.0;5;38.961400032;4;19.625;13.5;5;28.445360899;
29;4;20.3999996185;15.0;5;39.5411043167;4;19.625;13.8781442642;5;28.6711919308;
30;4;19.3999996185;15.0;5;40.0845632553;4;18.4510192871;13.5;5;28.9035346508;
31;4;19.3999996185;16.0;5;40.5879383087;4;17.5032958984;14.5;5;29.141512394;
32;4;19.3999996185;17.0;5;41.0489168167;4;16.5568408966;15.5;5;29.3841423988;
33;4;19.3146743774;18.0;6;41.4666233063;4;15.6114320755;16.5;5;29.6303496361;
34;4;18.4399871826;19.0;6;41.8414497375;4;15.0418281555;17.5;5;29.8789830208;
35;4;18.1524353027;20.0;6;42.1748275757;4;15.0977706909;18.5;5;30.1288366318;
36;4;18.2524490356;21.0;6;42.4689798355;4;15.1539878845;19.5;6;30.3786706924;
37;4;18.3406944275;22.0;6;42.7266750336;4;15.2102012634;20.5;6;30.6272368431;
38;4;18.4180030823;23.0;6;42.9510097504;4;15.26612854;21.5;6;30.8733024597;
39;4;18.4853019714;24.0;6;44.1452217102;4;15.3214931488;22.5;6;31.1156759262;
40;4;19.5435676575;25.7000007629;6;45.25;4;15.3760271072;23.5;6;31.353228569;
41;4;21.5750007629;27.2000007629;6;45.3099999428;4;15.4294757843;24.5;6;31.5849161148;
42;4;22.5750007629;27.7000007629;6;45.3729639053;4;16.4816055298;26.2000007629;5;33.8097963333;
43;4;23.9118881226;28.7000007629;11;45.4389609098;4;18.5322036743;27.8999996185;5;34.097042799;
44;5;24.5750007629;30.7000007629;7;55.5080518723;4;19.5810852051;28.9489994049;6;34.3777287006;
45;5;23.9524154663;35.7000007629;7;55.9802881479;4;18.4818992615;29.5;7;34.6512784958;
46;6;25.5750007629;37.7000007629;7;56.4301117659;4;18.4984474182;31.5;7;34.9172445536;
47;6;26.5750007629;40.0;8;56.8562903404;4;19.0;32.1034393311;8;35.1753051281;
48;6;25.5750007629;43.4421768188;8;57.2582579851;4;18.5327262878;32.5;9;35.4252575636;
49;7;27.0448684692;44.7000007629;7;57.636046648;4;20.2829933167;33.5;10;35.6670110226;
50;7;27.5750007629;45.0;7;57.9901951551;4;22.4000778198;34.5;10;35.900575161;
51;7;28.6970596313;46.7000007629;7;58.3216522932;4;23.1700134277;35.5;9;36.1260482073;
52;7;28.796497345;47.7000007629;7;58.6316752434;4;22.0;37.5;10;36.3436034918;
53;7;28.889503479;48.7000007629;7;59.9217307568;4;23.625125885;39.5;11;36.5534769297;
54;7;30.3694610596;48.7000007629;7;60.2234096527;4;23.9634819031;40.452671051;11;36.7559556961;
55;7;30.420753479;50.7621154785;8;60.5089452267;4;25.2896118164;36.5;12;36.9513628483;
56;7;31.4526824951;51.7000007629;8;60.6758878231;4;24.3098526001;36.5;13;37.135170579;
57;7;31.5027656555;53.7000007629;9;61.8165462017;4;24.625;35.5;13;37.2278920412;
58;7;32.8120536804;54.7000007629;10;62.0001920462;4;26.0121517181;33.5550537109;14;37.3218902349;
59;7;34.4749984741;55.5550994873;9;62.1878074408;4;26.0498485565;33.5813522339;14;37.4170923233;
60;7;33.2753753662;56.2943572998;10;62.3791713715;4;26.006111145;33.5;15;37.5134205818;
61;7;33.8416366577;55.7000007629;11;62.5740405321;5;26.075799942;33.5;14;37.6107927561;
62;8;33.7220802307;56.7000007629;12;84.5221506357;5;25.6499996185;33.5;14;37.7091225386;
63;8;33.862159729;60.3059234619;12;85.8107171059;6;26.0321350098;33.9075202942;13;37.8083190918;
64;8;34.8726501465;62.8988571167;17;86.9079560041;6;25.6499996185;32.5;13;37.9082881212;
65;8;36.8616371155;63.3524093628;17;90.5043926239;6;25.6499996185;34.5;13;38.0089321136;
66;8;36.7245635986;67.1332092285;19;93.4632911682;6;26.5520095825;32.5;13;38.1101499796;
67;9;38.7937812805;67.2372817993;18;96.8743759394;6;25.6499996185;34.5;13;38.2118383646;
68;10;41.7937812805;70.3451309204;17;99.8371889591;6;26.0765419006;34.1212692261;13;38.31389153;
69;10;46.2937812805;71.456741333;18;101.207852483;6;25.6499996185;35.1647834778;14;40.4162018299;
70;11;47.3288345337;74.743270874;20;101.849554718;6;28.1991386414;35.8829116821;14;40.6286605597;
71;11;45.3606834412;78.8994979858;20;102.456513405;6;30.1035060883;37.5;15;40.8776931763;
72;11;46.8593292236;83.920791626;20;102.89401716;6;30.3627910614;40.2959060669;15;41.1351774931;
73;11;48.4263725281;84.471031189;22;103.289795458;6;29.9175243378;43.3396263123;16;41.4012650251;
74;13;50.9488105774;86.0120162964;24;118.691429377;6;31.0215587616;42.5;16;42.9827544689;
75;13;49.9414291382;90.9462814331;24;120.147917449;6;31.3518562317;43.0;17;44.3498778343;
76;13;51.5;96.9462814331;23;121.513247669;6;31.632062912;43.3899993896;19;45.5378170013;
77;13;53.5;101.850860596;25;122.775901794;6;28.6285171509;46.6872596741;19;46.5831820965;
78;14;56.0;103.902626038;24;123.931276321;6;30.2953071594;45.9097442627;19;47.3717156649;
79;14;59.0;105.264068604;26;124.980733633;6;28.791973114;48.2092208862;20;47.9879312515;
80;16;61.936920166;107.318321228;24;137.430141211;7;28.5139961243;48.2946472168;19;48.6089336872;
81;16;65.0140457153;108.946281433;24;138.920786619;7;27.0875511169;49.3803367615;19;49.1431541443;
82;16;72.6470565796;112.946281433;24;140.288476825;7;25.4633255005;49.3803367615;20;49.6955904961;
83;16;78.1602096558;116.090621948;24;141.539354444;7;24.6967105865;50.3803367615;22;50.2655344009;
84;16;82.2969894409;118.209602356;25;143.582279742;9;25.4944057465;53.3803367615;18;65.8520622253;
85;16;83.5742111206;121.690811157;26;144.407978415;10;25.25;56.7215461731;17;67.4147870541;
86;16;85.646697998;124.849975586;26;145.18294394;10;25.8769874573;57.9992599487;17;68.8896307945;
87;16;88.809715271;126.00995636;26;145.908346474;10;26.5049362183;60.9992599487;19;70.2647712231;
88;16;91.870880127;129.170455933;28;146.586324036;10;29.4098205566;59.1874580383;19;71.5351653099;
89;16;94.3278961182;132.33114624;29;147.219666958;10;31.4766693115;62.187461853;20;72.7016050816;
90;16;88.3810501099;140.092010498;26;147.81154114;10;31.7580451965;65.187461853;20;73.7692697048;
91;16;85.4306411743;145.29876709;27;148.365257621;10;32.5295944214;67.187461853;22;74.7461533546;
92;16;83.3365249634;150.505523682;28;148.765830755;10;32.7406425476;70.187461853;22;75.6416330338;
93;16;81.3765792847;155.711761475;29;149.101053953;10;31.6145324707;71.187461853;22;76.4653508663;
94;16;79.4101028442;160.917007446;29;149.364735186;10;31.6129570007;73.187461853;23;77.1277177334;
95;16;78.4364700317;163.120788574;31;149.62597388;10;32.683467865;76.187461853;26;77.6442170143;
96;16;76.4625930786;168.322631836;32;149.884201467;10;33.7221832275;76.187461853;26;78.152077198;
97;16;76.4884185791;170.522171021;33;150.138890028;10;33.9558105469;78.187461853;26;78.6497619152;
98;16;76.513885498;172.718994141;35;151.874846816;10;34.013381958;80.187461853;27;79.1358428001;
99;17;75.7324829102;178.6068573;33;153.671930671;11;33.2556724548;83.187461853;26;79.6090199947;
100;17;77.9607543945;177.29296875;34;155.521805644;11;33.2989349365;86.187461853;25;80.0681409836;
101;17;76.1980514526;182.926147461;35;157.414926648;11;33.3408432007;88.7884597778;26;80.5122117996;
102;17;78.4023284912;181.948669434;35;159.340655565;11;33.3813705444;90.4818115234;27;80.9404072762;
103;17;78.6965255737;181.004852295;37;161.28743279;12;33.4204864502;91.6598587036;26;81.3520724773;
104;17;76.9558258057;186.087036133;38;163.243017197;12;33.0047531128;91.7990570068;28;81.7467234135;
105;17;79.1788864136;185.895629883;40;166.194799304;12;34.0360031128;91.2646942139;28;83.124042511;
106;17;81.4565353394;183.717803955;40;168.190167427;12;33.1792182922;95.3905410767;30;83.4839630127;
107;17;80.7335968018;188.354888916;41;170.15988636;12;35.0954742432;93.5094909668;30;83.8077497482;
108;17;81.1466369629;192.991973877;37;172.092663765;12;35.4681549072;94.6215057373;31;84.1054009199;
109;17;83.3911361694;191.621795654;40;173.978434682;12;35.4864883423;95.7266235352;32;84.3930640221;
110;18;83.5988845825;190.692047119;43;175.808692575;12;35.7790679932;98.5149917603;33;84.6710253954;
111;18;86.709564209;188.47164917;45;177.576721668;12;36.7958908081;98.632850647;34;84.9396432638;
112;18;91.5381622314;189.871643066;45;179.277705312;12;37.8119659424;98.7424240112;34;85.1993293762;
113;18;95.8510818481;189.566314697;47;180.908717275;12;38.1273002625;98.8440170288;36;85.4505354166;
114;18;100.170654297;188.231231689;49;182.393603802;12;38.1419143677;98.9379730225;36;85.6513283253;
115;18;104.496131897;186.628753662;49;183.766366601;12;38.1500015259;99.0097427368;37;85.7396525145;
116;18;108.826713562;186.006530762;52;185.083655477;12;38.1500015259;99.0097427368;38;85.8311642408;
117;18;113.161392212;186.506134033;53;186.346652508;12;38.1500015259;99.0097427368;40;85.9258141518;
118;18;117.499214172;187.84564209;55;187.557277441;13;38.1500015259;99.0097427368;39;86.0235335827;
119;18;121.839042664;188.567062378;55;188.717915773;13;38.1500015259;99.0097427368;39;86.1242339611;
120;18;126.6796875;188.871124268;56;189.76618433;13;38.1500015259;99.0097427368;40;86.2278065681;
121;18;132.013412476;189.113235474;51;190.721958637;13;38.1500015259;99.0097427368;40;88.1377902031;
122;18;136.939987183;190.306381226;51;191.539596558;13;38.3839988708;100.57674408;40;90.0576064587;
123;18;141.265518188;191.493789673;51;192.303052664;13;38.6194534302;102.128829956;40;91.9725327492;
124;18;145.087921143;192.675552368;53;193.045422554;13;38.8545913696;103.65953064;41;93.8685450554;
