Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;2;8.0;13.3000001907;3;24.0;1;7.0;13.0;6;20.0;
3;2;10.0;12.1000003815;3;24.0750000477;1;8.0;12.0;6;20.0;
4;2;12.0;11.5;3;24.1548187733;1;8.0;11.0;6;20.0;
5;2;12.8309640884;11.5;3;24.2396422625;1;8.0;10.0;5;20.0;
6;2;13.9718933105;11.5;3;24.32964468;1;9.0;10.0;5;20.0;
7;2;14.9988937378;11.5;3;24.8982805014;1;9.5;10.0;5;20.0;
8;2;15.4694843292;11.7299995422;3;25.3755149841;1;9.5;10.0;5;20.3999996185;
9;2;15.612654686;11.9106416702;3;26.7637320757;2;9.59000015259;10.5;4;21.7264003754;
10;2;16.0291194916;12.5274600983;3;27.9194808006;2;9.88844013214;10.3632001877;4;22.030371666;
11;2;16.3758449554;13.0216779709;3;28.8700466156;2;9.95683383942;10.4951858521;4;23.1334960461;
12;2;19.0793132782;13.4066829681;3;29.6505749226;2;10.205037117;11.0209560394;4;24.0595139265;
13;2;21.0793132782;13.6998376846;4;30.2972471714;2;11.9804954529;11.4571752548;4;24.8221657276;
14;3;22.254201889;13.9190797806;3;30.6814115047;2;13.9804954529;12.1709308624;4;25.4416502714;
15;3;22.5164756775;14.0;4;30.9178740978;2;15.9804954529;12.0916318893;4;25.9406644106;
16;3;24.3918380737;14.0;4;31.1682896614;2;17.0193958282;12.3113050461;4;26.3415244818;
17;3;25.4669628143;14.0;4;31.4322624207;2;18.0332813263;12.4808797836;4;26.4435132742;
18;3;26.4296779633;14.0;5;31.7091684341;2;19.047624588;12.5;5;26.5092867613;
19;3;26.5127506256;14.0;5;31.9981434345;2;19.9645900726;12.5;5;26.5770645142;
20;3;25.3999996185;15.0;5;32.298078537;2;19.979839325;12.5;5;26.6468170881;
21;3;25.3999996185;15.2894239426;5;32.6076226234;2;19.9955329895;12.5;5;26.7185060978;
22;3;26.3999996185;14.0;6;32.9251971245;3;20.0116634369;12.5;4;26.7920838594;
23;3;26.8775596619;14.0;6;34.249019146;3;20.028219223;12.5;4;26.8674932718;
24;3;26.3999996185;15.5;6;34.6346341372;3;20.0451850891;12.5;5;26.9446675777;
