Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;9.59000015259;10.5;5;21.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;12.5000009537;12.0;5;26.2300007343;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;14.4553852081;12.6000003815;5;27.2181913853;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;11.9660997391;11.4571752548;3;24.7449600697;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;13.9660997391;11.8107032776;3;25.3503712416;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;15.9660997391;12.0916318893;3;25.8344515562;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;16.9954986572;12.3113050461;2;26.2195074558;
17;2;21.5029983521;14.0;6;29.2221269608;2;18.0058269501;12.4808797836;2;26.3048160076;
18;2;22.5130233765;14.0;6;29.2560760975;2;19.0164165497;12.5;3;26.3530313969;
19;2;22.7768230438;14.0;6;29.2905418873;2;19.9294319153;12.5;3;26.4023760557;
20;2;22.7871627808;14.0;6;29.3255085945;2;19.9405345917;12.5;5;26.4528282881;
21;2;22.7976531982;14.0;7;29.3609591722;2;19.9518871307;12.5;5;26.5043625832;
22;3;22.8082866669;14.0;6;29.3968753815;2;19.9634819031;12.5;4;26.5569496155;
23;3;22.8190612793;14.0;6;29.4332377911;2;19.9753131866;12.5;4;26.6105561256;
24;3;22.8299713135;14.0;6;29.4700255394;2;19.9873752594;12.5;5;26.6651450396;
25;3;22.8410072327;14.0;6;29.5072168112;2;19.9996566772;12.5;6;26.72067523;
26;3;22.8521652222;14.0;6;29.5447884798;2;20.0121517181;12.5;6;26.7771017551;
27;3;22.8634357452;14.0;6;29.5827163458;2;20.024848938;12.5;6;26.8343759775;
28;3;22.8748149872;14.0;7;29.6209751368;2;19.625;13.2337503433;7;26.8924454451;
29;3;22.8862915039;14.0;7;29.6595385075;2;18.0508003235;13.5;8;26.9512542486;
30;3;22.8978614807;14.0;7;29.6983793974;2;17.064031601;14.5;8;27.0107431412;
31;3;22.9095134735;14.0;7;29.7374696732;2;16.0774173737;15.5;7;27.0708494186;
32;3;22.9212398529;14.0;7;29.7767804861;2;15.0909414291;16.5;6;27.1315076351;
33;3;22.3999996185;14.8883905411;7;29.8162822723;2;14.4795894623;17.5;7;27.1926498413;
34;3;22.9448852539;14.0;7;29.8559447527;2;14.4933462143;18.5;7;27.2542052269;
35;3;22.9567832947;14.0;7;29.8957372904;2;14.5071964264;19.5;7;27.3161010742;
36;3;22.9687213898;14.0;7;29.9356285334;2;14.5211229324;20.5;8;27.3782629967;
37;3;22.3999996185;14.9678144455;8;29.9755871296;2;14.5351085663;21.5;8;27.4406147003;
38;3;22.9926757812;14.0;8;30.015581131;2;14.5491380692;22.5;7;27.5030794144;
39;3;23.0046730042;14.0;8;30.0555787086;2;14.5631923676;23.5;7;27.5655794144;
40;3;22.3999996185;15.0;8;30.0955479145;2;14.577255249;24.5;7;27.628036499;
41;3;23.0286636353;17.0;8;30.135456562;2;14.5913085938;25.5;7;27.690372467;
42;3;23.0406360626;19.0;9;30.17527318;2;14.6053333282;26.5;6;27.7525100708;
43;3;23.0525817871;21.0;9;30.2149660587;2;14.6193141937;27.5;6;27.8143725395;
44;3;23.0644893646;23.0;10;30.2545039654;2;14.633234024;28.5;7;27.8758842945;
45;3;23.0763511658;24.0;10;30.293856144;2;14.6470737457;29.5;7;27.936971426;
46;3;23.0881557465;24.0;10;30.3329925537;2;15.6608181;27.5;7;27.9975619316;
47;3;23.0998973846;24.0;10;30.3718836308;2;14.674451828;28.5;7;28.0575861931;
48;3;23.1115646362;24.0;11;30.4105007648;2;14.68795681;29.5;7;28.1169772148;
49;3;23.1231498718;24.0;11;30.4488155842;2;15.7013196945;27.5;7;28.1756706238;
50;3;23.1346435547;24.0;11;30.4868011475;2;14.7145261765;28.5;8;28.2336053848;
51;3;23.1460399628;24.0;11;30.5244314671;2;15.727560997;27.5;8;28.2907235622;
52;3;23.1573295593;24.0;11;30.5616812706;2;16.0;27.5;8;28.346971035;
53;4;22.3999996185;24.0;10;30.5985264778;2;17.753068924;27.5;8;28.4022974968;
54;5;22.3999996185;24.0;8;30.6349442005;3;19.7655162811;28.5;7;29.4566559792;
55;5;22.3999996185;24.0;7;30.6709127426;3;21.0;29.5;9;29.600004077;
56;5;22.3999996185;24.0;7;30.7064116001;3;21.625;30.5;8;29.7494220734;
57;5;22.3999996185;24.0;7;30.7414214611;4;22.625;32.5;7;30.905256629;
58;5;22.3999996185;24.0;7;30.7759244442;4;24.438041687;31.5;8;31.1178452969;
59;5;22.3999996185;24.0;7;30.8099038601;4;23.625;32.5;8;31.3394844532;
60;5;22.3999996185;24.0;7;30.84334445;4;23.8729438782;33.5;8;31.5704948902;
61;5;22.3999996185;25.0;7;30.8762321472;4;24.4710845947;32.5;7;31.8111584187;
62;5;23.2628688812;24.0;9;31.9085543156;4;23.625;34.348361969;9;32.061706543;
63;5;24.2725658417;25.0;9;31.9802994728;4;23.625;35.3889808655;9;32.3223092556;
64;5;24.3999996185;27.0;9;32.0526418686;5;24.501739502;33.4310302734;9;32.5930637121;
65;5;24.3999996185;28.4857292175;9;33.1235535145;5;23.625;34.4745101929;9;32.8739823103;
66;5;26.2999992371;29.0;9;33.2171074152;5;24.5208129883;33.5194129944;9;33.1430386305;
67;5;27.2999992371;31.0;10;34.8541581631;5;24.8675556183;32.5;9;33.4045907259;
68;5;28.0856933594;33.3175926208;10;36.1596429348;5;24.882894516;32.5;9;33.6769397259;
69;5;28.0823898315;34.2291984558;11;37.1912051439;5;24.8986759186;32.5;9;33.9596483707;
70;6;27.369758606;36.6162643433;11;38.0112900734;6;25.9148902893;33.5;9;36.2521493435;
71;6;27.5353660583;37.5407676697;12;38.505674243;6;27.9315261841;35.5;9;36.7537428141;
72;6;27.6000003815;36.0;12;38.7956998348;6;28.5249996185;38.5;10;37.2911006212;
73;6;27.6000003815;36.0;12;39.096963048;6;28.8325538635;40.8720436096;10;37.8667984009;
74;6;27.6000003815;36.0;13;39.4095497131;6;28.5249996185;42.9274749756;10;38.4835008383;
75;6;27.6000003815;36.0;13;39.7334685326;6;29.0020046234;42.5;10;39.143889308;
76;6;25.6000003815;37.0;14;40.06863904;7;29.0205116272;42.5;9;39.850551486;
77;7;24.6000003815;38.0;14;40.4148807526;7;29.0393295288;42.5;12;40.6058270931;
78;7;23.6000003815;39.0;15;40.7719011307;7;29.0584335327;42.5;11;42.6816340685;
79;7;22.6000003815;40.0;14;41.139288187;7;27.8500003815;45.0;11;44.6164469719;
80;7;21.6000003815;41.0;15;41.516500473;7;28.9791984558;45.1707305908;11;46.4471204281;
81;7;22.6000003815;40.0;15;41.9028632641;7;28.1592674255;46.5295372009;12;48.2096965313;
82;7;23.6000003815;40.0;14;42.2975649834;7;29.8714904785;43.9097442627;10;50.7863397598;
83;7;24.6000003815;40.0;14;42.6996593475;7;30.9635677338;45.0;10;52.3342393637;
84;7;25.6000003815;40.0;13;43.1080691814;7;32.0086555481;46.0;10;53.9483046532;
85;7;26.6000003815;41.0;14;43.5215961933;7;28.2999992371;50.0;10;55.6130307913;
86;7;27.6000003815;42.0;13;43.9389336109;7;27.2999992371;54.0;11;57.308625102;
87;7;27.6000003815;45.0;13;44.3586826324;7;26.6046867371;57.2184104919;11;59.0119590759;
88;7;27.6000003815;48.0;13;44.7793745995;7;25.6279830933;58.858757019;12;60.6981369257;
89;7;27.6000003815;51.0;13;45.1994943619;7;24.652721405;59.9888763428;13;62.3424679041;
90;7;27.6000003815;54.0;14;45.6073746681;7;24.3789367676;61.1163711548;13;63.9225490093;
91;7;27.6000003815;57.0;14;45.9770996571;7;24.40666008;62.2410888672;14;65.4200562239;
92;7;27.6000003815;60.0;17;46.3432793617;7;24.4359092712;63.3628845215;15;66.8219459057;
93;7;27.6000003815;62.9162521362;18;46.7044570446;7;24.4666957855;64.481628418;15;68.12089324;
94;7;27.6000003815;63.352230072;18;47.0592579842;7;24.4990177155;65.5972442627;17;69.3149914742;
95;7;27.6000003815;63.5296325684;19;47.4064092636;7;24.5328617096;66.7096099854;18;70.4068911076;
96;7;27.6000003815;63.7032051086;19;47.7447600365;8;24.5681991577;67.8186645508;17;71.4026353359;
97;7;27.6000003815;63.8723831177;19;48.0732936859;8;24.6049880981;68.9243545532;19;72.3104434013;
98;7;27.6000003815;59.9786911011;19;48.3911380768;8;24.0;71.0266494751;19;73.1396129131;
99;7;27.6000003815;58.080657959;19;48.6975708008;8;24.0;72.6425552368;20;73.8080751896;
100;7;27.6000003815;56.1780471802;19;48.9920201302;8;24.0;73.7922973633;20;74.256267786;
101;7;27.6000003815;54.2706642151;20;49.2740616798;10;24.0;74.9371109009;17;79.5812876225;
102;7;27.6000003815;52.3583984375;20;49.543410778;10;25.0;75.2870330811;18;80.0580880642;
103;7;27.6000003815;50.4411849976;20;49.7999162674;10;26.0;78.3361206055;19;80.5326502323;
