Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;2;8.0;10.3000001907;4;21.0;
6;1;10.6000003815;11.5;6;23.0;2;9.22500038147;10.0;4;21.0299999714;
7;1;11.6000003815;11.5;6;23.0;2;9.73174953461;10.0;4;21.0605909824;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.73863315582;10.0;3;21.5023716688;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.83803367615;10.1999998093;3;21.8717387915;
10;2;12.1463851929;12.1106414795;5;25.0;2;9.92114067078;10.3632001877;2;22.1798590422;
11;2;12.5000009537;12.0;5;26.2200007439;2;9.99046802521;10.4951858521;2;23.2886198759;
12;2;14.4523849487;12.6000003815;5;27.1977963448;2;10.2399396896;11.0209560394;2;24.2203179598;
13;2;16.4523849487;13.0788002014;5;27.9616857767;2;12.0166759491;11.4571752548;2;24.988676548;
14;2;18.4523849487;13.4505519867;5;28.5468815565;2;14.0166759491;11.8107032776;2;25.6138757467;
15;2;19.4707298279;13.7328653336;5;28.9890253544;2;16.0166759491;12.0916318893;2;26.1185922623;
16;2;20.4769535065;13.943564415;5;29.1228116751;2;17.0594291687;12.3113050461;2;26.5251210928;
17;2;21.4832286835;14.0;6;29.1438889503;2;18.074590683;12.4808797836;2;26.6327222586;
18;2;22.4895515442;14.0;6;29.1651208401;2;19.0901966095;12.5;3;26.7040277719;
19;2;22.7495365143;14.0;6;29.1864993572;2;20.0084056854;12.5;3;26.7772322893;
20;2;22.7559490204;14.0;6;29.2080165148;2;20.0248775482;12.5;5;26.852280736;
21;2;22.7624053955;14.0;6;29.2296639681;2;20.0417633057;12.5;5;26.9291081429;
22;2;22.7688980103;14.0;6;29.2514331341;2;20.0590496063;12.5;5;27.0076401234;
23;2;22.775428772;14.0;6;29.2733153105;2;20.0767192841;12.5;5;27.0877923965;
24;2;22.781993866;14.0;6;29.2953014374;2;20.0947532654;12.5;6;27.1694712639;
25;2;22.3999996185;14.3885908127;6;29.3173824549;3;20.1131305695;12.5;5;27.2525734901;
26;2;22.7952136993;14.0;6;29.3395489454;3;20.1318283081;12.5;5;27.3369870186;
27;2;22.801864624;14.0;6;29.3617914915;3;20.1508216858;12.5;5;27.4225912094;
28;2;22.3999996185;14.6808958054;6;29.3841004372;3;20.1700820923;12.5;5;27.5092573166;
29;2;22.3999996185;14.6920499802;7;29.4064661264;3;18.1895828247;13.5;5;27.5968489647;
30;2;22.8219394684;14.0;7;29.428878665;3;17.2092914581;14.5;5;27.6852235794;
31;2;22.3999996185;14.7144393921;7;29.4513280392;3;16.2291755676;15.5;5;27.774232626;
32;2;22.3999996185;14.7256641388;7;29.4738043547;3;15.2492027283;16.5;5;27.8637228012;
33;2;22.8421401978;14.0;7;29.4962974787;3;14.6443376541;17.5;5;27.9535369873;
34;2;22.8488883972;14.0;7;29.5187973976;3;14.6645460129;18.5;5;28.0435154438;
35;2;22.3999996185;14.7593984604;7;29.5412938595;3;14.6847915649;19.5;5;28.1334965229;
36;2;22.3999996185;14.770647049;7;29.5637768507;3;14.7050361633;20.5;5;28.2233183384;
37;2;22.8691329956;14.0;7;29.5862361193;3;14.7252464294;21.5;6;28.3128197193;
38;2;22.875869751;14.0;7;29.6086617708;3;14.7453842163;22.5;7;28.4018411636;
39;2;22.882598877;14.0;7;29.6310436726;3;14.765414238;23.5;7;28.4902265072;
40;2;22.8893127441;14.0;7;29.6533719301;3;14.7853012085;24.5;7;28.5778234005;
41;2;22.3999996185;14.8266859055;8;29.6756366491;3;14.8050098419;25.5;7;28.6644845009;
42;2;22.9026908875;16.8266868591;8;29.6978281736;3;14.824508667;26.5;8;29.7500691414;
43;2;22.9093475342;18.8266868591;8;29.7199368477;3;15.8437652588;27.5;8;29.9644430876;
44;2;22.9159812927;20.8266868591;9;29.7419531345;3;16.8627490997;28.5;8;30.1929112673;
45;2;22.9225845337;22.8266868591;9;29.7638677359;3;17.1684055328;29.5;9;30.4367866516;
46;2;22.9291591644;24.0;9;29.7856714725;4;19.2232780457;28.2000007629;9;31.6974160671;
47;2;22.9357013702;24.0;10;29.8073554039;4;18.9177932739;28.5;9;32.1061487198;
48;2;22.9422073364;24.0;9;29.8289107084;4;19.5988826752;29.5;10;32.5497256517;
49;2;22.9486732483;24.0;9;29.8503289223;4;20.6986885071;27.5;10;33.0307993889;
50;3;22.9550971985;24.0;10;29.8716015816;4;20.8374481201;29.5;10;33.5518989563;
51;3;22.3999996185;24.0;10;29.8927206993;5;21.5741729736;31.5;10;34.1153277159;
52;3;22.9678153992;24.0;10;29.9136784077;5;23.0;33.5;11;34.7230484486;
53;3;22.9741039276;24.0;11;29.9344670773;5;23.4590568542;35.5;11;35.3765523434;
54;4;22.9803390503;24.0;10;29.9550794363;5;24.9273471832;37.5;12;36.0767185688;
55;4;22.3999996185;24.0;10;29.9755084515;5;24.1991729736;38.5;12;36.8236720562;
56;4;22.9926528931;24.0;11;29.9957473278;5;25.5843696594;36.5;13;37.6166467667;
57;4;22.9987239838;24.0;11;30.0;5;25.7524528503;36.5;13;38.4538662434;
58;4;23.0;24.0;12;30.0;5;25.5642910004;34.5;14;40.3324503899;
59;4;23.0;24.0;12;30.0;5;27.7492980957;33.5;14;41.3583654165;
60;4;22.3999996185;25.0;12;30.0;5;29.0558834076;34.5;16;44.0358464718;
61;4;22.3999996185;25.0;12;30.0;5;29.6311187744;36.125;16;46.5275951624;
62;4;22.3999996185;25.0;12;30.0;5;30.1619377136;37.6171875;16;48.8574135303;
63;4;22.3999996185;25.0;12;31.0;5;30.6535148621;38.9937896729;17;51.052949667;
64;4;23.3999996185;26.0;12;31.0399999619;6;31.1119041443;39.2754020691;16;53.1386636496;
65;4;24.3999996185;27.0;13;31.0811839104;6;31.5424346924;39.4822807312;16;54.867836237;
66;4;25.3999996185;28.0;13;31.1235535145;6;31.8894577026;39.5;18;56.5645024776;
67;4;26.3999996185;29.0;13;32.5895781517;6;32.2257423401;39.5;18;58.2452583313;
68;4;27.8199996948;30.7000007629;13;33.7420970201;7;32.5549316406;39.5;18;59.892254591;
69;5;28.7450199127;30.8585472107;13;34.6133006811;8;32.8729324341;39.5;17;61.4895319939;
70;5;30.369758606;32.6162643433;11;37.2653800249;8;33.1761322021;39.5;17;64.0237293243;
71;5;32.5353660583;34.8922767639;11;37.4338803291;8;34.4615478516;40.5;18;65.6445316076;
72;5;32.5999984741;38.7425422668;11;37.4049428701;8;35.7269325256;41.5;18;67.1954365969;
73;5;32.8572502136;40.8449707031;12;37.3925042152;8;36.2702178955;42.5;18;70.4084790945;
74;5;32.8390274048;42.8995018005;14;37.395190239;8;36.9148330688;44.0800018311;18;74.2463246584;
75;5;32.5999984741;43.8460083008;14;37.4117457867;8;38.4710235596;46.5082702637;18;77.0065207481;
76;5;32.8078613281;43.4980125427;14;37.4410194159;8;39.9521331787;47.8158721924;18;80.4990888834;
77;5;32.7945747375;43.525932312;15;37.4819498062;8;41.7028923035;50.0;19;82.6790262461;
78;5;32.5999984741;43.8627204895;15;37.5208688974;8;43.0882530212;52.0;20;84.8782696724;
79;5;32.7718544006;43.5885772705;15;37.5598971844;8;41.8532524109;55.0;18;87.1202164888;
80;5;32.7621688843;43.6177787781;16;37.6081237793;8;39.1854934692;60.0;18;89.4288654327;
81;5;32.5999984741;43.9063644409;16;37.6647521257;8;39.2010383606;62.0;19;91.7723766565;
82;5;32.5999984741;43.9294471741;17;37.7290298939;8;39.3924827576;64.9723510742;20;94.1067260504;
83;5;32.5999984741;43.9568786621;17;37.8002426028;9;38.5662841797;65.1723480225;19;96.5219311714;
84;5;32.7321929932;43.7679290771;18;37.8777083158;9;39.25;63.1723518372;21;98.9822889566;
85;5;32.7264709473;43.8123817444;18;37.9607744813;9;41.299747467;63.1723518372;21;101.604042292;
86;6;33.7213249207;44.8590621948;17;39.0488139987;9;40.621547699;65.1723480225;21;104.355807185;
87;6;34.7166938782;45.9077148438;18;39.1862228513;9;38.6414222717;68.1723480225;21;107.193386912;
88;6;34.5999984741;47.1456260681;19;39.3289736509;10;37.6620140076;71.1723480225;19;130.061380863;
89;6;35.036239624;48.0099372864;19;39.4765149355;11;37.6833076477;73.1723480225;21;134.697072744;
90;6;35.0472984314;49.0630264282;20;39.6283116937;11;36.7052955627;78.1723480225;21;139.005923986;
91;7;34.5999984741;49.8823928833;19;39.7838439345;11;35.7279548645;81.1723480225;22;142.905814648;
92;7;34.5999984741;49.9583358765;19;39.9426075816;11;35.7512588501;85.1723480225;22;146.352772713;
93;7;34.5999984741;49.3893356323;20;40.1041144729;11;36.775177002;92.1723480225;22;149.33799696;
94;7;34.5999984741;49.44140625;20;40.2678925991;11;36.7996826172;97.1723480225;23;151.880373478;
95;7;34.5999984741;49.4939804077;21;40.4334875941;11;37.6247291565;102.172348022;24;154.017377138;
96;7;34.5999984741;49.5468292236;20;40.6004630327;11;38.6502799988;107.172348022;25;155.728338003;
97;7;34.5999984741;49.5997314453;21;41.7684013844;11;40.67628479;109.172348022;25;156.938957214;
98;8;35.5999984741;50.6524810791;20;41.949405849;11;44.6399612427;116.172348022;27;157.897956371;
99;8;36.5999984741;51.7048797607;20;42.1306291819;11;48.435874939;122.682235718;28;158.650012732;
100;8;36.5999984741;53.7567596436;19;42.3117135763;11;50.8649978638;128.742324829;31;159.130169868;
