Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.5000009537;12.0;5;26.2300007343;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;14.4553852081;12.6000003815;5;27.2181913853;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;16.4553852081;13.0788002014;5;27.9928700924;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;18.4553852081;13.4505519867;5;28.589247942;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;19.4834403992;13.7328653336;5;29.0429638624;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;20.4931354523;13.943564415;5;29.1887089014;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;21.5029983521;14.0;6;29.2221269608;1;15.7228336334;12.4808797836;5;25.0;
18;2;22.5130233765;14.0;6;29.2560760975;1;16.7228336334;12.5;6;25.0;
19;2;22.7768230438;14.0;6;29.2905418873;1;17.625;12.5;6;25.0;
20;2;22.7871627808;14.0;6;29.3255085945;1;17.625;12.5;6;25.0;
21;2;22.7976531982;14.0;7;29.3609591722;1;17.625;12.5;6;25.0;
22;4;22.8082866669;14.0;5;29.3968753815;1;17.625;12.5;7;25.0;
23;4;22.8190612793;14.0;5;29.4332377911;1;17.625;12.5;7;25.0;
24;4;22.8299713135;14.0;5;29.4700255394;1;17.625;12.5;7;25.0;
25;4;22.8410072327;14.0;5;29.5072168112;1;17.625;12.5;7;25.0;
26;4;22.8521652222;14.0;5;29.5447884798;1;17.625;12.5;8;25.0;
27;4;22.8634357452;14.0;6;29.5827163458;1;17.625;12.5;8;25.0;
28;4;22.8748149872;14.0;6;29.6209751368;1;17.625;12.5;8;25.0;
29;4;22.8862915039;14.0;6;29.6595385075;1;17.625;12.5;8;25.0;
30;4;22.8978614807;14.0;6;29.6983793974;1;17.625;12.5;8;25.0;
31;4;22.9095134735;14.0;6;29.7374696732;1;15.625;13.5;8;25.0;
32;4;22.9212398529;14.0;6;29.7767804861;1;14.625;14.5;8;25.0;
33;4;22.3999996185;14.8883905411;6;29.8162822723;1;13.625;15.5;8;25.0;
34;4;22.9448852539;14.0;6;29.8559447527;1;12.625;16.5;8;25.0;
35;4;22.9567832947;14.0;6;30.8957372904;1;12.0;17.5;9;25.0;
36;4;23.9687213898;14.5;6;30.9756284952;1;12.0;18.5;9;25.0;
37;4;24.3999996185;14.9678144455;6;31.05677104;1;12.0;19.5;9;25.0;
38;4;24.9926757812;14.5405921936;6;31.1391346455;1;12.0;20.5;9;25.0;
39;4;25.3417396545;14.0;6;31.2226861715;1;12.0;21.5;9;25.0;
40;4;24.7501316071;15.0;6;31.3073893785;1;12.0;22.5;9;25.0;
41;4;25.3922157288;18.0;6;31.3932044506;1;12.0;23.5;10;25.0;
42;4;25.4179611206;21.0;6;31.4800891876;1;12.0;24.5;11;25.0;
43;4;25.444026947;24.0;5;31.5679974556;1;12.0;25.5;11;25.0;
44;4;24.8059082031;27.0;5;31.6568800211;1;12.0;26.5;12;25.0;
45;4;25.4970626831;29.0;5;31.746684432;1;12.0;27.5;12;25.0;
46;4;25.5240058899;29.0;5;31.8373551369;1;12.0;28.5;13;25.0;
47;4;25.5512065887;29.0;5;31.9288332462;1;12.0;29.5;14;25.0;
48;4;25.5786495209;29.0;5;32.0210568905;1;13.0;27.5;14;25.0;
49;4;25.6063156128;29.0;5;32.1139606237;1;12.0;28.5;16;25.0;
50;5;26.6341876984;30.0;4;33.2074763775;1;12.0;29.5;15;25.0;
51;5;27.6622428894;31.0;5;33.3865332603;1;13.0;27.5;15;25.0;
52;5;28.0159606934;32.0;5;33.5723600388;1;12.0;28.5;16;25.0;
53;5;28.0717086792;33.0;5;33.7651865482;2;12.0;29.5;15;25.0;
54;5;28.1295566559;34.0;5;33.9652272463;2;14.0;28.2000007629;14;26.0;
55;5;28.1895675659;34.0;6;34.172675252;2;14.0;28.5;14;26.0399999619;
56;5;27.6485786438;35.0;7;34.3876957893;2;14.234000206;29.5;14;26.0811839104;
57;6;28.3163070679;34.0;6;34.6104202271;2;15.2432661057;27.5;14;26.1235535145;
58;6;27.5606994629;35.0;6;34.8409383297;2;16.0;27.5;16;26.1671074629;
59;6;27.6195030212;35.3879623413;6;35.0792901516;2;17.2625999451;27.5;16;26.211841464;
60;6;27.8475227356;35.0;8;35.3254592419;2;18.0;27.5;16;26.2577478886;
61;6;27.7446327209;35.0;8;35.5793640614;2;19.2829933167;27.5;17;26.3048160076;
62;6;27.976348877;35.0;10;35.8408503532;2;19.9185829163;27.5;17;26.3530313969;
63;6;28.7522544861;34.0;11;36.1096851826;2;19.9294319153;26.5;18;26.4023760557;
64;6;27.9508171082;35.0;12;37.9718127251;2;19.625;26.4816627502;19;26.4528282881;
65;6;29.3915424347;34.7000007629;12;39.5124509335;3;20.9518871307;25.5;18;27.5043625832;
66;6;28.0958366394;37.2291984558;14;41.7882478237;3;21.625;25.5;19;27.5969495773;
67;8;33.2364730835;38.6162643433;13;44.9403535128;4;21.8589992523;26.5;18;27.691740036;
68;8;35.4213905334;42.8922767639;13;45.8834744692;4;21.625;26.5;17;27.788698554;
69;8;35.2251281738;48.0;13;46.6366810799;4;21.625;28.5;18;27.8877826929;
70;8;34.5999984741;51.2220916748;13;47.4136451483;4;22.2747516632;27.5;18;27.9889432192;
71;8;31.6000003815;57.1236152649;14;48.2122242451;4;22.024848938;28.3482894897;18;28.0921238661;
72;8;30.6000003815;59.8827590942;14;49.0299352407;4;21.9079933167;28.5;19;28.1972614527;
73;8;29.6000003815;61.2301216125;15;49.8639928102;5;22.3443832397;27.5;18;28.3042856455;
74;9;28.6000003815;62.58335495;14;50.71136868;5;21.625;27.5;17;29.4131191969;
75;9;27.6000003815;63.9409408569;15;51.568859458;5;22.625;30.4816627502;18;29.5636776686;
76;9;29.6000003815;62.0158081055;15;52.4331643581;5;24.4178276062;29.5;18;29.7170541286;
77;9;29.6000003815;64.0902481079;15;53.3009679317;5;24.2067489624;31.5;19;29.8731529713;
78;11;30.6000003815;63.1640472412;13;71.4190208912;6;24.2281131744;33.0348548889;18;30.0318688154;
79;11;33.5999984741;63.0340080261;13;73.6210911274;6;23.9873752594;32.5;18;30.1930875778;
80;11;34.5999984741;67.0340118408;13;75.6725239754;6;23.8976650238;34.5;18;30.3566861153;
81;11;35.5999984741;71.0340118408;15;77.5562300682;6;24.2951450348;34.1647834778;18;30.5225324631;
82;11;36.5999984741;72.0340118408;15;79.2681734562;6;24.3184318542;34.2084312439;19;30.6904867887;
83;11;37.1699142456;74.7697372437;19;80.8148057461;6;23.9294319153;35.252155304;19;31.8604009151;
84;11;35.5999984741;78.7697372437;19;82.2096292973;6;25.3663349152;35.2959060669;19;32.0621190071;
85;11;35.5999984741;82.7697372437;18;84.4698326588;6;25.9518871307;37.3396263123;19;32.2660691738;
86;11;36.5999984741;87.5780944824;18;85.5635935664;6;26.2021141052;37.3832626343;20;33.6067906618;
87;11;37.5999984741;91.6380004883;20;86.4686734676;6;26.4551181793;39.9644241333;20;34.7365598679;
88;11;37.5999984741;95.6957550049;23;87.1515993476;6;27.3175163269;39.9399909973;20;35.6894954443;
89;11;37.5999984741;99.7512893677;25;87.7944735289;6;26.8233661652;41.3114280701;20;36.5010789633;
90;12;38.5999984741;101.751289368;28;88.4229047894;6;27.5009346008;40.9097442627;21;37.0559000969;
91;13;39.4514961243;103.153686523;27;89.0362440348;7;27.7661113739;40.0;21;37.4373345375;
92;13;39.48072052;104.644638062;29;89.6339624524;7;27.6568241119;40.0;21;37.825286746;
93;13;39.3671913147;107.74546814;28;90.191785574;7;27.8877849579;39.0;22;38.2190977335;
94;13;40.4255905151;108.84552002;32;90.6470030546;7;24.8071346283;42.7138214111;23;38.6180659533;
95;13;39.4841461182;111.944381714;34;91.0969914198;7;24.163898468;45.0;22;39.0214502811;
96;13;39.5427398682;115.041679382;34;91.5405407548;9;23.2002563477;46.9142112732;17;77.1784763336;
97;13;38.5999984741;119.191886902;35;91.9668787718;9;23.2999992371;51.8755378723;16;81.1352170706;
98;14;39.5999984741;122.322273254;34;92.3273496032;9;24.2999992371;53.3346748352;15;84.5752009153;
99;14;42.5999984741;119.174095154;36;92.6822354794;9;26.0;57.5031433105;16;87.4522725344;
100;14;40.9749984741;122.296981812;37;93.0305831432;9;28.0;61.6717796326;16;89.7974773645;
