Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;11.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;2;9.0;10.3000001907;4;21.0;
7;1;11.6000003815;11.5;6;23.0;2;9.72500038147;10.0;4;21.1200000048;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.75199985504;10.0;4;21.664255619;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.87445735931;10.1999998093;4;22.151668787;
10;1;12.1463851929;11.9106416702;6;24.0;2;9.98412513733;10.3632001877;4;22.5948637724;
11;1;12.2000007629;12.0;6;25.2000007629;2;10.0838441849;10.4951858521;4;23.90946877;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;10.3796310425;11.0209560394;4;25.0831897259;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;12.2108221054;11.4571752548;4;26.1335980892;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;14.2108221054;11.8107032776;4;27.0845386982;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;16.2108230591;12.0916318893;4;27.961940527;
16;1;18.1463851929;13.943564415;7;28.0;2;17.4741821289;12.3113050461;4;28.7906582355;
17;1;19.1463851929;14.0;7;28.0;2;18.5843353271;12.4808797836;4;29.3714957237;
18;2;21.1463851929;14.1999998093;6;29.0;2;19.7064208984;12.5;5;29.9672651291;
19;2;22.3999996185;14.0;6;29.0199999809;2;20.7426338196;12.5;5;30.6146354675;
20;2;22.7059993744;14.0;7;29.0401959419;2;20.8882923126;12.5;6;31.310028553;
21;2;22.712059021;14.0;7;29.0605818033;2;21.0447559357;12.5;6;32.0476689339;
22;2;22.7181739807;14.0;7;29.0811508894;2;21.2107257843;12.5;6;32.8195528984;
23;2;22.7243442535;14.0;7;29.1018965244;2;21.3843994141;12.5;7;33.6156187057;
24;2;22.7305679321;14.0;7;29.1228116751;2;21.5635147095;12.5;7;34.4241409302;
25;2;22.7368431091;14.0;9;29.1438889503;2;21.7454319;12.5;7;35.2323417664;
26;2;22.3999996185;14.3431663513;9;29.1651208401;2;21.9272766113;12.5;7;36.0271549225;
27;2;20.7495365143;15.0;9;29.1864993572;2;22.1061096191;12.5;7;36.7960615158;
28;2;19.7559490204;16.0;9;29.2080165148;2;22.2791137695;12.5;7;37.5278816223;
29;2;18.7624053955;17.0;10;29.2296639681;2;18.2791137695;14.5;7;38.2134218216;
30;2;17.7688980103;18.0;11;29.2514331341;2;16.625;16.5;8;38.8458929062;
31;2;16.775428772;19.0;11;29.2733153105;2;15.625;18.5;8;39.4210662842;
32;2;15.781993866;20.0;11;29.2953014374;2;16.625;17.5;8;39.9371862411;
33;2;14.7885894775;21.0;12;29.3173824549;2;15.625;16.5;7;40.3946847916;
34;2;14.3952150345;22.0;12;29.3395489454;2;16.0;16.5;7;40.7957649231;
35;2;14.4018650055;23.0;11;29.3617914915;2;17.0;16.5;7;41.1439399719;
36;2;14.408536911;24.0;12;29.3841004372;2;17.6323871613;17.5;7;41.4435806274;
37;2;14.4152297974;25.0;12;29.4064661264;2;16.6323871613;16.5;7;41.6995124817;
38;2;14.4219398499;26.0;13;29.428878665;3;16.6323871613;16.5;7;41.9166870117;
39;2;14.4286632538;27.0;14;29.4513280392;3;15.6323871613;15.5;7;42.0;
40;2;15.0;25.7256641388;15;29.4738043547;3;16.0;15.5;7;42.0;
41;2;14.0;26.0;15;29.4962974787;3;17.0;15.5;7;42.0;
42;2;14.0;27.0;16;29.5187973976;3;18.0;16.5;7;42.0;
43;2;15.0;25.0;16;29.5412938595;3;19.0;17.5;8;42.0;
44;2;14.0;26.0;17;29.5637768507;3;19.625;18.5;8;42.0;
45;2;14.0;27.0;17;29.5862361193;3;19.625;19.5;9;42.0;
46;2;15.0;25.0;18;29.6086617708;3;19.625;20.5;9;42.0;
47;2;14.0;26.0;18;29.6310436726;3;19.625;21.5;9;42.0;
48;2;14.0;27.0;19;29.6533719301;3;19.625;23.5;9;43.0;
49;2;15.0;26.0;18;29.6756366491;3;20.625;26.5;9;43.0499999523;
50;2;16.0;26.0;19;29.6978281736;3;22.625;26.5;9;43.1019749641;
51;2;17.0;26.0;19;29.7199368477;3;21.8729438782;29.5;10;43.1559499502;
52;2;18.0;26.0;20;29.7419531345;3;22.625;29.5;10;43.2119446993;
53;2;19.0;26.0;19;29.7638677359;4;21.897687912;31.5;9;43.269973278;
54;2;20.0;25.0;21;29.7856714725;4;22.625;30.3889808655;9;43.3300433159;
55;2;21.0;24.0;22;29.8073554039;4;21.625;30.5;11;43.3921557665;
56;2;22.0;24.0;22;29.8289107084;4;21.625;31.5;11;43.4563041925;
57;2;22.3999996185;24.0;22;29.8503289223;4;21.625;32.5;12;43.5224741697;
58;2;22.3999996185;24.0;23;29.8716015816;4;21.625;33.5;12;43.5906432867;
59;2;22.3999996185;24.0;23;29.8927206993;4;21.625;34.5;13;43.6607804298;
60;2;22.3999996185;24.9463615417;22;29.9136784077;4;21.625;35.5;13;43.7328453064;
61;2;22.9741039276;24.0;23;29.9344670773;4;21.625;36.5;13;43.8067884445;
62;2;22.3999996185;24.9672336578;23;29.9550794363;4;21.625;37.5;14;43.8825509548;
63;2;22.9865226746;24.0;25;29.9755084515;4;21.625;38.5;15;43.9600640535;
64;3;22.3999996185;24.9877548218;24;29.9957473278;5;22.625;36.5;14;44.0392494202;
65;3;22.3999996185;24.9978733063;24;30.0;5;21.625;37.5;12;44.120018959;
66;3;22.3999996185;25.0;24;30.0;5;21.625;38.5;13;44.2022752762;
67;3;22.3999996185;25.0;24;30.0;5;22.625;36.5;13;44.2859115601;
68;3;22.3999996185;25.0;24;30.0;5;21.625;37.5;13;44.3708124161;
69;3;22.3999996185;25.0;24;30.0;5;21.625;38.5;13;44.4568536282;
70;3;22.3999996185;25.0;22;31.0;5;22.625;36.5;13;44.5439035892;
71;3;23.3999996185;26.0;22;31.0399999619;5;21.625;37.5;13;44.6318233013;
72;3;24.3999996185;27.0;23;31.0811839104;5;21.625;38.5;13;44.7204678059;
73;3;24.3999996185;28.0;23;31.1235535145;5;22.625;36.5;14;44.8096864223;
74;3;24.3999996185;29.0;22;31.1671074629;5;21.625;37.5;15;45.8993241787;
75;3;24.3999996185;30.0;23;31.211841464;5;21.8500003815;39.0;15;47.5362036228;
76;3;24.3999996185;30.6059207916;24;31.2577478886;6;22.0255012512;40.3899993896;14;49.899923563;
77;3;24.3999996185;29.6288738251;25;32.7549706697;6;24.1592674255;39.6872596741;14;51.0512168407;
78;3;24.8199996948;30.3649864197;25;33.9135859013;7;27.0346260071;39.9097442627;14;51.8625059128;
79;3;25.1375198364;30.9318885803;25;34.7909450531;7;27.5340423584;41.0;15;52.4260772467;
80;3;25.9920806885;31.3582687378;26;35.44921422;7;26.4008178711;42.0;15;52.9311326742;
81;3;25.5353660583;31.6752090454;26;35.7739113569;7;27.4500045776;41.0;14;53.3321712017;
82;3;25.6000003815;31.8254776001;26;35.8861484528;7;28.4997386932;40.0;14;53.5548590422;
83;3;25.6000003815;31.8696327209;27;36.0013291836;8;28.2999992371;40.7859687805;9;71.0283899307;
84;3;25.6000003815;31.0;24;36.1193956137;8;28.0573749542;42.0;9;74.5888168812;
85;3;23.6000003815;32.0;23;36.240270853;8;31.7999992371;44.8155860901;10;76.1235601902;
86;3;22.6000003815;33.0;23;36.3638584614;8;35.7999992371;47.8305511475;10;77.5350893736;
87;3;21.6000003815;34.0;22;36.4773554802;8;35.0598220825;51.8456115723;13;78.7936134338;
88;3;20.6000003815;35.0;23;36.5836591721;9;35.0828018188;56.8456115723;12;79.9073075056;
89;3;19.6000003815;36.0;23;36.692555666;9;37.1075286865;58.8456115723;11;80.891108036;
90;3;18.6000003815;37.0;24;36.8038737774;9;36.1340789795;61.8456115723;11;81.7633576393;
91;4;17.6000003815;38.0;23;36.9174222946;9;36.162525177;64.8456115723;11;82.5431306362;
92;4;16.6000003815;39.0;22;37.0329904556;9;36.1929397583;67.1739807129;11;83.1538507938;
93;4;16.0;40.0;22;37.1503493786;9;36.9253692627;68.3879699707;11;84.5825060606;
94;4;16.0;41.0;23;37.2692534924;9;38.5;70.5211334229;12;86.0472224951;
95;4;16.0;42.0;23;37.3894422054;10;41.5;73.6497802734;11;86.5483217239;
96;4;16.0;43.0;22;37.5106422901;10;43.5;76.7737045288;11;87.0560883284;
97;4;16.6749992371;44.0;23;37.632569313;10;45.5;76.8927612305;14;87.5701639652;
98;4;16.6749992371;45.0;24;37.7549314499;10;46.7000007629;78.0068435669;15;88.0901284218;
99;4;16.6749992371;46.0;24;37.8774311543;10;47.7000007629;78.1159133911;15;88.6154874563;
100;4;17.4911708832;47.0;24;37.999768734;10;48.7000007629;78.2199630737;15;89.1456612349;
