Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;2;12.2999992371;8.625;4;18.25;1;7.0;13.0;6;20.0;
3;2;12.2999992371;8.625;4;18.3324999809;1;8.0;12.0;6;20.0;
4;2;12.3329992294;8.625;3;18.4209132195;1;8.0;11.0;6;20.0;
5;2;13.6025476456;8.625;2;18.5155123472;1;8.0;10.0;6;20.0;
6;2;14.6593074799;8.625;2;18.9742114544;1;9.0;10.0;6;20.0;
7;2;15.7275266647;8.79749965668;2;19.3877552748;1;9.5;10.0;6;20.0;
8;2;16.6326541901;8.94309806824;2;20.3446826935;1;9.5;10.0;6;20.3999996185;
9;2;17.2068080902;9.3333568573;2;21.2077401876;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;17.7246437073;9.6677980423;2;21.984266758;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;19.7246437073;9.94955635071;2;22.6848769188;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;21.7246437073;10.1834592819;2;23.3218028545;2;9.95943069458;11.3209562302;4;23.9143505096;
13;2;22.9930839539;10.3752222061;2;23.9075539112;2;11.9478340149;11.4571752548;4;24.7514065504;
14;2;24.3089237213;10.5308046341;3;24.3920383453;2;13.9478340149;11.8107032776;4;25.4586948156;
15;2;25.486579895;10.625;3;24.709634304;2;15.9478340149;12.0916318893;4;26.0603342056;
16;2;26.6771373749;10.625;3;25.048345089;2;17.0463218689;12.3113050461;4;26.5800945759;
17;2;27.8803634644;10.625;3;25.4073514938;2;18.0869598389;12.4808797836;4;26.8187118769;
18;2;29.0957679749;10.625;3;25.7853646278;2;19.1320438385;12.5;5;27.0402543545;
19;2;29.4712181091;10.625;3;26.1806049347;2;20.0840568542;12.5;5;27.2842636108;
20;2;29.7083625793;10.625;3;26.590801239;2;20.1389598846;12.5;5;27.5518820286;
21;2;29.9544811249;10.625;4;27.0132160187;3;20.1991729736;12.5;4;27.8440244198;
22;2;27.9544811249;11.625;4;27.4446954727;3;19.625;12.5;5;28.1613030434;
23;2;26.9544811249;12.625;5;27.8817501068;3;20.3362922668;12.5;5;28.5039470196;
24;2;26.75;13.625;5;28.3206558228;3;20.4133872986;12.5;4;28.871723175;
25;3;26.75;14.625;4;28.7575759888;3;20.496137619;12.5;5;29.263862133;
26;3;26.75;15.625;4;29.1886930466;3;20.5843696594;12.5;5;29.6789975166;
27;3;27.75;13.625;4;29.6103410721;3;20.6777744293;12.5;5;30.1151270866;
28;3;26.75;14.625;4;30.0191335678;3;20.7759037018;12.5;3;30.5695996284;
29;3;26.75;15.625;4;30.4120664597;3;18.8781604767;13.5;3;31.0391392708;
30;3;26.75;16.625;4;30.786605835;3;17.9838066101;14.5;3;32.5199065208;
31;3;27.75;14.625;4;31.1407375336;3;18.0919799805;15.5;4;33.0276017189;
32;3;26.75;15.625;5;31.472992897;3;18.2017097473;16.5;4;33.5377969742;
33;3;26.75;16.625;5;31.7824440002;3;16.2340431213;18.5;4;34.0457068682;
34;3;27.75;16.625;5;32.0686693192;3;16.2386322021;20.5;4;34.5465716124;
35;3;28.75;17.625;5;32.3317070007;3;16.2432594299;22.5;4;35.0358431339;
36;3;29.75;18.625;5;32.5719909668;3;16.247926712;24.5;5;35.5093568563;
37;3;30.75;19.625;5;33.7902803421;3;16.2526321411;26.5;6;35.9634785652;
38;3;32.75;21.625;5;34.0175869465;4;16.2573738098;28.5;5;36.3952100277;
39;3;34.75;22.625;5;34.2256987095;4;16.2621517181;30.5;7;36.8022534847;
40;3;35.75;23.625;5;34.4159276485;4;16.2669620514;31.9310283661;7;37.1830340624;
41;3;35.9944992065;24.625;5;34.5896513462;4;16.2718048096;33.182510376;7;37.536673665;
42;3;36.0796813965;25.625;5;34.6558350325;4;16.2766742706;34.4149055481;8;37.8629395962;
43;3;36.0999984741;25.625;6;34.6887089014;5;16.2815723419;35.6280555725;5;53.1621617079;
44;3;36.0999984741;25.625;6;34.7221269608;5;17.2864952087;36.8221931458;5;54.1851396561;
45;3;36.0999984741;25.625;7;34.7560760975;5;18.2914428711;37.9978866577;6;55.1024156809;
46;3;36.0999984741;25.625;7;34.7905418873;5;20.2964115143;36.155960083;6;55.9145945311;
47;3;36.0999984741;25.625;7;34.8255085945;5;20.301399231;37.2974281311;7;56.6258181334;
48;3;34.0999984741;26.625;9;34.8609591722;5;23.3064041138;35.2974281311;8;57.2428164482;
49;3;33.0999984741;27.625;9;34.8968753815;6;26.311422348;35.2974281311;7;57.725556016;
50;3;32.0999984741;28.625;9;34.9332377911;7;28.9249992371;35.5;8;58.0558966398;
51;3;31.1000003815;29.625;10;34.9700255394;7;30.5131034851;36.5;8;58.3340909481;
52;3;30.1000003815;30.625;10;35.0072168112;7;31.5898284912;37.5;10;58.4738043547;
53;3;29.1000003815;31.625;11;36.3236471415;7;32.25;37.5;10;58.4962974787;
54;3;29.2281265259;33.0234375;11;37.4545758963;7;32.25;36.5474090576;10;58.5187973976;
55;3;29.6187667847;34.3489723206;11;38.4172315598;7;32.5917282104;34.5;10;59.5412938595;
56;3;29.9322776794;35.6102333069;11;39.2318661213;7;33.25;35.5;10;60.6037768126;
57;3;30.1802082062;36.5060005188;12;39.9192843437;7;35.6018486023;35.5;11;60.7074199915;
58;3;30.3739547729;36.8765792847;12;40.2926639318;8;36.25;38.5;6;75.8133991957;
59;3;30.4000015259;37.0823516846;12;40.5908509493;8;37.6119499207;40.5;7;76.6717046499;
60;3;30.4000015259;37.2433319092;13;40.8601849079;9;38.8795852661;43.5;6;77.451695323;
61;3;30.4000015259;37.3833236694;13;41.0972599983;10;39.5125999451;46.3482894897;6;78.1525158882;
62;3;30.4000015259;37.5;14;41.1686244011;10;40.5226631165;46.5;6;78.7766617537;
63;3;31.4000015259;37.5;14;41.2408695221;10;42.2085876465;47.5;6;79.3291106224;
64;3;31.7445240021;37.5;15;41.3139023781;10;43.2350006104;47.5;6;79.8164504766;
65;3;31.7883434296;37.5;17;41.3876254559;10;43.0681686401;48.4816627502;7;80.2460900545;
66;4;31.8325767517;37.5;15;41.4619371891;10;42.7679634094;49.4816627502;5;80.6256252527;
67;4;31.8771629333;37.5;15;41.5367324352;10;43.5657653809;47.5;5;84.3591954708;
68;4;31.9220409393;37.5;15;41.6119027138;10;45.2235679626;49.0;6;86.6878702641;
69;4;31.9671440125;37.5;16;41.6873369217;11;46.3977737427;51.3899993896;6;88.6300382614;
70;4;32.0124053955;37.5;16;41.7629227638;11;47.0910949707;52.6872596741;6;90.2465176582;
71;4;32.0577545166;37.5;15;41.8385460377;11;47.4449882507;53.9097442627;6;91.4325703382;
72;4;32.1031265259;37.5;15;41.9140925407;11;47.296672821;56.0;6;91.9314665794;
73;4;32.1484565735;37.5;15;41.9894483089;11;46.2530288696;55.0;6;92.3803520203;
74;4;32.1936721802;37.5;15;42.064499855;11;44.9187774658;57.0;6;92.7002898455;
75;4;32.2387008667;37.5;15;43.1391358376;11;43.4789886475;60.0;8;92.9811534882;
76;4;33.2834854126;38.5;16;43.2532465458;12;42.2794303894;64.0;7;93.2681621313;
77;4;34.3279495239;39.5;16;43.3679094315;12;42.8304481506;66.0;7;94.545158267;
78;4;34.3720359802;40.5;16;43.4830234051;12;43.8666343689;70.0;8;94.9234703779;
79;4;34.4156837463;41.5;17;43.5984877348;13;44.3134803772;75.0;8;95.315803051;
80;4;34.4588317871;42.5;17;43.7142039537;13;44.3253135681;79.3162536621;8;95.7222328186;
81;6;35.5014190674;43.5;16;44.8300747871;13;40.3373718262;84.39793396;8;96.1427874565;
82;7;36.5433959961;44.5;15;45.013505578;13;40.3496551514;86.6154022217;10;96.5774376392;
83;7;36.5847167969;45.5;14;45.2007393837;13;39.9749984741;90.783531189;11;98.0260888338;
84;7;36.6253242493;46.5;15;45.3918049335;13;39.9749984741;95.1742935181;13;98.5685708523;
85;7;36.665184021;47.5;15;45.5867234468;13;39.9749984741;99.4579315186;14;99.1301615238;
86;7;36.7042503357;47.5;15;45.7855064869;13;42.0150642395;98.6649780273;14;99.7107445002;
87;7;36.7424926758;47.5;14;45.9881536961;13;44.063167572;97.5462341309;13;100.310077071;
88;7;36.7798728943;47.5;14;46.1946508884;13;42.9749984741;100.77028656;14;100.927773237;
89;7;34.8163719177;50.5;15;46.4049665928;13;45.1633796692;101.002670288;12;101.563284993;
90;7;32.8163719177;50.5;15;47.619050622;13;43.6264877319;101.21622467;13;102.215885758;
91;7;31.4000015259;54.5;16;47.8968307972;13;42.2687759399;103.300064087;13;102.884654403;
92;8;31.4000015259;58.4403762817;17;48.1811749935;13;42.0830535889;105.382919312;13;103.568464637;
93;8;31.4000015259;56.4403762817;18;48.4720299244;13;40.6749992371;108.464614868;15;104.265975714;
94;8;29.4000015259;60.4403762817;18;48.76930511;13;41.1359901428;109.734100342;13;104.97562933;
95;8;28.4000015259;64.4403762817;18;49.0728715658;13;42.1341514587;112.313873291;10;105.6956563;
96;9;30.4000015259;60.4403762817;16;49.3825572729;13;42.2121696472;112.467880249;11;106.424082518;
97;9;27.4000015259;59.5;14;49.6944098473;15;43.2431983948;112.619354248;7;107.158751726;
98;9;26.4000015259;61.5;13;50.608484745;15;43.2799873352;114.768066406;8;107.897348881;
99;9;26.4000015259;60.5;14;51.5813660622;15;44.6749992371;115.913787842;9;108.637435198;
100;9;24.4000015259;62.5;14;52.6131057739;15;44.4975509644;115.056358337;11;109.376484156;
