Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;5;20.0;
8;2;16.156999588;8.79749965668;4;18.8861961365;2;9.5;10.3000001907;4;21.3999996185;
9;2;16.3317184448;8.94309806824;4;19.7067136765;2;9.81500053406;10.1999998093;4;21.8564003706;
10;2;16.8240280151;9.3333568573;4;20.416779995;2;9.91768932343;10.3632001877;4;22.2658027411;
11;2;18.8240280151;9.6677980423;4;21.0226662159;2;10.0098056793;10.4951858521;4;23.5306534767;
12;2;20.8240280151;9.94955635071;4;21.5340260267;2;10.2943973541;11.0209560394;4;24.6489018202;
13;2;21.9002914429;10.1834592819;4;21.9622858763;2;12.1131076813;11.4571752548;4;25.6380903721;
14;2;22.9271316528;10.3752222061;4;22.3193571568;2;14.1131076813;11.8107032776;4;26.5222804546;
15;2;23.9546756744;10.5308046341;5;22.5548160076;2;16.1131076813;12.0916318893;4;27.3279397488;
16;2;24.9829177856;10.625;5;22.6030313969;2;17.331533432;12.3113050461;4;28.0808603764;
17;2;26.0118465424;10.625;5;22.6523760557;2;18.4246311188;12.4808797836;4;28.5832509995;
18;2;27.0414524078;10.625;5;22.7028282881;2;19.5290641785;12.5;5;29.0998392105;
19;2;27.6216964722;10.625;5;22.7543625832;2;20.5474643707;12.5;5;29.6697235107;
20;2;27.6526184082;10.625;5;22.8069496155;2;20.6756877899;12.5;5;30.2922105789;
21;2;27.6841697693;10.625;5;22.8605561256;2;20.8157463074;12.5;5;30.9647336006;
22;2;27.7163333893;10.625;5;22.9151450396;2;20.9670639038;12.5;5;31.6826052666;
23;2;27.74908638;10.625;5;22.97067523;2;21.1285858154;12.5;5;32.4389019012;
24;2;27.7824058533;10.625;5;23.0271017551;3;21.2987537384;12.5;4;33.2245311737;
25;2;26.75;11.5135507584;5;23.0843759775;3;21.4755191803;12.5;5;34.0285177231;
26;2;26.75;11.5421876907;7;23.1424454451;3;21.6564159393;12.5;6;34.8385095596;
27;2;26.75;11.5712223053;7;23.2012542486;4;21.8386650085;12.5;5;35.6414785385;
28;2;26.75;11.6006269455;7;23.2607431412;4;22.0193328857;12.5;5;36.424533844;
29;2;26.75;11.6303710938;7;23.3208494186;4;18.0193328857;14.5;5;37.1757497787;
30;3;26.75;11.6604251862;6;23.3815076351;4;16.625;16.5;5;37.8848962784;
31;3;26.75;10.625;7;23.4426498413;4;15.625;18.5;5;38.5439720154;
32;3;26.75;11.625;7;23.5042052269;4;14.625;20.5;6;40.1474952698;
33;3;26.75;11.7521028519;7;23.5661010742;4;16.0;19.5;7;40.7325277328;
34;3;26.75;11.7830505371;7;23.6282629967;4;17.0;19.2280006409;7;41.259663105;
35;3;27.75;13.7830505371;7;23.6906147003;4;17.2432670593;17.5;7;41.7302963734;
36;4;28.2143688202;15.7830505371;5;41.0030794144;4;18.2527999878;17.5;7;42.1473597288;
37;4;29.2518482208;18.7830505371;5;42.9280786514;4;19.2625999451;18.5;8;42.5148543119;
38;4;31.2893486023;22.625;6;43.7799406052;4;19.9408435822;19.5;9;42.8374216557;
39;4;33.3268203735;25.625;6;44.5225195885;4;20.013420105;20.5;9;43.1199748516;
40;4;35.0129318237;27.625;6;45.1631157398;4;19.0240097046;19.5;10;43.3530313969;
41;4;36.0756378174;29.625;7;45.711941123;4;19.0348587036;19.5;10;43.4023760557;
42;4;36.138885498;31.625;7;46.1805964708;4;19.0;20.4816627502;10;43.4528282881;
43;4;36.2026367188;32.625;8;46.5808753967;4;20.3268871307;19.5;10;43.5043625832;
44;4;36.2668304443;33.625;9;46.8023779392;4;21.3384819031;19.5;10;43.5569496155;
45;4;36.3314285278;34.625;9;46.91061759;5;21.9753131866;19.5;7;56.3605561256;
46;4;36.3963699341;35.625;9;47.0193532705;5;22.625;19.5;7;57.0526448488;
47;4;36.4616127014;36.625;10;47.1284989119;5;24.625;20.5;8;57.6922051907;
48;5;36.5270996094;37.625;9;47.237967968;5;27.0121517181;23.5;8;58.2765419483;
49;5;36.5927810669;38.625;9;47.3476731777;5;29.024848938;26.5;8;58.8051286936;
50;5;36.6586036682;39.625;10;47.4575271606;5;30.4500007629;29.5;9;59.2792719603;
51;5;36.7245178223;40.625;11;47.5674425364;5;31.3378372192;32.5;10;59.7016977072;
52;5;36.7904663086;41.625;11;47.6773312092;5;30.993850708;33.5;10;60.076125145;
53;5;36.8563995361;42.625;11;49.5232323408;5;31.0647106171;33.9075202942;11;60.406870842;
54;5;37.4858169556;44.0234375;11;51.0829105377;5;31.591545105;32.5;12;60.6985166073;
55;5;38.0309791565;45.3489723206;12;53.3903822899;5;31.6571674347;32.5;12;60.9426498413;
56;6;39.5019493103;47.6102333069;12;54.5236268044;5;31.712097168;32.5;13;61.0042052269;
57;6;40.9099655151;49.8168411255;12;55.4812684059;5;31.7259464264;32.5;14;61.0661010742;
58;6;41.2660942078;51.7479095459;12;55.8843166828;5;31.7398719788;32.5;15;61.1282629967;
59;6;41.4564590454;52.8000030518;13;56.2043491602;7;29.21875;34.5;12;71.1906147003;
60;7;41.6223449707;53.8000030518;13;56.5275374651;7;29.21875;35.5;13;71.6530790329;
61;7;41.1885910034;53.8000030518;13;56.8532192707;7;29.3937492371;38.5;13;72.0899791718;
62;7;40.2751045227;56.8000030518;13;57.1807157993;7;30.3937492371;41.2959060669;13;72.4999752045;
63;8;40.3601531982;59.8000030518;12;57.5093386173;7;31.3937492371;43.3396263123;15;72.8824071884;
64;8;40.443523407;61.8000030518;13;57.8383942842;7;32.9990844727;43.5;14;73.2372283936;
65;8;40.52501297;63.8000030518;13;58.1671904325;7;32.9141654968;45.5;14;74.5649151802;
66;8;40.6044387817;65.8000030518;13;58.4950399399;7;33.9939117432;48.4700622559;15;74.9063723087;
67;9;41.6816444397;65.8000030518;13;58.8212668896;7;35.7129707336;48.5;15;75.224016428;
68;10;42.7564849854;66.8000030518;12;60.1452116966;7;35.1305084229;51.5;17;77.7811094522;
69;10;44.8288459778;68.8000030518;12;60.5262361765;7;35.5353736877;55.0;17;79.9409531355;
70;10;46.8986320496;70.8000030518;12;60.9066913128;7;35.8684005737;55.3899993896;17;81.750842452;
71;10;47.9657669067;72.6603393555;11;61.2860628366;9;36.1392059326;56.6872596741;11;95.2623138428;
72;10;49.0302047729;73.6885528564;11;61.6638618708;9;38.3578643799;55.9097442627;11;97.0825339556;
73;10;47.0919036865;77.0840682983;12;62.0396285057;9;38.4701805115;58.0;12;98.5360318422;
74;10;46.1508598328;79.3205413818;12;63.4129316807;9;35.5223426819;62.0;11;99.7452719212;
75;10;46.207069397;82.4634780884;12;64.8433718681;9;35.5499992371;63.0;12;100.619184852;
76;10;47.2605514526;86.6053390503;13;65.2935439348;10;33.5499992371;67.0;11;101.426249504;
77;10;47.3113479614;90.7458114624;15;65.7433751822;10;33.5;70.0;10;103.165795922;
78;10;48.359500885;92.7882766724;15;66.1926140785;10;34.3458747864;74.0;12;103.939668775;
79;10;47.4050674438;97.8310699463;15;66.6410287619;10;35.1838417053;78.0;10;104.660499811;
80;10;47.4481201172;102.805366516;16;67.0238634348;11;35.3028144836;79.0;12;105.333827496;
81;10;48.4500007629;102.901489258;18;67.4062525034;11;35.4043922424;81.0;13;105.965843081;
82;10;47.4500007629;106.000045776;20;67.7909992933;11;35.4903678894;83.0;14;106.562923193;
83;10;47.4500007629;109.101005554;22;68.1777696609;11;35.5626068115;84.0;15;107.054869056;
84;10;48.4500007629;109.204299927;22;68.5662261248;11;35.5999984741;85.0;15;107.433272839;
85;10;47.4500007629;112.77431488;24;68.9560275078;11;35.5999984741;87.0;15;107.822805643;
86;10;47.4500007629;114.1277771;27;69.3468266726;11;35.5999984741;90.0;15;108.223411798;
87;10;49.4500007629;111.176361084;27;69.7382676601;11;35.5999984741;92.4117126465;16;108.634935141;
88;10;47.4500007629;113.382995605;28;71.5923154354;11;38.6634941101;95.4706726074;18;109.057100773;
89;10;47.7942504883;115.884643555;30;73.5115747452;11;41.5057106018;98.5303573608;18;109.489498615;
90;11;49.1425514221;115.418914795;28;78.3785645962;10;40.0594024658;96.5906448364;18;106.801388979;
91;11;49.4909286499;118.985794067;29;80.6227741241;10;40.0801429749;99.6513900757;20;107.006055355;
92;12;50.8353347778;121.091468811;27;86.3268008232;9;37.7581176758;96.0;20;103.660357475;
93;12;53.1718406677;122.085868835;25;88.9532892704;9;40.7660369873;90.0;19;103.736186028;
94;12;54.4968109131;123.708442688;25;91.6029670238;9;37.7736206055;93.0;16;103.808680534;
95;12;53.807056427;129.35736084;25;94.2599183321;9;37.7808685303;96.0;17;103.877880573;
96;12;55.0999603271;130.190078735;26;96.9087449312;9;40.7877883911;90.0;18;103.943837643;
97;12;54.3735466003;133.921127319;26;99.5347877741;9;37.7943840027;93.0;18;104.0;
98;12;55.6265068054;133.668640137;27;102.124264359;9;37.7999992371;93.0;18;104.0;
99;12;55.8581771851;133.427963257;30;104.664351702;9;39.7999992371;88.0;19;104.0;
100;12;55.0684738159;136.194061279;30;107.143229365;9;37.7999992371;89.0;19;104.0;
101;14;55.2578277588;138.961624146;27;115.550121069;7;35.2000007629;86.0;19;98.0;
