Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
7;2;15.5;8.625;4;18.5949993134;1;9.5;10.0;6;20.0;
8;2;16.156999588;8.79749965668;4;18.8861961365;1;9.5;10.0;6;20.3999996185;
9;2;16.3317184448;8.94309806824;4;19.7067136765;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;16.8240280151;9.3333568573;4;20.416779995;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;18.8240280151;9.6677980423;4;21.0226662159;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;20.8240280151;9.94955635071;4;21.5340260267;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;21.9002914429;10.1834592819;4;21.9622858763;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;22.9271316528;10.3752222061;4;22.3193571568;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;23.9546756744;10.5308046341;5;22.5548160076;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;24.9829177856;10.625;5;22.6030313969;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;26.0118465424;10.625;5;22.6523760557;1;15.7228336334;12.4808797836;5;25.0;
18;2;27.0414524078;10.625;5;22.7028282881;1;16.7228336334;12.5;6;25.0;
19;2;27.6216964722;10.625;5;22.7543625832;1;17.625;12.5;6;25.0;
20;2;27.6526184082;10.625;5;22.8069496155;1;17.625;12.5;7;25.0;
21;2;27.6841697693;10.625;5;22.8605561256;1;17.625;12.5;7;25.0;
22;2;27.7163333893;10.625;6;22.9151450396;1;17.625;12.5;7;25.0;
23;2;27.74908638;10.625;6;22.97067523;1;17.625;12.5;8;25.0;
24;2;27.7824058533;10.625;6;23.0271017551;1;17.625;12.5;8;25.0;
25;2;24.75;12.5135507584;6;23.0843759775;1;17.625;12.5;8;25.0;
26;2;26.75;10.625;6;23.1424454451;2;18.625;12.8999996185;7;26.0;
27;2;27.8854675293;10.625;6;23.2012542486;2;19.625;12.8999996185;8;26.0900000334;
28;3;27.920753479;10.625;5;23.2607431412;2;19.625;12.9359998703;8;26.1871190071;
29;3;27.956445694;10.625;5;23.3208494186;2;19.625;12.5;8;26.2917383909;
30;3;27.9925098419;10.625;5;23.3815076351;2;17.625;13.5;8;26.4042263031;
31;3;28.0289039612;10.625;5;23.4426498413;2;16.625;14.5;8;26.5249304771;
32;3;28.0655899048;10.625;5;23.5042052269;2;15.9681091309;15.5;8;26.6541694403;
33;3;28.1025238037;10.625;5;23.5661010742;2;14.9971885681;16.5;8;26.7922235727;
34;3;24.75;12.625;6;23.6282629967;2;14.4032497406;17.5;8;26.9393253326;
35;3;26.75;14.625;6;23.6906147003;2;14.4363479614;18.5;9;27.0956480503;
36;3;28.2143688202;16.625;6;23.7530794144;2;14.4715213776;19.5;9;27.261295557;
37;3;28.2518482208;18.625;7;23.8155794144;2;14.5087909698;20.5;8;27.4362905025;
38;3;28.2893486023;20.625;7;23.878036499;2;14.5481653214;21.5;8;27.6205644608;
39;3;28.3268222809;20.625;6;23.940372467;2;14.5896272659;22.5;7;27.8139474392;
40;3;28.3642234802;20.625;7;24.0025100708;2;14.0;23.5;7;28.016159296;
41;3;28.401506424;20.625;7;25.0643725395;2;14.0;24.5;7;28.2268030643;
42;3;29.4386234283;21.625;7;25.1258842945;2;14.0;25.5;7;28.445360899;
43;3;30.4755306244;22.625;8;26.1232483387;2;14.0;26.5;7;28.6711919308;
44;3;31.0739479065;24.0499992371;9;26.9698576927;2;14.0;27.5;9;28.9035346508;
45;3;31.5819129944;25.3980751038;9;27.682413578;2;14.0;28.5;8;29.141512394;
46;3;32.0094490051;26.6777667999;9;28.2803456783;2;14.0;29.5;9;29.3841423988;
47;3;32.3682060242;26.8989982605;10;28.7832145691;2;15.0;27.5;10;29.6303496361;
48;4;32.6699295044;27.0717735291;9;29.0483710766;2;14.0;28.5;10;29.8789830208;
49;4;32.8290214539;27.125;10;29.2079644203;2;14.0;29.5;11;30.1288366318;
50;4;32.9247779846;27.125;10;29.3679466248;2;15.0;27.5;12;30.3786706924;
51;4;33.0207672119;27.125;11;29.5278077126;2;14.0;28.5;12;30.6272368431;
52;4;33.11668396;27.125;11;29.6870360374;2;14.0;29.5;14;30.8733024597;
53;4;33.2122192383;27.125;11;29.845126152;2;15.0;27.5;14;31.1156759262;
54;4;33.3070755005;27.125;11;30.0015845299;2;16.0;27.5;14;31.353228569;
55;4;33.4009513855;27.125;11;31.2209786177;2;17.0;27.5;15;31.5849161148;
56;4;34.1175842285;27.5796871185;12;33.2487920523;2;18.0;27.5;16;31.8097963333;
57;5;35.7190513611;28.9370288849;11;34.1434708834;2;20.0;27.5;16;32.0270428658;
58;5;37.2224235535;30.2120628357;11;34.9048945904;2;21.2060852051;27.5;17;32.2359538078;
59;5;37.6452713013;31.4202690125;12;35.4080952406;3;22.2530899048;27.5;17;33.4359588623;
60;5;37.9126319885;32.5;12;35.7489111423;3;23.2980918884;27.5;17;33.7566198111;
61;5;38.0820121765;33.5;12;36.0852336884;3;21.8792495728;28.5;18;34.0830596685;
62;5;38.2481613159;34.3090858459;12;36.4155960083;4;21.9119720459;29.5;16;34.4165248871;
63;6;38.4102134705;34.3320960999;9;36.7386654615;4;21.9484882355;27.5;17;34.7584030628;
64;6;38.5673789978;34.3554878235;9;38.0532692671;4;21.625;28.5;18;35.1101795435;
65;6;39.7189712524;35.3792533875;9;38.4184097052;4;21.625;28.7730979919;18;35.4733846188;
66;6;40.8644104004;36.4033813477;10;38.7762379646;4;22.0840568542;28.5;18;35.84953022;
67;7;41.0032196045;37.4278564453;9;39.1262000799;4;22.1389598846;29.5;17;36.2400372028;
68;7;41.1350517273;38.452671051;9;39.4679176807;4;22.1991729736;27.5;17;36.6461551189;
69;7;37.1350517273;41.4778137207;9;39.8011813164;4;22.625;28.5;18;38.0688719749;
70;7;37.1350517273;41.5032653809;9;40.1259330511;4;22.625;31.5;18;38.5439469814;
71;7;37.1350517273;44.4778137207;10;41.4422502518;4;25.4133872986;29.5;18;38.9529070854;
72;7;37.2000007629;47.4778137207;10;41.810323;4;25.8682670593;31.5;18;39.3874156475;
73;7;38.2000007629;50.4778137207;10;42.1734011173;4;24.8371696472;31.5;19;39.8461049795;
74;7;38.2000007629;53.4778137207;11;42.5319088697;4;24.940372467;32.5;19;40.3269685507;
75;7;38.2000007629;57.3476409912;11;42.8863153458;4;25.0485687256;32.5;19;40.827347517;
76;7;38.2000007629;60.3933944702;11;43.2371140718;4;25.1611537933;32.5;19;41.3439552784;
77;7;38.2000007629;63.1058654785;11;43.5663614273;4;23.9185829163;33.5;20;41.8729379177;
78;8;38.2000007629;65.1924362183;9;52.815536499;3;22.9294319153;27.5;21;33.4099777937;
79;8;39.2000007629;68.2821044922;9;53.2510590553;3;23.5172462463;27.5;21;33.9504293203;
80;8;40.2000007629;70.6684112549;10;53.6798274517;3;23.6388473511;27.5;19;34.489487648;
81;8;40.2000007629;72.791885376;11;54.1019756794;3;21.9634819031;28.5;19;36.2121598721;
82;8;40.2000007629;74.9183578491;12;54.5177010298;3;22.2070846558;30.0;16;37.7141584158;
83;8;40.2000007629;76.9226989746;14;54.9272408485;3;22.4019126892;31.3899993896;11;39.0218868256;
84;8;40.2000007629;77.0547790527;15;55.3308534622;3;22.5557308197;32.6872596741;11;40.16360569;
85;8;41.2000007629;77.5539398193;16;55.7249190807;3;23.6766147614;30.9097423553;12;41.0175501108;
86;9;41.2000007629;79.7425842285;16;57.0177881718;3;22.7386989594;32.0;12;41.661906004;
87;9;42.2000007629;81.9342956543;17;57.4545255899;3;23.7608528137;30.0;13;42.2727446556;
88;9;42.2000007629;82.1287765503;18;57.9126619101;4;24.7836742401;29.0;12;42.8470127583;
89;9;43.2000007629;83.3256759644;19;58.3935368061;4;22.8071346283;30.0;12;43.3830220699;
90;9;45.2000007629;85.5246810913;19;58.8985139132;4;23.8312034607;29.0;12;43.880330801;
91;9;44.2000007629;84.7254104614;20;59.4289423227;4;22.855846405;30.0;12;44.3395607471;
92;9;44.2000007629;84.927482605;20;59.9861047268;4;21.881023407;30.0;12;44.7621827126;
93;9;45.2000007629;86.1305007935;22;60.5711505413;4;19.2999992371;32.0;12;45.1502892971;
94;9;45.2000007629;87.2840499878;21;62.6549487114;4;20.2999992371;31.0;11;45.506380558;
95;9;45.2000007629;89.4853897095;22;64.8016843796;4;21.2999992371;32.0;11;45.8331756592;
96;9;45.2000007629;91.7091140747;23;66.9963145256;4;22.2999992371;33.0;12;46.1334602833;
97;9;45.2000007629;93.9441757202;23;69.2238848209;5;22.2999992371;34.0;11;46.2913594246;
98;9;46.2000007629;93.662109375;26;71.4700551033;5;22.2999992371;35.0;11;46.413424015;
99;9;45.2000007629;96.4064712524;28;73.7214179039;5;22.2999992371;36.0;11;46.5358490944;
100;10;45.2000007629;99.1732025146;24;90.9656002522;5;22.2999992371;37.0;12;46.6583361626;
