Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;4;17.25;2;8.0;10.3000001907;4;21.0;
6;1;13.8999996185;8.625;4;17.25;2;9.22500038147;10.0;4;21.0900000334;
7;1;14.8999996185;8.625;4;17.5949993134;2;9.74524974823;10.0;4;21.1871190071;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;9.76710128784;10.0;4;21.7036092281;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;9.88331222534;10.1999998093;4;22.1564130783;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;9.98519229889;10.3632001877;4;22.557236433;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;10.075378418;10.4951858521;3;23.8035871983;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;10.3558073044;11.0209560394;3;24.8916251659;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;12.1677207947;11.4571752548;3;25.8364036083;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;14.1677207947;11.8107032776;3;26.6592981815;
15;1;21.2000274658;10.5308046341;5;21.25;2;16.1677207947;12.0916318893;3;27.3839819431;
16;1;22.2000274658;10.625;5;21.25;2;17.3441429138;12.3113050461;3;28.0334718227;
17;1;23.2000274658;10.625;5;21.25;2;18.4139690399;12.4808797836;3;28.407397747;
18;1;24.2000274658;10.625;5;21.25;2;19.4894981384;12.5;4;28.7683298588;
19;1;24.75;10.625;5;21.25;2;20.4728736877;12.5;4;29.1538929939;
20;1;24.75;10.625;5;21.25;2;20.5596256256;12.5;4;29.562889576;
21;1;24.75;10.625;6;21.25;2;20.6516494751;12.5;4;29.9934945107;
22;1;24.75;10.625;6;21.25;2;20.7485351562;12.5;4;30.4432339668;
23;1;24.75;10.625;7;21.25;2;20.8497276306;12.5;4;30.9089989662;
24;1;24.75;10.625;7;21.25;2;20.9545249939;12.5;5;31.3870959282;
25;1;24.75;10.625;7;21.25;2;21.0620956421;12.5;5;31.8733391762;
26;1;24.75;10.625;7;21.25;2;21.1715011597;12.5;5;32.36317873;
27;1;24.75;10.625;7;21.25;2;21.2817153931;12.5;5;32.8518595695;
28;1;24.75;10.625;7;21.25;2;21.3916683197;12.5;4;33.3346033096;
29;1;24.75;10.625;8;21.25;2;17.625;14.5;3;33.8067913055;
30;1;24.75;10.625;9;21.25;2;16.625;16.5;3;34.2641468048;
31;1;24.75;10.625;9;21.25;2;15.625;18.5;3;34.7028827667;
32;1;24.75;10.625;9;21.25;2;14.625;20.5;4;35.1198272705;
33;1;24.75;10.625;9;21.25;3;14.0;22.5;3;35.5124940872;
34;1;24.75;10.625;9;21.25;3;14.0;24.5;4;35.8791179657;
35;1;24.75;10.625;10;21.25;3;14.0;26.5;3;36.2186422348;
36;1;24.75;10.625;10;21.25;3;14.0;28.3530502319;2;36.530673027;
37;1;24.75;10.625;10;21.25;3;14.0;29.571472168;2;36.8154029846;
38;1;24.75;11.625;10;21.25;3;14.0;30.7707824707;2;37.0735216141;
39;1;24.75;12.625;11;21.25;3;14.0;31.9514656067;2;38.3061151505;
40;1;24.75;13.625;11;21.25;3;15.0;33.1142807007;2;38.5545663834;
41;1;24.75;14.625;9;21.25;3;16.0;34.2601966858;2;38.7816462517;
42;1;24.75;15.625;9;21.25;3;16.2432670593;35.3903236389;3;38.9890635014;
43;1;24.75;15.625;9;21.25;3;16.2527999878;36.505859375;3;39.1671074629;
44;1;24.75;15.625;9;21.25;3;16.2625999451;37.5999984741;3;39.211841464;
45;2;24.75;15.625;8;21.25;3;16.2726650238;38.5999984741;3;39.2577478886;
46;2;24.75;15.625;8;21.25;3;17.2829933167;36.5999984741;4;39.3048160076;
47;2;24.75;15.625;8;21.25;4;17.2935829163;35.5999984741;4;39.3530313969;
48;2;24.75;15.625;8;21.25;4;16.3044319153;37.5999984741;5;39.4023760557;
49;2;24.75;15.625;8;21.25;4;17.3155345917;36.5999984741;5;39.4528282881;
50;2;24.75;15.625;9;21.25;4;19.3268871307;34.5999984741;6;39.5043625832;
51;2;24.75;15.625;9;21.25;4;21.3384819031;33.5999984741;9;39.5569496155;
52;2;24.75;15.625;9;21.25;4;23.2753124237;32.5999984741;9;39.6105561256;
53;2;24.75;15.625;9;21.25;4;24.2873744965;32.5;9;39.6651450396;
54;2;24.75;15.625;9;21.25;4;24.5499992371;32.5;10;39.72067523;
55;2;24.75;15.625;9;21.25;4;24.9371509552;31.5;10;39.7771017551;
56;2;24.75;15.625;9;22.25;4;24.949848175;30.5;10;39.8343759775;
57;2;25.75;16.625;9;22.2899999619;4;24.5499992371;30.5;11;39.8924454451;
58;2;26.75;17.625;10;22.3311839104;4;24.9757995605;28.5;11;39.9512542486;
59;2;26.75;18.625;10;22.3735535145;4;24.5499992371;28.5;11;40.0107431412;
60;2;26.75;19.625;10;22.4171074629;5;25.5499992371;29.9075202942;11;41.0708494186;
61;2;26.75;20.625;11;22.461841464;5;27.0159397125;29.5;11;41.1615076065;
62;2;26.75;21.2309207916;11;23.3288598061;5;26.5499992371;31.5;14;41.2532408237;
63;3;28.2281265259;22.6644287109;10;25.0532354116;5;27.2819786072;31.5;14;41.3459713459;
64;3;29.6187667847;24.0266170502;11;25.6272556782;5;26.7956466675;33.5;14;41.4396183491;
65;4;30.5172767639;25.3261299133;10;26.0976964831;5;26.5499992371;34.9077339172;14;41.5340980291;
66;4;30.7517089844;26.572599411;12;26.4833179712;6;26.8100624084;34.1647834778;14;41.6293236017;
67;4;30.933303833;27.7755336761;12;26.5946901441;6;27.0991382599;33.3320960999;14;41.7252063751;
68;4;30.9484176636;27.8403320312;12;26.6676878333;7;27.8249778748;34.5;13;42.8216555119;
69;4;30.4000015259;28.3338432312;13;26.7454988956;7;28.5499992371;36.2959060669;13;42.9685783386;
70;4;30.4000015259;28.3727493286;14;26.8279033303;7;28.5499992371;38.2430038452;14;43.1178560257;
71;4;30.4000015259;28.4139518738;13;26.914678514;7;29.7015171051;36.5;15;43.2694191933;
72;4;30.4000015259;28.4573402405;13;27.0055961609;7;28.5499992371;39.452671051;15;44.4231926203;
73;4;30.4000015259;28.5027980804;13;27.1004209518;7;29.8642959595;41.3184204102;15;44.609095335;
74;4;30.4000015259;30.5027980804;14;27.1989084482;7;31.5195522308;40.3889808655;15;44.7976312637;
75;4;30.4000015259;32.5027999878;11;27.3008043766;7;30.7886314392;43.4310302734;16;46.5026478767;
76;4;30.4000015259;34.5027999878;11;27.4058437347;7;29.0230331421;47.067779541;16;47.9569357634;
77;4;30.4000015259;36.5027999878;12;27.5137497187;7;31.2773323059;44.4683036804;17;49.1964918375;
78;4;30.4000015259;38.4829673767;13;27.624235034;9;29.5354957581;45.8460006714;18;60.2593348026;
79;4;30.4000015259;38.8121185303;13;27.7370012403;9;31.3068027496;45.9097442627;19;61.5330312252;
80;4;28.4000015259;39.8684997559;14;27.8517403603;9;33.8141136169;47.2176742554;20;62.5766777992;
81;4;29.4000015259;38.925868988;14;27.9681355357;9;34.2869644165;48.0;21;63.5703961849;
82;4;27.4000015259;39.9840660095;14;28.085863173;9;35.8829040527;49.0;22;64.4039037228;
83;5;28.4000015259;39.042930603;13;28.2045942545;10;31.3250827789;55.7138214111;20;65.1657959223;
84;5;29.4000015259;39.1022987366;14;28.3239973187;10;29.4095840454;59.6808586121;20;65.9008960724;
85;5;27.4000015259;40.1619987488;14;28.4437400699;10;28.1217060089;61.9458389282;21;66.6091959476;
86;5;28.4000015259;35.1619987488;15;28.5634922385;11;27.1910934448;67.0635986328;20;77.2912534475;
87;5;29.4000015259;33.1619987488;14;28.6829276681;11;27.9532737732;73.1855239868;19;78.4480365515;
88;5;27.4000015259;36.1619987488;14;28.8017280102;12;29.0086288452;80.1855163574;18;79.5532828569;
89;5;28.4000015259;37.1619987488;14;28.9195840955;12;30.0576171875;87.1855163574;19;80.6052876711;
90;5;29.4000015259;33.1619987488;15;29.0361991525;12;31.1007480621;94.1855163574;21;81.6034030914;
91;5;27.4000015259;32.1619987488;15;30.1512905955;12;32.1385421753;99.0855941772;20;82.4522513151;
92;5;29.4000015259;30.1619987488;15;30.2945928574;12;30.1499996185;103.231880188;20;83.2168027163;
93;5;31.4000015259;29.7733211517;16;30.4364497662;12;30.1499996185;104.176895142;22;83.9475593567;
94;5;29.4000015259;31.0;16;30.5766272545;12;29.1499996185;107.460586548;23;84.6447188854;
95;5;30.4000015259;31.0;17;30.714910388;12;29.1499996185;110.743080139;23;85.3089518547;
96;5;31.4000015259;32.0;17;30.8511060476;12;30.1499996185;111.023651123;23;85.9412720203;
97;5;29.4000015259;33.0;18;30.9850420952;12;30.1499996185;111.301582336;25;86.542911768;
98;6;30.4000015259;32.0;17;31.1165679097;12;29.1499996185;114.576202393;25;87.1152293682;
99;6;31.4000015259;32.0;17;31.2455548048;12;30.1499996185;114.846832275;26;87.5639564991;
100;6;29.4000015259;33.0;17;31.3718951344;12;30.1499996185;115.112838745;26;87.954366684;
