Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;5;20.0;
8;2;16.156999588;8.79749965668;4;18.8861961365;1;9.5;10.0;5;20.3999996185;
9;2;16.3317184448;8.94309806824;4;19.6867136955;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.8120269775;9.3333568573;4;20.3757920265;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.8120269775;9.6677980423;4;20.9596945047;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;20.8120269775;9.94955635071;4;21.4480694532;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.8487186432;10.1834592819;4;21.8523409367;2;11.7228336334;11.7571754456;4;24.6214065552;
14;2;22.8611660004;10.3752222061;4;22.1844209433;2;13.7228336334;11.8107032776;4;25.3132637739;
15;2;23.873714447;10.5308046341;5;22.3938889503;2;15.7228336334;12.0916318893;4;25.8980411291;
16;2;24.8863601685;10.625;5;22.4151208401;2;17.0098056793;12.3113050461;4;26.3994836807;
17;2;25.89909935;10.625;5;22.4364993572;2;18.0463218689;12.4808797836;4;26.6183350086;
18;2;26.9119262695;10.625;5;22.4580165148;2;19.0869598389;12.5;5;26.8187118769;
19;2;27.4748096466;10.625;5;22.4796639681;2;20.0342102051;12.5;5;27.0402543545;
20;2;27.4877986908;10.625;5;22.5014331341;2;20.0840568542;12.5;5;27.2842636108;
21;2;27.5008602142;10.625;5;22.5233153105;2;20.1389598846;12.5;5;27.5518820286;
22;2;27.5139884949;10.625;6;22.5453014374;3;20.1991729736;12.5;4;27.8440244198;
23;2;27.5271816254;10.625;6;22.5673824549;3;19.625;12.5;5;28.1613030434;
24;2;27.540430069;10.625;6;22.5895489454;4;20.3362922668;12.5;4;28.5039470196;
25;2;26.75;11.2947740555;6;22.6117914915;4;20.4133872986;12.5;3;28.871723175;
26;2;26.75;11.3058958054;6;22.6341004372;4;20.496137619;12.5;4;29.263862133;
27;2;26.75;11.3170499802;6;22.6564661264;4;20.5843696594;12.5;4;29.6789975166;
28;2;26.75;11.3282327652;6;22.678878665;4;20.6777744293;12.5;4;30.1151270866;
29;3;26.75;11.3394393921;5;22.7013280392;4;18.7759037018;13.5;4;30.5695996284;
30;3;26.75;11.3506641388;5;22.7238043547;4;17.8781604767;14.5;4;31.0391392708;
31;3;26.75;11.3619022369;6;22.7462974787;4;16.9838066101;15.5;4;32.5199065208;
32;4;26.75;11.3731489182;5;22.7687973976;4;17.0919799805;16.5;4;33.0276017189;
33;4;26.75;11.3843984604;5;22.7912938595;4;17.5767097473;17.5;4;33.5377969742;
34;4;26.75;11.395647049;5;22.8137768507;4;16.2340431213;19.5;4;34.0457068682;
35;4;27.6882667542;13.395647049;6;22.8362361193;4;16.2386322021;21.5;5;34.5465716124;
36;4;27.7017421722;15.395647049;6;22.8586617708;4;16.2432594299;23.5;5;36.0358431339;
37;4;27.7151966095;17.395647049;6;22.8810436726;4;17.247926712;25.5;4;36.5493568182;
38;4;27.7286262512;19.395647049;6;22.9033719301;4;18.2526321411;27.5;4;37.0446624756;
39;4;27.742023468;20.625;7;22.9256366491;4;18.5006408691;29.5;5;37.5187635422;
40;4;27.7553825378;20.625;7;22.9478281736;4;18.5149517059;31.5;6;37.9693609476;
41;4;27.7686958313;20.625;7;22.9699368477;5;18.5295619965;32.9310264587;6;38.3948755264;
42;4;27.781961441;20.625;8;22.9919531345;5;18.2718048096;34.182510376;6;38.7944215536;
43;4;27.7951717377;20.625;8;23.0138677359;5;18.5596675873;35.4149055481;6;39.1677556038;
44;4;27.8083209991;20.625;8;23.0356714725;5;18.5751552582;36.6280555725;6;39.5151931047;
45;5;27.8214035034;20.625;8;23.0573554039;5;18.5909290314;37.8221931458;7;39.8375157118;
46;5;27.8344135284;20.625;9;23.0789107084;5;19.6069774628;35.9978866577;7;40.135869503;
47;5;27.8473472595;20.625;8;23.1003289223;5;18.623298645;37.155960083;8;40.4116672277;
48;5;27.8601970673;20.625;8;23.1216015816;5;20.0;35.155960083;9;40.666498065;
49;5;26.75;21.5608005524;9;23.1427206993;5;22.0;35.155960083;9;40.9020462036;
50;5;26.75;21.5713615417;9;23.1636784077;6;24.577960968;35.5;9;41.071611166;
51;5;26.75;21.5818386078;8;23.1844670773;6;24.9249992371;36.5;10;41.149553895;
52;5;26.75;21.5922336578;7;23.2050794363;6;26.3121528625;37.5;11;41.2284297943;
53;5;26.75;21.6025390625;8;23.2255084515;6;26.949848175;37.5;12;41.3081803322;
54;5;26.75;21.6127548218;8;23.2457473278;6;26.5499992371;37.5316619873;12;41.3887429237;
55;5;26.75;21.6228733063;8;23.25;7;26.9757995605;35.5474090576;9;56.4700516462;
56;5;26.75;21.625;9;23.25;7;27.8917312622;35.5;9;58.3020370007;
57;5;26.75;21.625;9;23.25;7;29.5499992371;37.9075202942;10;59.0940006971;
58;5;26.75;21.625;10;24.0718750954;8;32.3677902222;37.5;10;59.8062175512;
59;5;27.2281265259;22.0359382629;10;24.7477529049;8;32.5499992371;40.5;9;60.4411348104;
60;5;27.6187667847;22.3738746643;10;25.2948727608;8;34.4052963257;41.5;10;61.0036827326;
61;5;27.9322776794;22.6474380493;9;25.7324750423;8;34.8125991821;44.5;10;61.5004043579;
62;5;28.1802082062;22.8662376404;9;25.5795485973;8;35.9220085144;44.9695587158;11;61.9386655092;
63;4;28.0739555359;22.789773941;10;25.9655053616;9;36.7981147766;44.1647834778;10;62.3260217905;
64;4;28.2911720276;22.9827537537;10;25.6705653667;9;35.4395637512;43.5;11;62.5760476589;
65;4;26.2911720276;23.744594574;10;25.6969509125;9;35.9414176941;43.5;11;63.7099086046;
66;4;27.2911720276;22.8484764099;10;25.7233053446;9;37.6419410706;46.2775688171;12;63.8747324944;
67;4;25.2911720276;23.8616523743;11;25.749614954;9;38.5768852234;47.3396263123;12;64.0409975052;
68;5;26.2911720276;22.8748073578;10;25.7758659124;9;37.8342247009;46.5;13;64.2386684418;
69;5;27.2911720276;23.8748073578;10;25.8020445108;9;38.2593841553;47.5;13;66.4657108784;
70;5;28.2911720276;24.8748073578;10;25.8281372786;9;37.0877532959;52.0;14;68.343654871;
71;5;28.4000015259;25.8748073578;11;25.8541308641;9;38.625743866;51.4815635681;14;69.9190136194;
72;5;28.4000015259;26.8748073578;12;25.8800121546;9;36.5657119751;54.1728553772;16;71.2410174608;
73;5;28.4000015259;27.8748073578;12;25.9057680368;9;38.210735321;52.4947967529;17;72.1934479475;
74;5;28.4000015259;28.8748073578;14;25.931385994;9;39.7877311707;51.3453865051;19;72.6955658197;
75;5;28.4000015259;29.8748073578;14;25.9568535089;10;34.5999984741;56.1136665344;18;73.173797369;
76;5;28.4000015259;30.8748073578;14;25.9821585417;10;33.5999984741;57.0944747925;19;73.5198782682;
77;5;28.4000015259;31.8748073578;15;26.0072891712;10;32.5999984741;60.9879112244;18;73.8234708309;
78;5;28.4000015259;32.8748092651;15;26.0322339535;10;31.5999984741;63.5729217529;20;74.1138167381;
79;5;28.4000015259;33.8748092651;16;26.056981802;10;31.9533348083;64.8224258423;20;74.4021276236;
80;5;28.4000015259;34.8748092651;16;26.0815219879;10;32.6654548645;66.9066925049;20;74.6921192408;
81;5;28.4000015259;35.8748092651;16;26.1058440208;10;31.6229248047;68.9066925049;22;74.9832446575;
82;6;28.4000015259;36.8748092651;16;26.1299381256;12;31.6903362274;70.9066925049;21;85.274949193;
83;6;28.4000015259;37.8748092651;16;26.1537947655;12;31.2999992371;77.8024291992;21;86.0666761398;
84;6;28.4000015259;38.0768966675;17;26.1774048805;12;32.2999992371;82.1605453491;21;86.8303698301;
85;6;28.4000015259;38.0887031555;17;26.2007596493;12;33.2999992371;86.2677536011;22;87.5623983145;
86;6;28.4000015259;38.1003799438;17;26.2238509655;12;34.2999992371;90.3735809326;24;88.2601599693;
87;6;28.4000015259;38.1119232178;17;26.2466709614;12;35.2999992371;94.477897644;25;88.9220564365;
88;6;28.4000015259;38.123336792;17;27.25;13;35.9597740173;97.4887466431;24;90.5474083424;
89;6;29.4000015259;39.125;19;27.1999999881;14;34.9597740173;100.601715088;24;91.2863332033;
90;6;30.4000015259;40.125;20;27.1549999714;14;36.9597740173;103.755210876;25;92.0103781223;
91;6;30.4000015259;41.125;20;27.1144999862;14;37.9597740173;107.040802002;26;92.7231467962;
92;6;30.4000015259;42.125;19;27.0780500174;15;38.311504364;110.219421387;26;93.4286930561;
93;6;28.4000015259;44.125;20;27.0452449918;16;37.311504364;110.197868347;25;94.1313327551;
94;7;29.4000015259;44.125;20;27.0157204866;16;36.311504364;112.338691711;27;95.8354628086;
95;7;30.4000015259;45.125;20;26.989148438;16;37.311504364;114.316703796;29;97.5997008085;
96;7;30.4000015259;46.125;20;26.9652335644;17;41.311504364;115.698516846;28;98.5126975775;
97;7;28.4000015259;45.5750007629;21;26.9437102079;17;43.9063568115;115.778701782;29;99.4998451471;
98;7;27.4000015259;47.5750007629;20;26.9243391752;18;43.1088676453;120.170837402;28;101.56672895;
99;7;26.4000015259;49.5750007629;20;26.9069052339;19;47.9586830139;115.24432373;27;125.52835238;
100;7;25.4000015259;51.5750007629;20;26.8912147284;19;48.0752677917;123.008483887;29;128.278607845;
