Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;6;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;6;20.3999996185;
9;2;16.3317184448;8.94309806824;4;19.6667137146;2;9.59000015259;10.5;4;21.7264003754;
10;2;16.8000278473;9.3333568573;4;20.3755960464;2;9.88844013214;10.3632001877;4;21.9903717041;
11;2;18.8000278473;9.6677980423;4;20.9802966118;2;9.94783401489;10.4951858521;4;23.0719120502;
12;2;20.8000278473;9.94955635071;4;21.4904720783;2;10.1911802292;11.0209560394;4;23.9749414921;
13;2;21.8741588593;10.1834592819;4;21.9175518751;2;11.9614667892;11.4571752548;4;24.7131726742;
14;2;22.9002914429;10.3752222061;4;22.2734507322;2;13.9614667892;11.8107032776;4;25.3067810535;
15;2;23.9271316528;10.5308046341;5;22.5077478886;2;15.7228336334;12.4286870956;4;25.7784451246;
16;2;24.9546756744;10.625;5;22.5548160076;2;16.9828968048;12.3113050461;4;26.1504684687;
17;2;25.9829177856;10.625;5;22.6030313969;2;17.7228336334;12.8374919891;4;26.2221269608;
18;2;27.0118465424;10.625;5;22.6523760557;2;18.9978122711;12.5;5;26.2560760975;
19;2;27.591424942;10.625;5;22.7028282881;2;19.625;12.8768224716;5;26.2905418873;
20;2;27.6216964722;10.625;4;22.7543625832;2;19.625;12.8871622086;5;26.3255085945;
21;2;26.75;10.625;5;22.8069496155;2;19.9232387543;12.5;5;26.3609591722;
22;2;26.75;11.0920848846;5;22.8605561256;2;19.625;13.0443840027;5;26.3968753815;
23;2;26.75;11.4302778244;5;22.9151450396;2;19.625;13.0587501526;6;26.4332377911;
24;2;26.75;11.457572937;5;22.97067523;3;19.947479248;12.5;5;26.4700255394;
25;2;26.75;11.4853372574;5;23.0271017551;3;19.625;13.0880098343;6;26.5072168112;
26;2;26.75;11.5135507584;5;23.0843759775;4;19.625;13.1028871536;5;26.5447884798;
27;2;24.75;11.625;5;23.1424454451;4;19.625;13.1179151535;5;26.5827163458;
28;2;25.75;10.625;5;23.2012542486;4;19.9811115265;12.5;6;26.6209751368;
29;2;23.75;11.625;5;23.2607431412;4;19.625;13.1483898163;6;26.6595385075;
30;2;24.75;10.625;5;23.3208494186;4;17.9983959198;13.5;7;26.6983793974;
31;3;25.75;10.625;5;23.3815076351;4;17.0071353912;14.5;7;26.7374696732;
32;4;23.75;11.625;4;23.4426498413;4;16.0159301758;15.5;7;26.7767804861;
33;4;24.75;10.625;4;23.5042052269;4;15.0247755051;16.5;7;26.8162822723;
34;4;26.75;10.625;4;23.5661010742;4;14.4086637497;17.5;7;26.8559447527;
35;4;28.1396598816;12.625;4;23.6282629967;4;14.4175872803;18.5;7;26.8957372904;
36;4;28.1769580841;14.625;4;23.6906147003;5;14.4265403748;19.5;6;32.9356285334;
37;4;26.75;16.625;4;23.7530794144;5;16.4355163574;22.2000007629;7;33.2155872583;
38;4;26.75;18.625;5;23.8155794144;5;18.4445075989;24.2630004883;8;33.4994750023;
39;4;26.75;20.625;5;23.878036499;5;18.4535064697;26.3309841156;8;33.787275672;
40;4;26.75;20.625;5;23.940372467;5;18.4625053406;28.2121887207;9;34.0789978504;
41;4;26.75;20.625;6;24.0025100708;5;18.4714984894;29.3884143829;9;34.3746709824;
42;4;26.75;20.625;7;24.0643725395;5;18.4804782867;30.5674495697;10;34.6743389368;
43;4;26.75;20.625;7;24.1258842945;6;18.3721885681;31.5914268494;10;34.9780496359;
44;4;26.75;20.625;8;24.186971426;6;18.4983673096;32.6796035767;11;35.2858464718;
45;4;26.75;20.625;8;24.2475619316;7;18.5072631836;34.1219406128;9;45.5977561474;
46;4;26.75;20.625;8;24.3075861931;7;19.0;34.8457756042;9;46.3137757778;
47;5;26.75;20.625;7;37.1169772148;7;21.0;34.5567359924;9;47.0082616806;
48;5;27.75;21.625;8;37.813170433;7;20.0;36.3637008667;8;47.6798522472;
49;6;28.75;22.625;8;38.4551353455;8;21.5896263123;38.3637008667;6;64.3277964592;
50;6;28.75;23.625;8;39.0401637554;8;24.0;43.3637008667;6;65.7518763542;
51;6;28.75;24.625;9;39.5677237511;8;27.6786365509;48.3637008667;7;67.0736556053;
52;6;28.75;25.625;9;40.039124012;9;28.2479438782;53.3637008667;7;68.2928692102;
53;6;28.75;25.625;9;40.4570994377;9;29.5763778687;54.9979820251;8;69.4128278494;
54;6;28.75;25.625;10;40.8253860474;9;31.4510192871;57.3713226318;11;70.4079756737;
55;6;28.75;25.625;10;41.1483244896;9;33.0961608887;56.2889823914;12;71.2807340622;
56;6;28.75;25.625;10;42.4305272102;9;34.1577949524;55.3310317993;13;72.0802754164;
57;6;29.75;26.625;11;42.6936190128;9;33.625;56.3745117188;15;72.7108381987;
58;7;30.75;27.625;10;44.057969451;9;35.4904403687;53.4194145203;16;73.1773816347;
59;7;31.2281265259;29.0234375;10;45.2220439911;9;35.9649085999;52.4000015259;16;73.5293837786;
60;7;31.6187667847;30.3489723206;10;46.2087448835;9;36.0441131592;52.4000015259;17;73.8827955723;
61;7;31.9322776794;31.6102333069;10;47.0430488586;9;34.2736740112;54.4000015259;18;74.2363142967;
62;7;32.1802062988;31.8168411255;10;47.6146434546;9;34.9000015259;54.4000015259;18;74.5886452198;
63;7;32.3739547729;31.9782962799;8;47.8521080017;9;35.8759155273;52.4000015259;18;74.938526392;
64;6;30.4000015259;27.0;9;31.0455185175;10;34.5615692139;53.4000015259;14;93.2847505808;
65;6;29.4000015259;29.0;9;31.1878610253;10;33.5685806274;56.4000015259;13;93.499165535;
66;6;31.4000015259;29.0;9;31.3337347507;11;32.9000015259;60.4000015259;10;103.692316055;
67;6;29.4000015259;31.0;10;31.4822618365;11;34.9000015259;62.4000015259;12;104.290568829;
68;6;30.4000015259;31.0;11;31.6326415539;11;37.2060852051;64.5;12;105.193956852;
69;7;31.4000015259;32.0;10;31.7841476798;11;39.2530899048;67.5;13;108.067390919;
70;7;29.4000015259;33.0;10;31.9361252785;11;39.5393714905;70.0419998169;14;110.458631277;
71;8;30.4000015259;32.0;10;50.0879887938;10;33.7738609314;67.4735565186;15;94.5145516396;
72;8;32.4000015259;33.0;10;50.2392174006;10;36.3014526367;66.7708129883;16;96.2830443382;
73;8;34.4000015259;34.0;11;50.3893530369;10;38.5071525574;64.8097457886;16;97.6176960468;
74;8;35.4000015259;35.0;11;50.5379959345;10;37.9106750488;66.9000015259;17;98.3604016304;
75;8;32.4000015259;37.0;11;50.6848018765;10;36.2574920654;70.9000015259;19;99.0626170635;
76;8;33.4000015259;37.0;12;50.8294761181;10;35.2999992371;75.2831573486;20;99.7256269455;
77;8;31.4000015259;39.0;11;50.9717721343;10;36.2999992371;78.8972167969;20;100.351072788;
78;8;32.4000015259;39.0;8;51.1114854813;10;36.4660415649;82.0715713501;22;100.94080925;
79;7;33.4000015259;40.0;9;51.2484498024;11;36.5460586548;86.2105941772;22;101.461229086;
80;7;31.4000015259;42.0;10;51.3825341463;11;36.5;90.3510742188;23;101.85008502;
81;7;32.4000015259;42.0;12;51.51363796;11;36.5;94.4924697876;24;102.226974487;
82;7;33.4000015259;43.0;12;51.641686976;11;37.5;95.5172042847;24;102.591666222;
83;7;31.4000015259;45.0;12;51.7427268028;11;36.5;98.7390670776;25;102.891671181;
84;7;33.4000015259;42.0;13;51.7984164953;12;36.5;101.124176025;24;103.136143684;
85;7;33.4000015259;43.0;13;51.8548362255;12;37.5;100.295303345;24;104.376690388;
86;6;29.4000015259;33.0;13;33.91184026;13;42.1376724243;104.463684082;25;122.642565012;
87;6;30.4000015259;32.0;13;33.9692895412;13;45.4612541199;109.628799438;25;122.903663635;
88;6;31.4000015259;32.0;14;34.0270519257;13;48.4903640747;111.790145874;25;123.995791197;
89;6;29.4000015259;33.0;14;34.0850011706;13;48.5275802612;117.028823853;26;124.953021765;
90;6;30.4000015259;32.0;14;34.1430171728;13;49.495300293;122.24684906;26;126.799220443;
91;6;31.4000015259;32.0;14;34.2009856105;13;49.5799217224;125.455749512;27;127.584026933;
92;6;29.4000015259;33.0;14;34.2587981224;13;50.6544036865;129.655303955;27;128.279586792;
93;6;30.4000015259;32.0;14;34.3163520098;13;48.8279647827;135.845321655;26;129.897097111;
94;6;28.4000015259;33.0;13;34.3735505939;13;53.8613700867;132.025756836;26;131.339917541;
95;6;27.4000015259;34.0;14;34.4303027987;13;55.8935699463;138.196594238;28;131.710685611;
96;6;26.4000015259;35.0;14;34.4865230918;14;59.0306549072;144.357925415;21;132.062997699;
97;6;25.4000015259;36.0;13;34.5421316028;14;63.1688766479;141.504364014;20;132.333459616;
98;6;24.4000015259;37.0;14;34.5970542431;14;61.1959266663;147.591537476;19;132.599547505;
99;6;23.4000015259;38.0;15;34.6512222886;14;62.2225341797;153.673751831;19;132.861324668;
100;6;22.4000015259;39.0;16;34.704572618;14;66.2487182617;150.751068115;21;133.118888736;
