Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;2;14.5;8.625;4;18.25;1;9.0;10.0;5;20.0;
7;2;15.5;8.625;4;18.6424993277;1;9.5;10.0;5;20.0;
8;2;16.1854991913;8.79749965668;4;18.9829548597;1;9.5;10.0;5;20.3999996185;
9;2;16.3897724152;8.94309806824;4;19.8254748583;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.8952846527;9.3333568573;4;20.5591462851;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.8952846527;9.6677980423;4;21.1902817488;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;20.8952846527;9.94955635071;4;21.7285703421;2;9.95943069458;11.3209562302;4;23.9143505096;
13;2;22.0170192719;10.1834592819;4;22.1854667664;2;11.9478340149;11.4571752548;4;24.7514065504;
14;2;22.2000274658;10.6622266769;4;22.5729027987;2;13.9478340149;11.8107032776;4;25.4586948156;
15;2;23.2000274658;10.5308046341;5;22.8404657841;2;15.9478340149;12.0916318893;3;26.0603342056;
16;2;24.2000274658;11.102139473;5;22.9225263596;2;17.0463218689;12.3113050461;3;26.5800945759;
17;2;25.2000274658;10.625;5;23.0074484348;2;17.7228336334;12.9663801193;3;26.8187118769;
18;2;26.2000274658;11.1522350311;5;23.095189929;2;18.7228336334;12.5;2;27.0402543545;
19;2;26.75;11.1785573959;5;23.1856930256;2;19.625;12.5;2;27.2842636108;
20;2;26.75;11.20570755;5;23.2788832188;2;20.1389598846;12.5;3;27.5518820286;
21;2;26.75;11.2336654663;6;23.374669075;2;20.1991729736;12.5;4;27.8440244198;
22;2;26.75;10.625;6;23.4729421139;2;19.625;13.5;4;28.1613030434;
23;2;26.75;10.625;6;23.5735759735;2;20.3362922668;12.5;5;28.5039470196;
24;3;27.75;10.625;5;23.6764273643;3;19.625;12.5;4;28.871723175;
25;3;26.75;11.625;5;23.7813358307;3;19.625;13.5;4;29.263862133;
26;3;24.75;11.625;5;23.8881244659;3;19.625;14.2055444717;4;29.6789975166;
27;3;25.75;10.625;5;23.9966008663;3;20.625;12.5;4;30.1151270866;
28;3;23.75;11.625;5;24.1065583229;3;20.7759037018;12.5;4;30.5695996284;
29;3;24.75;10.625;5;24.2177767754;3;20.8781604767;12.5;4;31.0391392708;
30;3;25.75;10.625;5;24.3300247192;3;18.9838066101;13.5;4;31.5199065208;
31;3;23.75;11.625;6;24.4430608749;3;18.0919799805;14.5;4;32.007601738;
32;4;24.75;10.625;5;24.556636095;3;17.2017097473;15.5;4;32.4976010323;
33;4;25.75;10.625;5;24.6704955101;3;14.625;17.5;4;32.9851250648;
34;4;23.75;11.625;6;24.7843811512;3;14.0;19.5;4;33.465420723;
35;4;24.75;10.625;6;24.8980333805;3;14.0;21.5;4;33.9339466095;
36;4;25.75;10.625;6;25.0111942291;3;14.0;23.5;5;34.3865451813;
37;4;26.75;12.625;6;25.123609066;3;14.0;25.5;5;34.8195896149;
38;4;26.75;14.625;6;25.2350292206;3;14.0;27.5;5;35.2300891876;
39;4;26.75;16.625;6;26.3452138901;3;14.0;29.5;5;35.6157541275;
40;4;27.75;19.625;6;26.4839332104;3;14.0;30.9310283661;6;35.9750175476;
41;4;28.75;22.625;8;26.6215593815;3;14.0;32.182510376;6;37.307009697;
42;4;28.75;23.625;8;26.7578804493;4;15.0;33.4149055481;6;37.651506424;
43;4;28.75;24.625;9;26.8926985264;4;16.0;34.6280555725;6;37.9700303078;
44;4;28.75;25.625;9;27.0258311033;4;16.2432670593;35.8221931458;7;38.2633917332;
45;4;28.75;26.202917099;9;27.1571112871;4;16.2527999878;36.9978866577;8;38.532766223;
46;4;28.75;26.2193546295;10;27.2863883972;4;16.2625999451;38.155960083;8;38.7795971632;
47;5;28.75;26.2360630035;10;27.4135291576;4;17.2726631165;36.2974281311;9;39.0055048466;
48;5;28.75;26.2530384064;10;27.5384171009;5;17.2829933167;38.1234321594;8;40.2122056484;
49;5;28.75;25.625;11;27.6609530449;5;18.2935829163;38.5351715088;8;41.3830313683;
50;5;28.75;25.625;12;27.7810536623;5;20.5361824036;37.2999992371;9;41.502967;
51;5;28.75;25.625;12;27.8986525536;5;23.0;37.2999992371;9;41.6257783175;
52;5;28.75;25.625;12;28.0136983395;6;25.3268852234;38.2999992371;8;41.7514333725;
53;5;28.75;25.625;13;28.1261539459;6;27.2634811401;39.2999992371;11;41.8798921108;
54;5;28.75;25.625;13;28.235996604;6;28.4476623535;41.2000007629;11;42.0111064911;
55;5;28.75;25.625;13;28.3432155848;6;28.9123764038;43.2000007629;11;42.1450198889;
56;6;28.75;25.625;12;28.4478119612;6;29.1079711914;42.5;11;42.2815673351;
57;6;28.75;25.625;12;28.5497967005;6;29.2307357788;41.3792533875;12;42.4206750393;
58;6;28.75;25.625;12;29.484577179;6;29.2542800903;40.4033813477;13;43.5622606277;
59;6;29.2281265259;26.0234375;12;30.2716085911;6;29.8482398987;41.4816627502;14;43.7462328672;
60;6;29.6187667847;26.3489723206;12;30.928131938;7;31.3026866913;40.452671051;13;58.9336761236;
61;6;29.9322776794;26.6102333069;12;31.4733953476;7;29.8884811401;43.4778137207;13;59.8744840622;
62;6;30.1802082062;26.8168411255;12;31.9052152634;7;30.2977924347;44.9075202942;15;60.7379130125;
63;6;30.3739547729;26.9782962799;13;33.0178256035;7;30.7159156799;46.5;16;61.5230008364;
64;6;31.4000015259;28.0;13;33.1480896473;8;29.625;50.403339386;15;62.2321311235;
65;6;30.4000015259;30.0;13;33.2822973728;8;31.2951450348;50.1162071228;16;62.8701657057;
66;6;31.4000015259;30.0;14;33.420430541;8;30.6745433807;49.0779418945;19;63.4435734749;
67;7;29.4000015259;32.0;14;33.5624577999;8;30.9294319153;51.1212692261;19;63.9596409798;
68;7;30.4000015259;32.0;14;33.7083338499;8;32.4241943359;50.146446228;20;64.4258395433;
69;7;31.4000015259;32.0;14;33.8579987288;8;29.9518852234;52.2084312439;21;64.7556548119;
70;7;29.4000015259;33.0;15;34.0113770962;9;29.9634819031;53.8759040833;21;65.9701589346;
71;7;30.4000015259;32.0;15;34.168376565;9;31.4412555695;54.5396499634;22;66.2763825655;
72;7;31.4000015259;32.0;14;34.3288879395;9;31.9873752594;54.6110229492;22;68.7076960802;
73;7;29.4000015259;33.0;14;34.4927846193;9;32.3529396057;57.2319259644;22;70.8020175695;
74;7;30.4000015259;32.0;14;34.6599212885;9;32.6689338684;58.9940338135;22;72.6062301397;
75;7;31.4000015259;32.0;14;34.8301341534;9;33.3807868958;60.3980102539;21;74.1698902845;
76;8;29.4000015259;33.0;12;35.0032403469;9;33.5362472534;59.1235847473;22;76.377047658;
77;8;30.4000015259;32.0;13;35.1790380478;9;34.6263885498;63.4786682129;22;77.2071604729;
78;8;31.4000015259;32.0;13;35.3573064804;9;39.518157959;61.3229827881;23;78.0297310352;
79;9;29.4000015259;33.0;12;35.5378065109;10;33.9383773804;68.4435119629;22;78.7365728617;
80;9;30.4000015259;32.0;12;35.7202804089;10;32.2139930725;72.5725250244;22;79.4172997475;
81;9;31.4000015259;32.0;12;35.904453516;10;31.2527580261;77.9141693115;22;80.1167501211;
82;9;29.4000015259;33.0;12;36.0900349617;10;30.4830780029;80.7412872314;23;80.8340388536;
83;9;30.4000015259;32.0;12;36.2767188549;10;29.9224205017;84.4759521484;25;81.5680885315;
84;9;31.4000015259;32.0;13;36.4641859531;11;30.9161052704;87.4674377441;26;82.3176192045;
85;9;29.4000015259;33.0;13;37.6521062851;11;32.7611846924;88.7844085693;26;83.081140995;
86;8;31.4000015259;33.0;13;37.790139854;12;33.8838233948;90.7844085693;27;83.8569544554;
87;8;33.4000015259;34.0;13;37.9329400063;12;33.0913162231;95.7101745605;27;84.6431554556;
88;8;31.4000015259;36.0;14;38.0796563029;12;31.375;102.710174561;27;85.4376437664;
89;8;32.4000015259;36.0;14;38.2294861078;12;32.375;106.595466614;28;86.2381441593;
90;8;33.4000015259;37.0;14;38.3816731572;12;31.1323242188;108.595466614;28;87.0422298908;
91;8;31.4000015259;38.0;15;38.5355058908;12;31.2057685852;113.001724243;29;87.8473579884;
92;9;32.4000015259;37.0;14;38.6903162599;12;30.375;115.001724243;29;88.6509039402;
93;9;33.4000015259;37.0;14;38.8454787731;13;30.1409320831;118.001724243;27;102.200210094;
94;9;31.4000015259;38.0;14;39.0004104376;13;29.0;125.49105835;29;103.789503336;
95;9;32.4000015259;37.0;14;39.1545699835;13;31.0;129.825836182;27;105.311175108;
96;9;30.4000015259;38.0;14;39.3074570298;14;31.0;134.708328247;27;106.755643845;
97;9;29.4000015259;39.0;14;39.4586137533;14;32.0;140.509155273;28;108.116832018;
98;9;28.4000015259;40.0;15;39.607622087;15;35.0;139.407104492;28;109.391940594;
99;9;27.4000015259;41.0;16;39.7541048527;15;34.0;142.901519775;29;110.580981731;
100;9;26.4000015259;42.0;15;40.8977253437;15;37.706489563;139.747558594;31;111.686172485;
