Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;2;14.5;8.625;4;18.25;1;9.0;10.0;5;20.0;
7;2;15.5;8.625;4;18.7174992561;1;9.5;10.0;5;20.0;
8;2;16.2304992676;8.79749965668;4;19.1448272467;1;9.5;10.0;5;20.3999996185;
9;2;16.4868965149;8.94309806824;4;20.114030838;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;17.0684185028;9.3333568573;4;20.9971549511;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;19.0684185028;9.6677980423;4;21.8030670881;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;21.0684185028;9.94955635071;4;22.5440151691;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;22.5062847137;10.1834592819;4;23.2339217663;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;23.6901130676;10.3752222061;4;23.88697505;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;24.8952465057;10.5308046341;5;24.4546608925;2;14.7228336334;12.3916320801;4;25.6226100922;
16;2;26.1228237152;10.625;5;24.8727197647;2;16.7228336334;12.3113050461;4;26.0517596006;
17;2;27.3736591339;10.625;5;25.3301706314;2;17.7228336334;12.8078794479;4;26.1871190071;
18;2;28.6481304169;10.625;5;25.8267202377;2;18.7228336334;12.8561353683;4;26.2917383909;
19;2;29.4960327148;10.625;5;26.3609733582;2;19.625;12.8875217438;4;26.4042263031;
20;2;29.8165836334;10.625;5;26.9302859306;2;19.625;12.9212675095;6;26.5249304771;
21;2;30.1581726074;10.625;5;27.5306758881;2;19.9681091309;12.5;6;26.6541694403;
22;2;30.5184059143;10.625;5;28.1568169594;2;19.625;13.1616678238;6;26.7922235727;
23;2;30.8940906525;10.625;5;28.8021335602;2;19.625;13.2168893814;6;26.9393253326;
24;2;31.2812805176;10.625;5;29.4590082169;2;20.0613479614;12.5;6;27.0956480503;
25;2;27.2812805176;12.625;4;30.119093895;2;20.0965213776;12.5;7;27.261295557;
26;2;27.2812805176;12.625;4;30.7737131119;2;19.625;12.5;7;27.4362905025;
27;2;24.2812805176;14.625;4;31.414305687;2;19.625;12.5;8;27.6205644608;
28;3;24.75;14.625;2;32.0328741074;2;19.625;12.5;8;27.8139474392;
29;3;25.75;15.625;3;32.622387886;3;19.625;12.5;7;28.016159296;
30;4;24.75;14.625;2;33.1770887375;3;17.625;13.5;7;28.2268030643;
31;4;24.75;14.625;2;33.6926860809;3;16.625;14.5;7;28.445360899;
32;4;26.75;12.625;2;34.1664180756;3;15.625;15.5;7;28.6711919308;
33;4;28.75;11.625;2;34.596997261;3;14.625;16.5;7;28.9035346508;
34;4;29.75;10.625;2;34.9844608307;3;14.8782958984;17.5;7;29.141512394;
35;4;30.75;12.625;2;35.3299570084;3;14.9318408966;18.5;8;29.3841423988;
36;4;31.75;14.625;2;35.6354980469;3;14.9864320755;19.5;8;29.6303496361;
37;4;32.75;16.625;3;35.9037160873;3;15.0418281555;20.5;9;29.8789830208;
38;4;33.75;18.625;3;36.1376314163;3;15.0977706909;21.5;9;30.1288366318;
39;4;34.75;20.625;4;36.3404560089;3;15.1539878845;22.5;9;30.3786706924;
40;4;35.75;20.625;4;36.5;3;15.2102012634;23.5;9;30.6272368431;
41;4;35.9000015259;20.625;5;36.5;3;15.26612854;24.5;9;30.8733024597;
42;4;35.9000015259;20.625;5;37.5;3;15.3214931488;25.5;11;31.1156759262;
43;4;36.9000015259;21.625;5;37.6050000191;3;15.3760271072;26.5;11;32.353228569;
44;4;37.9000015259;22.625;6;37.7198647261;3;16.4294757843;27.5;12;32.71491611;
45;4;37.9000015259;23.625;6;37.8452684879;3;17.4816055298;28.5;12;33.0852273703;
46;4;37.9000015259;24.625;6;37.9818768501;4;17.8191757202;29.5;10;48.4647669792;
47;4;37.9000015259;25.625;7;38.130333066;4;18.0;29.5;10;49.6042888165;
48;5;37.9000015259;25.625;6;38.2912415266;4;18.3641242981;30.5;11;50.6740452051;
49;5;37.9000015259;25.625;6;38.4651488066;4;18.4092102051;32.5;12;51.6741640568;
50;5;37.9000015259;25.625;6;38.6525228024;5;19.4590568542;33.5;11;52.6081619263;
51;5;37.9000015259;25.625;6;38.8537294865;5;20.5139598846;35.5;11;53.4820091724;
52;5;37.9000015259;25.625;7;40.4730634689;5;22.5741729736;36.5;14;54.3031823635;
53;5;38.7212524414;26.0234375;7;41.8977093697;5;23.8315162659;37.5;14;55.0797886848;
54;5;39.4135932922;26.3489723206;7;43.148058176;5;24.8655796051;38.5;14;55.8198401928;
55;5;39.9891433716;26.6102333069;7;44.2478415966;5;24.4133872986;38.5;15;56.4369897842;
56;5;40.4622039795;26.8168411255;8;45.2212138176;5;24.496137619;38.5;16;56.9520173073;
57;5;40.8475418091;26.9782962799;8;46.8842129707;5;24.5843696594;38.5;16;58.4811282158;
58;5;42.0353012085;28.0;8;47.5378088951;5;25.625;36.5;17;59.1926959753;
59;5;43.1708488464;29.0;9;48.0329093933;5;26.625;37.5;18;59.9365105629;
60;6;43.2000007629;30.0;8;48.4961236715;5;29.0350723267;35.5;18;60.6334097385;
61;6;41.2000007629;32.0;8;48.9734859467;6;31.1032810211;36.5;17;61.3757287264;
62;6;40.2000007629;34.0;9;49.4620672464;6;32.2067489624;37.5;18;62.1630311012;
63;6;39.2000007629;35.0;10;49.9586347342;6;33.2966308594;37.5;18;62.994549036;
64;6;38.2000007629;36.0;10;50.4597463608;6;34.0990867615;37.5;18;63.8691761494;
65;6;37.2000007629;37.0;11;50.9618579149;6;34.2152175903;37.5;18;64.7854235172;
66;7;36.2000007629;38.0;10;51.4614412785;6;32.3460006714;38.5;18;65.7413256168;
67;7;35.2000007629;39.0;10;51.9551018476;6;31.4922122955;39.5;20;67.7342910767;
68;7;34.2000007629;40.0;10;52.4396857023;6;31.6543235779;41.5;20;68.8009009361;
69;7;33.2000007629;41.0;10;52.9123768806;6;31.8323917389;43.5;21;69.897854805;
70;7;32.4000015259;42.0;10;53.3707664013;6;31.644241333;45.5;22;71.0193750858;
71;7;32.4000015259;43.0;11;53.8128993511;6;31.8618202209;47.5;23;72.1582120657;
72;7;32.4000015259;44.0;11;55.2372956276;6;32.0924263;49.5;23;75.5089043379;
73;7;33.4000015259;46.0;11;55.7629452944;6;31.5730781555;48.5;23;78.5582369566;
74;7;34.4000015259;48.0;13;56.2823371887;6;33.0187263489;48.5;24;81.3311240673;
75;8;34.4000015259;49.0;12;56.7963867188;6;34.4773216248;48.5;24;83.8522723913;
76;8;34.4000015259;50.0;13;57.3063596487;6;33.9209060669;47.5;24;85.9795304537;
77;8;34.4000015259;51.0;13;57.8137876987;6;34.3412780762;47.5;25;87.606723547;
78;8;34.4000015259;51.0;13;58.3203763962;6;34.9072990417;48.5;26;89.1334768534;
79;8;34.4000015259;51.0;13;58.8279109001;6;30.8478355408;52.3552513123;26;90.4518144131;
80;8;34.4000015259;53.0;13;59.3381569386;6;31.9065704346;54.4004898071;27;91.6558699608;
81;8;34.4000015259;57.0;14;60.8527705669;6;30.166601181;56.4473075867;27;92.7400670052;
82;8;35.4000015259;61.0;14;61.2698899508;6;29.3991279602;59.4956703186;28;93.7043390274;
83;8;37.4000015259;62.0;16;61.6635012031;6;28.6032409668;62.545539856;29;94.4585425854;
84;8;36.4000015259;66.0;17;62.079716444;6;27.7794418335;65.596862793;30;95.0635557175;
85;8;36.4000015259;70.0;18;62.5174946189;6;27.62931633;68.6495819092;31;95.5911343098;
86;8;37.4000015259;71.0;18;62.9754092097;6;27.7551651001;70.70362854;31;96.0500953197;
87;8;36.4000015259;74.0;18;63.4516202211;6;27.8596858978;72.7589035034;32;96.4496266842;
88;8;36.4000015259;77.0;23;63.9438630939;6;27.945690155;74.8153305054;32;96.745603323;
89;8;37.4000015259;77.0;23;64.4494566321;6;28.0;76.8728027344;32;96.8624122143;
90;8;36.4000015259;80.0;24;64.9653334618;6;28.0;78.9312057495;33;96.9808471203;
91;8;36.4000015259;83.0;24;65.4880962372;6;29.0;77.9904251099;34;97.1006519794;
92;8;37.4000015259;83.0;24;66.0140930414;6;28.0;78.0503234863;35;97.2215571404;
93;8;36.4000015259;86.0;27;66.879366219;6;28.0;79.1107788086;33;97.3432817459;
94;8;37.4000015259;86.0;27;67.7587410212;6;28.0;75.1716461182;34;97.4655361176;
95;8;37.4000015259;86.0;27;68.6461699009;6;27.0;75.2327728271;33;97.5880241394;
96;8;36.4000015259;89.0;27;69.5354061127;6;28.0;76.2940139771;33;97.7104465961;
97;8;36.4000015259;92.0;27;71.4201894999;6;28.0;72.3552246094;33;97.8325037956;
98;9;39.4000015259;90.0;27;72.3544305563;6;27.0;73.4162521362;34;97.9538981915;
99;10;39.4000015259;91.0;27;73.275357008;6;28.0;75.4769515991;34;98.0743379593;
100;10;38.4000015259;96.0;25;74.1778150797;6;28.0;72.5371704102;34;98.1935391426;
