Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;4;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;4;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;4;17.25;1;9.0;10.0;6;20.0;
7;1;14.8999996185;8.625;3;17.5949993134;2;9.5;10.3000001907;5;21.0;
8;1;15.5569992065;8.79749965668;3;17.8861961365;2;9.72500038147;10.0;5;21.5299996138;
9;1;15.7317180634;8.94309806824;3;18.6667137146;2;9.84424972534;10.1999998093;5;22.0018314123;
10;1;16.2000274658;9.3333568573;3;19.3355960846;2;9.95041179657;10.3632001877;5;22.4280958176;
11;1;17.2000274658;9.6677980423;3;19.8991127014;2;10.0463218689;10.4951858521;5;23.7177560329;
12;1;18.2000274658;9.94955635071;3;20.3669185638;2;10.3364953995;11.0209560394;5;24.8637619019;
13;1;19.2000274658;10.1834592819;3;20.7504444122;2;12.1614513397;11.4571752548;5;25.8837099075;
14;1;20.2000274658;10.3752222061;3;21.0616092682;2;14.1614513397;11.8107032776;5;26.8016016483;
15;1;21.2000274658;10.5308046341;3;21.25;2;16.1614513397;12.0916318893;5;27.6436917782;
16;1;22.2000274658;10.625;3;21.25;2;17.4025764465;12.3113050461;5;28.4353666306;
17;1;23.2000274658;10.625;4;21.25;2;18.5043945312;12.4808797836;5;28.9781968594;
18;2;24.2000274658;10.625;3;21.25;2;19.6179275513;12.5;6;29.5360116959;
19;2;24.75;10.625;4;21.25;2;20.6456031799;12.5;6;30.1467399597;
20;2;24.75;10.625;5;21.25;2;20.7830162048;12.5;6;30.8082637787;
21;2;24.75;10.625;6;21.25;2;20.9318599701;12.5;6;31.5163917542;
22;2;24.75;10.625;6;21.25;3;21.0911884308;12.5;5;32.264708519;
23;2;24.75;10.625;7;21.25;3;21.2595596313;12.5;6;33.0445957184;
24;2;24.75;10.625;7;21.25;4;21.4350337982;12.5;5;33.8454675674;
25;2;24.75;10.625;7;21.25;4;21.6152305603;12.5;5;34.6552286148;
26;2;24.75;10.625;7;21.25;4;21.7974262238;12.5;5;35.4609355927;
27;2;24.75;10.625;7;21.25;4;21.9787101746;12.5;5;36.2495918274;
28;2;24.75;10.625;7;21.25;4;22.1561584473;12.5;5;37.0089855194;
29;2;24.75;10.625;7;21.25;4;18.1561584473;14.5;5;38.7284460068;
30;2;24.75;10.625;7;21.25;4;17.625;16.5;5;39.4394330978;
31;2;24.75;10.625;7;21.25;4;18.625;15.5;5;40.0970673561;
32;2;24.75;10.625;7;21.25;4;18.8682670593;14.5;5;40.6978456974;
33;2;24.75;10.625;7;21.25;4;17.8777999878;14.5;5;41.2406719923;
34;2;24.75;10.625;7;21.25;4;18.2625999451;15.5;6;41.7265242338;
35;2;24.75;10.625;8;21.25;4;19.2726650238;16.5;6;42.1580193043;
36;2;24.75;10.625;8;21.25;4;19.8605537415;17.5;6;42.5389506817;
37;2;24.75;10.625;8;21.25;4;19.9462623596;18.5;6;42.8738386631;
38;2;24.75;11.625;8;21.25;4;18.9571113586;17.5;6;43.1675585508;
39;2;24.75;12.625;8;21.25;4;18.968214035;17.5;7;43.4250305891;
40;2;24.75;13.625;9;21.25;5;19.9795665741;18.5;6;43.5043625832;
41;2;24.75;14.625;9;21.25;5;18.9911613464;17.5;6;43.5569496155;
42;2;24.75;15.625;9;21.25;5;19.00299263;17.5;6;43.6105561256;
43;2;24.75;15.625;10;21.25;5;19.3623752594;17.5;6;43.6651450396;
44;2;24.75;15.625;10;21.25;5;20.3746566772;17.5;6;43.72067523;
45;2;24.75;15.625;11;21.25;5;21.3871517181;17.5;7;43.7771017551;
46;2;24.75;15.625;11;21.25;5;22.024848938;20.5;7;43.8343759775;
47;2;24.75;15.625;11;21.25;5;22.625;21.5;7;43.8924454451;
48;2;24.75;15.625;11;21.25;5;22.0508003235;24.5;8;43.9512542486;
49;2;24.75;15.625;11;21.25;5;22.625;25.5;8;44.0107431412;
50;2;24.75;15.625;12;21.25;5;23.625;27.5;8;44.0708494186;
51;3;24.75;15.625;11;21.25;6;22.0909404755;28.5;8;44.1315076351;
52;3;24.75;15.625;11;21.25;7;21.625;29.5;7;44.1926498413;
53;3;24.75;15.625;11;21.25;7;22.118347168;30.5;7;44.2542052269;
54;3;24.75;15.625;11;21.25;7;22.1321964264;31.5;8;44.3161010742;
55;3;24.75;15.625;12;21.25;7;22.1461219788;32.5;8;44.3782629967;
56;3;24.75;15.625;12;21.25;7;22.625;31.5;9;44.4406147003;
57;3;24.75;15.625;12;21.25;7;22.1741390228;31.5;9;44.5030794144;
58;4;24.75;15.625;12;21.25;7;22.1881923676;32.5;10;44.5655794144;
59;5;24.75;15.625;11;21.25;7;22.625;31.5;10;44.628036499;
60;5;24.75;15.625;11;21.25;7;22.2163085938;31.5;10;44.690372467;
61;5;24.75;15.625;11;21.25;7;22.2303333282;32.5;10;44.7525100708;
62;5;24.75;15.625;11;22.046875;7;22.2443141937;33.5;10;44.8143725395;
63;5;25.2281265259;16.0234375;10;22.6979465485;7;23.258234024;35.5;10;46.8758842945;
64;5;25.6187667847;16.3489723206;10;24.2204647064;8;25.625;35.5;9;47.0069713593;
65;5;26.9322776794;17.6102333069;10;24.6736803055;8;27.8590011597;36.5;9;47.1393368244;
66;6;29.1802082062;19.8168411255;9;26.0377764702;8;29.5380840302;37.5;11;47.2729058266;
67;6;30.3739547729;21.9782962799;9;26.0735535026;8;30.383605957;38.5;11;47.4076019526;
68;6;30.9700012207;24.0;9;26.0721074343;8;30.6667098999;38.5;11;47.5433471203;
69;6;30.9430007935;26.0;9;27.0763414502;8;30.6972522736;37.5;11;47.6800621748;
70;6;31.4000015259;28.6059207916;9;27.1257978678;8;30.7280158997;37.5;12;48.8176665306;
71;6;32.4000015259;30.0428981781;9;27.1812449098;9;31.7589759827;38.5;11;48.9860785007;
72;6;32.4000015259;31.050031662;9;27.242305398;9;32.4856834412;39.5;11;49.1558064222;
73;6;32.4000015259;32.0593757629;9;27.3086319566;9;33.0600585938;40.5;13;51.1263642311;
74;6;31.1060905457;34.6765136719;9;28.3799033165;9;32.7103729248;43.0;14;52.7895388603;
75;6;32.8291397095;36.2824363708;10;28.5358207226;9;31.7455806732;44.3899993896;14;54.1848154068;
76;7;34.8162269592;38.3053894043;10;28.7016408443;9;32.0990524292;44.6872596741;15;55.3554759026;
77;7;34.8046035767;39.6765136719;10;28.8773422837;9;34.1162605286;43.9097442627;15;57.1952369213;
78;7;34.7941436768;42.3530273438;12;29.0629050732;9;33.2268791199;46.0;15;57.8570293188;
79;7;33.1002655029;43.832572937;12;29.2583034635;9;33.297832489;47.0;16;58.4191721678;
80;7;31.7268886566;46.8603363037;12;29.4634994268;10;32.2116012573;51.0;18;58.8077656031;
81;7;32.4000015259;47.6407318115;13;29.678435564;10;32.7547912598;52.4838638306;18;59.202444911;
82;7;33.4000015259;49.6956634521;13;29.9030276537;10;31.8203163147;54.5562820435;19;59.6028215885;
83;8;34.4000015259;51.751499176;10;45.1371579766;10;29.2088394165;56.6306228638;19;60.008487463;
84;9;35.4000015259;54.8082008362;9;46.4306672215;10;29.3486061096;59.0;20;60.4190135002;
85;9;36.4000015259;57.0053710938;9;47.6383254528;10;29.373632431;63.0;20;60.8339495659;
