Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;2;12.2999992371;8.625;4;18.25;1;7.0;13.0;6;20.0;
3;2;12.2999992371;8.625;4;18.3624999523;1;8.0;12.0;6;20.0;
4;2;12.3449993134;8.625;4;18.4864046574;2;8.0;11.3000001907;5;21.0;
5;2;13.6418428421;8.625;4;18.6225773096;2;8.14999961853;10.0;5;21.0599999428;
6;2;14.7235460281;8.625;4;19.1306034327;2;9.23849964142;10.0;5;21.1229639053;
7;2;15.8213624954;8.79749965668;4;19.6016869545;2;9.75266647339;10.0;4;21.1889609098;
8;2;16.761013031;8.94309806824;4;20.6315426826;2;9.76751613617;10.0;4;21.6699410677;
9;2;17.3789253235;9.3333568573;3;21.5811042786;2;9.87573719025;10.1999998093;4;22.0818096399;
10;2;17.9486618042;9.6677980423;3;22.4590928555;2;9.96840667725;10.3632001877;4;22.4358423948;
11;2;19.9486618042;9.94955635071;3;23.2773604393;2;10.0480642319;10.4951858521;4;23.611035943;
12;2;21.9486618042;10.1834592819;3;24.0491263866;2;10.3124837875;11.0209560394;4;24.615765214;
13;2;23.4294776917;10.3752222061;3;24.7875139713;2;12.1056518555;11.4571752548;4;25.4640146494;
14;2;24.8368988037;10.5308046341;4;25.4425406456;2;14.1056518555;11.8107032776;4;26.1761806011;
15;2;26.1168804169;10.625;4;25.9480543137;2;16.1056518555;12.0916318893;4;26.7751014233;
16;2;27.4201889038;10.625;4;26.4907708168;2;17.2071437836;12.3113050461;4;27.2831678391;
17;2;28.7458190918;10.625;4;27.0677394867;2;18.2451515198;12.4808797836;4;27.4996597767;
18;2;30.091999054;10.625;4;27.6746611595;2;19.2852573395;12.5;4;27.687142849;
19;2;30.6047973633;10.625;4;28.3059058189;2;20.2296066284;12.5;4;27.883649826;
20;2;30.983543396;10.625;4;28.9546322823;2;20.2738208771;12.5;5;28.0888605118;
21;2;31.3727798462;10.625;4;29.6130218506;2;20.3199939728;12.5;5;28.3023359776;
22;2;31.7678127289;10.625;4;30.272611618;2;20.368024826;12.5;5;28.5235154629;
23;2;32.1635665894;10.625;4;30.9247112274;2;20.4177913666;12.5;6;28.7517154217;
24;2;32.5548248291;10.625;4;31.5608510971;2;20.4691352844;12.5;6;28.986133337;
25;2;32.9365081787;10.625;5;32.1732282639;2;20.5218811035;12.5;7;29.22585392;
26;2;33.3039360046;10.625;6;32.7550840378;2;19.625;13.5;7;29.4698610306;
27;2;33.653049469;10.625;6;33.3009910583;2;19.625;14.2879447937;7;29.7170505524;
28;2;33.980594635;10.625;6;33.8070135117;2;19.625;14.3868198395;7;29.9662499428;
29;2;34.2842102051;10.625;6;34.2707424164;3;18.625;13.5;6;30.2162384987;
30;2;34.5624465942;10.625;6;34.6912155151;3;17.7986526489;14.5;6;30.4657707214;
31;2;34.8147277832;10.625;7;35.0687503815;3;16.8547973633;15.5;6;30.7136011124;
32;2;35.0412521362;12.625;7;35.404718399;3;15.9105606079;16.5;5;30.9585089684;
33;2;35.2428321838;14.625;7;35.7012996674;3;15.3406639099;17.5;5;31.1993217468;
34;2;35.4207801819;16.625;8;35.9612350464;3;15.3948478699;18.5;5;31.4349379539;
35;2;35.5767402649;18.625;8;36.1876068115;3;15.4478607178;19.5;5;31.6643476486;
36;2;35.712562561;20.625;8;36.383646965;3;15.4994783401;20.5;6;31.8866472244;
37;2;35.8301887512;20.625;9;36.5;3;15.549495697;21.5;7;32.1010527611;
38;2;35.9000015259;20.625;10;36.5;3;15.5977363586;22.5;7;32.3069086075;
39;2;35.9000015259;20.625;10;36.5;3;14.0;24.5;7;32.5036902428;
40;2;35.9000015259;20.625;11;36.5;3;14.0;26.5;8;32.6910057068;
41;2;35.9000015259;20.625;11;36.5;3;14.0;28.5;8;32.8685903549;
42;2;35.9000015259;20.625;11;36.5;3;14.0;30.5;9;33.0363025665;
43;2;35.9000015259;20.625;9;36.5;3;14.0;32.5;9;33.1941108704;
44;2;35.9000015259;20.625;9;36.5;4;14.0;34.2358779907;8;48.3420877457;
45;2;35.9000015259;20.625;9;36.5;4;16.0;33.3394622803;8;49.2303924561;
46;2;35.9000015259;20.625;10;36.5;4;18.0;33.4362754822;10;50.0286359787;
47;3;35.9000015259;20.625;9;36.5;4;19.0;33.5264816284;10;50.7362833023;
48;3;35.9000015259;20.625;9;36.5;4;20.0;33.610294342;11;51.3562088013;
49;3;35.9000015259;20.625;9;37.8687496185;4;22.0;31.6102962494;12;51.8938140869;
50;3;36.7212524414;21.0234375;10;39.0226593018;4;23.625;32.5;14;52.3190898895;
51;3;37.4135932922;21.3489723206;8;39.9819107056;4;23.6499996185;32.5;14;52.6270179749;
52;3;37.9891433716;21.6102333069;8;40.7703399658;4;23.6499996185;32.5;16;52.8827629089;
53;3;38.4622039795;21.8168411255;8;41.4125671387;5;23.6499996185;32.5;15;81.75;
54;3;38.8475418091;21.9782962799;7;41.7255001068;5;24.6499996185;33.5;14;83.7625007629;
55;3;39.0353012085;22.0;8;42.9514122009;5;25.6499996185;35.5;15;85.2967796326;
56;3;40.1708488464;23.0;6;43.0399999619;5;26.6499996185;37.5;16;86.4120597839;
57;3;41.2000007629;24.0;7;43.0811839104;5;27.6499996185;39.5;16;87.1932144165;
58;3;41.2000007629;25.0;7;43.1235535145;5;28.6499996185;41.5;17;87.725528717;
59;3;41.2000007629;26.0;7;43.1671074629;5;29.6499996185;42.5;18;87.75;
60;3;41.2000007629;27.0;7;43.211841464;5;30.6499996185;43.5;19;87.75;
61;3;41.2000007629;27.6059207916;8;43.2577478886;5;31.6499996185;44.5;20;87.75;
62;3;41.2000007629;27.6288738251;8;43.3048160076;5;32.6500015259;45.5;19;87.75;
63;3;41.2000007629;27.6524085999;10;43.3530313969;5;33.6500015259;45.7999992371;20;87.75;
64;3;41.2000007629;27.6765155792;10;43.4023760557;5;34.6500015259;45.7999992371;19;87.75;
65;3;41.2000007629;27.7011871338;10;43.4528282881;5;35.6500015259;45.7999992371;19;87.75;
66;3;41.2000007629;27.7264137268;9;43.5043625832;5;36.0750007629;45.7999992371;18;87.75;
67;3;41.2000007629;27.7521820068;10;43.5569496155;5;36.0750007629;45.7999992371;19;87.75;
68;3;41.2000007629;27.7784748077;10;43.6105561256;5;36.0750007629;45.7999992371;19;87.75;
69;3;41.2000007629;27.8052787781;11;43.6651450396;5;36.0750007629;45.7999992371;20;87.75;
70;3;41.2000007629;27.832572937;12;43.72067523;5;36.0750007629;45.7999992371;21;87.75;
71;3;41.2000007629;27.0;12;43.7771017551;6;36.0750007629;45.7999992371;19;101.671875;
72;3;41.2000007629;27.8885498047;13;43.8343759775;6;35.9515647888;48.6990013123;20;105.100225449;
73;3;41.2000007629;27.0;13;43.8924454451;6;37.5537796021;51.4218864441;22;107.702036858;
74;3;41.2000007629;27.9462223053;14;43.9512542486;6;38.9841003418;53.9933929443;24;109.634552956;
75;3;41.2000007629;27.0;14;44.0107431412;6;39.1592674255;54.2169494629;24;110.598417282;
76;3;41.2000007629;28.0;15;44.0708494186;6;40.1592674255;55.387260437;25;111.093741417;
77;4;41.2000007629;27.0;13;44.1315076351;6;40.0453033447;56.387260437;27;111.54091835;
78;4;41.2000007629;27.0;14;44.1926498413;8;37.1478042603;58.387260437;25;111.849309921;
79;4;41.2000007629;27.0;14;44.2542052269;8;36.0140609741;60.387260437;25;112.125658989;
80;4;37.2000007629;29.0;14;44.3161010742;8;35.9376983643;62.387260437;25;112.371678352;
81;4;39.2000007629;28.0;13;44.3782629967;8;36.011505127;64.387260437;26;112.589412689;
82;4;35.2000007629;30.1891326904;14;44.4406147003;8;36.0768241882;66.387260437;26;112.781103134;
83;4;35.2000007629;30.2203063965;14;45.5030794144;8;36.1343307495;68.387260437;26;112.949080467;
84;4;36.2000007629;31.0;14;45.6105793715;8;36.1847229004;70.387260437;27;114.0;
85;4;34.2000007629;35.0;14;45.71959126;8;37.2000007629;72.387260437;27;114.039999962;
86;4;34.2000007629;36.3140182495;15;45.8300478458;8;38.2000007629;74.387260437;28;114.08118391;
87;4;34.2000007629;38.3451843262;15;45.941879034;8;38.2000007629;76.387260437;29;114.123553514;
88;4;31.2000007629;41.3762550354;15;46.2245795727;8;38.2000007629;78.387260437;29;114.167107463;
89;4;31.2000007629;41.4622344971;15;46.5218651295;8;38.2000007629;80.387260437;29;114.211841464;
90;4;33.2000007629;39.5510749817;16;46.8337396383;8;40.3211860657;83.2355499268;31;114.257747889;
91;5;32.2000007629;40.2995758057;15;47.1601035595;9;41.7257728577;85.2676849365;30;114.304816008;
92;5;32.2000007629;40.4309959412;15;47.5007464886;10;41.63048172;88.2676849365;29;114.353031397;
93;5;32.2000007629;40.5653610229;16;47.855338335;10;40.6353034973;91.2676849365;30;114.402376056;
94;5;32.2000007629;40.7022285461;16;48.2234222889;11;39.6402359009;94.2676849365;30;114.452828288;
95;5;32.2000007629;40.8411140442;16;48.604408741;11;38.6452827454;97.2676849365;28;114.504362583;
96;5;32.2000007629;40.9814987183;15;48.9975712299;11;37.6504364014;100.267684937;25;114.556949615;
97;5;32.2000007629;42.122844696;14;50.4020431042;11;37.6556930542;102.477127075;25;114.610556126;
98;5;33.2000007629;44.2645835876;14;50.8968161345;11;38.6610565186;103.267684937;25;115.66514504;
99;6;34.2000007629;46.4061470032;10;51.4062792063;11;38.6665153503;107.267684937;25;115.810675263;
100;6;33.2000007629;48.5469589233;9;51.9293899536;11;39.6720657349;111.267684937;22;116.804220915;
