Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;6;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;6;17.25;1;9.0;10.0;6;20.0;
7;2;15.5;8.625;5;18.5949993134;1;9.5;10.0;6;20.0;
8;2;16.156999588;8.79749965668;5;18.9711961746;1;9.5;10.0;6;20.3999996185;
9;2;16.3827171326;8.94309806824;5;19.8647165298;2;9.59000015259;10.5;5;21.7264003754;
10;2;16.9188289642;9.3333568573;5;20.6570171118;2;9.88844013214;10.3632001877;5;22.0603717566;
11;2;18.9188289642;9.6677980423;5;21.3550356627;2;9.96358394623;10.4951858521;5;23.2074631453;
12;2;20.9188289642;9.94955635071;5;21.9690755606;2;10.2216796875;11.0209560394;5;24.1828715801;
13;2;22.16132164;10.1834592819;5;22.5111804008;2;12.0082511902;11.4571752548;5;25.0006883144;
14;2;22.5067100525;10.3752222061;5;22.993827939;2;14.0082511902;11.8107032776;5;25.6814495325;
15;2;22.7962989807;10.5308046341;5;23.3670890331;2;16.0082511902;12.0916318893;5;26.2481688261;
16;2;23.0202541351;10.625;5;23.5657336712;2;17.0885848999;12.3113050461;5;26.723449707;
17;2;23.1394405365;10.625;5;23.778416872;2;18.1192131042;12.4808797836;4;26.9068236351;
18;2;23.2670497894;10.625;5;24.0052559376;2;19.1518688202;12.5;4;27.0611462593;
19;2;23.4031524658;10.625;5;24.2461960316;2;20.0887584686;12.5;4;27.2247776985;
20;2;23.5477180481;10.625;5;24.5009865761;2;20.1255760193;12.5;5;27.3977591991;
21;2;23.75;11.6002960205;6;24.7691609859;2;20.1644954681;12.5;6;27.5800426006;
22;2;24.75;10.625;6;25.0500195026;2;20.2055091858;12.5;6;27.7714805603;
23;2;25.75;10.625;6;25.3426203728;2;19.625;13.5;6;27.9718174934;
24;2;26.75;10.625;6;25.6457762718;2;20.2936592102;12.5;6;28.1806821823;
25;2;26.75;10.625;5;25.9580621719;2;19.625;13.5;8;28.3975830078;
26;2;26.75;10.625;5;26.2778306007;2;20.3894557953;12.5;8;28.6219055653;
27;2;26.75;10.625;4;26.60324049;2;19.625;13.5;8;28.8529140949;
28;2;26.75;10.625;4;26.9322915077;2;19.625;14.0411653519;9;29.089756012;
29;2;26.75;10.625;4;27.2628707886;3;18.5451946259;13.5;8;29.3314704895;
30;2;24.75;11.625;3;27.5928049088;3;17.5995807648;14.5;8;29.5770010948;
31;2;25.75;10.625;3;27.9199156761;3;16.6548252106;15.5;8;29.8252120018;
32;2;23.75;11.625;3;28.2420783043;4;15.7106723785;16.5;5;58.8249063492;
33;2;24.75;10.625;3;28.5572757721;4;15.0;18.5;5;61.0873508453;
34;2;25.75;11.625;3;28.8636498451;4;16.0;20.5;4;62.8705744743;
35;2;23.75;13.625;3;29.1595430374;4;17.0;22.5;4;64.2325620651;
36;2;24.75;15.625;3;29.4435319901;4;18.0;24.5;4;65.2569842339;
37;2;25.75;17.625;4;29.7144489288;4;19.0;25.744638443;5;66.027982235;
38;2;26.75;19.625;4;29.9713916779;4;20.0;26.9117164612;5;66.2854895592;
39;2;26.75;20.625;4;30.21372509;4;21.0;28.074842453;5;66.5119123459;
40;2;26.75;20.625;3;30.441069603;4;22.0;29.2333374023;6;66.7308688164;
41;2;26.75;20.625;3;30.6532850266;4;23.0;30.3866081238;7;66.9416303635;
42;2;26.75;20.625;3;30.8504447937;4;24.0;31.5341415405;7;68.1435980797;
43;2;26.75;21.625;3;31.0328102112;4;26.0;32.6755180359;8;68.4663051367;
44;2;26.75;22.625;4;31.200799942;4;28.0;34.6014137268;9;68.7948464155;
45;2;26.75;23.625;4;31.3549575806;4;28.4249992371;35.8313941956;8;69.1304430962;
46;2;26.75;24.625;5;31.4959259033;4;28.7484893799;39.8313941956;8;69.4744579792;
47;2;26.75;25.625;5;31.624417305;4;29.4249992371;40.8313941956;9;69.8283544779;
48;2;26.75;25.8122081757;4;31.7411899567;4;29.4249992371;41.8313941956;10;70.1936442852;
49;2;26.75;25.8705940247;5;31.75;4;28.8840560913;45.8313941956;11;70.5718231201;
50;3;26.75;25.875;5;31.75;5;28.9389610291;48.9385910034;10;70.9642984867;
51;3;26.75;25.875;6;31.75;5;29.4249992371;48.9385910034;12;71.372307539;
52;3;26.75;25.875;6;31.75;6;29.4249992371;48.9294090271;10;91.7968316078;
53;3;26.75;25.875;6;31.75;7;31.4249992371;50.1515045166;9;93.438503027;
54;3;26.75;25.875;7;31.75;7;35.2133865356;46.1515045166;9;94.8393230438;
55;3;26.75;25.875;7;31.75;7;36.4249992371;46.7129135132;10;96.0718207359;
56;3;26.75;25.875;7;31.75;7;38.4093704224;45.5;10;98.1653313637;
57;3;26.75;25.875;7;31.75;7;37.4500007629;49.5;11;99.1787724495;
58;3;26.75;25.875;7;31.75;8;38.4500007629;50.5;10;100.093477249;
59;3;26.75;25.875;7;31.75;8;40.4500007629;49.5;10;100.912692785;
60;3;26.75;25.875;7;33.8093748093;8;40.0750007629;51.5;11;101.437013984;
61;3;28.2281265259;27.4046878815;7;34.7612576485;9;41.337600708;51.5;11;101.969443202;
62;3;29.6187667847;28.8506278992;9;35.5664415359;9;41.6517105103;51.5;12;102.505348921;
63;4;29.9322776794;30.2217407227;9;36.245085597;8;41.7619590759;51.5;13;103.039941072;
64;4;30.1802082062;31.5280628204;9;36.817284584;8;40.0750007629;52.5;14;103.56845212;
65;4;30.3739547729;32.7796173096;10;37.0950590372;9;40.0750007629;53.5;13;104.086322665;
66;5;30.4000015259;32.8823852539;9;37.3158043623;9;41.0750007629;51.5;13;109.147974849;
67;5;30.4000015259;32.9550476074;9;37.484351635;9;38.9515609741;55.0;13;114.078006148;
68;5;30.4000015259;33.0;8;37.5662232637;9;41.5537796021;56.3899993896;13;117.237463117;
69;5;30.4000015259;33.0;8;37.6513283253;9;43.9841003418;58.6872596741;14;119.675715923;
70;5;30.4000015259;35.0;8;38.7396525145;9;45.4564437866;55.6872596741;15;120.981470108;
71;5;31.4000015259;37.0;9;38.856164217;9;47.7603416443;59.0;15;121.905775905;
72;5;32.4000015259;39.0;9;40.2961815596;9;51.8356170654;57.0;16;122.806539178;
73;5;32.9759979248;41.4799995422;9;41.5047188997;10;51.0136795044;60.0;16;123.593918085;
74;5;33.4312705994;43.8593902588;10;42.511726141;10;49.6777572632;62.0;16;124.375849485;
75;5;33.783290863;46.1527404785;11;43.3496929407;10;50.7968521118;62.0;16;125.155466795;
76;5;34.050743103;47.375617981;11;43.9643278122;10;50.0656661987;63.0;18;125.936237812;
77;5;34.2000007629;48.5;12;44.3058382273;11;48.593624115;69.0;17;126.721576214;
78;6;34.2000007629;49.5;11;44.6251038313;11;48.6721572876;73.0;17;127.514465332;
79;6;34.2000007629;51.4304389954;12;44.9054900408;11;48.7514457703;78.9198913574;18;128.317109823;
80;6;34.2000007629;52.5;13;45.0490654707;11;48.8317108154;84.2652740479;19;129.089170456;
81;6;34.2000007629;53.5;13;45.194709897;11;48.9089164734;90.9198913574;20;129.769251108;
82;6;34.2000007629;54.5;14;45.3421645164;11;48.9769248962;96.9198913574;20;130.478979588;
83;7;34.2000007629;55.5;13;45.4911547899;11;49.0478973389;102.919891357;22;131.212730408;
84;7;34.2000007629;56.5;13;45.6413929462;11;50.1212730408;105.919891357;24;131.963752508;
85;7;34.2000007629;57.5;15;45.7925802469;11;49.1963768005;111.919891357;24;132.724388838;
86;8;34.2000007629;58.5;14;45.944409132;11;49.272441864;117.919891357;25;133.486385584;
87;8;34.2000007629;59.5;14;46.0965663195;11;50.3486404419;120.919891357;26;134.241274834;
88;8;34.2000007629;60.5;14;46.2487359047;11;49.4241294861;126.919891357;28;134.980786562;
89;8;34.2000007629;61.5;15;47.4006017447;11;49.4980812073;132.919891357;30;135.697255373;
90;8;35.2000007629;63.4360847473;15;47.5818507671;11;50.5697250366;135.919891357;31;136.383975029;
91;8;36.2000007629;64.4966430664;16;47.8825656176;11;49.6383972168;141.919891357;33;137.035467148;
92;9;36.2000007629;65.6165771484;15;49.1882251501;11;49.7035484314;147.919891357;33;137.64763546;
93;9;37.2000007629;67.7386322021;15;49.7076979876;13;50.7647628784;149.919891357;30;170.217812538;
94;9;38.2000007629;69.8622665405;15;50.2713403702;13;50.8217811584;157.919891357;32;173.624696732;
95;9;38.2000007629;73.9816436768;16;50.8849651814;13;51.8744697571;164.919891357;33;176.242862225;
96;9;39.2000007629;73.1566390991;17;51.5550378561;14;53.9228210449;167.919891357;34;178.159110546;
97;10;38.2000007629;75.3312835693;16;52.2885231972;14;55.9669303894;171.919891357;35;179.525685787;
98;10;38.2000007629;76.5047225952;16;54.0925990343;14;58.0069656372;175.818023682;32;180.431772232;
99;11;40.2000007629;75.6760787964;14;55.004203558;15;60.0431747437;177.920974731;28;181.758201122;
100;11;40.2000007629;77.8445510864;13;55.9999750853;15;63.0758209229;181.020935059;29;182.151890874;
