Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;6;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;6;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;16.2000274658;9.3333568573;5;19.3355960846;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;17.2000274658;9.6677980423;5;19.8991127014;1;9.72283363342;10.4951858521;6;22.0419120789;
12;1;18.2000274658;9.94955635071;5;20.3669185638;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;19.2000274658;10.1834592819;5;20.7504444122;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;20.2000274658;10.3752222061;5;21.0616092682;1;12.7228336334;11.8107032776;5;24.1832637787;
15;1;21.2000274658;10.5308046341;6;21.25;1;13.7228336334;12.0916318893;5;24.6226100922;
16;1;22.2000274658;10.625;6;21.25;1;14.7228336334;12.3113050461;5;24.9617595673;
17;1;23.2000274658;10.625;6;21.25;1;15.7228336334;12.4808797836;2;25.0;
18;1;24.2000274658;10.625;6;21.25;1;16.7228336334;12.5;3;25.0;
19;1;24.75;10.625;6;21.25;1;17.625;12.5;3;25.0;
20;1;24.75;10.625;6;21.25;1;17.625;12.5;3;25.0;
21;1;24.75;10.625;7;21.25;1;17.625;12.5;2;25.0;
22;1;24.75;10.625;7;21.25;1;17.625;12.5;3;25.0;
23;1;24.75;10.625;7;21.25;1;17.625;12.5;3;25.0;
24;1;24.75;10.625;7;21.25;1;17.625;12.5;3;25.0;
25;1;24.75;10.625;7;21.25;1;17.625;12.5;3;25.0;
26;1;24.75;10.625;7;21.25;1;17.625;12.5;3;25.0;
27;1;24.75;10.625;7;21.25;1;17.625;12.5;3;25.0;
28;1;24.75;10.625;7;21.25;2;17.625;12.5;3;25.0;
29;1;24.75;10.625;7;21.25;2;17.625;12.5;3;25.0;
30;1;24.75;10.625;7;21.25;2;17.625;12.5;3;25.0;
31;1;24.75;10.625;7;21.25;2;15.625;13.5;2;25.0;
32;1;24.75;10.625;7;21.25;2;14.625;14.5;2;25.0;
33;1;24.75;10.625;7;21.25;2;13.625;15.5;2;25.0;
34;1;24.75;10.625;8;21.25;2;12.625;16.5;1;25.0;
35;1;24.75;10.625;8;21.25;2;12.0;17.5;1;25.0;
36;1;24.75;10.625;8;21.25;0;0;0;0;0;
