Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;6;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;6;17.25;1;9.0;10.0;6;20.0;
7;1;14.8999996185;8.625;6;17.5949993134;1;9.5;10.0;6;20.0;
8;1;15.5569992065;8.79749965668;6;17.8861961365;1;9.5;10.0;6;20.3999996185;
9;1;15.7317180634;8.94309806824;6;18.6667137146;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;17.2000274658;9.3333568573;5;20.3355960846;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;19.2000274658;9.6677980423;5;20.9391126633;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;21.2000274658;9.94955635071;5;21.4481024742;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;23.2000274658;10.1834592819;5;21.8739979267;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;24.4502677917;10.3752222061;5;22.2287167311;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;25.3372306824;10.5308046341;4;22.461841464;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;25.477104187;10.625;3;22.5077478886;2;16.9954986572;12.3113050461;5;26.2195074558;
17;2;25.5046482086;10.625;3;22.5548160076;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;25.5328903198;10.625;3;22.6030313969;2;19.0164165497;12.5;6;26.3530313969;
19;2;25.5618190765;10.625;3;22.6523760557;2;19.9294319153;12.5;6;26.4023760557;
20;2;25.5914268494;10.625;3;22.7028282881;2;19.9405345917;12.5;5;26.4528282881;
21;2;27.6216964722;10.625;4;22.7543625832;2;19.9518871307;12.5;5;26.5043625832;
22;2;28.6526184082;10.625;4;22.8069496155;2;19.9634819031;12.5;5;26.5569496155;
23;2;29.6841697693;10.625;4;22.8605561256;2;19.9753131866;12.5;5;26.6105561256;
24;2;30.7163333893;10.625;4;22.9151450396;2;19.9873752594;12.5;5;26.6651450396;
25;2;30.7490882874;10.625;4;22.97067523;2;19.9996566772;12.5;5;26.72067523;
26;2;30.7824058533;10.625;4;23.0271017551;2;20.0121517181;12.5;5;26.7771017551;
27;2;30.8162612915;10.625;4;23.0843759775;2;20.024848938;12.5;5;26.8343759775;
28;2;30.8506259918;10.625;4;23.1424454451;2;20.0377349854;12.5;4;26.8924454451;
29;2;30.8854675293;10.625;4;23.2012542486;2;18.0508003235;13.5;4;26.9512542486;
30;2;29.75;11.6006269455;4;23.2607431412;2;17.064031601;14.5;4;27.0107431412;
31;2;29.75;11.6303710938;5;23.3208494186;2;16.0774173737;15.5;4;27.0708494186;
32;3;29.75;11.6604251862;4;23.3815076351;2;15.0909414291;16.5;4;27.1315076351;
33;3;29.75;11.6907539368;4;23.4426498413;2;14.4795894623;17.5;4;27.1926498413;
34;3;30.75;13.6907539368;4;23.5042052269;2;14.4933462143;18.5;4;27.2542052269;
35;3;31.1025238037;15.6907539368;4;23.5661010742;2;14.5071964264;19.5;5;27.3161010742;
36;3;31.1396598816;17.6907539368;4;23.6282629967;2;14.5211229324;20.5;5;27.3782629967;
37;3;31.1769580841;19.625;4;23.6906147003;2;14.5351085663;21.5;5;27.4406147003;
38;3;31.2143688202;20.625;4;23.7530794144;2;14.5491380692;22.5;5;27.5030794144;
39;3;31.2518482208;20.625;4;23.8155794144;2;14.5631923676;23.5;5;27.5655794144;
40;3;31.2893486023;20.625;5;23.878036499;2;14.577255249;24.5;5;27.628036499;
41;3;31.3268222809;20.625;5;23.940372467;2;14.5913085938;25.5;5;27.690372467;
42;3;31.3642234802;20.625;5;24.0025100708;2;14.6053333282;26.5;5;27.7525100708;
43;4;32.4015045166;21.625;4;25.0643725395;2;14.6193141937;27.5;6;27.8143725395;
44;4;33.438621521;22.625;3;25.1833842993;2;14.633234024;28.5;7;27.8758842945;
45;4;34.1100311279;23.625;3;25.3046696186;2;14.6470737457;29.5;7;27.936971426;
46;4;34.182800293;24.625;4;25.428212285;2;15.6608181;27.5;7;27.9975619316;
47;4;33.548538208;25.625;4;25.5539910793;2;14.674451828;28.5;8;28.0575861931;
48;4;33.5845527649;26.2482032776;3;25.6819791794;2;14.68795681;29.5;8;28.1169772148;
49;4;33.6201858521;26.2825012207;3;25.8121429682;2;15.7013196945;27.5;7;28.1756706238;
50;4;33.6554031372;26.3182373047;3;25.9444415569;2;14.7145261765;28.5;7;28.2336053848;
51;4;33.6901626587;26.3554191589;3;26.0788257122;2;15.727560997;27.5;6;28.2907235622;
52;4;33.7244338989;26.3940505981;3;26.2152374983;2;16.0;27.5;7;28.346971035;
53;4;33.7581825256;26.4341335297;3;27.2465714216;2;17.753068924;27.5;7;28.4022974968;
54;4;34.3247299194;26.876115799;4;28.1366426945;2;18.7655162811;27.5;7;28.4566559792;
55;4;34.8045959473;27.2467975616;4;28.9022308588;3;20.0;28.5;6;29.5100040436;
56;4;35.2078781128;27.5547847748;4;29.5620851517;3;21.625;29.5;7;29.6023030281;
57;5;36.5458602905;28.8096675873;3;31.1346752644;3;21.8589992523;30.5;7;29.6947021484;
58;5;37.8296737671;30.0209064484;3;31.3802482486;3;22.438041687;28.5;7;29.7871725559;
59;5;38.945526123;31.0938510895;3;31.5893321037;3;21.625;29.5;7;29.8796864748;
60;5;40.0348129272;32.1464920044;4;31.8042532802;3;21.8875999451;29.5;9;29.9722169638;
61;5;40.0348129272;33.0;5;32.0239728689;3;22.4710845947;28.3482894897;8;30.0647380352;
62;6;39.9067993164;35.0;6;32.2474949956;3;21.9079933167;28.5;8;30.1572239399;
63;7;40.9744338989;38.0;5;33.4738680124;3;21.9185829163;29.5;10;30.2496492863;
64;7;42.0433349609;41.0;6;33.6771852374;4;23.8061714172;28.5;10;31.3419884443;
65;7;42.6983566284;44.0;6;33.8840846419;4;23.625;30.5;10;31.4542158842;
66;7;42.7558670044;47.0;7;34.0935021639;7;26.0771999359;31.5;6;61.2945585251;
67;7;42.8155555725;49.3468551636;7;34.3044453263;7;27.7590427399;34.5;8;63.4200321436;
68;7;43.8771286011;47.3371696472;7;34.5159931183;7;29.3479423523;37.5;8;65.069670558;
69;7;42.9402999878;48.328453064;8;34.7272942066;7;30.1306343079;39.5;8;66.3026548624;
70;7;43.0047798157;49.3206062317;11;34.9375647306;7;30.7729263306;42.5;7;67.2038087845;
71;7;44.0702972412;47.3135452271;11;35.1460875869;7;32.1747512817;42.5;8;67.8583608866;
72;7;43.1365852356;48.3071899414;11;35.352209568;7;32.9248504639;43.3482894897;8;69.0072447062;
73;7;43.2033805847;49.3014717102;11;35.5553401709;7;34.8079948425;44.5;8;69.1537607908;
74;7;43.2704315186;50.2963256836;11;35.7549501061;7;37.2443809509;44.5;9;69.3024981022;
75;7;44.3375053406;48.2916946411;11;35.9505682588;9;38.0634765625;46.5;8;69.4533649683;
76;7;43.4043655396;49.2875213623;11;36.1417813301;9;38.7636299133;46.5;8;69.6062617302;
77;7;43.4708023071;50.2837715149;11;36.3282291889;9;37.6610832214;49.5;8;69.7610820532;
78;7;44.536605835;48.2803955078;12;36.5096045732;9;38.1114082336;50.5;8;73.282304883;
79;7;43.6015892029;49.2773551941;13;36.6856495142;9;38.8776321411;51.5646972656;8;75.922252655;
80;7;43.6655807495;50.2746200562;13;36.8416728973;9;38.3643531799;51.8103103638;9;77.8639296293;
81;8;44.7284164429;48.2721557617;12;36.9398049712;9;37.6598930359;51.0;9;80.2553735971;
82;8;43.317440033;49.92918396;14;37.0360028744;9;37.0;56.5932502747;9;80.8819159269;
83;9;43.8500671387;50.375125885;14;37.1300346851;9;38.0;60.8420982361;10;81.3363951445;
84;9;43.4404029846;51.3726119995;15;37.2216994762;10;38.0;64.2736663818;12;81.7990254164;
85;9;42.4991645813;50.3703536987;15;37.3108255267;10;38.0;65.5290222168;12;82.2694766521;
86;9;42.556022644;50.3683166504;15;37.397269547;10;38.0;68.7701263428;12;82.7473870516;
87;9;43.6109390259;51.3664855957;15;38.1391709447;10;38.0;71.7409057617;14;83.2323604822;
88;9;43.6638679504;52.3847236633;15;38.8889445066;11;38.6491317749;74.4441680908;13;83.7239639759;
89;9;41.6638679504;53.9367446899;16;40.6401252151;11;38.6803359985;77.5971374512;13;84.2217252254;
90;9;41.6638679504;56.3630599976;16;41.5261440873;11;38.7130622864;80.7481460571;13;84.7251307964;
91;9;41.6638679504;57.4912910461;16;44.7501840591;11;38.7473297119;83.8969497681;15;85.2336218357;
92;9;43.6638679504;60.39894104;17;47.8135946989;12;38.7831497192;86.1536636353;14;85.7465925217;
93;9;45.6638679504;63.8694725037;17;49.7743942738;12;38.820514679;88.3130187988;12;86.2633888721;
94;9;49.4000015259;69.6923828125;19;51.596349895;13;38.859413147;90.4694366455;11;87.7833068371;
95;9;52.4000015259;70.0215911865;21;53.2148878574;13;39.3316040039;94.622718811;11;88.3355922699;
96;10;55.3534317017;71.1845550537;20;54.5719220638;13;40.0;99.7726669312;12;93.1101326942;
97;10;56.2000007629;73.2253723145;21;55.9123748541;13;40.7200012207;103.083282471;13;96.6814385653;
98;10;54.2000007629;77.5922088623;21;57.2347829342;13;41.1779212952;106.585945129;13;99.361344099;
99;10;52.2000007629;82.7550125122;22;58.5397231579;13;41.4511756897;110.090141296;13;101.07573998;
100;11;52.2000007629;83.3620529175;21;59.8292832375;13;41.5;112.593643188;13;102.291752338;
101;11;50.2000007629;88.4126052856;22;61.1064306498;13;41.5;114.889984131;14;103.289465666;
102;11;50.2000007629;90.4657669067;22;63.3743730783;13;41.5;118.482589722;14;104.280566931;
103;11;49.2000007629;98.3823547363;22;64.7354117632;13;41.5;119.896598816;15;105.261389852;
104;12;50.2000007629;101.737945557;20;66.0506515503;13;41.5;122.475509644;14;106.228417754;
105;12;49.2000007629;104.193618774;21;67.3599644899;13;42.5;128.974151611;16;107.178331256;
106;12;47.2000007629;109.513671875;21;69.5339261293;13;43.5;131.649200439;17;108.108054638;
107;12;47.2000007629;115.59185791;21;70.8490573168;13;44.5;132.639678955;16;109.014796853;
108;12;49.2000007629;114.324607849;21;72.2881729603;13;45.5;133.403106689;18;109.89607811;
