Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;11.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;11.0;10.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;12.0;10.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;2;13.4499998093;10.0;5;21.0;2;9.39524936676;10.5;4;22.1871190071;
7;2;14.4499998093;10.0;5;21.4399995804;2;9.99210166931;10.5;4;22.2917383909;
8;2;14.6480007172;10.1999998093;5;21.8075842857;2;10.0156412125;10.5;4;22.8371437788;
9;2;14.8134126663;10.3632001877;5;22.9537928104;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;15.3292074203;10.9097137451;5;23.9211629629;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;17.3292064667;11.3658018112;5;24.7213441133;2;10.3324222565;11.0;4;25.4997080564;
12;2;19.3292064667;11.7372808456;5;25.3734427691;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;20.406463623;12.0336990356;5;25.8998758793;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;20.6549434662;12.2662630081;5;26.3232285976;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;20.8454532623;12.446267128;5;26.4960671663;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;20.9232292175;12.5;5;26.5634490252;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;22.9051933289;12.5;5;26.6328122616;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;23.9364070892;12.5;5;26.7041202784;2;19.9265136719;14.0;5;32.8895044327;
19;2;24.9684944153;12.5;6;26.7773271799;2;21.0501403809;14.0;5;33.4816474915;
20;2;26.0014381409;12.5;6;26.8523778915;2;21.5333709717;14.0;5;34.1130428314;
21;2;26.0835704803;12.5;6;26.9292075634;2;21.6754341125;14.0;5;34.7785673141;
22;3;26.1181430817;12.5;5;27.0077416897;2;21.825176239;14.0;5;35.4714341164;
23;3;26.1534843445;12.5;5;27.0878958702;2;21.9810714722;14.0;6;36.1833543777;
24;3;26.1895523071;12.5;6;27.1695766449;2;22.141254425;14.0;6;36.9048519135;
25;4;26.2263088226;12.5;5;27.2526805401;2;22.3035907745;14.0;6;37.6257123947;
26;4;26.2637062073;12.5;5;27.3370957375;2;22.4657840729;14.0;6;38.3355398178;
27;4;26.3016929626;12.5;5;27.4227013588;2;22.6254959106;14.0;6;39.0243473053;
28;4;26.340215683;12.5;5;27.5093686581;2;22.7804775238;14.0;6;39.6831235886;
29;4;26.3792152405;12.5;5;27.5969614983;2;22.9287014008;14.0;6;40.3043012619;
30;4;26.4186325073;12.5;5;28.6853370667;2;23.0684661865;14.0;7;40.8820743561;
31;4;27.4584007263;12.5;5;28.8243467808;2;23.1984672546;14.0;7;41.4125490189;
