Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;4;20.0;1;7.0;11.6999998093;4;21.0;
3;1;11.0;10.0;4;20.0;1;8.0;10.6999998093;4;21.0;
4;1;11.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
5;1;12.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
6;1;13.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;2;14.0;10.0;4;20.3999996185;2;9.72500038147;10.6999998093;3;22.0;
8;3;14.6300001144;10.1999998093;3;21.7264003754;2;9.95000076294;10.5;3;22.5200001001;
9;3;14.7768793106;10.3632001877;3;22.8494274616;2;10.0670003891;10.7100000381;3;22.9673361778;
10;3;15.282242775;10.9097137451;3;23.7921946049;2;10.1676511765;10.8792181015;3;23.3997986317;
11;3;17.2822418213;11.3658018112;3;24.5663278103;2;10.264954567;11.0;3;25.1581709385;
12;3;19.2822418213;11.7372808456;3;25.1909153461;2;10.6605882645;11.7700004578;4;26.6923590899;
13;3;20.3243255615;12.0336990356;3;25.6883610487;2;12.3700914383;12.4126424789;4;28.0112867355;
14;3;20.5597629547;12.2662630081;3;26.0812431574;2;14.3700914383;12.9308347702;5;29.1421375275;
15;3;20.7365608215;12.446267128;3;26.2221269608;2;16.3700904846;13.3366470337;5;30.1214983463;
16;3;20.7999572754;12.5;3;26.2560760975;2;17.5862083435;13.6469516754;6;30.9878966808;
17;3;22.7668762207;12.5;3;26.2905418873;2;18.6763744354;13.879781723;6;31.6729285717;
18;3;23.7823848724;12.5;3;26.3255085945;2;19.7764091492;14.0;6;32.1624221802;
19;3;24.7981204987;12.5;3;26.3609591722;2;20.8865451813;14.0;6;32.6967763901;
20;3;25.8140716553;12.5;3;26.3968753815;2;21.3567733765;14.0;6;33.2746315002;
21;3;25.8785934448;12.5;3;26.4332377911;2;21.4867916107;14.0;7;33.8931016922;
22;3;25.8949565887;12.5;4;26.4700255394;2;20.2999992371;15.0;7;34.5476427078;
23;3;25.9115104675;12.5;4;26.5072168112;2;21.2999992371;14.0;7;35.2320256233;
24;3;25.9282474518;12.5;4;26.5447884798;2;21.9272041321;14.0;7;35.9384479523;
25;3;25.9451541901;12.5;4;26.5827163458;2;22.0861492157;14.0;7;36.6577949524;
26;3;25.962223053;12.5;4;26.6209751368;2;22.248003006;14.0;7;37.3800458908;
27;3;25.9794387817;12.5;4;26.6595385075;2;22.4105091095;14.0;7;38.0948009491;
28;3;25.9967918396;12.5;4;26.6983793974;2;22.5713291168;14.0;7;38.7918672562;
29;3;26.0142707825;12.5;4;26.7374696732;2;22.7281684875;14.0;7;39.4618406296;
30;3;26.0318603516;12.5;4;26.7767804861;2;20.8789138794;15.0;7;40.0966157913;
31;3;23.25;14.2107124329;6;26.8162822723;2;20.0217380524;16.0;7;40.6897592545;
32;4;24.25;13.2265129089;5;26.8559447527;2;19.1551952362;17.0;7;41.2367181778;
33;4;22.25;14.2423782349;5;26.8957372904;2;18.2782611847;18.0;7;41.7348527908;
34;4;21.25;15.2582950592;6;26.9356285334;2;17.3903408051;19.0;8;42.1833162308;
35;4;20.25;16.2742519379;6;26.9755871296;2;17.1912460327;20.0;8;42.5828151703;
36;4;19.25;17.2902355194;6;27.015581131;2;17.2811336517;21.0;7;42.9353084564;
37;4;18.25;18.3062324524;7;27.0555787086;2;17.3604450226;22.0;7;43.2436761856;
38;4;20.1750106812;19.3062324524;7;27.0955479145;2;17.4298267365;23.0;7;43.5114040375;
39;4;21.1929969788;20.3062324524;7;27.135456562;2;17.4900665283;24.0;7;43.7423057556;
40;4;22.2109565735;21.3062324524;7;27.17527318;2;17.5420188904;25.0;8;43.9402961731;
41;4;23.2288722992;22.3062324524;8;28.2149660587;2;17.586566925;26.0;10;44.0;
42;4;25.2467346191;23.5;8;28.2945039272;2;17.6000003815;27.0;11;44.0;
43;4;27.2645263672;24.5;8;28.3750400543;2;18.6000003815;25.0;11;44.0;
44;4;28.2822341919;25.5;7;28.4565460682;3;18.6000003815;26.5;13;45.0;
45;4;28.2998466492;26.5;7;28.5389910936;3;19.6000003815;27.5;13;45.1599999666;
46;4;28.3173484802;27.5;8;28.6223422289;3;20.6000003815;27.5;14;45.3437439203;
47;4;28.3347244263;27.9847373962;8;28.7065634727;3;21.6000003815;28.5;15;45.5541238785;
48;4;28.3519668579;28.0030994415;9;28.7916171551;3;22.6000003815;29.5;16;45.7941719294;
49;4;28.3690605164;28.0219268799;9;28.8774628639;3;23.6000003815;30.5;16;46.0669906139;
50;4;28.3859939575;28.0412120819;10;28.9640573263;3;24.6000003815;31.0;16;46.375654459;
51;4;28.4027557373;28.0609512329;10;29.0513547659;3;25.6000003815;30.0;16;46.7230784893;
52;4;28.419336319;28.0811309814;11;29.1393067837;3;25.8999996185;29.0;17;47.1118502617;
53;4;28.4357242584;28.1017456055;11;29.2278623581;3;25.8999996185;29.0;17;47.544028759;
54;5;28.4519100189;28.1227798462;11;29.3169677258;3;25.8999996185;29.0;17;48.0209121704;
55;6;28.4678840637;28.1442222595;10;29.4065665007;3;25.8999996185;29.0;17;48.5427899361;
56;6;27.25;29.1660575867;10;29.4965996742;4;25.8999996185;29.0;17;49.1086950302;
57;6;27.25;29.2986412048;10;29.5870056152;4;25.8999996185;29.0;17;49.7161855698;
58;6;27.25;29.3348007202;11;29.6777204275;4;25.8999996185;29.0;18;50.3611893654;
59;6;27.25;29.3710861206;11;29.7686775923;4;25.8999996185;29.0;19;51.0379443169;
60;6;27.25;29.4074707031;11;29.8598085642;4;25.8999996185;29.0;19;51.7390680313;
61;6;27.25;29.4439239502;12;31.0191533566;4;25.8999996185;29.0;20;52.4557781219;
62;6;27.7000007629;30.0076618195;14;31.9609191418;4;25.8999996185;29.0;18;53.1782588959;
63;6;28.0510005951;30.4623680115;16;32.7194385529;5;26.8999996185;30.0;17;54.8961582184;
64;7;28.3185329437;30.8252277374;15;33.3304452896;5;27.8999996185;31.0;18;55.7591658831;
65;7;29.5187683105;29.8547649384;17;33.6788184643;5;27.8999996185;32.0;19;56.6213451624;
66;7;30.043012619;29.9888477325;18;33.8482589722;5;27.8999996185;33.0;19;57.4770746231;
67;8;30.0688896179;30.0336227417;18;34.0190293789;4;27.8999996185;34.0;19;58.3224569559;
68;8;29.5999984741;30.0;17;34.190861702;4;27.8999996185;34.0;19;59.1555049419;
69;8;29.8664054871;30.3506507874;18;34.363474369;4;27.8999996185;34.0;19;59.9761240482;
70;8;26.5999984741;31.0;18;34.5365726948;4;27.8999996185;34.0;21;60.7858998775;
71;8;27.5999984741;29.0;19;35.7098519802;5;27.8999996185;34.0;20;63.2434391975;
72;8;29.5999984741;32.0;20;35.9229991436;5;26.0890007019;35.4199981689;21;65.4091498852;
73;8;30.5999984741;35.0;22;36.1368792057;5;27.2291622162;34.7314720154;21;67.3363194466;
74;8;30.5999984741;38.0;22;36.3511717319;5;25.3310565948;35.957901001;21;68.8348317146;
75;8;30.5999984741;41.0;22;36.5655528307;5;26.3500003815;35.0;21;70.1982064247;
76;8;30.5999984741;44.0;23;36.7796977758;5;24.75;36.0;21;71.4995956421;
77;8;30.5999984741;46.6059188843;23;36.9932835102;5;25.75;35.0;22;72.6065831184;
78;8;30.5999984741;48.6288757324;24;37.2059924603;5;24.75;36.0;22;73.710129261;
79;8;30.5999984741;50.6524085999;25;37.4175131321;5;24.75;37.0;22;74.8050374985;
80;8;30.5999984741;52.6765136719;25;37.6275445223;5;24.75;38.0;23;75.7064189911;
81;8;30.5999984741;54.7011871338;26;37.8326071501;5;23.75;37.0;22;76.6084928513;
82;8;30.5999984741;56.7264137268;25;37.9989013672;5;23.75;37.0;22;77.4987049103;
83;8;30.5999984741;58.1499938965;25;38.1640973091;5;23.75;38.0;22;78.3612565994;
84;9;30.5999984741;58.2213287354;23;53.3279461861;5;24.75;39.0;23;79.1818885803;
85;9;31.5999984741;59.2922325134;23;54.5402141809;5;24.75;40.0;23;79.9488258362;
86;9;32.5999984741;60.3626022339;23;55.6556613445;5;24.75;41.0;23;80.6534051895;
87;9;32.5999984741;61.4323425293;24;56.6635420322;5;24.75;42.0;23;81.2903289795;
88;9;32.5999984741;62.501373291;24;57.5600191355;5;24.75;43.0;24;81.8575496674;
89;9;32.5999984741;63.5696220398;24;58.3472121954;5;24.75;44.0;25;82.3558654785;
90;9;32.5999984741;64.6370162964;27;59.0317314863;5;24.75;45.0;24;82.7883358002;
91;9;32.5999984741;65.7034912109;27;59.6230888367;5;24.75;46.0;24;83.1596374512;
92;9;32.5999984741;66.768989563;27;60.1322436333;5;24.75;47.0;26;83.4754371643;
93;9;32.5999984741;67.8334655762;28;60.5704581738;5;24.75;48.0;26;83.7418613434;
94;10;32.5999984741;68.8968811035;28;60.8497772217;5;25.75;46.0;26;83.9650783539;
95;11;32.5999984741;69.9591827393;27;61.987300396;5;24.75;47.0;27;84.0;
96;11;33.5999984741;72.0203399658;27;62.1618289948;5;24.75;48.0;28;84.0;
97;11;34.5999984741;74.0803451538;28;62.3345112801;5;25.75;46.0;26;84.0;
98;11;34.5999984741;76.1391601562;28;62.5053231716;5;24.75;47.0;25;84.0;
99;11;34.5999984741;80.1760635376;28;62.6701868773;5;24.75;48.0;25;84.0;
100;11;34.5999984741;82.2521514893;28;63.7774208784;5;25.75;46.0;26;84.0;
