Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;11.0;10.0;4;20.0;2;8.0;10.8999996185;4;22.0;
4;1;11.0;10.0;3;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;12.0;10.0;3;20.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;13.0;10.0;3;20.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;14.0;10.0;2;20.3999996185;2;10.0156412125;10.5;4;22.4042263031;
8;1;14.1800003052;10.1999998093;2;20.7264003754;2;10.0409517288;10.5;4;22.9589728117;
9;1;14.3268795013;10.3632001877;2;21.8194274902;2;10.1657686234;10.7100000381;4;23.4430115223;
10;1;14.8187427521;10.9097137451;2;22.7316036224;2;10.2746782303;10.8792181015;4;23.8415006399;
11;1;15.8187427521;11.3658018112;2;23.4745616913;2;10.3643379211;11.0;4;25.6606454849;
12;1;16.8187427521;11.7372808456;2;24.0673980713;2;10.773645401;11.7700004578;5;27.2614676952;
13;1;17.8187427521;12.0336990356;3;24.5325260162;2;12.4981412888;12.4126424789;5;28.6526534557;
14;1;18.8187427521;12.2662630081;3;24.892534256;2;14.4981412888;12.9308347702;5;29.8608493805;
15;1;19.8187427521;12.446267128;3;25.0;2;16.4981403351;13.3366470337;5;30.9217379093;
16;1;20.8187427521;12.5;3;25.0;2;17.7662620544;13.6469516754;5;31.8725180626;
17;1;21.8187427521;12.5;3;25.0;2;18.8754138947;13.879781723;5;32.6429929733;
18;1;22.8187427521;12.5;4;25.0;2;19.9946746826;14.0;5;33.2167277336;
19;1;23.25;12.5;4;25.0;2;21.1237640381;14.0;5;33.8314290047;
20;1;23.25;12.5;4;25.0;2;21.6120700836;14.0;5;34.4827160835;
21;2;23.25;12.5;3;25.0;2;21.7586097717;14.0;5;35.1645216942;
22;2;23.25;12.5;3;25.0;2;21.9120159149;14.0;5;35.8691868782;
23;2;23.25;12.5;3;25.0;2;22.0705661774;14.0;6;36.5877075195;
24;2;23.25;12.5;3;25.0;2;22.2322330475;14.0;6;37.3101301193;
25;2;23.25;12.5;4;25.0;2;22.3947792053;14.0;6;38.0260667801;
26;2;23.25;12.5;4;25.0;2;22.5558643341;14.0;6;38.7252779007;
27;2;23.25;12.5;4;25.0;2;22.713186264;14.0;6;39.3982591629;
28;2;23.25;12.5;4;25.0;2;22.8646087646;14.0;6;40.0367603302;
29;2;23.25;12.5;4;25.0;2;23.0082702637;14.0;6;40.6341733932;
30;2;23.25;12.5;4;25.0;2;23.1426887512;14.0;7;41.1857595444;
31;2;23.25;12.5;4;25.0;2;23.2667961121;14.0;7;41.6886959076;
32;2;23.25;12.5;4;25.0;3;24.3799552917;14.5;6;43.1419706345;
33;2;23.25;12.5;5;26.0;3;25.4819431305;14.5;6;43.7061520815;
34;2;24.25;12.5;4;26.0499999523;3;25.572883606;14.5799999237;6;44.2468363047;
35;2;25.25;12.5;4;26.1019749641;3;25.9555358887;14.0;6;44.7697200775;
36;2;25.7458877563;12.5;4;26.1559499502;3;25.7235088348;14.7770614624;6;45.2812753916;
37;2;25.7701778412;12.5;5;26.2119446993;3;26.1882858276;14.0;6;45.7883975506;
38;2;25.795375824;12.5;5;26.269973278;3;26.3023872375;14.0;6;46.298074007;
39;2;25.8214874268;14.5;5;26.3300433159;3;26.4170665741;14.0;6;46.7230784893;
40;2;25.8485202789;16.5;5;26.3921557665;3;26.5126914978;14.0;6;47.1118502617;
41;2;25.8764705658;18.5;6;26.4563041925;3;26.6001663208;14.0;6;47.544028759;
42;2;25.90533638;20.5;7;26.5224741697;3;26.6974067688;17.0;6;48.0209121704;
43;2;25.9351139069;22.5;7;26.5906432867;3;26.8047046661;20.0;7;48.5427899361;
44;2;25.9657897949;22.5;9;26.6607804298;3;26.92212677;23.0;7;49.1086950302;
45;2;25.9973506927;22.5;9;26.7328453064;3;27.0494556427;26.0;7;49.7161855698;
46;2;26.0297813416;22.5;10;26.8067884445;3;27.1861419678;29.0;7;50.3611893654;
47;2;26.0630550385;22.5;10;26.8825509548;3;27.3312683105;29.0;7;51.0379443169;
48;2;26.0971488953;22.5;10;26.9600640535;3;25.8999996185;30.0;7;51.7390680313;
49;2;26.1320285797;22.5;12;27.0392494202;3;26.8999996185;29.0;8;52.4557781219;
50;2;26.1676616669;22.5;12;27.120018959;3;27.8025493622;29.0;9;53.1782588959;
51;2;26.2040081024;22.5;12;27.2022752762;4;27.9651069641;29.0;9;53.8961582184;
52;2;26.2410240173;22.5;13;27.2859115601;4;28.1266365051;29.0;10;54.5991659164;
53;2;26.2786598206;22.5;14;27.3708124161;4;28.2848129272;29.0;10;55.2776012421;
54;2;26.316865921;22.5;14;27.4568536282;4;28.4374599457;29.0;11;55.9229507446;
55;2;26.3555831909;22.5;15;27.5439035892;4;28.5826644897;29.0;11;56.5282850266;
56;2;26.3947563171;22.5;16;27.6318233013;4;26.5826644897;30.0;12;57.088514328;
57;3;27.4343204498;23.5;16;28.7204678059;5;28.5826644897;30.0;11;58.6004695892;
58;3;28.4742107391;24.5;16;28.8396863937;5;30.5826644897;31.0;12;59.2228213549;
59;3;28.5143585205;25.5;13;28.9599151611;5;28.5826644897;32.0;12;59.8196159601;
60;3;28.5546951294;26.5;14;29.080988884;5;29.5826644897;33.0;14;60.3953857422;
61;3;28.5951499939;27.5;14;29.2027387619;5;30.5826644897;34.0;14;60.9558178186;
62;3;28.6356506348;28.1741104126;14;29.3249937296;5;29.3113708496;35.8970870972;17;61.5073611736;
63;3;28.6761207581;28.1935005188;16;30.5542145967;5;28.3740825653;37.033493042;17;62.0568373203;
64;3;29.2092781067;28.720161438;16;31.5691878796;5;27.9627876282;37.0;18;64.2922036648;
65;3;29.6454906464;29.1375236511;16;32.4038237333;5;24.4282646179;38.0;18;66.233479023;
66;3;30.0000305176;29.462846756;16;33.0933871269;5;25.1528186798;36.0;20;67.9406437874;
67;3;30.2887687683;29.7140846252;17;33.522248745;5;24.4282646179;36.957901001;21;69.2291049957;
68;3;30.4596786499;29.8337745667;17;33.7735698223;5;25.3952636719;36.0;21;70.3967857361;
69;4;30.550195694;29.8638782501;15;62.777053237;5;23.9374351501;38.0;22;71.5202918053;
70;4;31.6411972046;30.0;16;66.5537340641;5;24.2999992371;39.0;21;72.3754687309;
71;4;32.7323150635;31.0;15;69.6257447004;5;25.2999992371;37.0;21;73.1803417206;
72;4;32.823184967;32.0;16;73.7093014717;5;21.9155769348;40.0;22;74.0290336609;
73;4;32.9134368896;33.0;17;76.7193946838;5;19.2999992371;43.0;22;74.9098958969;
74;4;33.0027160645;34.0;17;78.7739909887;5;18.2999992371;46.0;22;75.8089132309;
75;5;34.0906677246;36.0;15;81.11992836;5;19.2999992371;46.0;23;76.7104587555;
76;5;35.1769752502;38.0;16;81.8515610695;5;20.2999992371;47.0;23;77.5983066559;
77;6;35.7383270264;40.0;16;82.1556540728;5;21.2999992371;48.0;23;78.4567775726;
78;6;35.3434562683;42.0;15;82.4579809904;5;22.2999992371;50.0;22;79.2718524933;
79;6;35.4231109619;44.0;15;82.7580699921;5;23.2999992371;52.0;24;80.0320835114;
80;6;35.5000801086;45.0;16;83.0555142164;5;24.2999992371;54.0;24;80.729186058;
