Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;11.0;10.0;4;20.0;2;8.0;10.8999996185;4;22.0;
4;1;11.0;10.0;4;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;12.0;10.0;4;20.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;13.0;10.0;4;20.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;14.0;10.0;4;20.3999996185;2;10.0156412125;10.5;4;22.4042263031;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;10.0409517288;10.5;4;22.9589728117;
9;2;14.7768793106;10.3632001877;3;22.8194274902;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;14.8187427521;10.9097137451;2;23.9416036606;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;16.8187427521;11.3658018112;2;25.8453862667;2;10.3643379211;11.0;4;25.6606454849;
12;2;18.8187427521;12.1919136047;2;27.515005827;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;19.8187427521;12.8766326904;2;28.9652252197;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;20.8187427521;13.4234695435;2;30.2328772545;2;14.4981412888;12.9308347702;5;29.8608493805;
15;2;21.8187427521;13.8467197418;3;31.3658313751;2;16.4981403351;13.3366470337;5;30.9217379093;
16;3;22.8187427521;14.1661024094;2;32.4137229919;2;17.7662620544;13.6469516754;5;31.8725180626;
17;3;23.8187427521;14.4023637772;2;33.272726059;2;18.8754138947;13.879781723;5;32.6429929733;
18;3;25.8187427521;14.5;3;33.6301641464;2;19.9946746826;14.0;5;33.2167277336;
19;3;27.8187427521;14.3000001907;3;34.1237740517;2;21.1237640381;14.0;5;33.8314290047;
20;3;29.3556976318;14.1199998856;3;34.7480168343;2;21.6120700836;14.0;5;34.4827160835;
21;3;29.6366062164;13.9580001831;3;35.4926967621;2;21.7586097717;14.0;5;35.1645216942;
22;3;29.9717140198;13.8122005463;3;36.3421812057;2;21.9120159149;14.0;5;35.8691868782;
23;3;30.3539829254;13.6809806824;3;37.2751893997;2;22.0705661774;14.0;6;36.5877075195;
24;3;30.7738342285;13.5628824234;5;38.265378952;2;22.2322330475;14.0;6;37.3101301193;
25;3;28.6781768799;14.4565944672;5;39.2828197479;2;22.3947792053;14.0;6;38.0260667801;
26;3;27.5920829773;15.3609352112;5;40.2962665558;2;22.5558643341;14.0;6;38.7252779007;
27;3;26.5145988464;16.2748413086;5;41.2758607864;2;22.713186264;14.0;6;39.3982591629;
28;3;25.877620697;17.1973571777;5;42.1957569122;2;22.8646087646;14.0;6;40.0367603302;
29;3;25.8148593903;18.127620697;5;43.0361461639;2;23.0082702637;14.0;6;40.6341733932;
30;3;25.7583732605;19.0648593903;5;43.7843151093;2;21.1426887512;15.0;7;41.1857595444;
31;3;25.70753479;20.0083732605;5;44.4346408844;3;21.2667961121;16.5;6;42.6886959076;
32;3;25.661781311;20.95753479;5;44.9876937866;3;21.3799552917;17.0;6;43.3019706011;
33;3;25.6206035614;21.911781311;6;45.4488067627;3;20.7429428101;18.0;6;43.8898960352;
34;3;25.5835418701;22.8706035614;6;45.826461792;3;19.8752250671;19.0;6;44.4572162628;
35;3;25.5501880646;23.8335418701;6;46.1308097839;3;19.70287323;20.0;6;45.0097681284;
36;3;26.5201683044;22.8335418701;7;46.3724803925;3;19.8271980286;21.0;6;45.5540940762;
37;3;27.4931526184;22.8335418701;7;46.4863052368;3;19.9496707916;22.0;6;46.0970613956;
38;3;28.468837738;22.8335418701;8;46.4376754761;3;20.0718383789;23.0;6;46.6454980373;
39;3;29.4469528198;22.8335418701;9;46.393907547;4;20.1952362061;24.0;5;47.1118502617;
40;3;30.4272575378;22.6969528198;10;46.354516983;4;19.6000003815;25.0;6;47.544028759;
41;3;31.409532547;22.6772575378;11;46.319065094;4;20.3974075317;26.0;6;48.0209121704;
42;4;32.3935775757;22.659532547;10;46.2871589661;4;20.5047054291;27.0;6;48.5427899361;
43;4;33.3792228699;22.643579483;11;46.2584438324;5;22.622127533;25.5;6;50.1086950302;
44;4;34.3662986755;22.6292228699;11;46.2325992584;5;22.7494564056;26.5;6;50.8761855364;
45;4;34.8046684265;22.6162986755;11;46.2093391418;5;22.6000003815;27.5;6;51.7049332857;
46;4;32.7942047119;23.6046695709;11;46.1884059906;5;23.6000003815;29.5;6;52.5920681953;
47;4;31.7847824097;24.594203949;11;46.1695652008;6;24.6000003815;31.5;5;53.5332399607;
48;4;30.7763061523;25.5847816467;11;46.1526088715;6;25.6000003815;33.5;5;54.5227687359;
49;4;29.7686729431;26.5763053894;13;46.137348175;6;26.6000003815;35.5;7;55.5539133549;
50;4;28.761806488;27.5686740875;14;46.1236133575;6;28.1345233917;34.0;7;56.6192367077;
51;4;27.7556266785;28.5618057251;15;46.1112518311;6;27.8999996185;35.0;7;57.7110161781;
52;5;26.7500648499;29.5556259155;13;60.6001262665;6;27.8999996185;35.5559234619;8;58.8216300011;
53;5;26.7450561523;31.5500640869;13;61.1701145172;6;27.8999996185;35.7720146179;9;59.943862915;
54;5;27.2905502319;33.5450592041;14;61.6768379211;7;28.8047046661;34.0;8;61.0710749626;
55;5;28.2864952087;35.5405502319;14;62.1216697693;7;28.92212677;34.0;9;62.1972093582;
56;5;29.2828464508;37.5364952087;14;64.4199371338;7;29.0494556427;34.0;10;63.316655159;
57;6;30.7259254456;40.0288047791;12;86.2861652374;7;29.1861419678;34.0;10;64.4240107536;
58;6;33.0709457397;42.4121627808;12;89.5764331818;7;29.3312664032;34.0;10;65.5138163567;
59;6;36.3335723877;41.7039680481;12;92.3210449219;7;27.8999996185;35.0;9;66.580329895;
60;6;35.8035736084;43.9221420288;13;94.3886432648;7;28.8999996185;34.0;9;67.6174240112;
61;6;35.9485931396;46.0;14;95.7504787445;7;29.8025493622;34.0;9;70.6186294556;
62;6;36.0;48.0;15;96.5872459412;7;29.9651088715;37.0;9;71.5973410606;
63;6;36.0;49.4000015259;16;97.2287311554;7;31.1266345978;40.0;10;72.5273509026;
64;6;36.0;50.4000015259;16;97.711025238;8;31.5188560486;43.0;9;73.3381830454;
65;6;36.0;51.4000015259;17;98.0;8;31.4374599457;46.0;9;74.004101634;
66;6;36.0;52.4000015259;18;98.0;8;31.5826625824;49.0;10;74.630181551;
67;6;37.0;51.4000015259;19;98.0;8;30.8305912018;48.7000007629;11;77.3018907309;
68;6;38.0;51.4000015259;19;98.0;8;29.1526317596;49.7280006409;10;79.5728034973;
69;6;39.0;51.4000015259;19;98.0;8;29.1573734283;47.7568283081;11;81.4918937683;
70;6;40.0;51.4000015259;20;98.0;9;28.8999996185;47.3690490723;11;83.8676153421;
71;6;39.0;52.4000015259;20;98.0;9;30.6000003815;47.5932502747;11;85.0553355217;
72;6;39.0;53.4000015259;21;98.0;9;31.6000003815;49.4522972107;11;86.0574029684;
73;6;39.0;54.4000015259;21;98.0;9;32.8526687622;51.4952545166;12;86.6121248007;
74;6;39.0;55.4000015259;21;98.0;9;31.0499992371;54.5390853882;12;87.1110984087;
75;6;39.0;56.4000015259;22;98.0;9;29.3330612183;58.5837783813;12;87.5601468086;
