Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;11.0;10.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;11.0;10.0;6;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;12.0;10.0;6;20.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;13.0;10.0;6;20.0;2;9.44064044952;10.5;4;22.4042263031;
7;1;14.0;10.0;6;20.3999996185;2;10.0409517288;10.5;4;22.5249304771;
8;1;14.1800003052;10.1999998093;6;20.7264003754;2;10.0681095123;10.5;3;23.0894187689;
9;1;14.3268795013;10.3632001877;6;21.8194274902;2;10.1951189041;10.7100000381;3;23.5836213827;
10;1;14.8187427521;10.9097137451;6;22.7316036224;2;10.3063154221;10.8792181015;3;23.9926425219;
11;1;15.8187427521;11.3658018112;6;23.4745616913;2;10.3983440399;11.0;3;25.8316864967;
12;1;16.8187427521;11.7372808456;6;24.0673980713;2;10.8121290207;11.7700004578;4;27.4540388584;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;12.541469574;12.4126424789;4;28.8682081699;
14;1;18.0396366119;12.2662630081;6;24.892534256;2;14.541469574;12.9308347702;4;30.1005516052;
15;1;18.2016410828;12.446267128;6;25.0;2;16.541469574;13.3366470337;4;31.1863336563;
16;1;18.25;12.5;6;25.0;2;17.8257961273;13.6469516754;4;32.1621966362;
17;1;20.2016410828;12.5;6;25.0;2;18.9405918121;13.879781723;4;32.9572491646;
18;1;21.2016410828;12.5;6;25.0;2;20.0653820038;14.0;4;33.5542383194;
19;1;22.2016410828;12.5;7;25.0;2;21.1997051239;14.0;4;34.1899633408;
20;1;23.2016410828;12.5;7;25.0;2;21.692741394;14.0;4;34.8591008186;
21;1;23.25;12.5;7;25.0;2;21.843296051;14.0;4;35.5546751022;
22;1;23.25;12.5;7;25.0;2;21.9998016357;14.0;4;36.2682390213;
23;1;23.25;12.5;7;25.0;2;22.1603527069;14.0;5;36.9902019501;
24;1;23.25;12.5;7;25.0;2;22.3227958679;14.0;5;37.7102985382;
25;1;23.25;12.5;8;25.0;2;22.4848175049;14.0;5;38.4181499481;
26;1;23.25;12.5;8;25.0;2;22.6440830231;14.0;5;39.1038570404;
27;1;23.25;12.5;8;25.0;2;22.7983665466;14.0;5;39.758556366;
28;1;23.25;12.5;8;25.0;2;22.9456748962;14.0;5;40.374874115;
29;1;23.25;12.5;8;25.0;2;23.0843467712;14.0;5;40.947227478;
30;1;23.25;12.5;8;25.0;2;21.2131252289;15.0;4;41.4719495773;
31;1;23.25;12.5;8;25.0;2;20.3311882019;16.0;5;41.9472465515;
32;1;23.25;12.5;8;25.0;2;19.438129425;17.0;5;42.3730211258;
33;1;23.25;12.5;8;25.0;2;18.5339279175;18.0;6;42.7505970001;
34;1;23.25;12.5;8;25.0;2;17.6188831329;19.0;6;43.0823974609;
35;1;23.25;12.5;8;25.0;2;17.3935394287;20.0;6;43.3716182709;
36;1;23.25;12.5;9;25.0;2;17.4586143494;21.0;5;43.6219272614;
37;1;23.25;12.5;9;25.0;2;17.5149345398;22.0;5;43.8372087479;
38;1;23.25;12.5;9;25.0;2;17.5633716583;23.0;4;44.0;
39;1;23.25;13.5;9;25.0;2;17.6000003815;24.0;4;44.0;
