Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;2;11.3000001907;10.0;4;21.0;1;7.0;11.6999998093;5;21.0;
3;2;11.3000001907;10.0;4;21.0599999428;1;8.0;10.6999998093;5;21.0;
4;2;11.3179998398;10.0;4;21.1229639053;1;8.14999961853;10.5;5;21.0;
5;2;12.5053339005;10.0;4;21.1889609098;1;8.14999961853;10.5;5;21.0;
6;2;13.5350322723;10.0;3;21.2580518723;1;9.14999961853;10.5;5;21.0;
7;2;14.5661230087;10.0;3;21.7428686619;1;9.72500038147;10.5;5;21.0;
8;2;14.7842912674;10.1999998093;3;22.1586660147;1;9.72500038147;10.5;5;21.4200000763;
9;2;14.9713993073;10.3632001877;3;23.3744058609;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;15.5184831619;10.9097137451;3;24.4179002047;1;9.8956489563;10.8792181015;5;22.0;
11;2;17.5184822083;11.3658018112;3;25.3010519743;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;19.5184822083;11.7372808456;3;26.0431767702;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;20.7078437805;12.0336990356;4;26.6668455601;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;21.7791862488;12.2662630081;4;27.194732666;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;22.8547325134;12.446267128;4;27.4794170856;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;23.9344806671;12.5;4;27.6658837795;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;25.0183906555;12.5;4;27.86140275;2;18.4150733948;13.879781723;5;30.375654459;
18;2;26.1063728333;12.5;4;28.0656666756;2;19.4845237732;14.0;5;30.7230784893;
19;2;26.6295509338;12.5;5;28.2782502174;2;20.5626926422;14.0;5;31.1118502617;
20;2;26.7252120972;12.5;5;28.4986059666;2;21.0001659393;14.0;5;31.544028759;
21;2;26.8243732452;12.5;5;28.7260642052;2;21.0974063873;14.0;5;32.0209121704;
22;2;26.9267292023;12.5;4;28.9598350525;2;21.2047042847;14.0;5;32.5427899361;
23;3;27.0319252014;12.5;3;29.1990156174;2;21.3221263885;14.0;6;33.1086950302;
24;3;27.1395568848;12.5;3;29.4425997734;2;21.4494552612;14.0;6;33.7161855698;
25;3;25.25;13.5;3;29.6894927025;2;21.5861415863;14.0;6;34.3611893654;
26;3;25.25;14.3757972717;3;29.9385285378;2;21.7312660217;14.0;6;35.0379443169;
27;3;25.25;14.4754114151;3;30.1884908676;2;21.8835372925;14.0;6;35.7390680313;
28;3;25.25;14.5753965378;3;30.4381356239;2;22.0412902832;14.0;6;36.4557781219;
29;3;25.25;14.6752548218;3;30.6862158775;2;22.2025489807;14.0;6;37.1782588959;
30;3;25.25;14.7744865417;3;30.9315071106;2;22.36510849;14.0;7;37.8961582184;
31;3;25.25;14.8726024628;3;31.1728301048;2;22.5266342163;14.0;7;38.5991659164;
32;3;25.25;14.9691314697;3;32.4090747833;2;22.6848106384;14.0;7;39.2776012421;
33;3;26.25;15.0636301041;5;32.6692197323;2;22.8374595642;14.0;7;39.9229507446;
34;3;27.25;15.1556873322;5;32.9229404926;2;22.9826622009;14.0;7;40.5282850266;
35;3;27.25;15.2449398041;5;33.1694324017;3;24.1188621521;14.5;6;42.088514328;
36;3;28.25;18.2449398041;6;33.4080164433;3;25.2449150085;14.5;6;42.7604695559;
37;3;29.25;21.2449398041;6;33.6381448507;3;25.3601055145;14.0;5;43.4065653086;
38;3;30.25;23.5;6;33.8593999147;3;25.4641342163;14.0;5;44.0299959183;
39;3;30.7018108368;25.5;7;34.0714921951;3;25.5570697784;14.0;6;44.6354337931;
40;3;30.7822151184;27.5;7;34.2742521763;3;25.6392822266;14.0;5;45.2286365032;
41;3;30.8581790924;27.5;7;34.4676239491;3;25.7113685608;14.0;5;45.8160250187;
42;3;30.9296875;27.5;7;34.6516518593;3;25.7740821838;14.0;5;46.4042613506;
43;3;30.9967651367;27.5;7;34.8264704943;3;25.8282661438;17.0;5;46.9998393059;
44;3;31.0594787598;27.5;7;34.9922885895;3;25.874797821;20.0;5;47.544028759;
45;3;31.1179351807;27.5;7;35.1493813992;3;25.8999996185;23.0;6;48.0209121704;
46;3;31.1722640991;27.5;9;35.2980723381;3;25.8999996185;26.0;6;48.5427899361;
47;3;31.2226219177;27.5;9;35.4387239218;3;25.8999996185;29.0;6;49.1086950302;
48;3;31.2691783905;27.5;9;35.5447884798;3;23.8999996185;30.0;6;49.7161855698;
49;3;31.2999992371;27.5;10;35.5827163458;3;22.8999996185;31.0;8;50.3611893654;
50;3;31.2999992371;27.5;10;35.6209751368;3;21.8999996185;32.0;8;51.0379443169;
51;4;33.0294380188;28.5;10;36.6595385075;3;20.8999996185;33.0;9;51.7390680313;
52;4;34.0467910767;29.5;11;36.8283793926;3;19.8999996185;34.0;10;52.4557781219;
53;4;34.572769165;30.5;11;37.0129007101;4;19.6000003815;35.0;9;53.1782588959;
54;4;31.8739433289;33.1949882507;11;37.2145045996;4;19.6000003815;36.0;9;53.8961582184;
55;4;30.946975708;35.2107124329;11;37.434617281;4;19.6000003815;37.0;10;54.5991659164;
56;4;30.0282497406;36.2265129089;13;38.9051864147;4;19.6000003815;38.0;10;55.2776012421;
57;4;30.5329856873;37.4216423035;13;40.172753334;4;19.6000003815;39.0;10;55.9229507446;
58;5;31.0018444061;37.9019050598;13;41.2744822502;4;19.6000003815;40.0;10;56.5282850266;
59;6;31.4014205933;38.2846794128;10;57.248860836;4;19.6000003815;41.0;11;57.088514328;
60;6;32.7488594055;39.5880813599;10;59.0332872868;4;19.6000003815;42.0;11;57.6004695892;
61;6;33.9932785034;40.7548446655;11;60.568552494;4;20.6000003815;40.0;11;58.0628213882;
62;6;34.1730651855;41.8271484375;11;62.0220081806;4;19.6000003815;41.0;13;58.4758720398;
63;6;34.3697662354;42.8939247131;11;63.2985601425;4;19.6000003815;42.0;14;58.8412618637;
64;6;34.5833282471;43.9186439514;11;64.504806757;4;20.6000003815;40.0;14;59.1616458893;
65;6;34.8132476807;44.9434776306;11;65.645175457;4;19.6000003815;41.0;15;60.4403705597;
66;6;35.0585098267;45.9683990479;11;66.7257475853;4;20.6000003815;43.0;15;60.7111828327;
67;6;35.3175544739;46.9933738708;12;67.7527832985;4;22.6000003815;42.0;17;60.9485800266;
68;7;32.3175544739;45.018371582;10;68.7316422462;4;21.6000003815;44.0;17;61.091766119;
69;7;31.5999984741;45.0433654785;10;69.5674288273;4;21.6000003815;46.0;17;61.1344349384;
70;7;30.5999984741;45.0683174133;12;70.2695302963;4;22.6000003815;45.0;17;62.9782865047;
71;7;28.5999984741;47.5078125;12;70.9686086178;4;21.6000003815;45.0;18;64.4768542051;
72;7;29.5999984741;46.7874450684;12;71.6564640999;5;23.6000003815;43.0;18;65.6871099472;
73;7;30.5999984741;48.0625839233;13;72.3252966404;5;22.6000003815;43.0;18;66.4221369028;
74;7;31.5999984741;49.330116272;13;72.9680917263;5;24.6000003815;41.0;19;66.9787415266;
75;7;32.5999984741;50.5872383118;12;73.5789291859;5;24.0;41.0;20;67.4150065184;
76;7;32.5999984741;51.8315696716;13;74.1531996727;5;25.75;39.0;20;67.4657343626;
77;7;32.5999984741;53.0612792969;13;74.6877031326;5;26.75;38.0;20;67.5175373554;
78;7;32.5999984741;54.2750816345;13;75.1806371212;5;27.75;37.0;21;67.5703849792;
79;7;32.5999984741;53.8219299316;14;75.6314897537;5;23.75;39.0;21;67.6242431402;
80;7;33.0727844238;54.8219299316;15;76.0408675671;5;21.75;41.0;21;67.6790736914;
81;7;33.0982208252;55.8219299316;16;76.4102780819;5;20.75;43.0;20;67.7348344326;
82;7;33.1232528687;56.8219299316;14;76.7419071198;5;19.75;45.0;20;67.7914797068;
83;7;33.1478500366;58.0;15;77.0383961201;5;18.75;47.895740509;20;67.8489596844;
84;6;31.5999984741;61.0;14;77.3026518822;6;19.75;47.895740509;18;67.9072211981;
85;6;30.5999984741;60.0;13;77.537684679;6;20.75;48.895740509;19;67.9662073851;
86;6;28.5999984741;62.0;13;77.6479904652;6;21.75;49.895740509;21;68.0258579254;
87;6;29.5999984741;63.0;15;77.6973116398;6;22.75;50.895740509;21;68.0861098766;
88;6;29.3499984741;63.0;15;77.7454760075;6;23.75;51.895740509;22;68.1468968391;
89;6;27.3499984741;66.0;15;77.7924640179;6;24.75;52.0734481812;22;68.20814991;
90;6;26.75;66.0;14;77.8382594585;6;24.75;53.1040725708;23;68.2697980404;
91;6;27.75;65.0;14;77.8828501701;6;24.75;54.1348991394;23;68.3317680359;
92;6;26.75;68.0;16;77.9262273312;6;23.75;53.1658859253;23;68.393985033;
93;7;26.75;71.0;16;77.9683861732;6;23.75;53.1969909668;23;68.4563727379;
94;7;28.75;68.0;16;78.0;6;24.75;54.228187561;24;68.5188536644;
95;7;26.75;71.0;17;78.0;6;23.75;53.2594261169;25;68.5813500881;
96;7;26.75;74.0;19;78.0;6;21.75;55.2906761169;25;68.6437838078;
97;8;28.75;71.0;18;78.0;6;20.75;57.3218917847;26;68.7060770988;
98;8;26.75;74.0;21;78.0;6;20.75;56.3530387878;26;68.7681524754;
99;10;27.75;78.0;20;79.0;5;18.75;58.3840751648;27;68.8299334049;
100;10;30.75;76.0;18;79.0599999428;5;18.0;60.4149665833;24;68.8913447857;
