Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;2;11.3000001907;10.0;4;21.0;1;7.0;11.6999998093;5;21.0;
3;2;11.3000001907;10.0;4;21.0900000334;1;8.0;10.6999998093;5;21.0;
4;2;11.3269996643;10.0;4;21.1871190071;1;8.14999961853;10.5;5;21.0;
5;2;12.5342035294;10.0;3;21.2917383909;1;8.14999961853;10.5;5;21.0;
6;2;13.5812826157;10.0;3;21.4042263031;1;9.14999961853;10.5;5;21.0;
7;2;14.631901741;10.0;3;21.9389723539;1;9.72500038147;10.5;5;21.0;
8;2;14.8725376129;10.1999998093;3;22.4109756947;1;9.72500038147;10.5;5;21.4200000763;
9;2;15.0849380493;10.3632001877;3;23.7114653587;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;15.6701593399;10.9097137451;3;24.8527286053;1;9.8956489563;10.8792181015;5;22.0;
11;2;17.6701602936;11.3658018112;3;25.8476524353;1;9.94999980927;11.0;5;23.5400009155;
12;2;19.6701602936;11.7372808456;3;26.7164058685;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;21.0107955933;12.0336990356;4;27.4822225571;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;22.14610672;12.2662630081;4;28.168181181;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;23.2927837372;12.446267128;4;28.6269388199;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;24.4508647919;12.5;4;29.0031633377;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;25.6201667786;12.5;4;29.4033532143;1;15.9499998093;13.879781723;6;28.0;
18;2;26.8002510071;12.5;4;29.8259272575;1;16.9500007629;14.0;6;28.0;
19;2;27.421667099;12.5;5;30.268661499;1;17.9500007629;14.0;6;28.0;
20;2;27.6208972931;12.5;5;30.7286863327;1;18.2999992371;14.0;6;28.0;
21;2;27.8279075623;12.5;5;31.2025241852;1;18.2999992371;14.0;6;28.0;
22;2;28.041135788;12.5;5;31.6861643791;1;18.2999992371;14.0;6;28.0;
23;3;28.2587738037;12.5;4;32.1751794815;1;18.2999992371;14.0;7;28.0;
24;3;28.4788303375;12.5;5;32.6648726463;1;18.2999992371;14.0;7;28.0;
25;4;26.4788303375;13.5;4;33.1504516602;1;18.2999992371;14.0;7;28.0;
26;4;25.4788303375;14.5;4;33.6272163391;1;18.2999992371;14.0;8;28.0;
27;4;25.25;15.5;4;34.0907382965;1;18.2999992371;14.0;8;28.0;
28;4;25.25;16.1362953186;4;34.5370264053;1;18.2999992371;14.0;8;28.0;
29;4;25.25;16.3148097992;4;34.9626617432;1;18.2999992371;14.0;8;28.0;
30;4;25.25;16.4850654602;4;35.3648881912;1;18.2999992371;14.0;8;28.0;
31;4;25.25;16.6459541321;4;36.7416639328;1;18.2999992371;14.0;8;28.0;
32;4;26.25;17.1966667175;4;37.121663332;1;18.2999992371;14.0;8;28.0;
33;4;27.25;17.3486652374;4;37.4748375416;1;18.2999992371;14.0;8;28.0;
34;4;27.25;17.4899349213;4;37.8011567593;1;18.2999992371;14.0;8;28.0;
35;4;27.25;17.6204624176;4;39.1011240482;1;18.2999992371;14.0;8;28.0;
36;4;29.7555828094;20.936706543;4;39.4156759977;1;18.2999992371;14.0;9;28.0;
37;4;31.7701263428;23.936706543;4;39.7072659731;1;18.2999992371;14.0;9;28.0;
38;4;33.2714538574;26.936706543;4;39.9774029255;1;18.2999992371;14.0;9;28.0;
39;4;34.305557251;29.936706543;5;40.227743268;1;18.2999992371;14.0;9;28.0;
40;4;35.3404350281;32.5;5;40.4600135088;1;18.2999992371;14.0;9;28.0;
41;4;36.2070083618;32.5;6;40.5832564831;1;18.2999992371;14.0;9;28.0;
42;4;36.2624664307;32.5;7;40.6657751799;1;18.2999992371;14.0;10;28.0;
43;4;36.2995986938;32.5;8;40.7499067783;1;18.2999992371;14.0;10;28.0;
44;4;36.3374557495;32.5;8;40.8356138468;1;18.2999992371;14.0;10;28.0;
45;4;36.3760261536;32.5;9;40.9228538275;1;18.2999992371;14.0;11;28.0;
46;4;36.4152870178;32.5;9;41.0115793943;1;18.2999992371;14.0;11;28.0;
47;4;36.4552116394;32.5;10;41.1017380953;1;18.2999992371;14.0;11;28.0;
48;4;36.4957809448;32.5;10;41.1932724714;1;18.2999992371;14.0;11;28.0;
49;4;36.5369720459;32.5;12;41.2861201763;1;18.2999992371;15.0;12;28.0;
50;4;36.5787506104;32.5;12;41.3802137375;1;18.2999992371;16.0;12;28.0;
51;4;36.6210975647;32.5;12;41.4754811525;1;18.2999992371;17.0;12;28.0;
52;5;36.6639671326;32.5;11;41.5718456507;1;18.2999992371;18.0;13;28.0;
53;5;35.0999984741;32.5;12;43.1132884026;1;18.2999992371;19.0;13;28.0;
54;5;37.4009819031;33.0;13;44.3981095552;1;18.2999992371;19.0;13;28.0;
55;5;37.9791526794;33.3899993896;13;45.462308526;1;18.2999992371;19.0;14;28.0;
56;5;38.4580421448;33.6872596741;13;46.3439317942;1;18.2999992371;19.0;15;28.0;
57;5;38.8547706604;33.9097442627;13;46.93060112;1;18.2999992371;19.0;15;28.0;
58;5;39.1187667847;34.0;13;47.3089997768;1;18.2999992371;19.0;15;28.0;
59;5;37.1949424744;35.0;14;47.6624526978;1;18.2999992371;19.0;16;28.0;
60;6;36.272441864;36.0;13;48.8828985691;1;18.2999992371;19.0;16;28.0;
61;6;37.1488075256;36.0;15;49.1202056408;1;18.2999992371;19.0;16;28.0;
62;6;39.1765556335;37.1150054932;16;49.3625764847;1;18.2999992371;19.0;17;28.0;
63;6;40.7097816467;38.1619720459;17;49.6097592115;1;18.2999992371;19.0;17;28.0;
64;6;40.8850326538;39.0;17;49.8614771366;1;18.2999992371;19.0;17;28.0;
65;6;41.3309783936;41.0;18;50.1174308062;1;18.2999992371;19.0;18;28.0;
66;7;41.4180374146;42.0;17;50.3772989511;1;18.2999992371;19.0;19;28.0;
67;9;39.3499984741;44.0;14;75.640740633;1;18.2999992371;19.0;19;28.0;
68;9;43.01795578;46.0;15;77.8573952913;1;18.2999992371;19.0;19;28.0;
69;9;45.6892776489;49.0;15;79.8432645798;1;18.2999992371;19.0;20;28.0;
70;9;45.782623291;53.0;16;81.5741914511;1;18.2999992371;19.0;20;28.0;
71;9;46.5091934204;57.0;16;83.0525208712;1;18.2999992371;19.0;20;28.0;
72;9;46.6466369629;61.0;17;84.2999696732;1;18.2999992371;19.0;20;28.0;
73;10;46.7837600708;63.0;16;85.3489022255;1;18.2999992371;19.0;21;28.0;
74;10;46.9203262329;65.0;17;86.2347826958;1;18.2999992371;19.0;21;28.0;
75;10;45.5148620605;67.2301712036;17;86.9228961468;1;18.2999992371;19.0;21;28.0;
76;10;43.6133155823;70.2538452148;18;87.3170397282;1;18.2999992371;19.0;21;28.0;
77;10;42.6617088318;71.2772369385;19;87.7056815624;1;18.2999992371;19.0;22;28.0;
78;11;40.7115707397;75.3003158569;18;88.0883553028;1;18.2999992371;19.0;22;28.0;
79;11;39.7602958679;79.323059082;19;88.4646332264;1;18.2999992371;19.0;22;28.0;
80;12;38.8078079224;82.9561920166;17;88.8341264725;1;18.2999992371;19.0;22;28.8400001526;
81;12;38.8540344238;86.0166625977;17;89.1964819431;2;19.4890003204;20.4200000763;22;30.4629440308;
82;12;38.8989143372;90.6028137207;18;89.5513825417;2;20.6291618347;21.7314720154;22;31.0958057642;
83;12;38.9423904419;93.6794586182;19;89.8985435963;2;20.9965553284;22.9579029083;22;31.3902759552;
84;13;38.9844322205;96.7529144287;18;91.2377123833;2;20.75;24.0;22;31.6350997686;
85;13;40.0249977112;100.82321167;19;91.5371911526;2;20.75;25.0;22;31.9190331697;
86;14;41.0640640259;104.87311554;20;94.3316340446;2;20.75;25.0;21;32.2468225956;
87;14;43.1016235352;109.976852417;23;95.9528795481;2;20.75;25.0;20;32.6232366562;
88;14;46.1376686096;112.071365356;24;99.6617381573;3;21.75;26.0;20;34.0528378487;
89;14;44.7676696777;118.034561157;26;102.765956283;3;22.75;27.0;18;34.7196787596;
90;14;46.2439498901;120.825790405;26;106.016865611;3;23.015499115;28.0;18;35.4772005081;
91;15;47.5923118591;124.696624756;23;128.866519451;3;22.75;29.0;17;36.3315104246;
92;15;47.8407211304;126.476425171;24;135.014934778;3;20.75;31.0;17;37.2871991396;
93;15;49.4000015259;129.105773926;25;139.821107984;3;19.75;32.0;16;38.3467681408;
94;15;50.4000015259;131.642349243;28;144.312790513;3;18.75;33.0;17;39.5100784302;
95;16;50.4000015259;134.185882568;27;148.314235687;3;17.75;34.0;17;40.7738938332;
96;17;50.4000015259;136.69708252;28;151.874320984;3;16.75;35.0;17;42.1315882206;
97;20;50.4000015259;139.213562012;26;155.157932997;3;16.0;36.0;17;43.5730876923;
98;20;52.4000015259;140.729980469;26;158.208433747;3;16.0;37.0;18;45.0850720406;
99;20;54.4000015259;140.078796387;27;161.06794703;3;17.0;36.0;18;46.65143013;
100;20;54.4000015259;143.078796387;28;163.483052373;3;16.0;36.0;18;48.2539095879;
