Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;11.0;10.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;2;11.3000001907;10.0;5;21.0;2;8.31349945068;10.5;4;22.1871190071;
5;2;12.4499998093;10.0;5;21.0599999428;2;8.32806777954;10.5;4;22.2917383909;
6;2;13.4770002365;10.0;5;21.1229639053;2;9.44064044952;10.5;4;22.4042263031;
7;2;14.5053339005;10.0;5;21.6001901627;2;10.0409517288;10.5;4;22.5249304771;
8;2;14.7200860977;10.1999998093;5;22.0082015991;2;10.0681095123;10.5;3;23.0894187689;
9;2;14.9036903381;10.3632001877;5;23.2129787207;2;10.1951189041;10.7100000381;3;23.5836213827;
10;2;15.4458408356;10.9097137451;5;24.245090127;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;17.4458408356;11.3658018112;5;25.1164904833;2;10.3983440399;11.0;3;25.8316864967;
12;2;19.4458408356;11.7372808456;5;25.8465604782;2;10.8121290207;11.7700004578;4;27.4540388584;
13;2;20.6193656921;12.0336990356;5;26.4579504728;2;12.541469574;12.4126424789;4;28.8682081699;
14;2;20.9060783386;12.2662630081;5;26.9734284878;2;14.541469574;12.9308347702;4;30.1005516052;
15;2;21.13804245;12.446267128;5;27.245682478;2;16.541469574;13.3366470337;4;31.1863336563;
16;2;21.2605571747;12.5;5;27.4198198318;2;17.8257961273;13.6469516754;4;32.1621966362;
17;2;23.2905597687;12.5;5;27.6032464504;2;18.9405918121;13.879781723;4;32.9572491646;
18;2;24.3731021881;12.5;5;27.7958021164;2;20.0653820038;14.0;4;33.5542383194;
19;2;25.4597511292;12.5;6;27.9972171783;2;21.1997051239;14.0;4;34.1899633408;
20;2;26.5503883362;12.5;6;28.207105875;2;21.692741394;14.0;4;34.8591008186;
21;2;26.6931972504;12.5;6;28.4249610901;2;21.843296051;14.0;4;35.5546751022;
22;2;26.7912330627;12.5;6;28.6501536369;2;21.9998016357;14.0;4;36.2682390213;
23;2;26.8925685883;12.5;6;28.8819327354;2;22.1603527069;14.0;5;36.9902019501;
24;2;26.9968700409;12.5;6;29.1194319725;2;22.3227958679;14.0;5;37.7102985382;
25;2;27.1037445068;12.5;6;29.3616781235;2;22.4848175049;14.0;6;38.4181499481;
26;2;27.2127552032;12.5;7;29.60760355;3;23.6440830231;14.3000001907;5;40.1038570404;
27;2;27.3234214783;12.5;8;29.8560638428;3;24.7983665466;14.3000001907;5;40.9185563326;
28;3;27.4352283478;12.5;7;30.1058568954;3;24.9456748962;14.5799999237;5;41.7186180353;
29;3;27.5476360321;12.5;7;30.3557448387;3;25.3866882324;14.0;5;42.5013513565;
30;3;27.6600856781;12.5;7;30.6044793129;3;23.5628032684;15.0;5;43.2661215067;
31;3;27.7720146179;12.5;8;30.8508253098;3;22.7348766327;16.0;5;44.0142371655;
32;3;27.8828716278;12.5;8;31.0935864449;3;21.9032020569;17.0;5;44.7486755848;
33;3;27.9921150208;12.5;8;31.3316273689;3;21.0684509277;18.0;5;45.4736754894;
34;3;28.09923172;12.5;8;31.5638952255;3;20.2315750122;19.0;5;46.1942477226;
35;3;28.2037525177;12.5;8;31.7894377708;3;20.093706131;20.0;5;46.9156470299;
