Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;4;20.0;2;7.0;11.8999996185;4;22.0;
3;1;11.0;10.0;4;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;11.0;10.0;4;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;12.0;10.0;4;20.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;13.0;10.0;4;20.0;2;9.44064044952;10.5;4;22.4042263031;
7;1;14.0;10.0;4;20.3999996185;2;10.0409517288;10.5;4;22.5249304771;
8;2;15.1800003052;10.1999998093;3;21.7264003754;2;10.0681095123;10.5;4;23.0894187689;
9;2;16.3268795013;10.3632001877;3;22.8694274426;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;17.8187427521;10.9097137451;3;23.8335785866;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;19.8187427521;11.3658018112;3;24.6305116415;2;10.3983440399;11.0;4;25.8316864967;
12;2;21.8187427521;11.7372808456;3;25.2793427706;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;23.3641166687;12.0336990356;3;25.8024992943;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;24.3902301788;12.2662630081;3;26.2225775719;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;25.417263031;12.446267128;4;26.3921557665;2;16.541469574;13.3366470337;5;31.1863336563;
16;3;26.4452133179;12.5;3;26.4563041925;2;17.8257961273;13.6469516754;5;32.1621966362;
17;3;26.8187427521;12.5;3;26.5224741697;2;18.9405918121;13.879781723;5;32.9572491646;
18;3;28.5038566589;12.5;3;26.5906432867;2;20.0653820038;14.0;5;33.5542383194;
19;3;28.9657897949;12.5;3;26.6607804298;2;21.1997051239;14.0;5;34.1899633408;
20;3;28.9973506927;12.5;3;26.7328453064;2;21.692741394;14.0;5;34.8591008186;
21;3;29.0297813416;12.5;3;26.8067884445;2;21.843296051;14.0;5;35.5546751022;
22;3;29.0630550385;12.5;3;26.8825509548;2;21.9998016357;14.0;5;36.2682390213;
23;3;29.0971488953;12.5;3;26.9600640535;2;22.1603527069;14.0;6;36.9902019501;
24;3;29.1320285797;12.5;3;27.0392494202;2;22.3227958679;14.0;6;37.7102985382;
25;3;29.1676616669;12.5;3;27.120018959;2;22.4848175049;14.0;6;38.4181499481;
26;3;29.2040081024;12.5;3;27.2022752762;2;22.6440830231;14.0;6;39.1038570404;
27;3;29.2410240173;12.5;3;27.2859115601;2;22.7983665466;14.0;6;39.758556366;
28;3;29.2786598206;12.5;3;27.3708124161;2;22.9456748962;14.0;6;40.374874115;
29;3;29.316865921;12.5;3;27.4568536282;2;23.0843467712;14.0;6;40.947227478;
30;3;29.3555831909;12.5;3;27.5439035892;2;21.2131252289;15.0;6;41.4719495773;
