Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
32;4;26.1818828583;12.5;7;27.1315076351;3;20.5266342163;17.0;6;40.1532897949;
33;4;26.2091789246;12.5;7;27.1926498413;3;19.6848106384;18.0;6;41.0717731714;
34;4;26.2366924286;12.5;7;27.2542052269;3;18.8374595642;19.0;6;41.9899413586;
35;4;26.2643928528;12.5;7;27.3161010742;3;18.6826629639;20.0;7;42.9039394855;
36;4;26.2922458649;12.5;7;27.3782629967;3;18.818862915;21.0;7;43.8115928173;
37;4;26.3202190399;14.5;8;27.4406147003;3;18.9449157715;22.0;7;44.7123198509;
38;4;26.3482761383;16.5;8;27.5030794144;3;19.0601062775;23.0;7;45.6068501472;
39;4;26.3763847351;18.5;9;27.5655794144;3;19.1641349792;24.0;7;46.4967842102;
40;4;26.404510498;20.5;9;27.628036499;3;19.2570705414;25.0;8;47.3840517998;
41;4;26.4326171875;22.5;9;27.690372467;3;19.3392829895;26.0;9;48.2703409195;
42;4;26.4606666565;22.5;9;27.7525100708;3;19.4113693237;27.0;9;49.1565561295;
43;4;26.4886302948;22.5;9;27.8143725395;3;20.4740829468;25.0;9;50.0423722267;
44;4;26.5164680481;22.5;10;27.8758842945;3;19.5282669067;26.0;9;50.9259333611;
45;5;26.5441474915;22.5;8;45.936971426;3;20.574798584;26.0;9;51.7390680313;
46;5;27.5716362;23.5;9;47.0775618553;3;21.6000003815;27.0;10;52.4557781219;
47;5;28.598903656;24.5;9;48.0763220787;3;22.6000003815;28.0;10;53.1782588959;
48;5;29.62591362;25.5;9;48.9327120781;3;23.6000003815;29.0;10;53.8961582184;
49;5;30.652639389;26.5;9;49.6542339325;3;24.6000003815;30.0;12;54.5991659164;
50;5;31.6790523529;27.5;10;50.2537374496;3;25.6000003815;29.0;12;55.2776012421;
51;5;32.7051239014;27.5;10;50.7468259335;3;25.8999996185;29.0;13;55.9229507446;
52;5;33.7308273315;27.5;10;51.1497721672;3;25.8999996185;29.0;14;56.5282850266;
53;5;34.7561378479;27.5;12;51.4022974968;3;25.8999996185;29.0;14;57.088514328;
54;5;35.7810325623;27.5;13;51.4566559792;3;25.8999996185;29.0;15;57.6004695892;
55;5;36.8054962158;27.5;14;51.5100040436;3;25.8999996185;29.0;13;58.0628213882;
56;6;37.8295021057;27.5;13;51.5623030663;3;25.8999996185;29.0;11;58.4758720398;
57;6;37.25;28.5;14;51.6135182381;3;25.8999996185;29.0;12;58.8412618637;
58;6;37.5999984741;28.9454078674;14;53.4258899689;3;25.8999996185;29.0;13;59.1616458893;
59;6;38.3605003357;29.4943561554;14;54.8750734329;3;25.8999996185;29.0;14;59.4403705597;
60;6;38.9577598572;29.9331321716;14;56.0180540085;3;25.8999996185;29.0;14;59.6811828613;
61;6;39.4175491333;30.278881073;14;56.9126234055;3;25.8999996185;29.0;16;59.8879890442;
62;6;39.7660140991;30.549446106;15;57.2181663513;3;25.8999996185;29.0;14;60.0;
63;6;39.8499984741;30.6872673035;16;57.3355088234;3;25.8999996185;29.0;14;60.0;
64;6;37.8499984741;31.7342033386;16;57.4510278702;3;25.8999996185;29.0;14;60.0;
65;6;36.8499984741;32.7804107666;17;57.5644831657;3;25.8999996185;29.0;15;60.0;
66;6;35.8499984741;33.82579422;18;59.6756520271;3;25.8999996185;29.0;16;60.0;
67;6;36.8499984741;36.870262146;18;59.9443303347;3;25.8999996185;29.0;16;60.0;
68;6;39.8499984741;37.870262146;18;60.2245755196;3;25.8999996185;29.0;16;60.0;
69;7;40.8499984741;39.870262146;17;60.5173103809;4;25.8999996185;29.0;17;60.0;
70;7;38.8499984741;43.870262146;17;60.8234844208;4;25.8999996185;29.0;17;61.7999992371;
71;7;37.8499984741;47.870262146;17;61.1440480947;4;24.0890007019;30.4200000763;17;63.2535362244;
72;7;36.8499984741;51.3549995422;18;61.4799244404;4;25.2291622162;29.7314720154;16;64.417591095;
73;7;37.8499984741;51.3733596802;18;61.8319733143;4;23.3310565948;30.9579029083;16;65.1052589417;
74;7;38.8499984741;52.3921890259;21;62.2009503841;4;24.3500003815;30.0;17;65.6133613586;
75;7;39.8499984741;53.4114761353;21;62.5874601603;4;22.75;31.0;17;67.0;
76;7;40.8499984741;55.4312133789;20;62.9919050932;4;24.75;31.0;17;67.0399999619;
77;7;41.8499984741;57.4513931274;22;63.4144339561;4;26.75;32.0;19;67.0811839104;
78;8;42.8499984741;59.4720077515;21;63.8548872471;4;25.75;34.0;20;67.1235535145;
79;8;43.8499984741;61.4930419922;21;64.3127481937;4;25.75;36.0;20;67.1671074629;
80;8;43.8499984741;63.5144844055;23;64.7871018648;4;24.7999992371;38.0;16;67.211841464;
81;8;43.8499984741;65.5363235474;23;65.2766034603;4;23.7999992371;37.0;14;67.2577478886;
82;8;43.8499984741;67.5585327148;25;65.7380416393;4;23.7999992371;37.0;17;67.3048160076;
83;7;30.5999984741;64.1108398438;27;41.1941286325;5;24.0935821533;39.0;10;92.3530313969;
84;8;30.5999984741;65.1337509155;27;41.6616963148;5;22.75;43.6765136719;10;92.4023760557;
85;8;30.5999984741;66.1569824219;27;42.1376651525;5;22.75;47.7011871338;10;92.4528282881;
86;9;30.5999984741;67.1805038452;27;42.6186704636;5;22.75;51.7264137268;11;92.5043625832;
87;9;30.5999984741;68.2042999268;28;43.1011600494;5;22.75;55.0;11;92.5569496155;
88;9;31.5318813324;69.3000030518;28;43.5815060139;5;23.0;59.0;11;92.6105561256;
89;10;31.5591773987;70.3000030518;24;49.0561232567;5;24.0;62.0;11;92.6651450396;
90;10;32.5866928101;72.3000030518;25;50.671587944;5;25.0;65.0;12;92.72067523;
91;10;35.6143913269;72.3000030518;25;51.4215224981;5;26.0;68.0;12;92.7771017551;
92;10;35.6422424316;75.3000030518;25;53.1735453606;5;27.0;71.0;13;92.8343759775;
93;10;36.6702156067;79.3000030518;26;53.9873017073;5;28.0;74.0;12;92.8924454451;
94;10;37.6982765198;83.3000030518;30;54.8060102463;5;30.0;74.0;11;92.9512542486;
95;10;38.7263832092;84.3000030518;29;55.6305649281;6;30.0;77.0;10;93.0107431412;
96;10;37.7545089722;87.3000030518;29;56.4623429775;6;32.0;77.0;11;93.0708494186;
97;10;37.7826156616;90.3000030518;32;57.9036790133;6;32.25;77.0;13;93.1315076351;
98;12;38.8579711914;89.53099823;31;59.3765901327;6;31.25;80.0;14;93.1926498413;
99;12;37.9360198975;91.4195251465;30;60.8801733255;6;32.25;80.0;13;93.2542052269;
100;12;39.0165977478;91.5029602051;27;62.4131616354;6;32.25;80.0;12;93.3161010742;
