Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;11.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;11.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;12.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;13.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;14.0;10.0;4;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;14.3268795013;10.3632001877;4;21.8194274902;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;14.8187427521;10.9097137451;4;22.7316036224;1;9.8956489563;10.8792181015;5;22.0;
11;1;15.8187427521;11.3658018112;4;23.4745616913;1;9.94999980927;11.0;5;23.5400009155;
12;1;16.8187427521;11.7372808456;4;24.0673980713;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;17.8187427521;12.0336990356;5;24.5325260162;1;11.9499998093;12.4126424789;6;25.8616695404;
14;1;18.8187427521;12.2662630081;5;24.892534256;1;12.9499998093;12.9308347702;6;26.6732940674;
15;1;19.8187427521;12.446267128;5;25.0;1;13.9499998093;13.3366470337;6;27.2939033508;
16;1;20.8187427521;12.5;5;25.0;1;14.9499998093;13.6469516754;6;27.759563446;
17;1;21.8187427521;12.5;5;25.0;2;16.9500007629;14.0797815323;5;29.0;
18;1;22.8187427521;12.5;5;25.0;2;18.9500007629;14.0;5;29.1599999666;
19;1;23.25;12.5;6;25.0;2;20.2110004425;14.0;5;29.3437439203;
20;1;23.25;12.5;6;25.0;2;20.6023406982;14.0;5;29.5541238785;
21;1;23.25;12.5;6;25.0;2;20.6496772766;14.0;5;29.7941719294;
22;1;23.25;12.5;6;25.0;2;20.7036876678;14.0;5;30.0669906139;
23;1;23.25;12.5;6;25.0;2;20.7650718689;14.0;6;30.375654459;
24;1;23.25;12.5;6;25.0;2;20.8345222473;14.0;6;30.7230784893;
25;1;23.25;12.5;6;25.0;2;20.9126911163;14.0;6;31.1118502617;
26;1;23.25;12.5;7;25.0;2;21.0001659393;14.0;6;31.544028759;
27;1;23.25;12.5;7;25.0;2;21.0974063873;14.0;6;32.0209121704;
28;1;23.25;12.5;7;25.0;2;21.2047042847;14.0;6;32.5427899361;
29;1;23.25;12.5;7;25.0;2;21.3221263885;14.0;6;33.1086950302;
30;1;23.25;12.5;7;25.0;2;21.4494552612;14.0;6;33.7161855698;
31;1;23.25;12.5;7;25.0;2;19.5861415863;15.0;6;34.3611893654;
32;1;23.25;12.5;7;25.0;3;19.7312660217;16.5;5;36.0379443169;
33;1;23.25;12.5;7;25.0;3;19.8835372925;17.0;5;36.8990679979;
34;1;23.25;12.5;7;25.0;3;19.3022899628;18.0;5;37.7995220423;
35;1;23.25;12.5;7;25.0;3;18.5048923492;19.0;5;38.7323827744;
36;1;23.25;12.5;8;25.0;3;18.4147872925;20.0;5;39.6903301477;
37;1;23.25;12.5;8;25.0;3;18.6303253174;21.0;7;40.6661565304;
38;1;23.25;12.5;8;25.0;3;18.8498840332;22.0;7;41.6532557011;
39;1;23.25;13.5;8;25.0;3;19.0719833374;23.0;7;42.6460292339;
40;1;23.25;14.5;9;25.0;3;19.2953567505;24.0;9;43.6401352882;
41;1;23.25;15.5;9;25.0;3;19.5190315247;25.0;9;44.632543087;
42;1;23.25;16.5;10;25.0;3;19.7423210144;26.0;10;45.6213817596;
43;1;23.25;17.5;10;25.0;3;19.9648113251;27.0;11;46.6056113243;
44;1;23.25;17.5;10;25.0;3;21.1862621307;25.0;11;47.58456707;
45;1;23.25;17.5;10;25.0;3;20.4065265656;26.0;12;48.5574474335;
46;1;23.25;17.5;11;25.0;4;22.6254272461;27.0;12;50.5228352547;
47;1;23.25;17.5;11;25.0;4;24.8426361084;29.0;12;51.6383148432;
48;1;23.25;17.5;11;25.0;4;26.0576210022;31.0;13;52.763994813;
49;1;23.25;17.5;11;25.0;4;27.2695579529;33.0;13;53.8978910446;
50;1;23.25;17.5;12;25.0;4;28.4773483276;35.0;15;54.9724308252;
51;1;23.25;17.5;12;25.0;4;29.6651096344;34.8970870972;15;55.9631488323;
52;1;23.25;17.5;12;25.0;4;30.1266345978;35.033493042;16;56.9748203754;
53;1;23.25;17.5;13;25.0;5;30.8193340302;34.0;16;58.0006797314;
54;1;23.25;17.5;13;25.0;5;30.4374599457;35.0;16;59.0348010063;
55;1;23.25;17.5;14;25.0;5;30.5826625824;35.5559234619;17;60.0723137856;
56;1;23.25;17.5;14;25.0;5;30.7188625336;35.7720146179;17;61.1094264984;
57;1;23.25;17.5;14;25.0;6;31.7496204376;34.0;16;62.1432595253;
58;1;23.25;17.5;14;25.0;6;31.9822330475;34.0;16;63.1715164185;
59;1;23.25;17.5;14;25.0;6;32.2135925293;34.0;16;64.1920576096;
60;1;23.25;17.5;15;25.0;6;32.4432106018;34.0;16;65.2024512291;
61;1;23.25;17.5;15;25.0;6;32.6705513;34.0;16;67.1995902061;
62;1;23.25;17.5;15;25.0;6;32.3113708496;36.0;16;68.2094385624;
63;1;23.25;17.5;15;25.0;6;34.3740844727;36.0;16;69.1975519657;
64;1;23.25;17.5;15;25.0;6;35.5694503784;37.0;17;71.1580140591;
65;1;23.25;17.5;15;26.0;6;36.7855529785;39.0;18;72.0196754932;
66;1;23.7000007629;18.0;15;26.7800006866;7;37.9794273376;41.0;17;72.7550009489;
67;1;24.0510005951;18.3899993896;16;27.3745174408;7;38.1448745728;42.0;18;75.5098503828;
68;1;24.3185329437;18.6872596741;16;27.8194847107;7;38.7602157593;43.4199981689;18;77.8921062946;
69;1;24.5187683105;18.9097423553;16;28.0;7;39.0113563538;45.3544082642;19;79.9444513321;
70;1;24.5999984741;19.0;16;28.0;7;39.7488708496;45.7003097534;19;81.4681550264;
71;1;24.5999984741;19.0;17;28.0;7;37.6127471924;47.4270896912;19;82.7513196468;
72;1;24.5999984741;19.0;17;28.0;8;34.9254150391;47.7713279724;16;98.8466860056;
73;1;24.5999984741;19.0;18;28.0;8;35.9726371765;47.7859687805;17;100.536966681;
74;1;24.5999984741;19.0;18;28.0;8;38.9060592651;50.0;17;102.064511776;
75;1;24.5999984741;19.0;18;28.0;8;39.1121520996;53.0;18;104.421774507;
76;1;24.5999984741;19.0;18;28.0;8;40.1169624329;57.0;18;105.64971602;
77;1;24.5999984741;19.0;18;28.0;8;41.1218032837;61.0;18;106.717414021;
78;1;24.5999984741;19.0;18;28.0;8;41.1266746521;65.0;19;107.63769424;
79;1;24.5999984741;19.0;18;28.0;8;41.1315727234;68.8812789917;19;108.426306963;
80;1;24.5999984741;19.0;18;28.0;8;41.1364936829;71.9098129272;20;108.950926185;
81;1;24.5999984741;19.0;18;28.0;8;40.1414413452;72.9387512207;20;109.37239933;
82;1;24.5999984741;19.0;18;28.0;8;40.1464118958;74.9680633545;21;109.639803529;
83;1;24.5999984741;19.0;18;28.0;8;40.1513977051;76.997718811;23;109.770215631;
84;1;24.5999984741;19.0;18;28.0;8;41.1064033508;79.0276947021;25;109.902392507;
85;1;24.5999984741;19.0;19;28.0;8;39.1114234924;83.0579605103;25;110.036235332;
