Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
32;3;26.0673274994;12.5;5;26.8559447527;3;21.3799552917;17.0;6;44.5176250935;
33;3;26.0851745605;12.5;6;26.8957372904;3;20.4819431305;18.0;6;45.2692306042;
34;3;26.1030807495;12.5;5;26.9356285334;3;19.572883606;19.0;7;46.014942646;
35;3;26.1210327148;12.5;5;26.9755871296;3;19.3531951904;20.0;7;46.759624958;
36;3;26.1390151978;14.5;6;27.015581131;3;19.4235095978;21.0;7;47.5080156326;
37;3;26.1570110321;16.5;5;27.0555787086;3;19.4845981598;22.0;6;48.2641968727;
38;3;26.1750106812;18.5;5;27.0955479145;3;19.5373153687;23.0;6;49.0311145782;
39;3;26.1929969788;20.5;5;27.135456562;3;19.5825443268;24.0;6;49.7161855698;
40;3;26.2109565735;22.5;5;27.17527318;3;19.6000003815;25.0;5;50.3611893654;
41;3;26.2288722992;22.5;6;28.2149660587;3;19.6000003815;26.0;5;51.0379443169;
42;3;27.2467346191;23.5;7;28.3045039177;3;19.6000003815;27.0;5;51.7390680313;
43;3;28.2645263672;24.5;7;28.3958311081;3;20.6000003815;25.0;6;52.4557781219;
44;3;28.7781219482;25.5;7;28.4889425039;3;19.6000003815;26.0;7;53.1782588959;
45;3;28.8200244904;26.5;7;28.58382833;3;20.6000003815;26.0;7;53.8961582184;
46;3;28.8627243042;27.5;8;28.6804740429;3;21.6000003815;27.0;8;54.5991659164;
47;3;28.906211853;27.5;8;28.7788589001;3;22.6000003815;28.0;8;55.2776012421;
48;3;28.9504871368;27.5;9;28.8789569139;3;23.6000003815;29.0;8;55.9229507446;
49;3;28.9955310822;27.5;9;28.9807356596;3;24.6000003815;30.0;7;56.5282850266;
50;3;29.0413303375;27.5;10;29.0841554403;3;25.6000003815;29.0;10;57.088514328;
51;3;29.0878696442;27.5;10;29.1891697645;3;25.8999996185;29.0;11;57.6004695892;
52;3;29.1351261139;27.5;11;29.2957246304;3;25.8999996185;29.0;11;58.0628213882;
53;3;29.1830749512;27.5;11;29.403758049;3;25.8999996185;29.0;11;58.4758720398;
54;3;29.2316894531;27.5;12;29.5132000446;3;25.8999996185;29.0;12;58.8412618637;
55;3;29.2809391022;27.5;12;29.6239724159;3;25.8999996185;29.0;9;59.1616458893;
56;3;29.3307876587;27.5;12;29.7359884977;3;25.8999996185;29.0;11;59.4403705597;
57;4;29.3811950684;27.5;10;29.8491532803;3;25.8999996185;29.0;11;59.6811828613;
58;4;29.4321193695;27.5;11;29.963363409;3;25.8999996185;29.0;12;59.8879890442;
59;4;29.4835128784;27.5;11;31.1069409847;3;25.8999996185;29.0;13;60.0;
60;4;29.9981250763;28.0;11;32.0314404964;3;25.8999996185;29.0;14;60.0;
61;4;30.4141483307;28.3899993896;11;32.7711908817;3;25.8999996185;29.0;14;60.0;
62;4;30.7470359802;28.6872596741;11;33.3619339466;3;25.8999996185;29.0;14;60.0;
63;4;31.0128707886;28.9097423553;12;34.6885700226;3;25.8999996185;29.0;15;60.0;
64;4;32.1598548889;30.0;12;34.8748338223;3;25.8999996185;29.0;16;60.0;
65;4;33.2256736755;31.0;11;35.0622200966;3;25.8999996185;29.0;16;60.0;
66;4;33.2914657593;32.0;12;35.2505235672;3;25.8999996185;29.0;14;60.0;
67;6;33.3571357727;33.0;10;40.439535737;3;25.8999996185;29.0;17;60.0;
68;6;33.4298934937;36.0;10;40.7790452242;3;25.8999996185;29.0;17;60.0;
69;6;34.4904785156;37.3711929321;10;41.115613699;3;25.8999996185;29.0;17;61.7999992371;
70;6;34.5516357422;38.3927459717;10;41.4486620426;3;24.0890007019;30.4200000763;16;63.2535362244;
71;6;33.6132888794;39.0;11;41.777649641;3;22.6291618347;29.7314720154;13;64.417591095;
72;6;32.6804275513;41.0;11;42.1020792723;3;22.7310562134;29.9579029083;13;65.1052589417;
73;6;32.7434387207;42.0;11;42.4214988947;3;22.75;30.0;13;65.6133613586;
74;6;32.1208000183;43.0;11;42.7355027199;3;22.75;30.0;13;66.0;
75;6;31.2105674744;44.0;12;43.0437326431;3;22.75;30.0;14;66.0;
76;7;30.2983474731;45.0;13;43.3458778858;3;20.75;31.0;14;66.0;
77;7;27.9871807098;46.0;13;43.6416739225;3;19.75;32.0;14;66.0;
78;7;28.045665741;47.0;12;43.930901289;3;18.75;33.0;16;66.0;
79;7;26.1030406952;48.0;13;44.2133834362;3;19.75;33.0;16;66.0;
80;7;23.3775100708;50.0;13;44.4883748293;3;20.75;34.0;16;66.0;
81;7;22.4139480591;52.0;13;44.7170137167;3;18.75;31.0;16;66.0;
82;7;21.8496665955;54.0;11;44.9398244619;3;17.75;32.0;18;66.0;
83;7;21.8846187592;56.0;10;45.1567692757;3;16.75;33.0;19;66.0;
84;8;21.9187679291;58.0;10;45.3678350449;3;16.0;34.0;20;66.0;
85;8;21.9520778656;60.0;10;45.5415580273;3;16.0;32.0;20;66.0;
86;8;21.9845218658;62.0;9;45.6728177071;3;16.0;31.0;20;66.0;
87;8;22.0160751343;64.0;10;45.8024640083;3;17.0;32.0;20;66.0;
88;10;22.0467166901;66.0;7;45.9303889275;3;18.0;34.0;20;66.0;
89;10;22.0764293671;68.0;6;46.056491375;3;19.0;36.0;20;66.0;
90;10;22.1052017212;70.0;8;46.1806783676;3;20.0;38.0;20;66.0;
91;10;23.1330299377;71.5999984741;8;46.3028650284;3;21.0;40.0;21;66.0;
92;10;22.7080307007;70.5999984741;8;46.4229726791;3;22.0;42.0;21;66.0;
93;10;23.5750007629;70.5999984741;9;46.540930748;3;22.75;44.0;19;66.0;
94;10;24.5750007629;70.5999984741;8;47.6566748619;3;22.75;46.0;19;66.0;
95;10;26.5750007629;71.5999984741;8;47.7725100517;3;22.75;48.0;20;66.0;
96;10;28.5750007629;73.1999969482;8;47.8545684814;3;22.75;50.0;20;66.0;
97;10;29.5750007629;74.1999969482;9;47.9364660978;3;22.75;52.0;18;66.0;
98;10;30.5750007629;75.1999969482;9;48.0181223154;3;22.75;54.0;19;66.0;
99;11;31.5750007629;76.1999969482;7;48.099458456;3;22.75;56.0;18;66.0;
100;11;32.5750007629;76.1999969482;9;48.1803978682;3;24.75;52.0;18;66.0;
