Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;11.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;11.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;2;12.4499998093;10.0;3;21.0;2;8.32806777954;10.5;4;22.2917383909;
6;2;13.4499998093;10.0;3;21.0299999714;2;9.44064044952;10.5;4;22.4042263031;
7;2;14.4635000229;10.0;3;21.4708906412;2;10.0409517288;10.5;4;22.5249304771;
8;2;14.661901474;10.1999998093;3;21.8393678665;2;10.0681095123;10.5;4;23.0894187689;
9;2;14.82771492;10.3632001877;3;22.9867860079;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;15.3440542221;10.9097137451;3;23.9553763866;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;17.3440532684;11.3658018112;3;24.7567846775;2;10.3983440399;11.0;4;25.8316864967;
12;2;19.3440551758;11.7372808456;3;25.4101134539;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;20.4229640961;12.0336990356;4;25.9377754927;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;21.4511051178;12.2662630081;4;26.3623514175;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;22.4801597595;12.446267128;4;26.5364025831;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;23.5101242065;12.5;4;26.6049814224;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;24.5409851074;12.5;4;26.6755206585;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;25.5727272034;12.5;4;26.7479782104;2;20.0653820038;14.0;5;33.5542383194;
19;2;26.0365905762;12.5;4;26.8223025799;2;21.1997051239;14.0;5;34.1899633408;
20;2;26.0700359344;12.5;4;26.8984328508;2;21.692741394;14.0;5;34.8591008186;
21;2;26.1042938232;12.5;6;26.9762983322;2;21.843296051;14.0;5;35.5546751022;
22;2;26.139333725;12.5;6;27.0558187962;2;21.9998016357;14.0;5;36.2682390213;
23;2;26.1751174927;12.5;7;27.1369040012;2;22.1603527069;14.0;6;36.9902019501;
24;2;26.2116069794;12.5;7;27.2194547653;2;22.3227958679;14.0;6;37.7102985382;
25;2;25.25;13.3877820969;8;27.3033623695;2;22.4848175049;14.0;6;38.4181499481;
26;2;25.25;13.4213447571;8;27.3885092735;2;22.6440830231;14.0;6;39.1038570404;
27;2;25.25;13.4554033279;8;27.4747700691;2;22.7983665466;14.0;6;39.758556366;
28;2;25.25;13.4899082184;8;27.5620114803;2;22.9456748962;14.0;6;40.374874115;
29;3;25.25;13.524805069;7;27.6500930786;2;23.0843467712;14.0;6;40.947227478;
30;3;25.25;13.5600376129;7;27.7388687134;3;24.2131252289;14.5;6;42.4719495773;
31;3;25.25;13.5955476761;7;27.8281867504;3;23.3311882019;15.0;6;43.1072465181;
32;3;25.25;13.631275177;7;27.9178915024;3;22.6991291046;16.0;6;43.7167650461;
33;3;25.25;13.6671562195;7;28.0078241825;3;21.8362693787;17.0;6;44.3047208786;
34;3;25.25;13.7031297684;7;28.0978236198;3;20.9685611725;18.0;6;44.8765693903;
35;3;25.25;13.7391290665;8;28.1877279282;3;20.0972270966;19.0;6;45.4386088848;
36;3;26.25;15.7391300201;8;28.2773754597;3;19.9236869812;20.0;6;45.9975817204;
